Date,DO,Temp
2023-01-04 10:32,2.57,72.97
2023-01-04 10:33,2.42,73.04
2023-01-04 10:34,2.37,73.11
2023-01-04 10:35,2.45,73.15
2023-01-04 10:36,2.48,73.15
2023-01-04 10:37,2.54,73.18
2023-01-04 10:38,2.92,73.22
2023-01-04 10:39,2.98,73.22
2023-01-04 10:40,2.85,73.22
2023-01-04 10:41,2.72,73.22
2023-01-04 10:42,2.52,73.26
2023-01-04 10:43,2.35,73.26
2023-01-04 10:44,2.51,73.26
2023-01-04 10:45,2.3,73.26
2023-01-04 10:46,2.42,73.26
2023-01-04 10:47,2.62,73.26
2023-01-04 10:48,2.73,73.26
2023-01-04 10:49,2.79,73.26
2023-01-04 10:50,2.67,73.26
2023-01-04 10:51,2.39,73.26
2023-01-04 10:52,2.53,73.26
2023-01-04 10:53,2.34,73.26
2023-01-04 10:54,2.33,73.26
2023-01-04 10:55,2.17,73.26
2023-01-04 10:56,2.12,73.26
2023-01-04 10:57,2.17,73.26
2023-01-04 10:58,2.31,73.29
2023-01-04 10:59,2.29,73.29
2023-01-04 11:00,2.3,73.29
2023-01-04 11:01,2.33,73.29
2023-01-04 11:02,2.38,73.29
2023-01-04 11:03,2.52,73.29
2023-01-04 11:04,2.59,73.29
2023-01-04 11:05,2.58,73.29
2023-01-04 11:06,2.47,73.29
2023-01-04 11:07,2.45,73.29
2023-01-04 11:08,2.46,73.29
2023-01-04 11:09,2.53,73.29
2023-01-04 11:10,2.51,73.29
2023-01-04 11:11,2.48,73.33
2023-01-04 11:12,2.54,73.33
2023-01-04 11:13,2.7,73.33
2023-01-04 11:14,2.7,73.33
2023-01-04 11:15,2.87,73.33
2023-01-04 11:16,2.84,73.33
2023-01-04 11:17,2.83,73.33
2023-01-04 11:18,2.74,73.33
2023-01-04 11:19,2.85,73.33
2023-01-04 11:20,2.88,73.33
2023-01-04 11:21,2.65,73.33
2023-01-04 11:22,2.54,73.36
2023-01-04 11:23,2.49,73.36
2023-01-04 11:24,2.51,73.36
2023-01-04 11:25,2.46,73.36
2023-01-04 11:26,2.39,73.36
2023-01-04 11:27,2.42,73.36
2023-01-04 11:28,2.51,73.36
2023-01-04 11:29,2.73,73.36
2023-01-04 11:30,3.01,73.4
2023-01-04 11:31,3.01,73.4
2023-01-04 11:32,3.06,73.4
2023-01-04 11:33,2.97,73.36
2023-01-04 11:34,2.83,73.36
2023-01-04 11:35,2.83,73.36
2023-01-04 11:36,2.7,73.36
2023-01-04 11:37,2.6,73.36
2023-01-04 11:38,3.08,73.36
2023-01-04 11:39,2.97,73.36
2023-01-04 11:40,2.64,73.36
2023-01-04 11:41,2.55,73.36
2023-01-04 11:42,2.56,73.36
2023-01-04 11:43,2.59,73.36
2023-01-04 11:44,2.56,73.36
2023-01-04 11:45,2.8,73.36
2023-01-04 11:46,3.01,73.36
2023-01-04 11:47,3.01,73.36
2023-01-04 11:48,2.87,73.36
2023-01-04 11:49,2.85,73.36
2023-01-04 11:50,2.74,73.36
2023-01-04 11:51,2.64,73.36
2023-01-04 11:52,2.57,73.36
2023-01-04 11:53,2.54,73.36
2023-01-04 11:54,2.52,73.36
2023-01-04 11:55,2.54,73.36
2023-01-04 11:56,2.49,73.36
2023-01-04 11:57,2.43,73.36
2023-01-04 11:58,2.46,73.36
2023-01-04 11:59,2.52,73.36
2023-01-04 12:00,2.78,73.36
2023-01-04 12:01,2.84,73.36
2023-01-04 12:02,2.82,73.36
2023-01-04 12:03,2.92,73.36
2023-01-04 12:04,2.91,73.36
2023-01-04 12:05,2.8,73.36
2023-01-04 12:06,2.72,73.36
2023-01-04 12:07,2.62,73.36
2023-01-04 12:08,2.51,73.36
2023-01-04 12:09,2.52,73.36
2023-01-04 12:10,2.66,73.36
2023-01-04 12:11,2.65,73.36
2023-01-04 12:12,2.65,73.36
2023-01-04 12:13,2.66,73.36
2023-01-04 12:14,2.68,73.36
2023-01-04 12:15,2.67,73.36
2023-01-04 12:16,2.83,73.36
2023-01-04 12:17,2.87,73.36
2023-01-04 12:18,2.73,73.36
2023-01-04 12:19,2.78,73.36
2023-01-04 12:20,2.78,73.36
2023-01-04 12:21,2.88,73.36
2023-01-04 12:22,2.83,73.36
2023-01-04 12:23,2.67,73.36
2023-01-04 12:24,2.67,73.36
2023-01-04 12:25,2.72,73.36
2023-01-04 12:26,2.75,73.36
2023-01-04 12:27,2.62,73.33
2023-01-04 12:28,2.6,73.33
2023-01-04 12:29,2.64,73.33
2023-01-04 12:30,2.68,73.33
2023-01-04 12:31,2.77,73.33
2023-01-04 12:32,2.79,73.33
2023-01-04 12:33,2.75,73.29
2023-01-04 12:34,2.62,73.29
2023-01-04 12:35,2.59,73.29
2023-01-04 12:36,2.61,73.29
2023-01-04 12:37,2.59,73.29
2023-01-04 12:38,2.61,73.29
2023-01-04 12:39,2.61,73.29
2023-01-04 12:40,2.6,73.29
2023-01-04 12:41,2.61,73.29
2023-01-04 12:42,2.49,73.29
2023-01-04 12:43,2.65,73.29
2023-01-04 12:44,2.65,73.29
2023-01-04 12:45,2.59,73.29
2023-01-04 12:46,2.51,73.29
2023-01-04 12:47,2.46,73.29
2023-01-04 12:48,2.49,73.29
2023-01-04 12:49,2.54,73.29
2023-01-04 12:50,2.54,73.29
2023-01-04 12:51,2.54,73.29
2023-01-04 12:52,2.52,73.29
2023-01-04 12:53,2.6,73.29
2023-01-04 12:54,2.51,73.29
2023-01-04 12:55,2.43,73.29
2023-01-04 12:56,2.32,73.29
2023-01-04 12:57,2.31,73.29
2023-01-04 12:58,2.3,73.29
