Date,DO,Temp
8/15/2022 14:47,4.52,73.76
8/15/2022 14:48,4.51,73.69
8/15/2022 14:49,4.51,73.62
8/15/2022 14:50,4.52,73.58
8/15/2022 14:51,4.52,73.54
8/15/2022 14:52,4.52,73.51
8/15/2022 14:53,4.54,73.47
8/15/2022 14:54,4.53,73.47
8/15/2022 14:55,4.53,73.4
8/15/2022 14:56,4.52,73.4
8/15/2022 14:57,4.53,73.36
8/15/2022 14:58,4.54,73.36
8/15/2022 14:59,4.54,73.33
8/15/2022 15:00,4.53,73.33
8/15/2022 15:01,4.53,73.29
8/15/2022 15:02,4.54,73.29
8/15/2022 15:03,4.53,73.29
8/15/2022 15:04,4.55,73.26
8/15/2022 15:05,4.54,73.26
8/15/2022 15:06,4.56,73.22
8/15/2022 15:07,4.56,73.22
8/15/2022 15:08,4.56,73.22
8/15/2022 15:09,4.56,73.18
8/15/2022 15:10,4.57,73.18
8/15/2022 15:11,4.55,73.15
8/15/2022 15:12,4.55,73.15
8/15/2022 15:13,4.54,73.11
8/15/2022 15:14,4.55,73.11
8/15/2022 15:15,4.55,73.11
8/15/2022 15:16,4.55,73.11
8/15/2022 15:17,4.55,73.11
8/15/2022 15:18,4.55,73.11
8/15/2022 15:19,4.54,73.15
8/15/2022 15:20,4.56,73.15
8/15/2022 15:21,4.55,73.15
8/15/2022 15:22,4.56,73.18
8/15/2022 15:23,4.56,73.18
8/15/2022 15:24,4.55,73.18
8/15/2022 15:25,4.55,73.22
8/15/2022 15:26,4.56,73.22
