Date,GPPavg,ER,K600_1d,GPP_Rhat,ER_Rhat,K600_daily_Rhat
2022-07-23,NA,NA,NA,NA,NA,NA
2022-07-24,NA,NA,NA,NA,NA,NA
2022-07-25,0,-7.421319370986255,2.056223052234039,1.000989956866299,1.0040514710555846,1.0012870909805212
2022-07-26,2.9968318081260676,-10.972405695254981,2.0685828889958344,0.999832594175125,1.0036763896910756,1.0079577400391693
2022-07-27,4.07288818297993,-9.5487733509131,1.8992406839338918,1.00117150531754,1.0019168651516097,1.0020032599397395
2022-07-28,6.777056382427407,-10.17294974524925,1.6251229857062182,0.9997173436094887,1.0006972111298285,1.0028082499171924
2022-07-29,7.165497561422515,-10.70529085304797,1.7087872195558864,1.0019295282379093,1.001221171751128,1.0013083232961146
2022-07-30,7.26234367982273,-10.791233140768918,1.857371287504444,1.0038627749257247,1.0053208322376448,1.002216204185352
2022-07-31,6.595961007917442,-11.514910330483113,2.0189864360238117,1.002789543957977,1.0036814854905918,1.001832728087227
2022-08-01,6.165409801473606,-10.554412569330347,1.781006565486803,1.002319400113429,1.0028122521591225,1.0017345669440474
2022-08-02,7.52057369014934,-11.447195341554956,1.7728569383121444,1.000240284877143,0.9992049554000151,0.9995044115126213
2022-08-03,6.8905002703701514,-11.832940526507365,1.6542964727814868,1.0006630145954936,1.0001709241328394,0.9998619437372922
2022-08-04,7.601902950547263,-13.48960125497035,1.4459210695992326,1.0023833017644088,1.0037442546889497,1.0010489963852707
2022-08-05,10.531947241882305,-15.401281993065009,1.1091089534487293,1.001957551356864,1.001086378760321,1.0004331675795382
2022-08-06,9.065412027703962,-16.126642467300506,1.292066839346845,1.0008204625257646,1.0087512800751472,1.008872570568518
2022-08-07,11.492927355609696,-14.904680709992354,0.919561905998824,1.0013486072154696,0.9999031621097608,1.0000222233721283
2022-08-08,7.961838581350323,-14.180503375478715,1.2501690376124577,1.0006393281548593,1.0056279390794614,1.0071273027386665
2022-08-09,6.15458831921237,-14.046959473744957,1.7054021721366097,1.0006070296367855,1.0015379309876336,1.0009182092931899
2022-08-10,5.766525933567846,-12.439981808137283,1.7936741834669232,0.999623148961316,1.001414527214579,1.0009922851397384
2022-08-11,4.662425848981931,-10.974905980115787,1.7115091257472783,1.0003778655221056,1.0017873643374255,1.0054712836776296
2022-08-12,6.670939789956283,-11.012524967592828,1.527009786495462,1.002652214247528,1.00390759055032,1.0056262234249622
2022-08-13,7.129355573782672,-12.85409060136162,1.5432328506088258,1.0021812041830565,1.001434252775751,1.0009174286281113
2022-08-14,9.4382525130488375,-12.784275355866882,1.2899911483081972,1.0073429265678286,1.0082287481679395,1.001572427001569
2022-08-15,10.338197488884726,-13.00029913129455,1.0956167917084698,1.0000686737482727,1.0015272227203793,1.0049850422680315
2022-08-16,8.829478242953753,-12.28779302195731,1.1701975489037835,1.0050678339833998,1.0027294226786263,1.002333782098756
2022-08-17,9.136984646510843,-12.976842443810773,1.1744047694802886,1.0010014454345355,1.0021230553223097,1.0019735026500045
2022-08-18,6.232868346781574,-14.846097957565519,1.6066830998937776,1.0007078706410848,0.9992756112908704,0.999869109269144
2022-08-19,8.476024973281138,-14.727241780930637,1.4912768547374053,1.0004537044042427,0.9998463921362468,1.0010156246659878
2022-08-20,6.824563921425102,-15.106538790303132,1.5816140092089668,1.000803596736102,1.0020190008357805,1.0024952096949478
2022-08-21,9.250084702377448,-16.330796666697857,1.5260339340436768,1.0022341962484596,1.0015181107347488,1.000626413891338
2022-08-22,10.344401819395761,-15.932357134394293,1.5130032634242105,1.0007503454040076,1.004068985447635,1.007536686036375
2022-08-23,10.854973838194068,-15.376566310331771,1.4787908965202674,1.002762263241355,1.0047749957004077,1.00299550782995
2022-08-24,9.180408219083281,-13.809868320721927,1.598918113007653,0.9999803547332196,1.0010793375042164,1.001949254516689
2022-08-25,7.246280177890709,-12.747466579133166,1.7420948861456678,1.0016663895915674,1.000885774946511,1.0012519582110095
2022-08-26,7.906145530090804,-13.269750466560057,1.726351745986095,1.003652350299952,1.0012971133818567,1.000318034800886
2022-08-27,9.630295392542171,-14.25165464252902,1.5809787312749422,1.0001161711814468,1.0017962577691781,1.0007144571835942
2022-08-28,8.924436869205403,-13.429965370309317,1.6814119360277262,1.0018968688154377,1.0008839523543058,0.99964869299403
2022-08-29,7.441049351297567,-11.51893097363696,1.6458900820780953,0.9999198272051825,1.0010729518383727,1.000646436521937
2022-08-30,1.5545138545548987,-9.52109250251853,2.0489203051230103,0.9998498127076417,1.0043173892352308,1.0032668289719513
2022-08-31,2.2440564123665676,-9.524007592371518,1.940242283225528,0.9997488592070016,1.000880136534516,1.0011394144700332
2022-09-01,1.534678125913537,-12.195870314086095,1.734786493852922,0.9994421139581042,1.0049742717119634,1.0069627026409307
2022-09-02,1.8426419132249245,-13.326884055030023,1.36719329679226,0.9994435117266772,1.0036713309452518,1.0037276403821993
2022-09-03,0.08998306025763171,-12.266931720893421,1.2844055359289412,1.0013580600586651,1.0003352287528064,1.0005855309933884
2022-09-04,0,-12.681394864358682,1.2382822551001638,0.9990881180122936,1.0019010472019994,1.0020076039578818
2022-09-05,0,-11.890783123031762,1.2188846943272853,1.0004335616431395,1.0034358234837573,1.0042256994457148
2022-09-06,0,-11.945082482516357,1.274140946578399,0.9995897074509665,1.0001975746171405,1.0002410965666992
2022-09-07,0.10919716854939515,-13.040775271130583,1.1595085479469012,1.0003762646189815,1.0051019193189321,1.0041264942406662
2022-09-08,0.5935557725184516,-13.629128029223754,1.025786023762368,1.0039329115108517,1.0068322302677841,1.0108148789895925
2022-09-09,1.732567511864548,-13.355237536761193,1.0130187032788767,0.9999039820738148,1.013739028186081,1.0138562164586946
2022-09-10,0.24853131081975197,-13.019381135327334,1.0720429424188398,1.00074688906396,1.0023816645004302,1.001875312999242
2022-09-11,0.8196748817228114,-13.09907683687858,1.0158413666024462,0.9992870475556356,1.000560047873966,1.0007314632623496
2022-09-12,0.06342303373096722,-12.854971078083844,1.0334963055885749,1.0004121309404757,1.006660213279817,1.0063484020933273
2022-09-13,1.5125495745974191,-13.258970969271981,0.9065711632723855,1.000973142449339,1.0011272070401838,1.0009617515108467
2022-09-14,1.6966992625460346,-13.109945986622208,0.9306397745633749,1.0003722913573632,1.0008862190071972,1.0002701243932717
2022-09-15,1.7929766316036417,-12.882799043769745,0.946855517832223,1.0009726846330071,1.006348173556851,1.0032703216232668
2022-09-16,0.8462785077857623,-13.33801680678622,0.9215744368963185,1.000278989170214,1.0018790806875157,1.0023048616672594
2022-09-17,0.5291462674218502,-12.944929932466312,0.9755648749971569,1.0006861943447116,1.009083527658004,1.0066128293386176
2022-09-18,0.7749119599798321,-13.131906307541623,0.9594737069486765,1.0002254030315372,1.0033851746514664,1.0027501517659774
2022-09-19,0.3707035057466953,-13.256787783199263,0.9700550050282423,0.9994858407423286,1.0018477825263576,1.0011311816772561
2022-09-20,0.7513258662078355,-13.328178435420227,0.9881353467520388,1.003913605952491,0.999829852191651,1.0008686088334433
