Date,LowRangeSpC,FullRangeSpC,Temp
2022-06-27 12:12,535.9,536.3,74.57
2022-06-27 12:13,536,536.3,74.57
2022-06-27 12:14,535.9,536.3,74.57
2022-06-27 12:15,535.9,536.3,74.57
2022-06-27 12:16,535.7,536.3,74.57
2022-06-27 12:17,535.8,535.9,74.55
2022-06-27 12:18,535.7,535.9,74.57
2022-06-27 12:19,535.6,535.9,74.57
2022-06-27 12:20,535.6,535.9,74.57
2022-06-27 12:21,535.6,535.9,74.57
2022-06-27 12:22,535.5,535.9,74.57
2022-06-27 12:23,535.6,535.9,74.57
2022-06-27 12:24,535.5,535.9,74.57
2022-06-27 12:25,535.5,535.9,74.57
2022-06-27 12:26,535.6,535.9,74.55
2022-06-27 12:27,535.6,535.9,74.55
2022-06-27 12:28,535.6,535.9,74.55
2022-06-27 12:29,535.5,535.9,74.57
2022-06-27 12:30,535.6,535.9,74.55
2022-06-27 12:31,535.6,535.9,74.55
2022-06-27 12:32,535.6,535.5,74.55
2022-06-27 12:33,535.6,535.5,74.55
2022-06-27 12:34,535.6,535.5,74.55
2022-06-27 12:35,535.6,535.5,74.55
2022-06-27 12:36,535.6,535.9,74.55
2022-06-27 12:37,535.6,535.9,74.55
2022-06-27 12:38,535.6,535.9,74.55
2022-06-27 12:39,535.5,535.9,74.55
2022-06-27 12:40,535.6,535.5,74.55
2022-06-27 12:41,535.6,535.9,74.55
2022-06-27 12:42,535.6,535.9,74.55
2022-06-27 12:43,535.5,535.9,74.55
2022-06-27 12:44,535.6,535.9,74.55
2022-06-27 12:45,535.5,535.5,74.55
2022-06-27 12:46,535.6,535.5,74.55
2022-06-27 12:47,535.5,535.5,74.55
2022-06-27 12:48,535.6,535.9,74.55
2022-06-27 12:49,535.6,535.9,74.55
2022-06-27 12:50,535.6,535.9,74.55
2022-06-27 12:51,535.6,535.5,74.55
2022-06-27 12:52,535.6,535.5,74.55
2022-06-27 12:53,535.6,535.9,74.55
2022-06-27 12:54,535.6,535.5,74.55
2022-06-27 12:55,535.6,535.9,74.55
2022-06-27 12:56,535.6,535.5,74.55
2022-06-27 12:57,535.6,535.9,74.55
2022-06-27 12:58,535.6,535.9,74.55
2022-06-27 12:59,535.6,535.5,74.55
2022-06-27 13:00,535.6,535.5,74.55
2022-06-27 13:01,535.6,535.9,74.55
2022-06-27 13:02,535.6,535.5,74.55
2022-06-27 13:03,535.5,535.9,74.55
2022-06-27 13:04,535.5,535.9,74.55
2022-06-27 13:05,535.5,535.5,74.55
2022-06-27 13:06,535.6,535.9,74.55
2022-06-27 13:07,535.6,535.5,74.55
2022-06-27 13:08,535.5,535.9,74.55
2022-06-27 13:09,535.6,535.5,74.55
2022-06-27 13:10,535.6,535.9,74.55
2022-06-27 13:11,535.6,535.5,74.55
2022-06-27 13:12,535.5,535.5,74.55
2022-06-27 13:13,535.6,535.9,74.55
2022-06-27 13:14,535.6,535.9,74.55
2022-06-27 13:15,535.6,535.9,74.55
2022-06-27 13:16,535.5,535.9,74.55
2022-06-27 13:17,535.5,535.5,74.55
2022-06-27 13:18,535.5,535.9,74.55
2022-06-27 13:19,535.6,535.5,74.55
2022-06-27 13:20,535.5,535.5,74.55
2022-06-27 13:21,535.4,535.5,74.55
2022-06-27 13:22,535.5,535.5,74.55
2022-06-27 13:23,535.5,535.5,74.55
2022-06-27 13:24,535.5,535.5,74.55
2022-06-27 13:25,535.5,535.5,74.55
2022-06-27 13:26,535.6,535.9,74.55
2022-06-27 13:27,535.6,535.5,74.55
2022-06-27 13:28,535.5,535.9,74.55
2022-06-27 13:29,535.5,535.5,74.55
