Date,LowRangeSpC,FullRangeSpC,Temp
2022-08-24 11:12,540.5,541.9,75.29
2022-08-24 11:13,538.4,540.1,74.88
2022-08-24 11:14,537,538.6,74.73
2022-08-24 11:15,535.4,536.7,74.68
2022-08-24 11:16,534.1,535.1,74.64
2022-08-24 11:17,532.6,533.2,74.64
2022-08-24 11:18,530.9,531.6,74.62
2022-08-24 11:19,529.3,530,74.62
2022-08-24 11:20,527.5,528.1,74.62
2022-08-24 11:21,525.6,526.5,74.62
2022-08-24 11:22,523.4,523.8,74.62
2022-08-24 11:23,521,521.8,74.62
2022-08-24 11:24,518.4,519.1,74.62
2022-08-24 11:25,516.2,516.8,74.62
2022-08-24 11:26,513.8,514.4,74.64
2022-08-24 11:27,511,511.7,74.62
2022-08-24 11:28,508.7,509.3,74.64
2022-08-24 11:29,505.2,505.8,74.62
2022-08-24 11:30,502.5,503.1,74.64
2022-08-24 11:31,500.3,501.2,74.64
2022-08-24 11:32,496.7,498,74.62
2022-08-24 11:33,493.8,494.9,74.62
2022-08-24 11:34,493.8,493.7,74.66
2022-08-24 11:35,489.8,489.9,74.64
2022-08-24 11:36,486.9,487.1,74.64
2022-08-24 11:37,483.8,483.6,74.64
2022-08-24 11:38,481.2,480.9,74.66
2022-08-24 11:39,477.4,477.8,74.66
2022-08-24 11:40,474.8,475.5,74.64
2022-08-24 11:41,471.3,472,74.62
2022-08-24 11:42,479,480.9,74.66
2022-08-24 11:43,475.3,476.6,74.71
2022-08-24 11:44,472,473.8,74.8
2022-08-24 11:45,466.5,468.4,74.82
2022-08-24 11:46,462.2,464.9,74.8
2022-08-24 11:47,458.7,461,74.82
2022-08-24 11:48,453.6,456,74.79
2022-08-24 11:49,449.8,452.5,74.8
2022-08-24 11:50,446.6,449.4,74.8
2022-08-24 11:51,443,445.9,74.66
2022-08-24 11:52,438.6,441.6,74.62
2022-08-24 11:53,434.6,438.1,74.73
2022-08-24 11:54,428,431.5,74.75
2022-08-24 11:55,433.4,436.6,74.75
2022-08-24 11:56,429.5,432.3,74.79
2022-08-24 11:57,450.1,452.1,74.8
2022-08-24 11:58,447.8,450.5,74.79
2022-08-24 11:59,445.9,448.6,74.75
2022-08-24 12:00,442.4,445.1,74.66
2022-08-24 12:01,438.6,441.6,74.66
2022-08-24 12:02,435.8,438.5,74.66
2022-08-24 12:03,433.8,437,74.66
2022-08-24 12:04,431.6,435,74.66
2022-08-24 12:05,429.6,433.1,74.66
2022-08-24 12:06,427.1,430.4,74.66
2022-08-24 12:07,425.5,429.2,74.68
2022-08-24 12:08,423.3,426.9,74.68
2022-08-24 12:09,421.5,424.9,74.68
2022-08-24 12:10,418.9,422.6,74.66
2022-08-24 12:11,417.2,420.7,74.66
2022-08-24 12:12,415.1,418.7,74.68
2022-08-24 12:13,413.4,417.2,74.66
2022-08-24 12:14,410.8,414.5,74.66
2022-08-24 12:15,408.4,412.2,74.66
2022-08-24 12:16,406,410.2,74.64
2022-08-24 12:17,404.2,408.3,74.64
2022-08-24 12:18,402.5,406.7,74.64
2022-08-24 12:19,400.3,404.4,74.64
2022-08-24 12:20,398.6,402.9,74.64
2022-08-24 12:21,395.8,400.2,74.64
2022-08-24 12:22,394.7,398.6,74.64
2022-08-24 12:23,391.9,396.3,74.64
2022-08-24 12:24,390.7,394.8,74.64
