Date,AbsPres,Temp
2023-01-11 13:00,14.8221,66.708
2023-01-11 14:00,14.8059,70.308
2023-01-11 15:00,14.7966,73.407
2023-01-11 16:00,14.7982,72.718
2023-01-11 17:00,14.8021,71.512
2023-01-11 18:00,14.8844,68.763
2023-01-11 19:00,14.9544,69.278
2023-01-11 20:00,14.9794,68.934
2023-01-11 21:00,14.9721,68.592
2023-01-11 22:00,14.9527,67.735
2023-01-11 23:00,14.9228,66.537
2023-01-12 00:00,14.8757,63.968
2023-01-12 01:00,14.8362,61.227
2023-01-12 02:00,14.8188,58.303
2023-01-12 03:00,14.8137,54.322
2023-01-12 04:00,14.8355,57.096
2023-01-12 05:00,14.9122,63.111
2023-01-12 06:00,14.9943,65.509
2023-01-12 07:00,15.0468,66.022
2023-01-12 08:00,15.0648,66.193
2023-01-12 09:00,15.0482,66.708
2023-01-12 10:00,15.0197,67.564
2023-01-12 11:00,14.9757,68.763
2023-01-12 12:00,14.9186,69.793
2023-01-12 13:00,14.8513,69.793
2023-01-12 14:00,14.803,68.934
2023-01-12 15:00,14.7796,69.278
2023-01-12 16:00,14.7667,69.278
2023-01-12 17:00,14.7679,69.793
2023-01-12 18:00,14.8419,68.421
2023-01-12 19:00,14.8987,68.763
2023-01-12 20:00,14.9633,68.934
2023-01-12 21:00,14.9809,68.934
2023-01-12 22:00,14.968,68.934
2023-01-12 23:00,14.9348,69.107
2023-01-13 00:00,14.8903,69.278
2023-01-13 01:00,14.8406,69.278
2023-01-13 02:00,14.8287,68.248
2023-01-13 03:00,14.7886,68.248
2023-01-13 04:00,14.8114,68.421
2023-01-13 05:00,14.9012,69.107
2023-01-13 06:00,14.9548,69.449
2023-01-13 07:00,14.9689,69.278
2023-01-13 08:00,14.9725,68.763
2023-01-13 09:00,14.9795,68.248
2023-01-13 10:00,14.9679,68.077
2023-01-13 11:00,14.9205,68.421
2023-01-13 12:00,14.8607,68.934
2023-01-13 13:00,14.8018,68.421
2023-01-13 14:00,14.7411,65.509
2023-01-13 15:00,14.718,61.398
2023-01-13 16:00,14.7084,57.614
2023-01-13 17:00,14.7193,54.322
2023-01-13 18:00,14.7358,52.225
2023-01-13 19:00,14.7566,52.225
2023-01-13 20:00,14.7827,55.537
2023-01-13 21:00,14.8023,57.268
2023-01-13 22:00,14.8152,56.577
2023-01-13 23:00,14.8073,54.322
2023-01-14 00:00,14.7938,51.699
2023-01-14 01:00,14.7859,46.188
2023-01-14 02:00,14.7859,43.831
2023-01-14 03:00,14.7873,42.179
2023-01-14 04:00,14.7859,41.439
2023-01-14 05:00,14.7895,40.881
2023-01-14 06:00,14.7981,40.321
2023-01-14 07:00,14.8062,38.818
2023-01-14 08:00,14.8155,38.629
2023-01-14 09:00,14.8231,40.881
2023-01-14 10:00,14.8363,43.466
2023-01-14 11:00,14.8304,45.286
2023-01-14 12:00,14.8189,48.339
2023-01-14 13:00,14.8015,51.523
2023-01-14 14:00,14.7902,53.798
2023-01-14 15:00,14.7888,54.669
2023-01-14 16:00,14.7831,53.449
2023-01-14 17:00,14.7968,53.1
2023-01-14 18:00,14.8082,50.113
2023-01-14 19:00,14.8204,47.446
2023-01-14 20:00,14.8292,44.742
2023-01-14 21:00,14.8404,42.363
2023-01-14 22:00,14.8471,40.881
2023-01-14 23:00,14.8429,39.573
2023-01-15 00:00,14.8394,38.629
2023-01-15 01:00,14.8382,38.061
2023-01-15 02:00,14.8391,37.679
2023-01-15 03:00,14.8345,36.914
2023-01-15 04:00,14.844,36.145
2023-01-15 05:00,14.849,35.37
2023-01-15 06:00,14.8574,34.786
2023-01-15 07:00,14.8709,34.394
2023-01-15 08:00,14.8833,34.198
2023-01-15 09:00,14.8772,35.951
2023-01-15 10:00,14.8817,41.439
2023-01-15 11:00,14.8788,44.742
2023-01-15 12:00,14.8642,48.517
2023-01-15 13:00,14.8421,52.576
2023-01-15 14:00,14.8284,56.75
2023-01-15 15:00,14.821,59.337
2023-01-15 16:00,14.8197,57.958
2023-01-15 17:00,14.8224,58.476
2023-01-15 18:00,14.8201,52.75
2023-01-15 19:00,14.8303,48.339
2023-01-15 20:00,14.8304,45.286
2023-01-15 21:00,14.8311,43.282
2023-01-15 22:00,14.8771,51.699
2023-01-15 23:00,14.9038,56.057
2023-01-16 00:00,14.8893,56.057
2023-01-16 01:00,14.8607,53.1
2023-01-16 02:00,14.8295,49.582
2023-01-16 03:00,14.8227,45.466
2023-01-16 04:00,14.8243,40.696
2023-01-16 05:00,14.8191,38.061
2023-01-16 06:00,14.82,36.914
2023-01-16 07:00,14.8324,36.723
2023-01-16 08:00,14.821,35.758
2023-01-16 09:00,14.8311,37.679
2023-01-16 10:00,14.8461,45.104
2023-01-16 11:00,14.8442,50.466
