depth,ID,day,mnth,yr,Date,DO,Temp,CO2,pH,SpC,min,light,velocity_m.s,VentDO,VentTemp_F,Q_m.s,Mouth_Temp_C,Mouth_DO_sat,mouth_deficit,Vent_Temp_C,Vent_DO_sat,vent_deficit,mean.DO.deficit,mean.DO.sat,DO.sat.def,velocity_m.h,Q_m.h,u.h,deltaDO,deltaDO_rate,K600_1d,K_reaeration,rearation,not,hour,Month,year,time.x,time.y,ER,GPP,GPPavg,u_md,L_max,L_min,demars
1.3858861896815822,LF,12,4,2022,2022-04-12T00:00:00Z,2.7,72.36,NA,NA,NA,0,0,0.053847736549934716,1.7458686679230768,73.34492582666667,1.4925366886033338,22.42,8.673516893734934,5.973516893734934,22.97,8.583104273228685,6.837235605305608,6.4053762495202715,8.62831058348181,0.7423673716362085,193.851851579765,5373.132078972001,0.03885437126861524,0.9541313320769234,17.577166861490756,-1.592962972488615,-14.140927419137972,-10.49776312064385,28.074929982134606,0,4,2022,ER,ER,30.27407177458881,0,7.526031404969901,4652.44443791436,-8761.869268020811,-1168.2492357361084,one
1.3858861896815822,LF,12,4,2022,2022-04-12T01:00:00Z,2.79,72.25,NA,NA,527.3,0,0,0.053847736549934716,1.7458686679230768,73.34492582666667,1.4925366886033338,22.36,8.683483014184452,5.893483014184452,22.97,8.583104273228685,6.837235605305608,6.365359309745029,8.633293643706569,0.7373036957204855,193.851851579765,5373.132078972001,0.03885437126861524,1.0441313320769232,19.235161903002112,-1.592962972488615,-14.05258340641271,-10.36102167996846,29.59618358297057,1,4,2022,ER,ER,30.27407177458881,0,7.526031404969901,4652.44443791436,-8761.869268020811,-1168.2492357361084,one
1.3858861896815822,LF,12,4,2022,2022-04-12T02:00:00Z,2.84,72.18,NA,NA,526.9,0,0,0.053847736549934716,1.7458686679230768,73.34492582666667,1.4925366886033338,22.32,8.690138474029585,5.850138474029585,22.97,8.583104273228685,6.837235605305608,6.343687039667596,8.636621373629135,0.7345102633579917,193.851851579765,5373.132078972001,0.03885437126861524,1.094131332076923,20.15627025939731,-1.592962972488615,-14.004738285964729,-10.286624006683702,30.442894266081012,2,4,2022,ER,ER,30.27407177458881,0.16882249149220385,7.526031404969901,4652.44443791436,-8761.869268020811,-1168.2492357361084,one
1.3858861896815822,LF,12,4,2022,2022-04-12T03:00:00Z,2.93,72.1,NA,NA,526.4,0,0,0.053847736549934716,1.7458686679230768,73.34492582666667,1.4925366886033338,22.28,8.696803060271515,5.766803060271515,22.97,8.583104273228685,6.837235605305608,6.302019332788562,8.639953666750099,0.7294042972754798,193.851851579765,5373.132078972001,0.03885437126861524,1.1841313320769233,21.814265300908676,-1.592962972488615,-13.912749931846971,-10.14801958720832,31.962284888116997,3,4,2022,ER,ER,30.27407177458881,1.6882131135281888,7.526031404969901,4652.44443791436,-8761.869268020811,-1168.2492357361084,one
1.3858861896815822,LF,12,4,2022,2022-04-12T04:00:00Z,2.88,72.07,NA,NA,525.9,0,0,0.053847736549934716,1.7458686679230768,73.34492582666667,1.4925366886033338,22.26,8.700138781900085,5.820138781900085,22.97,8.583104273228685,6.837235605305608,6.328687193602846,8.641621527564386,0.732349498692587,193.851851579765,5373.132078972001,0.03885437126861524,1.134131332076923,20.89315694451347,-1.592962972488615,-13.971623645038559,-10.232111572365485,31.125268516878954,4,4,2022,ER,ER,30.27407177458881,0.8511967422901456,7.526031404969901,4652.44443791436,-8761.869268020811,-1168.2492357361084,one
1.3858861896815822,LF,12,4,2022,2022-04-12T05:00:00Z,2.88,72.07,NA,NA,526,0,0,0.053847736549934716,1.7458686679230768,73.34492582666667,1.4925366886033338,22.26,8.700138781900085,5.820138781900085,22.97,8.583104273228685,6.837235605305608,6.328687193602846,8.641621527564386,0.732349498692587,193.851851579765,5373.132078972001,0.03885437126861524,1.134131332076923,20.89315694451347,-1.592962972488615,-13.971623645038559,-10.232111572365485,31.125268516878954,5,4,2022,ER,ER,30.27407177458881,0.8511967422901456,7.526031404969901,4652.44443791436,-8761.869268020811,-1168.2492357361084,one
1.3858861896815822,LF,12,4,2022,2022-04-12T06:00:00Z,2.88,72.07,NA,NA,525.9,0,139.536359432674,0.053847736549934716,1.7458686679230768,73.34492582666667,1.4925366886033338,22.26,8.700138781900085,5.820138781900085,22.97,8.583104273228685,6.837235605305608,6.328687193602846,8.641621527564386,0.732349498692587,193.851851579765,5373.132078972001,0.03885437126861524,1.134131332076923,20.89315694451347,-1.592962972488615,-13.971623645038559,-10.232111572365485,31.125268516878954,6,4,2022,ER,ER,30.27407177458881,0.8511967422901456,7.526031404969901,4652.44443791436,-8761.869268020811,-1168.2492357361084,one
1.3858861896815822,LF,12,4,2022,2022-04-12T07:00:00Z,2.86,72.07,NA,NA,526.2,0,659.0110889313423,0.053847736549934716,1.7458686679230768,73.34492582666667,1.4925366886033338,22.26,8.700138781900085,5.840138781900086,22.97,8.583104273228685,6.837235605305608,6.338687193602847,8.641621527564386,0.7335066889222336,193.851851579765,5373.132078972001,0.03885437126861524,1.114131332076923,20.52471360195539,-1.592962972488615,-13.993700298881022,-10.26447277200229,30.78918637395768,7,4,2022,AM,ER,30.27407177458881,0.5151145993688715,7.526031404969901,4652.44443791436,-8761.869268020811,-1168.2492357361084,one
1.3858861896815822,LF,12,4,2022,2022-04-12T08:00:00Z,2.88,72.14,NA,NA,527.6,0,1143.8177599957862,0.053847736549934716,1.7458686679230768,73.34492582666667,1.4925366886033338,22.3,8.693469625130573,5.8134696251305735,22.97,8.583104273228685,6.837235605305608,6.32535261521809,8.63828694917963,0.7322461794139408,193.851851579765,5373.132078972001,0.03885437126861524,1.134131332076923,20.89315694451347,-1.592962972488615,-13.96426201176748,-10.225277506451967,31.118434450965438,8,4,2022,AM,ER,30.27407177458881,0.8443626763766297,7.526031404969901,4652.44443791436,-8761.869268020811,-1168.2492357361084,one
1.3858861896815822,LF,12,4,2022,2022-04-12T09:00:00Z,2.94,72.21,NA,NA,527.4,0,1560.904837216506,0.053847736549934716,1.7458686679230768,73.34492582666667,1.4925366886033338,22.34,8.686809604528337,5.7468096045283374,22.97,8.583104273228685,6.837235605305608,6.292022604916973,8.63495693887851,0.7286686719406116,193.851851579765,5373.132078972001,0.03885437126861524,1.1941313320769231,21.998486972187713,-1.592962972488615,-13.890680501769136,-10.121703713575464,32.12019068576318,9,4,2022,AM,ER,30.27407177458881,1.8461189111743685,7.526031404969901,4652.44443791436,-8761.869268020811,-1168.2492357361084,one
