Date,DO,depth,Temp,light,SpC,velocity_m.s,VentDO,VentTemp_F,Q_m.s,Mouth_Temp_C,Mouth_DO_sat,mouth_deficit,Vent_Temp_C,Vent_DO_sat,vent_deficit,mean.DO.deficit,mean.DO.sat,DO.sat.def,velocity_m.h,Q_m.h,u.h,deltaDO,deltaDO_rate,K600_1d,K_reaeration,rearation,not,hour,day,Month,year,time.x,time.y,ER,GPP,GPPavg,u_md,L_max,L_min,demars
2022-08-30T00:00:00Z,4.52,0.7091595325283345,73,0,NA,0.024795195060129338,5.247777777777777,72.9061925,0.29013185747353815,22.78,8.614146808284955,4.094146808284956,22.73,8.62234920530432,3.3745714275265417,3.7343591179057487,8.618248006794637,0.4333083841357983,89.26270221646561,1044.4746869047374,0.03496419905931201,-0.7277777777777779,-3.5666649458330557,51.27218042450669,135.78187822569004,58.835426248897484,-62.40209119473054,0,30,8,2022,ER,ER,-61.03365597786075,0,6.960290517619039,2142.3048531951745,125.34896129585381,16.713194839447176,one
2022-08-30T01:00:00Z,4.53,0.7091595325283345,73,0,371.9,0.024795195060129338,5.247777777777777,72.9061925,0.29013185747353815,22.78,8.614146808284955,4.084146808284955,22.73,8.62234920530432,3.3745714275265417,3.7293591179057484,8.618248006794637,0.4327282198151547,89.26270221646561,1044.4746869047374,0.03496419905931201,-0.7177777777777772,-3.5176573358903083,51.27218042450669,135.60007744818228,58.67798012094902,-62.19563745683933,1,30,8,2022,ER,ER,-61.03365597786075,0,6.960290517619039,2142.3048531951745,125.34896129585381,16.713194839447176,one
2022-08-30T02:00:00Z,4.52,0.7091595325283345,73,0,372,0.024795195060129338,5.247777777777777,72.9061925,0.29013185747353815,22.78,8.614146808284955,4.094146808284956,22.73,8.62234920530432,3.3745714275265417,3.7343591179057487,8.618248006794637,0.4333083841357983,89.26270221646561,1044.4746869047374,0.03496419905931201,-0.7277777777777779,-3.5666649458330557,51.27218042450669,135.78187822569004,58.835426248897484,-62.40209119473054,2,30,8,2022,ER,ER,-61.03365597786075,0,6.960290517619039,2142.3048531951745,125.34896129585381,16.713194839447176,one
2022-08-30T03:00:00Z,4.52,0.7091595325283345,72.97,0,371.9,0.024795195060129338,5.247777777777777,72.9061925,0.29013185747353815,22.76,8.617426095409286,4.097426095409286,22.73,8.62234920530432,3.3745714275265417,3.735998761467914,8.619887650356802,0.43341617814627437,89.26270221646561,1044.4746869047374,0.03496419905931201,-0.7277777777777779,-3.5666649458330557,51.27218042450669,135.8414959205775,58.87590199556942,-62.442566941402475,3,30,8,2022,ER,ER,-61.03365597786075,0,6.960290517619039,2142.3048531951745,125.34896129585381,16.713194839447176,one
2022-08-30T04:00:00Z,4.51,0.7091595325283345,72.97,0,371.8,0.024795195060129338,5.247777777777777,72.9061925,0.29013185747353815,22.76,8.617426095409286,4.107426095409286,22.73,8.62234920530432,3.3745714275265417,3.740998761467914,8.619887650356802,0.43399623211017874,89.26270221646561,1044.4746869047374,0.03496419905931201,-0.7377777777777776,-3.6156725557757996,51.27218042450669,136.02329669808526,59.033598246173916,-62.64927080194972,4,30,8,2022,ER,ER,-61.03365597786075,0,6.960290517619039,2142.3048531951745,125.34896129585381,16.713194839447176,one
2022-08-30T05:00:00Z,4.52,0.7091595325283345,72.93,0,372,0.024795195060129338,5.247777777777777,72.9061925,0.29013185747353815,22.74,8.620707611048259,4.100707611048259,22.73,8.62234920530432,3.3745714275265417,3.7376395192874003,8.621528408176289,0.4335240043682722,89.26270221646561,1044.4746869047374,0.03496419905931201,-0.7277777777777779,-3.5666649458330557,51.27218042450669,135.9011541300344,58.91641253672227,-62.48307748255532,5,30,8,2022,ER,ER,-61.03365597786075,0,6.960290517619039,2142.3048531951745,125.34896129585381,16.713194839447176,one
2022-08-30T06:00:00Z,4.52,0.7091595325283345,72.93,181.85074312616368,372,0.024795195060129338,5.247777777777777,72.9061925,0.29013185747353815,22.74,8.620707611048259,4.100707611048259,22.73,8.62234920530432,3.3745714275265417,3.7376395192874003,8.621528408176289,0.4335240043682722,89.26270221646561,1044.4746869047374,0.03496419905931201,-0.7277777777777779,-3.5666649458330557,51.27218042450669,135.9011541300344,58.91641253672227,-62.48307748255532,6,30,8,2022,ER,ER,-61.03365597786075,0,6.960290517619039,2142.3048531951745,125.34896129585381,16.713194839447176,one
2022-08-30T07:00:00Z,4.56,0.7091595325283345,72.97,697.5793486967841,371.7,0.024795195060129338,5.247777777777777,72.9061925,0.29013185747353815,22.76,8.617426095409286,4.057426095409286,22.73,8.62234920530432,3.3745714275265417,3.715998761467914,8.619887650356802,0.4310959622906568,89.26270221646561,1044.4746869047374,0.03496419905931201,-0.6877777777777778,-3.370634506062079,51.27218042450669,135.11429281054646,58.247226078384095,-61.61786058444618,7,30,8,2022,AM,ER,-61.03365597786075,0,6.960290517619039,2142.3048531951745,125.34896129585381,16.713194839447176,one
2022-08-30T08:00:00Z,4.66,0.7091595325283345,73,1178.3947614237388,372.5,0.024795195060129338,5.247777777777777,72.9061925,0.29013185747353815,22.78,8.614146808284955,3.954146808284955,22.73,8.62234920530432,3.3745714275265417,3.6643591179057484,8.618248006794637,0.425186083646788,89.26270221646561,1044.4746869047374,0.03496419905931201,-0.5877777777777773,-2.8805584066346337,51.27218042450669,133.23666734058142,56.650376784691716,-59.53093519132635,8,30,8,2022,AM,ER,-61.03365597786075,1.5027207865343968,6.960290517619039,2142.3048531951745,125.34896129585381,16.713194839447176,one
2022-08-30T09:00:00Z,4.96,0.7091595325283345,73.33,1591.5158022912217,373.2,0.024795195060129338,5.247777777777777,72.9061925,0.29013185747353815,22.96,8.584733114988547,3.6247331149885467,22.73,8.62234920530432,3.3745714275265417,3.499652271257544,8.603541160146433,0.4067688183406075,89.26270221646561,1044.4746869047374,0.03496419905931201,-0.28777777777777747,-1.410330108352306,51.27218042450669,127.2479007842825,51.76047823834546,-53.17080834669777,9,30,8,2022,AM,ER,-61.03365597786075,7.862847631162978,6.960290517619039,2142.3048531951745,125.34896129585381,16.713194839447176,one
