Date,DO,depth,Temp,light,SpC,velocity_m.s,VentDO,VentTemp_F,Q_m.s,Mouth_Temp_C,Mouth_DO_sat,mouth_deficit,Vent_Temp_C,Vent_DO_sat,vent_deficit,mean.DO.deficit,mean.DO.sat,DO.sat.def,velocity_m.h,Q_m.h,u.h,deltaDO,deltaDO_rate,K600_1d,K_reaeration,rearation,not,hour,day,Month,year,time.x,time.y,ER,GPP,GPPavg,u_md,L_max,L_min,demars
2022-05-23T20:00:00Z,4.73,0.5539129383015573,73.04,0,378.5,0.13268877225191755,5.247777777777777,72.9061925,1.2127174573418156,22.8,8.610869747292538,3.8808697472925378,22.73,8.62234920530432,3.3745714275265417,3.6277205874095397,8.616609476298429,0.42101485478577777,477.67958010690324,4365.782846430536,0.23954806446438354,-0.517777777777777,-10.606476670898022,29.881646470328967,60.04541661847636,25.280012358179352,-35.886489029077374,20,23,5,2022,ER,ER,-34.61721123769072,0,25.18941529350889,11464.309922565677,1150.9717110751428,153.46289481001904,two
2022-05-23T21:00:00Z,4.68,0.5539129383015573,72.9,0,378.4,0.13268877225191755,5.247777777777777,72.9061925,1.2127174573418156,22.72,8.623991357586318,3.9439913575863184,22.73,8.62234920530432,3.3745714275265417,3.65928139255643,8.623170281445319,0.4243545323963036,477.67958010690324,4365.782846430536,0.23954806446438354,-0.5677777777777777,-11.630707250705786,29.881646470328967,60.56780571879371,25.702222874068866,-37.33293012477465,21,23,5,2022,ER,ER,-34.61721123769072,0,25.18941529350889,11464.309922565677,1150.9717110751428,153.46289481001904,two
2022-05-23T22:00:00Z,4.7,0.5539129383015573,72.86,0,377.1,0.13268877225191755,5.247777777777777,72.9061925,1.2127174573418156,22.7,8.6272773374117,3.9272773374116996,22.73,8.62234920530432,3.3745714275265417,3.6509243824691207,8.62481327135801,0.42330474499586107,477.67958010690324,4365.782846430536,0.23954806446438354,-0.5477777777777773,-11.221015018782676,29.881646470328967,60.429481903525556,25.580086427403888,-36.801101446186564,22,23,5,2022,ER,ER,-34.61721123769072,0,25.18941529350889,11464.309922565677,1150.9717110751428,153.46289481001904,two
2022-05-23T23:00:00Z,4.71,0.5539129383015573,72.82,0,377.6,0.13268877225191755,5.247777777777777,72.9061925,1.2127174573418156,22.68,8.6305655529178,3.9205655529177994,22.73,8.62234920530432,3.3745714275265417,3.6475684902221706,8.62645737911106,0.42283504455197873,477.67958010690324,4365.782846430536,0.23954806446438354,-0.5377777777777775,-11.01616890282113,29.881646470328967,60.37393574355001,25.528215809902267,-36.5443847127234,23,23,5,2022,ER,ER,-34.61721123769072,0,25.18941529350889,11464.309922565677,1150.9717110751428,153.46289481001904,two
2022-05-24T00:00:00Z,4.73,0.5630450909031324,72.79,0,NA,0.12634209124063595,5.247777777777777,72.9061925,1.173748855083349,22.66,8.633856006493229,3.9038560064932284,22.73,8.62234920530432,3.3745714275265417,3.639213717009885,8.628102605898775,0.421786096345431,454.8315284662894,4225.495878300057,0.2243907162710209,-0.517777777777777,-10.265655675661511,31.466442859543054,64.47604469978774,27.195099201716985,-37.4607548773785,0,24,5,2022,ER,ER,-36.96247844911167,0,15.197005320031506,10915.956683190945,1040.7236113643253,138.76314818191005,two
2022-05-24T01:00:00Z,4.76,0.5630450909031324,72.75,0,377,0.12634209124063595,5.247777777777777,72.9061925,1.173748855083349,22.64,8.63714870053826,3.8771487005382603,22.73,8.62234920530432,3.3745714275265417,3.625860064032401,8.62974895292129,0.4201582321586536,454.8315284662894,4225.495878300057,0.2243907162710209,-0.48777777777777764,-9.670864466985856,31.466442859543054,64.23945768038368,26.99073697382065,-36.66160144080651,1,24,5,2022,ER,ER,-36.96247844911167,0.3008770083051644,15.197005320031506,10915.956683190945,1040.7236113643253,138.76314818191005,two
2022-05-24T02:00:00Z,4.77,0.5630450909031324,72.72,0,376.7,0.12634209124063595,5.247777777777777,72.9061925,1.173748855083349,22.62,8.640443637449378,3.8704436374493785,22.73,8.62234920530432,3.3745714275265417,3.62250753248796,8.631396421376849,0.41968962559943584,454.8315284662894,4225.495878300057,0.2243907162710209,-0.47777777777777786,-9.472600730760636,31.466442859543054,64.1800607912407,26.935705684424843,-36.40830641518548,2,24,5,2022,ER,ER,-36.96247844911167,0.5541720339261929,15.197005320031506,10915.956683190945,1040.7236113643253,138.76314818191005,two
2022-05-24T03:00:00Z,4.76,0.5630450909031324,72.72,0,377.4,0.12634209124063595,5.247777777777777,72.9061925,1.173748855083349,22.62,8.640443637449378,3.8804436374493783,22.73,8.62234920530432,3.3745714275265417,3.62750753248796,8.631396421376849,0.42026890614176116,454.8315284662894,4225.495878300057,0.2243907162710209,-0.48777777777777764,-9.670864466985856,31.466442859543054,64.26864592214196,27.01011352091076,-36.68097798789662,3,24,5,2022,ER,ER,-36.96247844911167,0.2815004612150531,15.197005320031506,10915.956683190945,1040.7236113643253,138.76314818191005,two
2022-05-24T04:00:00Z,4.77,0.5630450909031324,72.72,0,377.1,0.12634209124063595,5.247777777777777,72.9061925,1.173748855083349,22.62,8.640443637449378,3.8704436374493785,22.73,8.62234920530432,3.3745714275265417,3.62250753248796,8.631396421376849,0.41968962559943584,454.8315284662894,4225.495878300057,0.2243907162710209,-0.47777777777777786,-9.472600730760636,31.466442859543054,64.1800607912407,26.935705684424843,-36.40830641518548,4,24,5,2022,ER,ER,-36.96247844911167,0.5541720339261929,15.197005320031506,10915.956683190945,1040.7236113643253,138.76314818191005,two
2022-05-24T05:00:00Z,4.76,0.5630450909031324,72.72,0,377.6,0.12634209124063595,5.247777777777777,72.9061925,1.173748855083349,22.62,8.640443637449378,3.8804436374493783,22.73,8.62234920530432,3.3745714275265417,3.62750753248796,8.631396421376849,0.42026890614176116,454.8315284662894,4225.495878300057,0.2243907162710209,-0.48777777777777764,-9.670864466985856,31.466442859543054,64.26864592214196,27.01011352091076,-36.68097798789662,5,24,5,2022,ER,ER,-36.96247844911167,0.2815004612150531,15.197005320031506,10915.956683190945,1040.7236113643253,138.76314818191005,two
2022-05-24T06:00:00Z,4.77,0.5630450909031324,72.75,429.8858675016887,377.3,0.12634209124063595,5.247777777777777,72.9061925,1.173748855083349,22.64,8.63714870053826,3.8671487005382605,22.73,8.62234920530432,3.3745714275265417,3.620860064032401,8.62974895292129,0.4195788410283581,454.8315284662894,4225.495878300057,0.2243907162710209,-0.47777777777777786,-9.472600730760636,31.466442859543054,64.15087254948244,26.916348755269755,-36.38894948603039,6,24,5,2022,AM,ER,-36.96247844911167,0.5735289630812801,15.197005320031506,10915.956683190945,1040.7236113643253,138.76314818191005,two
2022-05-24T07:00:00Z,4.96,0.5630450909031324,72.82,918.5656821103054,377.6,0.12634209124063595,5.247777777777777,72.9061925,1.173748855083349,22.68,8.6305655529178,3.6705655529177994,22.73,8.62234920530432,3.3745714275265417,3.5225684902221706,8.62645737911106,0.40834473937726273,454.8315284662894,4225.495878300057,0.2243907162710209,-0.28777777777777747,-5.7055897424814,31.466442859543054,62.40943816298864,25.484565761346992,-31.190155503828393,7,24,5,2022,AM,ER,-36.96247844911167,5.772322945283278,15.197005320031506,10915.956683190945,1040.7236113643253,138.76314818191005,two
2022-05-24T08:00:00Z,5.27,0.5630450909031324,72.93,1372.047866990378,378,0.12634209124063595,5.247777777777777,72.9061925,1.173748855083349,22.74,8.620707611048259,3.350707611048259,22.73,8.62234920530432,3.3745714275265417,3.3626395192874003,8.621528408176289,0.3900282363041821,454.8315284662894,4225.495878300057,0.2243907162710209,0.022222222222222143,0.4405860805004931,31.466442859543054,59.57597239795694,23.236311440481778,-22.795725359981283,8,24,5,2022,AM,ER,-36.96247844911167,14.166753089130388,15.197005320031506,10915.956683190945,1040.7236113643253,138.76314818191005,two
2022-05-24T09:00:00Z,5.87,0.5630450909031324,73.29,1759.4319447480893,379.3,0.12634209124063595,5.247777777777777,72.9061925,1.173748855083349,22.94,8.587992452404244,2.7179924524042436,22.73,8.62234920530432,3.3745714275265417,3.0462819399653926,8.60517082885428,0.3540059808866089,454.8315284662894,4225.495878300057,0.2243907162710209,0.6222222222222227,12.33641025401386,31.466442859543054,53.971056882788524,19.106076931278515,-6.769666677264656,9,24,5,2022,AM,ER,-36.96247844911167,30.192811771847015,15.197005320031506,10915.956683190945,1040.7236113643253,138.76314818191005,two
2022-05-24T10:00:00Z,6.43,0.5630450909031324,73.8,2054.321430899399,381,0.12634209124063595,5.247777777777777,72.9061925,1.173748855083349,23.22,8.542561510044969,2.1125615100449693,22.73,8.62234920530432,3.3745714275265417,2.7435664687857555,8.582455357674643,0.3196715105931068,454.8315284662894,4225.495878300057,0.2243907162710209,1.1822222222222223,23.43917948262632,31.466442859543054,48.60783895473229,15.538541305325731,7.900638177300587,10,24,5,2022,AM,ER,-36.96247844911167,44.86311662641226,15.197005320031506,10915.956683190945,1040.7236113643253,138.76314818191005,two
2022-05-24T11:00:00Z,6.57,0.5630450909031324,74.62,2236.6224940546713,384.7,0.12634209124063595,5.247777777777777,72.9061925,1.173748855083349,23.68,8.468847217932293,1.8988472179322926,22.73,8.62234920530432,3.3745714275265417,2.636709322729417,8.545598211618305,0.30854590368461704,454.8315284662894,4225.495878300057,0.2243907162710209,1.3222222222222229,26.214871789779444,31.466442859543054,46.71464810050538,14.413613313479312,11.801258476300132,11,24,5,2022,AM,ER,-36.96247844911167,48.763736925411806,15.197005320031506,10915.956683190945,1040.7236113643253,138.76314818191005,two
2022-05-24T12:00:00Z,6.91,0.5630450909031324,75.2,2293.9131472011336,386.8,0.12634209124063595,5.247777777777777,72.9061925,1.173748855083349,24,8.41823130631155,1.5082313063115507,22.73,8.62234920530432,3.3745714275265417,2.441401366919046,8.520290255807936,0.2865396944963045,454.8315284662894,4225.495878300057,0.2243907162710209,1.6622222222222227,32.955838821437005,31.466442859543054,43.254371934202,12.394094519655768,20.56174430178124,12,24,5,2022,AM,ER,-36.96247844911167,57.52422275089291,15.197005320031506,10915.956683190945,1040.7236113643253,138.76314818191005,two
2022-05-24T13:00:00Z,6.43,0.5630450909031324,74.88,2222.2896734934398,385.8,0.12634209124063595,5.247777777777777,72.9061925,1.173748855083349,23.82,8.44663647343972,2.0166364734397195,22.73,8.62234920530432,3.3745714275265417,2.6956039504831306,8.53449283937202,0.31584817061976433,454.8315284662894,4225.495878300057,0.2243907162710209,1.1822222222222223,23.43917948262632,31.466442859543054,47.75808576229398,15.084304020322367,8.354875462303951,13,24,5,2022,AM,ER,-36.96247844911167,45.31735391141562,15.197005320031506,10915.956683190945,1040.7236113643253,138.76314818191005,two
2022-05-24T14:00:00Z,6.29,0.5630450909031324,74.37,2026.6326125954881,383.8,0.12634209124063595,5.247777777777777,72.9061925,1.173748855083349,23.54,8.491161917979266,2.201161917979266,22.73,8.62234920530432,3.3745714275265417,2.787866672752904,8.556755561641793,0.32580884806974586,454.8315284662894,4225.495878300057,0.2243907162710209,1.0422222222222226,20.663487175473207,31.466442859543054,49.39270682820865,16.09258091474533,4.570906260727877,14,24,5,2022,AM,ER,-36.96247844911167,41.53338470983955,15.197005320031506,10915.956683190945,1040.7236113643253,138.76314818191005,two
2022-05-24T15:00:00Z,5.78,0.5630450909031324,74.01,1720.2741845526937,382.5,0.12634209124063595,5.247777777777777,72.9061925,1.173748855083349,23.34,8.523221941495052,2.743221941495052,22.73,8.62234920530432,3.3745714275265417,3.0588966845107968,8.572785573399685,0.3568147900493607,454.8315284662894,4225.495878300057,0.2243907162710209,0.5322222222222228,10.552036627986858,31.466442859543054,54.19455264215661,19.337417922830134,-8.785381294843276,15,24,5,2022,AM,ER,-36.96247844911167,28.177097154268395,15.197005320031506,10915.956683190945,1040.7236113643253,138.76314818191005,two
2022-05-24T16:00:00Z,5.47,0.5630450909031324,73.58,1324.08981458554,380.7,0.12634209124063595,5.247777777777777,72.9061925,1.173748855083349,23.1,8.561979355692992,3.0919793556929926,22.73,8.62234920530432,3.3745714275265417,3.233275391609767,8.592164280498656,0.37630511778600684,454.8315284662894,4225.495878300057,0.2243907162710209,0.22222222222222232,4.405860805004949,31.466442859543054,57.284024761107155,21.55627168498496,-17.15041087998001,16,24,5,2022,AM,ER,-36.96247844911167,19.81206756913166,15.197005320031506,10915.956683190945,1040.7236113643253,138.76314818191005,two
2022-05-24T17:00:00Z,5.28,0.5630450909031324,73.44,865.0756641546377,380,0.12634209124063595,5.247777777777777,72.9061925,1.173748855083349,23.02,8.574968322123162,3.294968322123162,22.73,8.62234920530432,3.3745714275265417,3.3347698748248518,8.59865876371374,0.3878244231411473,454.8315284662894,4225.495878300057,0.2243907162710209,0.03222222222222282,0.638849816725729,31.466442859543054,59.08220517737971,22.913522140824192,-22.274672324098464,17,24,5,2022,AM,ER,-36.96247844911167,14.687806125013207,15.197005320031506,10915.956683190945,1040.7236113643253,138.76314818191005,two
2022-05-24T18:00:00Z,5.04,0.5630450909031324,73.26,374.50909662865803,379.6,0.12634209124063595,5.247777777777777,72.9061925,1.173748855083349,22.92,8.591253996981393,3.5512539969813934,22.73,8.62234920530432,3.3745714275265417,3.4629127122539676,8.606801601142855,0.40234605986434546,454.8315284662894,4225.495878300057,0.2243907162710209,-0.2077777777777774,-4.119479852679618,31.466442859543054,61.35251518292283,24.684942746616432,-28.80442259929605,18,24,5,2022,AM,ER,-36.96247844911167,8.158055849815621,15.197005320031506,10915.956683190945,1040.7236113643253,138.76314818191005,two
2022-05-24T19:00:00Z,4.86,0.5630450909031324,73.11,0,379.3,0.12634209124063595,5.247777777777777,72.9061925,1.173748855083349,22.84,8.604322294183882,3.744322294183882,22.73,8.62234920530432,3.3745714275265417,3.559446860855212,8.6133357497441,0.4132483586235405,454.8315284662894,4225.495878300057,0.2243907162710209,-0.3877777777777771,-7.688227104733619,31.466442859543054,63.06281322097919,26.060604053752556,-33.748831158486176,19,24,5,2022,ER,ER,-36.96247844911167,3.213647290625495,15.197005320031506,10915.956683190945,1040.7236113643253,138.76314818191005,two
2022-05-24T20:00:00Z,4.73,0.5630450909031324,73,0,378.7,0.12634209124063595,5.247777777777777,72.9061925,1.173748855083349,22.78,8.614146808284955,3.884146808284955,22.73,8.62234920530432,3.3745714275265417,3.6293591179057483,8.618248006794637,0.4211249334022828,454.8315284662894,4225.495878300057,0.2243907162710209,-0.517777777777777,-10.265655675661511,31.466442859543054,64.30145050946388,27.078944063468157,-37.34459973912967,20,24,5,2022,ER,ER,-36.96247844911167,0,15.197005320031506,10915.956683190945,1040.7236113643253,138.76314818191005,two
2022-05-24T21:00:00Z,4.68,0.5630450909031324,72.97,0,378.5,0.12634209124063595,5.247777777777777,72.9061925,1.173748855083349,22.76,8.617426095409286,3.937426095409286,22.73,8.62234920530432,3.3745714275265417,3.655998761467914,8.619887650356802,0.42413531472380406,454.8315284662894,4225.495878300057,0.2243907162710209,-0.5677777777777777,-11.256974356787637,31.466442859543054,64.77342577188729,27.472697325498377,-38.72967168228601,21,24,5,2022,ER,ER,-36.96247844911167,0,15.197005320031506,10915.956683190945,1040.7236113643253,138.76314818191005,two
2022-05-24T22:00:00Z,4.69,0.5630450909031324,72.9,0,378.2,0.12634209124063595,5.247777777777777,72.9061925,1.173748855083349,22.72,8.623991357586318,3.9339913575863177,22.73,8.62234920530432,3.3745714275265417,3.6542813925564297,8.623170281445319,0.42377469924482813,454.8315284662894,4225.495878300057,0.2243907162710209,-0.557777777777777,-11.058710620562401,31.466442859543054,64.74299910192137,27.43644497262491,-38.495155593187306,22,24,5,2022,ER,ER,-36.96247844911167,0,15.197005320031506,10915.956683190945,1040.7236113643253,138.76314818191005,two
2022-05-24T23:00:00Z,4.71,0.5630450909031324,72.86,0,378.2,0.12634209124063595,5.247777777777777,72.9061925,1.173748855083349,22.7,8.6272773374117,3.9172773374117,22.73,8.62234920530432,3.3745714275265417,3.6459243824691208,8.62481327135801,0.4227250223001125,454.8315284662894,4225.495878300057,0.2243907162710209,-0.5377777777777775,-10.662183148111964,31.466442859543054,64.59493773541591,27.30589649467807,-37.96807964279003,23,24,5,2022,ER,ER,-36.96247844911167,0,15.197005320031506,10915.956683190945,1040.7236113643253,138.76314818191005,two
2022-05-25T00:00:00Z,4.72,0.5612186603828174,72.82,0,NA,0.12761142744289222,5.247777777777777,72.9061925,1.1816955869241448,22.68,8.6305655529178,3.9105655529177996,22.73,8.62234920530432,3.3745714275265417,3.6425684902221707,8.62645737911106,0.42225543234499013,459.401138794412,4254.104112926921,0.22738272343946325,-0.5277777777777777,-10.534764176684455,31.15360963195206,63.686620361807236,26.892021415466168,-37.42678559215062,0,25,5,2022,ER,ER,-36.71785396105549,0,15.991546273865168,11025.627331065889,1061.7351370825754,141.56468494434338,two
2022-05-25T01:00:00Z,4.73,0.5612186603828174,72.79,0,378.2,0.12761142744289222,5.247777777777777,72.9061925,1.1816955869241448,22.66,8.633856006493229,3.9038560064932284,22.73,8.62234920530432,3.3745714275265417,3.639213717009885,8.628102605898775,0.421786096345431,459.401138794412,4254.104112926921,0.22738272343946325,-0.517777777777777,-10.335158118599894,31.15360963195206,63.62796555036188,26.8373912078887,-37.17254932648859,1,25,5,2022,ER,ER,-36.71785396105549,0,15.991546273865168,11025.627331065889,1061.7351370825754,141.56468494434338,two
2022-05-25T02:00:00Z,4.77,0.5612186603828174,72.75,0,378,0.12761142744289222,5.247777777777777,72.9061925,1.1816955869241448,22.64,8.63714870053826,3.8671487005382605,22.73,8.62234920530432,3.3745714275265417,3.620860064032401,8.62974895292129,0.4195788410283581,459.401138794412,4254.104112926921,0.22738272343946325,-0.47777777777777786,-9.53673388626172,31.15360963195206,63.307070519131294,26.562307277317643,-36.099041163579365,2,25,5,2022,ER,ER,-36.71785396105549,0.6188127974761244,15.991546273865168,11025.627331065889,1061.7351370825754,141.56468494434338,two
2022-05-25T03:00:00Z,4.77,0.5612186603828174,72.72,0,377.4,0.12761142744289222,5.247777777777777,72.9061925,1.1816955869241448,22.62,8.640443637449378,3.8704436374493785,22.73,8.62234920530432,3.3745714275265417,3.62250753248796,8.631396421376849,0.41968962559943584,459.401138794412,4254.104112926921,0.22738272343946325,-0.47777777777777786,-9.53673388626172,31.15360963195206,63.3358748362962,26.58140959705788,-36.1181434833196,3,25,5,2022,ER,ER,-36.71785396105549,0.5997104777358899,15.991546273865168,11025.627331065889,1061.7351370825754,141.56468494434338,two
2022-05-25T04:00:00Z,4.77,0.5612186603828174,72.72,0,377.7,0.12761142744289222,5.247777777777777,72.9061925,1.1816955869241448,22.62,8.640443637449378,3.8704436374493785,22.73,8.62234920530432,3.3745714275265417,3.62250753248796,8.631396421376849,0.41968962559943584,459.401138794412,4254.104112926921,0.22738272343946325,-0.47777777777777786,-9.53673388626172,31.15360963195206,63.3358748362962,26.58140959705788,-36.1181434833196,4,25,5,2022,ER,ER,-36.71785396105549,0.5997104777358899,15.991546273865168,11025.627331065889,1061.7351370825754,141.56468494434338,two
2022-05-25T05:00:00Z,4.76,0.5612186603828174,72.75,0,377.8,0.12761142744289222,5.247777777777777,72.9061925,1.1816955869241448,22.64,8.63714870053826,3.8771487005382603,22.73,8.62234920530432,3.3745714275265417,3.625860064032401,8.62974895292129,0.4201582321586536,459.401138794412,4254.104112926921,0.22738272343946325,-0.48777777777777764,-9.736339944346263,31.15360963195206,63.39449045444996,26.635717037940335,-36.372056982286594,5,25,5,2022,ER,ER,-36.71785396105549,0.34579697876889526,15.991546273865168,11025.627331065889,1061.7351370825754,141.56468494434338,two
2022-05-25T06:00:00Z,4.84,0.5612186603828174,72.72,432.8762310670784,377.5,0.12761142744289222,5.247777777777777,72.9061925,1.1816955869241448,22.62,8.640443637449378,3.800443637449378,22.73,8.62234920530432,3.3745714275265417,3.58750753248796,8.631396421376849,0.4156346618031586,459.401138794412,4254.104112926921,0.22738272343946325,-0.4077777777777776,-8.13949147966988,31.15360963195206,62.72393528906552,26.070241630833955,-34.209733110503834,6,25,5,2022,AM,ER,-36.71785396105549,2.5081208505516557,15.991546273865168,11025.627331065889,1061.7351370825754,141.56468494434338,two
2022-05-25T07:00:00Z,5.03,0.5612186603828174,72.75,920.9525882667738,378,0.12761142744289222,5.247777777777777,72.9061925,1.1816955869241448,22.64,8.63714870053826,3.60714870053826,22.73,8.62234920530432,3.3745714275265417,3.490860064032401,8.62974895292129,0.40451467164067345,459.401138794412,4254.104112926921,0.22738272343946325,-0.21777777777777718,-4.346976376063468,31.15360963195206,61.03415220084595,24.689210036392087,-29.036186412455557,7,25,5,2022,AM,ER,-36.71785396105549,7.681667548599933,15.991546273865168,11025.627331065889,1061.7351370825754,141.56468494434338,two
2022-05-25T08:00:00Z,5.18,0.5612186603828174,72.86,1373.9240199354274,378.2,0.12761142744289222,5.247777777777777,72.9061925,1.1816955869241448,22.7,8.6272773374117,3.4472773374117,22.73,8.62234920530432,3.3745714275265417,3.410924382469121,8.62481327135801,0.3954780555999281,459.401138794412,4254.104112926921,0.22738272343946325,-0.06777777777777771,-1.352885504795266,31.15360963195206,59.63655777846285,23.584949912899255,-24.937835417694522,8,25,5,2022,AM,ER,-36.71785396105549,11.780018543360967,15.991546273865168,11025.627331065889,1061.7351370825754,141.56468494434338,two
2022-05-25T09:00:00Z,5.6,0.5612186603828174,73.29,1760.9252032351294,379.8,0.12761142744289222,5.247777777777777,72.9061925,1.1816955869241448,22.94,8.587992452404244,2.987992452404244,22.73,8.62234920530432,3.3745714275265417,3.181281939965393,8.60517082885428,0.36969422260603263,459.401138794412,4254.104112926921,0.22738272343946325,0.3522222222222222,7.030568934755731,31.15360963195206,55.62149228444354,20.5629443502848,-13.532375415529067,9,25,5,2022,AM,ER,-36.71785396105549,23.185478545526422,15.991546273865168,11025.627331065889,1061.7351370825754,141.56468494434338,two
