Date,LowRangeSpC,FullRangeSpC,Temp
2023-01-11 11:00,465.2,397.4,69.98
2023-01-11 12:00,476.1,411.8,71.89
2023-01-11 13:00,487.2,425.1,73.78
2023-01-11 14:00,497.9,439.1,75.63
2023-01-11 15:00,25.5,20.4,74.75
2023-01-11 16:00,2.1,-1.2,73.47
2023-01-11 17:00,2,-1.2,72.09
2023-01-11 18:00,495.4,434.5,74.53
2023-01-11 19:00,491.2,429.1,73.87
2023-01-11 20:00,486.6,423.8,73.11
2023-01-11 21:00,482.7,418.7,72.45
2023-01-11 22:00,478.9,414.4,71.85
2023-01-11 23:00,476.1,410.8,71.44
2023-01-12 00:00,473.4,407.2,71.04
2023-01-12 01:00,471.5,404.7,70.74
2023-01-12 02:00,469.4,401.8,70.43
2023-01-12 03:00,468.6,400.7,70.23
2023-01-12 04:00,467.2,398.9,70
2023-01-12 05:00,467.8,398.9,70.09
2023-01-12 06:00,467.2,398.1,70.02
2023-01-12 07:00,465.4,396,69.78
2023-01-12 08:00,464.4,394.5,69.57
2023-01-12 09:00,464.4,394.2,69.62
2023-01-12 10:00,466.5,397,70.02
2023-01-12 11:00,472.3,405.3,71.02
2023-01-12 12:00,480.4,416.5,72.45
2023-01-12 13:00,489.3,427.2,74.03
2023-01-12 14:00,497.7,438.3,75.6
2023-01-12 15:00,501.7,443.7,76.35
2023-01-12 16:00,499.3,441.3,75.83
2023-01-12 17:00,494.5,434.5,74.84
2023-01-12 18:00,491.1,429.4,74.16
2023-01-12 19:00,487.8,425.2,73.47
2023-01-12 20:00,484.7,421.2,72.91
2023-01-12 21:00,482.3,418.3,72.48
2023-01-12 22:00,480.5,415.8,72.18
2023-01-12 23:00,479.6,414.8,72
2023-01-13 00:00,479.7,414.8,72
2023-01-13 01:00,477.5,412.9,72
2023-01-13 02:00,429.7,368.2,71.2
2023-01-13 03:00,417.6,356.1,70.88
2023-01-13 04:00,420.3,357.2,70.74
2023-01-13 05:00,434.8,370.9,70.95
2023-01-13 06:00,449.3,384.9,71.13
2023-01-13 07:00,461.7,395.3,71.1
2023-01-13 08:00,471.2,402,70.83
2023-01-13 09:00,473.7,403.6,70.36
2023-01-13 10:00,475,404.1,70.05
2023-01-13 11:00,479.9,409.1,70.61
2023-01-13 12:00,485.8,416.8,71.19
2023-01-13 13:00,490.3,422.3,71.64
2023-01-13 14:00,491.8,425.1,72.37
2023-01-13 15:00,491.7,424.3,72.3
2023-01-13 16:00,491.2,423.3,72
2023-01-13 17:00,487.2,418.6,71.35
2023-01-13 18:00,482.3,411.4,70.47
2023-01-13 19:00,477.9,405.6,69.78
2023-01-13 20:00,473.2,399.5,69.12
2023-01-13 21:00,470.7,396.9,68.99
2023-01-13 22:00,467.5,392.9,68.54
2023-01-13 23:00,465.1,389.7,68.16
2023-01-14 00:00,462.4,386.4,67.78
2023-01-14 01:00,462.2,385.7,67.6
2023-01-14 02:00,460.8,383.5,67.42
2023-01-14 03:00,458.9,382.4,67.32
2023-01-14 04:00,102.2,87.9,57.38
2023-01-14 05:00,33.2,28.1,47.61
2023-01-14 06:00,5.6,2.1,45.19
2023-01-14 07:00,3.2,6.1,44.04
2023-01-14 08:00,3.3,-0.1,43.16
2023-01-14 09:00,3.3,-0.1,49.91
2023-01-14 10:00,2,-0.1,54.18
2023-01-14 11:00,3.2,-0.1,51.94
2023-01-14 12:00,3.3,-0.1,53.64
2023-01-14 13:00,3.3,-0.1,55.74
2023-01-14 14:00,2,-0.1,60.04
2023-01-14 15:00,1.8,-0.1,70.84
2023-01-14 16:00,2.1,-0.8,58.05
2023-01-14 17:00,3.2,-0.1,82.15
2023-01-14 18:00,3.3,1.3,81.25
2023-01-14 19:00,2,0.9,79.77
2023-01-14 20:00,3.3,1.3,78.24
2023-01-14 21:00,3.3,-0.8,46.27
2023-01-14 22:00,2,-1.2,46.58
2023-01-14 23:00,2,-0.1,46.67
2023-01-15 00:00,2,-0.1,47.23
2023-01-15 01:00,1.8,-0.8,47.01
2023-01-15 02:00,3.3,-0.8,46.51
2023-01-15 03:00,2,-0.8,42.62
2023-01-15 04:00,3.3,-1.2,42.1
2023-01-15 05:00,3.3,-0.1,75.24
2023-01-15 06:00,3.3,-0.9,74.93
2023-01-15 07:00,3.3,1.3,74.44
2023-01-15 08:00,3.3,1.3,73.81
2023-01-15 09:00,2,0.9,76.69
2023-01-15 10:00,3.3,-1.2,78.76
2023-01-15 11:00,3.3,-0.1,50.99
2023-01-15 12:00,3.3,-0.1,55.35
2023-01-15 13:00,3.3,-0.1,57.72
2023-01-15 14:00,2,3.5,64.85
2023-01-15 15:00,2,-0.1,77.09
2023-01-15 16:00,2,-0.1,64.44
2023-01-15 17:00,3.2,-0.1,61.63
2023-01-15 18:00,3.3,1.3,58.32
2023-01-15 19:00,2,3.5,54.77
2023-01-15 20:00,3.3,-0.1,51.93
2023-01-15 21:00,2,-0.1,57.42
