Date,LowRangeSpC,FullRangeSpC,Temp
2023-01-25 12:00,478.6,413.4,73
2023-01-25 13:00,481.9,416.7,73.18
2023-01-25 14:00,487,421.1,73.47
2023-01-25 15:00,488.7,423.2,73.71
2023-01-25 16:00,494.5,429,74.46
2023-01-25 17:00,491.1,427.5,74.61
2023-01-25 18:00,491.2,427.5,74.59
2023-01-25 19:00,484.2,421.2,74.37
2023-01-25 20:00,480.9,418.3,74.19
2023-01-25 21:00,479.3,416.5,73.96
2023-01-25 22:00,475.6,412.1,73.56
2023-01-25 23:00,472.7,408.9,73.13
2023-01-26 00:00,468.5,403.5,72.54
2023-01-26 01:00,462.9,395.9,71.73
2023-01-26 02:00,456.3,386.9,70.61
2023-01-26 03:00,455.6,383.7,70.02
2023-01-26 04:00,464.7,392.1,70.38
2023-01-26 05:00,469.1,395.8,70.32
2023-01-26 06:00,470.4,397.4,70.16
2023-01-26 07:00,471,397.4,70
2023-01-26 08:00,469,394.9,69.64
2023-01-26 09:00,466.7,392.4,69.28
2023-01-26 10:00,463,387.7,68.79
2023-01-26 11:00,461.8,386.5,68.86
2023-01-26 12:00,463,387.9,69.33
2023-01-26 13:00,469.9,396.9,70.52
2023-01-26 14:00,480.7,409.9,72.14
2023-01-26 15:00,489.8,422.2,73.33
2023-01-26 16:00,495.8,428.4,73.94
2023-01-26 17:00,495.4,428.1,73.47
2023-01-26 18:00,491.6,423.1,72.61
2023-01-26 19:00,485.8,414.9,71.49
2023-01-26 20:00,481.2,408.3,70.88
2023-01-26 21:00,476.6,402.2,70.14
2023-01-26 22:00,472.6,397.1,69.58
2023-01-26 23:00,469.6,393.1,69.17
2023-01-27 00:00,467.2,390.6,68.79
2023-01-27 01:00,465.7,388.1,68.47
2023-01-27 02:00,464.5,386.7,68.13
2023-01-27 03:00,464.4,385.6,67.93
2023-01-27 04:00,463.2,383.1,67.78
2023-01-27 05:00,462.1,382.7,67.77
2023-01-27 06:00,461.5,382.3,67.69
2023-01-27 07:00,460.7,382,67.6
2023-01-27 08:00,460.2,381.3,67.53
2023-01-27 09:00,461.1,381.2,67.68
2023-01-27 10:00,465.1,387.7,68.45
2023-01-27 11:00,473.2,397.5,69.73
2023-01-27 12:00,483.7,411.2,71.37
2023-01-27 13:00,493.9,424.5,72.95
2023-01-27 14:00,503.7,436.1,74.41
2023-01-27 15:00,507.2,440.4,74.86
2023-01-27 16:00,330.5,291.4,71.29
2023-01-27 17:00,24.6,19.5,63
2023-01-27 18:00,1.1,0.6,64.18
2023-01-27 19:00,478.8,406.3,69.91
2023-01-27 20:00,475.1,401.4,70.32
2023-01-27 21:00,470.1,394.2,69.55
2023-01-27 22:00,465.6,389.1,68.9
2023-01-27 23:00,462.5,385.5,68.54
2023-01-28 00:00,459.8,382.2,68.16
2023-01-28 01:00,458.3,380.4,67.98
2023-01-28 02:00,456.3,378.6,67.71
2023-01-28 03:00,455.7,377.2,67.6
2023-01-28 04:00,454.8,375.7,67.46
2023-01-28 05:00,453.7,375,67.24
2023-01-28 06:00,453.4,374.3,67.19
2023-01-28 07:00,451.2,372.1,66.79
2023-01-28 08:00,451.9,372.1,66.9
2023-01-28 09:00,454.2,375,67.33
