"Plot Title: LittleFanningSpC"
"#","Date Time, GMT-05:00","Low Range, μS/cm (LGR S/N: 10778444, SEN S/N: 10778444)","Full Range, μS/cm (LGR S/N: 10778444, SEN S/N: 10778444)","Temp, °F (LGR S/N: 10778444, SEN S/N: 10778444)","Coupler Detached (LGR S/N: 10778444)","Coupler Attached (LGR S/N: 10778444)","Host Connected (LGR S/N: 10778444)","Stopped (LGR S/N: 10778444)","End Of File (LGR S/N: 10778444)"
35,06/26/24 11:00:00 PM,551.5,547.8,76.98,,,,,
36,06/27/24 12:00:00 AM,551.3,547.4,76.98,,,,,
37,06/27/24 01:00:00 AM,551.3,547.4,76.96,,,,,
38,06/27/24 02:00:00 AM,551.2,547.4,76.95,,,,,
39,06/27/24 03:00:00 AM,550.8,547.4,76.91,,,,,
40,06/27/24 04:00:00 AM,550.9,547.4,76.91,,,,,
41,06/27/24 05:00:00 AM,550.8,547.4,76.89,,,,,
42,06/27/24 06:00:00 AM,550.8,547.0,76.89,,,,,
43,06/27/24 07:00:00 AM,551.0,547.4,76.95,,,,,
44,06/27/24 08:00:00 AM,551.7,548.1,77.05,,,,,
45,06/27/24 09:00:00 AM,552.4,548.9,77.29,,,,,
46,06/27/24 10:00:00 AM,552.8,548.8,77.40,,,,,
47,06/27/24 11:00:00 AM,556.0,552.7,77.83,,,,,
48,06/27/24 12:00:00 PM,548.3,544.4,77.58,,,,,
49,06/27/24 01:00:00 PM,545.9,542.0,77.45,,,,,
50,06/27/24 02:00:00 PM,549.1,545.3,77.31,,,,,
51,06/27/24 03:00:00 PM,547.0,543.3,77.31,,,,,
52,06/27/24 04:00:00 PM,551.2,547.2,77.41,,,,,
53,06/27/24 05:00:00 PM,552.3,548.4,77.38,,,,,
54,06/27/24 06:00:00 PM,543.8,542.0,77.40,,,,,
55,06/27/24 07:00:00 PM,552.8,549.3,77.29,,,,,
56,06/27/24 08:00:00 PM,552.0,548.1,77.13,,,,,
57,06/27/24 09:00:00 PM,551.5,548.1,77.04,,,,,
58,06/27/24 10:00:00 PM,551.3,547.4,77.00,,,,,
59,06/27/24 11:00:00 PM,551.3,547.4,76.96,,,,,
60,06/28/24 12:00:00 AM,551.1,547.4,76.95,,,,,
61,06/28/24 01:00:00 AM,551.0,547.4,76.96,,,,,
62,06/28/24 02:00:00 AM,551.0,547.4,76.95,,,,,
63,06/28/24 03:00:00 AM,550.9,547.4,76.91,,,,,
64,06/28/24 04:00:00 AM,550.9,547.4,76.91,,,,,
65,06/28/24 05:00:00 AM,550.7,547.0,76.89,,,,,
66,06/28/24 06:00:00 AM,550.7,547.4,76.89,,,,,
67,06/28/24 07:00:00 AM,550.9,547.4,76.91,,,,,
68,06/28/24 08:00:00 AM,551.5,548.2,77.00,,,,,
69,06/28/24 09:00:00 AM,553.5,549.6,77.32,,,,,
70,06/28/24 10:00:00 AM,555.5,551.9,77.70,,,,,
71,06/28/24 11:00:00 AM,558.2,554.2,78.08,,,,,
72,06/28/24 12:00:00 PM,559.0,554.9,78.22,,,,,
73,06/28/24 01:00:00 PM,557.9,554.2,78.08,,,,,
74,06/28/24 02:00:00 PM,558.3,554.6,78.15,,,,,
75,06/28/24 03:00:00 PM,557.8,554.2,78.06,,,,,
76,06/28/24 04:00:00 PM,552.5,549.1,77.83,,,,,
77,06/28/24 05:00:00 PM,537.9,534.4,77.67,,,,,
78,06/28/24 06:00:00 PM,547.8,544.0,77.45,,,,,
79,06/28/24 07:00:00 PM,549.8,546.1,77.23,,,,,
80,06/28/24 08:00:00 PM,550.5,546.5,77.09,,,,,
81,06/28/24 09:00:00 PM,550.6,546.5,77.04,,,,,
82,06/28/24 10:00:00 PM,550.8,547.4,76.98,,,,,
83,06/28/24 11:00:00 PM,550.7,547.4,76.96,,,,,
84,06/29/24 12:00:00 AM,550.8,546.6,76.95,,,,,
85,06/29/24 01:00:00 AM,550.6,546.6,76.91,,,,,
86,06/29/24 02:00:00 AM,550.7,547.0,76.91,,,,,
87,06/29/24 03:00:00 AM,550.6,546.6,76.91,,,,,
88,06/29/24 04:00:00 AM,550.6,546.6,76.91,,,,,
89,06/29/24 05:00:00 AM,550.7,546.6,76.91,,,,,
90,06/29/24 06:00:00 AM,550.5,546.6,76.89,,,,,
91,06/29/24 07:00:00 AM,550.8,546.6,76.96,,,,,
92,06/29/24 08:00:00 AM,551.4,547.4,77.00,,,,,
93,06/29/24 09:00:00 AM,552.0,548.1,77.09,,,,,
94,06/29/24 10:00:00 AM,552.9,548.9,77.25,,,,,
95,06/29/24 11:00:00 AM,555.3,551.5,77.72,,,,,
96,06/29/24 12:00:00 PM,556.9,553.0,77.95,,,,,
97,06/29/24 01:00:00 PM,557.7,554.2,78.13,,,,,
98,06/29/24 02:00:00 PM,559.6,556.1,78.46,,,,,
99,06/29/24 03:00:00 PM,548.0,544.3,77.85,,,,,
100,06/29/24 04:00:00 PM,542.8,539.3,77.34,,,,,
101,06/29/24 05:00:00 PM,548.6,544.9,77.20,,,,,
102,06/29/24 06:00:00 PM,551.2,547.3,77.20,,,,,
103,06/29/24 07:00:00 PM,551.1,547.3,77.16,,,,,
104,06/29/24 08:00:00 PM,550.6,546.5,77.04,,,,,
105,06/29/24 09:00:00 PM,550.3,546.2,76.96,,,,,
106,06/29/24 10:00:00 PM,550.8,547.0,76.91,,,,,
107,06/29/24 11:00:00 PM,550.8,547.0,76.91,,,,,
108,06/30/24 12:00:00 AM,550.8,547.0,76.89,,,,,
109,06/30/24 01:00:00 AM,551.0,547.4,76.91,,,,,
110,06/30/24 02:00:00 AM,550.8,547.0,76.91,,,,,
111,06/30/24 03:00:00 AM,550.6,546.6,76.87,,,,,
112,06/30/24 04:00:00 AM,550.5,546.6,76.84,,,,,
113,06/30/24 05:00:00 AM,550.2,546.6,76.84,,,,,
114,06/30/24 06:00:00 AM,550.6,547.0,76.82,,,,,
115,06/30/24 07:00:00 AM,550.7,547.0,76.84,,,,,
116,06/30/24 08:00:00 AM,551.4,547.4,76.98,,,,,
117,06/30/24 09:00:00 AM,553.2,549.3,77.29,,,,,
118,06/30/24 10:00:00 AM,555.8,552.7,77.70,,,,,
119,06/30/24 11:00:00 AM,558.8,555.0,78.17,,,,,
120,06/30/24 12:00:00 PM,562.4,558.8,78.80,,,,,
121,06/30/24 01:00:00 PM,559.7,556.1,78.40,,,,,
122,06/30/24 02:00:00 PM,561.8,558.4,78.75,,,,,
123,06/30/24 03:00:00 PM,553.1,550.0,78.55,,,,,
124,06/30/24 04:00:00 PM,538.9,535.9,77.95,,,,,
125,06/30/24 05:00:00 PM,549.5,545.6,77.63,,,,,
126,06/30/24 06:00:00 PM,551.9,548.4,77.40,,,,,
127,06/30/24 07:00:00 PM,552.5,548.5,77.25,,,,,
128,06/30/24 08:00:00 PM,552.3,548.5,77.13,,,,,
129,06/30/24 09:00:00 PM,552.5,548.9,77.07,,,,,
130,06/30/24 10:00:00 PM,534.6,531.0,77.05,,,,,
131,06/30/24 11:00:00 PM,538.7,535.4,77.04,,,,,
132,07/01/24 12:00:00 AM,547.4,543.8,77.00,,,,,
133,07/01/24 01:00:00 AM,549.6,546.2,76.98,,,,,
134,07/01/24 02:00:00 AM,550.5,547.0,76.96,,,,,
135,07/01/24 03:00:00 AM,551.0,547.0,76.95,,,,,
136,07/01/24 04:00:00 AM,551.3,547.8,76.95,,,,,
137,07/01/24 05:00:00 AM,551.6,548.2,76.95,,,,,
138,07/01/24 06:00:00 AM,551.7,548.2,76.95,,,,,
139,07/01/24 07:00:00 AM,552.0,548.6,76.96,,,,,
140,07/01/24 08:00:00 AM,552.8,549.3,77.09,,,,,
141,07/01/24 09:00:00 AM,554.5,551.2,77.38,,,,,
142,07/01/24 10:00:00 AM,556.0,552.3,77.63,,,,,
143,07/01/24 11:00:00 AM,558.5,555.0,77.99,,,,,
144,07/01/24 12:00:00 PM,562.3,558.8,78.58,,,,,
145,07/01/24 01:00:00 PM,565.3,562.3,79.05,,,,,
146,07/01/24 02:00:00 PM,566.2,563.4,79.36,,,,,
147,07/01/24 03:00:00 PM,564.4,561.4,79.11,,,,,
148,07/01/24 04:00:00 PM,561.7,558.8,78.69,,,,,
149,07/01/24 05:00:00 PM,559.1,555.4,78.06,,,,,
150,07/01/24 06:00:00 PM,555.8,552.4,77.54,,,,,
151,07/01/24 07:00:00 PM,554.4,551.3,77.29,,,,,
152,07/01/24 08:00:00 PM,553.7,550.1,77.20,,,,,
153,07/01/24 09:00:00 PM,553.1,550.1,77.13,,,,,
154,07/01/24 10:00:00 PM,552.8,549.7,77.09,,,,,
155,07/01/24 11:00:00 PM,552.7,549.3,77.07,,,,,
156,07/02/24 12:00:00 AM,552.8,549.7,77.04,,,,,
157,07/02/24 01:00:00 AM,552.6,549.3,77.04,,,,,
158,07/02/24 02:00:00 AM,552.7,549.3,77.00,,,,,
159,07/02/24 03:00:00 AM,552.7,549.3,77.00,,,,,
160,07/02/24 04:00:00 AM,552.7,549.3,77.00,,,,,
161,07/02/24 05:00:00 AM,552.6,549.4,76.98,,,,,
162,07/02/24 06:00:00 AM,558.0,555.8,76.98,,,,,
163,07/02/24 07:00:00 AM,554.4,551.7,77.00,,,,,
164,07/02/24 08:00:00 AM,562.8,563.7,77.23,,,,,
165,07/02/24 09:00:00 AM,564.2,564.4,77.58,,,,,
166,07/02/24 10:00:00 AM,571.0,572.7,77.74,,,,,
167,07/02/24 11:00:00 AM,563.1,561.0,77.99,,,,,
168,07/02/24 12:00:00 PM,565.9,564.0,78.60,,,,,
169,07/02/24 01:00:00 PM,577.1,579.1,78.91,,,,,
170,07/02/24 02:00:00 PM,563.7,560.3,78.84,,,,,
171,07/02/24 03:00:00 PM,563.9,560.7,78.84,,,,,
172,07/02/24 04:00:00 PM,563.4,560.0,78.80,,,,,
173,07/02/24 05:00:00 PM,560.2,556.9,78.35,,,,,
174,07/02/24 06:00:00 PM,559.1,555.4,77.95,,,,,
175,07/02/24 07:00:00 PM,557.2,554.0,77.56,,,,,
176,07/02/24 08:00:00 PM,555.1,551.7,77.31,,,,,
177,07/02/24 09:00:00 PM,554.9,551.3,77.22,,,,,
178,07/02/24 10:00:00 PM,552.0,548.1,77.16,,,,,
179,07/02/24 11:00:00 PM,553.0,549.3,77.09,,,,,
180,07/03/24 12:00:00 AM,553.2,550.1,77.04,,,,,
181,07/03/24 01:00:00 AM,553.3,549.8,76.98,,,,,
182,07/03/24 02:00:00 AM,553.2,549.4,76.96,,,,,
183,07/03/24 03:00:00 AM,553.1,549.4,76.95,,,,,
184,07/03/24 04:00:00 AM,553.2,549.4,76.96,,,,,
185,07/03/24 05:00:00 AM,553.2,549.4,76.96,,,,,
186,07/03/24 06:00:00 AM,553.0,549.4,76.95,,,,,
187,07/03/24 07:00:00 AM,553.2,549.4,76.96,,,,,
188,07/03/24 08:00:00 AM,553.9,550.1,77.07,,,,,
189,07/03/24 09:00:00 AM,556.0,552.0,77.41,,,,,
190,07/03/24 10:00:00 AM,557.9,553.9,77.72,,,,,
191,07/03/24 11:00:00 AM,562.5,558.9,78.42,,,,,
192,07/03/24 12:00:00 PM,564.6,561.1,78.80,,,,,
193,07/03/24 01:00:00 PM,567.4,563.8,79.23,,,,,
194,07/03/24 02:00:00 PM,565.4,562.3,78.93,,,,,
195,07/03/24 03:00:00 PM,534.9,531.3,78.49,,,,,
196,07/03/24 04:00:00 PM,528.9,525.5,77.99,,,,,
197,07/03/24 05:00:00 PM,544.8,541.5,77.95,,,,,
198,07/03/24 06:00:00 PM,551.9,548.3,77.83,,,,,
199,07/03/24 07:00:00 PM,554.0,550.0,77.49,,,,,
200,07/03/24 08:00:00 PM,554.2,550.5,77.29,,,,,
201,07/03/24 09:00:00 PM,554.4,550.9,77.20,,,,,
202,07/03/24 10:00:00 PM,554.4,550.9,77.13,,,,,
203,07/03/24 11:00:00 PM,554.5,550.9,77.09,,,,,
204,07/04/24 12:00:00 AM,554.3,550.5,77.05,,,,,
205,07/04/24 01:00:00 AM,554.1,550.1,77.00,,,,,
206,07/04/24 02:00:00 AM,554.0,550.6,76.98,,,,,
207,07/04/24 03:00:00 AM,553.7,550.2,76.96,,,,,
208,07/04/24 04:00:00 AM,553.7,550.2,76.95,,,,,
209,07/04/24 05:00:00 AM,553.7,549.8,76.95,,,,,
210,07/04/24 06:00:00 AM,553.6,550.2,76.95,,,,,
211,07/04/24 07:00:00 AM,553.7,549.8,76.98,,,,,
212,07/04/24 08:00:00 AM,554.8,551.3,77.13,,,,,
213,07/04/24 09:00:00 AM,556.6,552.8,77.45,,,,,
214,07/04/24 10:00:00 AM,560.2,556.2,77.99,,,,,
215,07/04/24 11:00:00 AM,564.9,561.2,78.76,,,,,
216,07/04/24 12:00:00 PM,568.0,564.2,79.27,,,,,
217,07/04/24 01:00:00 PM,570.8,567.2,79.68,,,,,
218,07/04/24 02:00:00 PM,571.2,567.6,79.77,,,,,
219,07/04/24 03:00:00 PM,570.9,567.6,79.68,,,,,
220,07/04/24 04:00:00 PM,567.3,563.8,79.14,,,,,
221,07/04/24 05:00:00 PM,562.2,558.5,78.30,,,,,
222,07/04/24 06:00:00 PM,559.2,555.1,77.76,,,,,
223,07/04/24 07:00:00 PM,557.5,553.6,77.45,,,,,
224,07/04/24 08:00:00 PM,556.4,552.9,77.29,,,,,
225,07/04/24 09:00:00 PM,555.8,551.7,77.16,,,,,
226,07/04/24 10:00:00 PM,555.3,551.3,77.13,,,,,
227,07/04/24 11:00:00 PM,555.0,551.3,77.07,,,,,
228,07/05/24 12:00:00 AM,554.6,550.9,77.04,,,,,
229,07/05/24 01:00:00 AM,554.5,550.6,76.98,,,,,
230,07/05/24 02:00:00 AM,554.3,550.6,76.98,,,,,
231,07/05/24 03:00:00 AM,554.2,550.6,76.95,,,,,
232,07/05/24 04:00:00 AM,554.1,550.2,76.95,,,,,
233,07/05/24 05:00:00 AM,554.1,550.6,76.95,,,,,
234,07/05/24 06:00:00 AM,554.0,550.2,76.91,,,,,
235,07/05/24 07:00:00 AM,554.3,550.6,76.96,,,,,
236,07/05/24 08:00:00 AM,555.1,551.3,77.09,,,,,
237,07/05/24 09:00:00 AM,557.1,553.2,77.41,,,,,
238,07/05/24 10:00:00 AM,559.1,555.1,77.72,,,,,
239,07/05/24 11:00:00 AM,562.2,558.5,78.24,,,,,
240,07/05/24 12:00:00 PM,567.5,563.5,79.07,,,,,
241,07/05/24 01:00:00 PM,571.6,568.0,79.74,,,,,
242,07/05/24 02:00:00 PM,572.0,568.4,79.81,,,,,
243,07/05/24 03:00:00 PM,570.8,567.3,79.57,,,,,
244,07/05/24 04:00:00 PM,569.2,565.8,79.32,,,,,
245,07/05/24 05:00:00 PM,553.3,549.3,78.40,,,,,
246,07/05/24 06:00:00 PM,549.5,545.9,77.90,,,,,
247,07/05/24 07:00:00 PM,554.1,550.3,77.67,,,,,
248,07/05/24 08:00:00 PM,555.7,552.0,77.45,,,,,
249,07/05/24 09:00:00 PM,555.9,552.5,77.23,,,,,
250,07/05/24 10:00:00 PM,555.9,551.7,77.14,,,,,
251,07/05/24 11:00:00 PM,555.7,551.7,77.09,,,,,
252,07/06/24 12:00:00 AM,555.5,551.7,77.04,,,,,
253,07/06/24 01:00:00 AM,555.3,551.7,77.00,,,,,
254,07/06/24 02:00:00 AM,555.1,551.4,76.98,,,,,
255,07/06/24 03:00:00 AM,555.1,551.4,76.96,,,,,
256,07/06/24 04:00:00 AM,555.1,551.4,76.95,,,,,
257,07/06/24 05:00:00 AM,555.2,551.4,76.95,,,,,
258,07/06/24 06:00:00 AM,555.1,551.4,76.91,,,,,
259,07/06/24 07:00:00 AM,555.4,551.4,76.96,,,,,
260,07/06/24 08:00:00 AM,556.1,552.5,77.07,,,,,
261,07/06/24 09:00:00 AM,558.0,554.0,77.38,,,,,
262,07/06/24 10:00:00 AM,560.9,557.1,77.81,,,,,
263,07/06/24 11:00:00 AM,563.2,559.3,78.22,,,,,
264,07/06/24 12:00:00 PM,567.7,563.9,78.91,,,,,
265,07/06/24 01:00:00 PM,572.5,568.8,79.68,,,,,
266,07/06/24 02:00:00 PM,572.3,568.8,79.66,,,,,
267,07/06/24 03:00:00 PM,569.6,565.8,79.14,,,,,
268,07/06/24 04:00:00 PM,567.5,563.5,78.89,,,,,
269,07/06/24 05:00:00 PM,567.0,563.6,78.73,,,,,
270,07/06/24 06:00:00 PM,564.5,560.5,78.33,,,,,
271,07/06/24 07:00:00 PM,561.8,558.2,77.92,,,,,
272,07/06/24 08:00:00 PM,559.7,556.0,77.54,,,,,
273,07/06/24 09:00:00 PM,558.3,554.4,77.31,,,,,
274,07/06/24 10:00:00 PM,557.8,554.1,77.20,,,,,
275,07/06/24 11:00:00 PM,557.3,553.7,77.13,,,,,
276,07/07/24 12:00:00 AM,557.2,553.3,77.07,,,,,
277,07/07/24 01:00:00 AM,557.1,553.3,77.05,,,,,
278,07/07/24 02:00:00 AM,556.8,552.9,77.04,,,,,
279,07/07/24 03:00:00 AM,556.6,552.9,77.04,,,,,
280,07/07/24 04:00:00 AM,556.5,552.9,77.00,,,,,
281,07/07/24 05:00:00 AM,556.4,552.6,76.98,,,,,
282,07/07/24 06:00:00 AM,556.3,553.0,76.96,,,,,
283,07/07/24 07:00:00 AM,556.6,552.9,77.00,,,,,
284,07/07/24 08:00:00 AM,557.5,553.7,77.13,,,,,
285,07/07/24 09:00:00 AM,559.0,555.2,77.38,,,,,
286,07/07/24 10:00:00 AM,561.6,557.5,77.79,,,,,
287,07/07/24 11:00:00 AM,566.3,562.4,78.55,,,,,
288,07/07/24 12:00:00 PM,570.5,566.6,79.23,,,,,
289,07/07/24 01:00:00 PM,572.4,568.9,79.57,,,,,
290,07/07/24 02:00:00 PM,575.0,571.5,79.99,,,,,
291,07/07/24 03:00:00 PM,572.8,568.9,79.61,,,,,
292,07/07/24 04:00:00 PM,570.4,567.0,79.23,,,,,
293,07/07/24 05:00:00 PM,566.2,562.4,78.57,,,,,
294,07/07/24 06:00:00 PM,562.5,559.0,77.92,,,,,
295,07/07/24 07:00:00 PM,560.8,556.8,77.58,,,,,
296,07/07/24 08:00:00 PM,559.7,556.0,77.41,,,,,
297,07/07/24 09:00:00 PM,559.0,555.3,77.29,,,,,
298,07/07/24 10:00:00 PM,558.6,554.5,77.22,,,,,
299,07/07/24 11:00:00 PM,558.2,554.1,77.14,,,,,
300,07/08/24 12:00:00 AM,558.3,554.5,77.13,,,,,
301,07/08/24 01:00:00 AM,558.0,554.1,77.13,,,,,
302,07/08/24 02:00:00 AM,558.0,554.1,77.07,,,,,
303,07/08/24 03:00:00 AM,557.8,554.1,77.05,,,,,
304,07/08/24 04:00:00 AM,557.6,553.7,77.05,,,,,
305,07/08/24 05:00:00 AM,557.7,553.7,77.04,,,,,
306,07/08/24 06:00:00 AM,557.7,553.3,77.04,,,,,
307,07/08/24 07:00:00 AM,557.8,553.7,77.05,,,,,
308,07/08/24 08:00:00 AM,558.8,554.5,77.20,,,,,
309,07/08/24 09:00:00 AM,560.5,556.8,77.50,,,,,
310,07/08/24 10:00:00 AM,564.0,560.2,78.06,,,,,
311,07/08/24 11:00:00 AM,568.2,564.4,78.69,,,,,
312,07/08/24 12:00:00 PM,571.5,567.8,79.27,,,,,
313,07/08/24 01:00:00 PM,573.6,569.7,79.61,,,,,
314,07/08/24 02:00:00 PM,568.5,564.7,78.91,,,,,
315,07/08/24 03:00:00 PM,563.8,560.1,78.21,,,,,
316,07/08/24 04:00:00 PM,564.1,560.2,78.13,,,,,
317,07/08/24 05:00:00 PM,563.4,559.4,77.97,,,,,
318,07/08/24 06:00:00 PM,561.7,558.3,77.67,,,,,
319,07/08/24 07:00:00 PM,560.6,556.4,77.45,,,,,
320,07/08/24 08:00:00 PM,559.8,556.1,77.29,,,,,
321,07/08/24 09:00:00 PM,559.2,555.3,77.22,,,,,
322,07/08/24 10:00:00 PM,559.0,554.9,77.14,,,,,
323,07/08/24 11:00:00 PM,558.9,554.9,77.09,,,,,
324,07/09/24 12:00:00 AM,558.7,554.9,77.05,,,,,
325,07/09/24 01:00:00 AM,558.4,554.5,77.04,,,,,
326,07/09/24 02:00:00 AM,558.4,554.5,77.04,,,,,
327,07/09/24 03:00:00 AM,558.5,554.5,77.04,,,,,
328,07/09/24 04:00:00 AM,558.3,554.9,77.04,,,,,
329,07/09/24 05:00:00 AM,558.3,554.1,77.00,,,,,
330,07/09/24 06:00:00 AM,558.4,554.1,77.00,,,,,
331,07/09/24 07:00:00 AM,558.8,554.9,77.07,,,,,
332,07/09/24 08:00:00 AM,559.7,556.1,77.22,,,,,
333,07/09/24 09:00:00 AM,561.1,557.2,77.41,,,,,
334,07/09/24 10:00:00 AM,560.4,556.8,77.40,,,,,
335,07/09/24 11:00:00 AM,560.1,556.4,77.34,,,,,
336,07/09/24 12:00:00 PM,560.4,556.4,77.34,,,,,
337,07/09/24 01:00:00 PM,560.9,556.8,77.45,,,,,
338,07/09/24 02:00:00 PM,563.4,559.5,77.83,,,,,
339,07/09/24 03:00:00 PM,567.7,563.6,78.51,,,,,
340,07/09/24 04:00:00 PM,567.7,564.0,78.51,,,,,
341,07/09/24 05:00:00 PM,566.3,562.5,78.30,,,,,
342,07/09/24 06:00:00 PM,564.8,560.6,78.04,,,,,
343,07/09/24 07:00:00 PM,562.6,559.1,77.70,,,,,
344,07/09/24 08:00:00 PM,561.1,557.2,77.41,,,,,
345,07/09/24 09:00:00 PM,560.2,556.5,77.25,,,,,
346,07/09/24 10:00:00 PM,559.9,556.1,77.20,,,,,
347,07/09/24 11:00:00 PM,559.6,555.7,77.14,,,,,
348,07/10/24 12:00:00 AM,559.4,555.7,77.13,,,,,
349,07/10/24 01:00:00 AM,559.2,554.9,77.09,,,,,
350,07/10/24 02:00:00 AM,559.1,554.9,77.05,,,,,
351,07/10/24 03:00:00 AM,558.8,554.9,77.04,,,,,
352,07/10/24 04:00:00 AM,558.6,554.5,77.00,,,,,
353,07/10/24 05:00:00 AM,558.4,554.9,77.00,,,,,
354,07/10/24 06:00:00 AM,558.5,554.6,76.98,,,,,
355,07/10/24 07:00:00 AM,558.8,554.5,77.04,,,,,
356,07/10/24 08:00:00 AM,559.7,555.7,77.16,,,,,
357,07/10/24 09:00:00 AM,561.5,558.0,77.47,,,,,
358,07/10/24 10:00:00 AM,565.0,561.4,78.04,,,,,
359,07/10/24 11:00:00 AM,568.2,564.4,78.57,,,,,
360,07/10/24 12:00:00 PM,571.1,567.1,79.00,,,,,
361,07/10/24 01:00:00 PM,572.7,569.0,79.27,,,,,
362,07/10/24 02:00:00 PM,572.6,569.0,79.30,,,,,
363,07/10/24 03:00:00 PM,571.1,567.1,79.02,,,,,
364,07/10/24 04:00:00 PM,569.1,565.6,78.73,,,,,
365,07/10/24 05:00:00 PM,566.3,562.5,78.26,,,,,
366,07/10/24 06:00:00 PM,564.4,560.6,77.95,,,,,
367,07/10/24 07:00:00 PM,563.0,559.1,77.67,,,,,
368,07/10/24 08:00:00 PM,561.6,557.6,77.45,,,,,
369,07/10/24 09:00:00 PM,560.9,557.2,77.31,,,,,
370,07/10/24 10:00:00 PM,560.3,556.5,77.22,,,,,
371,07/10/24 11:00:00 PM,560.0,556.1,77.14,,,,,
372,07/11/24 12:00:00 AM,559.8,556.1,77.13,,,,,
373,07/11/24 01:00:00 AM,559.4,555.7,77.09,,,,,
374,07/11/24 02:00:00 AM,559.6,555.3,77.07,,,,,
375,07/11/24 03:00:00 AM,559.4,555.3,77.07,,,,,
376,07/11/24 04:00:00 AM,559.1,554.9,77.04,,,,,
377,07/11/24 05:00:00 AM,559.1,554.9,77.00,,,,,
378,07/11/24 06:00:00 AM,559.0,554.9,77.00,,,,,
379,07/11/24 07:00:00 AM,559.4,555.7,77.05,,,,,
380,07/11/24 08:00:00 AM,560.0,556.1,77.16,,,,,
381,07/11/24 09:00:00 AM,561.0,557.2,77.31,,,,,
382,07/11/24 10:00:00 AM,562.7,558.8,77.58,,,,,
383,07/11/24 11:00:00 AM,565.5,561.8,78.06,,,,,
384,07/11/24 12:00:00 PM,569.5,566.0,78.69,,,,,
385,07/11/24 01:00:00 PM,569.4,565.6,78.69,,,,,
386,07/11/24 02:00:00 PM,567.3,563.3,78.35,,,,,
387,07/11/24 03:00:00 PM,565.9,562.2,78.15,,,,,
388,07/11/24 04:00:00 PM,566.2,562.5,78.21,,,,,
389,07/11/24 05:00:00 PM,566.0,562.6,78.13,,,,,
390,07/11/24 06:00:00 PM,564.3,560.3,77.88,,,,,
391,07/11/24 07:00:00 PM,562.6,558.8,77.58,,,,,
392,07/11/24 08:00:00 PM,561.0,557.2,77.31,,,,,
393,07/11/24 09:00:00 PM,560.2,556.1,77.16,,,,,
394,07/11/24 10:00:00 PM,559.7,555.7,77.05,,,,,
395,07/11/24 11:00:00 PM,559.2,555.0,76.98,,,,,
396,07/12/24 12:00:00 AM,558.9,554.6,76.96,,,,,
397,07/12/24 01:00:00 AM,558.6,555.0,76.91,,,,,
