Date,PT,ID,BP avg (mb),PSI,depth
2023-05-31T13:00:00Z,15.0398,LF,1010,14.648811510747693,0.910477252686188
2023-05-31T14:00:00Z,15.0832,LF,1009,14.634307736974677,0.941722108856136
2023-05-31T15:00:00Z,15.1003,LF,1008,14.619803963201658,0.9587754941818734
2023-05-31T16:00:00Z,15.0878,LF,1008,14.619803963201658,0.9520304985334829
2023-05-31T17:00:00Z,15.0694,LF,1008,14.619803963201658,0.942101864939053
2023-05-31T18:00:00Z,15.0326,LF,1008,14.619803963201658,0.9222445977501934
2023-05-31T19:00:00Z,14.9885,LF,1009,14.634307736974677,0.8906220218239345
2023-05-31T20:00:00Z,14.9273,LF,1009,14.634307736974677,0.8575985231294178
2023-05-31T21:00:00Z,14.8667,LF,1009,14.634307736974677,0.8248987842260229
2023-05-31T22:00:00Z,14.8323,LF,1009,14.634307736974677,0.8063365562016541
2023-05-31T23:00:00Z,14.8234,LF,1009,14.634307736974677,0.8015341193000002
2023-06-01T00:00:00Z,14.815,LF,1009,14.634307736974677,0.7970014822242821
2023-06-01T01:00:00Z,14.8552,LF,1009,14.634307736974677,0.8186933882295043
2023-06-01T02:00:00Z,14.9174,LF,1008,14.619803963201658,0.8600827178546322
2023-06-01T03:00:00Z,14.9606,LF,1008,14.619803963201658,0.8833934228154671
2023-06-01T04:00:00Z,14.9572,LF,1008,14.619803963201658,0.8815587839991055
2023-06-01T05:00:00Z,14.9363,LF,1008,14.619803963201658,0.870281151274997
2023-06-01T06:00:00Z,14.9134,LF,1008,14.619803963201658,0.8579243192471467
2023-06-01T07:00:00Z,14.8765,LF,1008,14.619803963201658,0.8380130920931002
2023-06-01T08:00:00Z,14.8388,LF,1009,14.634307736974677,0.8098439539388174
2023-06-01T09:00:00Z,14.806,LF,1009,14.634307736974677,0.7921450853574412
2023-06-01T10:00:00Z,14.8079,LF,1009,14.634307736974677,0.793170324695997
2023-06-01T11:00:00Z,14.8613,LF,1009,14.634307736974677,0.8219849461059187
2023-06-01T12:00:00Z,14.9242,LF,1009,14.634307736974677,0.8559257642086171
2023-06-01T13:00:00Z,15.0116,LF,1008,14.619803963201658,0.910913005060898
2023-06-01T14:00:00Z,15.0549,LF,1008,14.619803963201658,0.9342776699869207
2023-06-01T15:00:00Z,15.0826,LF,1007,14.605300189428641,0.9570508116224907
2023-06-01T16:00:00Z,15.0797,LF,1006,14.590796415655623,0.9633122039108044
2023-06-01T17:00:00Z,15.0838,LF,1006,14.590796415655623,0.965524562483476
2023-06-01T18:00:00Z,15.0522,LF,1007,14.605300189428641,0.9406469822056065
2023-06-01T19:00:00Z,15.0169,LF,1007,14.605300189428641,0.9215991144945537
2023-06-01T20:00:00Z,14.9693,LF,1007,14.605300189428641,0.8959141710654853
2023-06-01T21:00:00Z,14.9196,LF,1008,14.619803963201658,0.8612698370887489
2023-06-01T22:00:00Z,14.8591,LF,1008,14.619803963201658,0.8286240581505412
2023-06-01T23:00:00Z,14.8066,LF,1008,14.619803963201658,0.8002950764273035
2023-06-02T00:00:00Z,14.7783,LF,1008,14.619803963201658,0.7850244062793489
2023-06-02T01:00:00Z,14.8036,LF,1007,14.605300189428641,0.8065025087504282
2023-06-02T02:00:00Z,14.834,LF,1007,14.605300189428641,0.8229063381673125
2023-06-02T03:00:00Z,14.851,LF,1006,14.590796415655623,0.8399057635278628
2023-06-02T04:00:00Z,14.8635,LF,1006,14.590796415655623,0.8466507591762523
2023-06-02T05:00:00Z,14.8635,LF,1006,14.590796415655623,0.8466507591762523
2023-06-02T06:00:00Z,14.8567,LF,1006,14.590796415655623,0.8429814815435281
2023-06-02T07:00:00Z,14.831,LF,1007,14.605300189428641,0.821287539211699
2023-06-02T08:00:00Z,14.7931,LF,1007,14.605300189428641,0.8008367124057814
2023-06-02T09:00:00Z,14.7537,LF,1007,14.605300189428641,0.7795764861220561
2023-06-02T10:00:00Z,14.7254,LF,1006,14.590796415655623,0.7721320472528408
2023-06-02T11:00:00Z,14.7444,LF,1006,14.590796415655623,0.7823844406383935
2023-06-02T12:00:00Z,14.7912,LF,1006,14.590796415655623,0.8076377043459649
2023-06-02T13:00:00Z,14.8622,LF,1005,14.576292641882606,0.8537755109075578
2023-06-02T14:00:00Z,14.9312,LF,1004,14.561788868109588,0.8988341181654098
2023-06-02T15:00:00Z,14.9702,LF,1004,14.561788868109588,0.9198785045883862
2023-06-02T16:00:00Z,14.9807,LF,1003,14.547285094336571,0.9333705322117722
2023-06-02T17:00:00Z,14.9614,LF,1003,14.547285094336571,0.9229562589306576
2023-06-02T18:00:00Z,14.9386,LF,1003,14.547285094336571,0.9106533868679944
2023-06-02T19:00:00Z,14.9054,LF,1004,14.561788868109588,0.8849124471471329
2023-06-02T20:00:00Z,14.8517,LF,1004,14.561788868109588,0.8559359458416493
2023-06-02T21:00:00Z,14.7956,LF,1004,14.561788868109588,0.8256644053716761
2023-06-02T22:00:00Z,14.7392,LF,1004,14.561788868109588,0.7952309850061409
2023-06-02T23:00:00Z,14.6784,LF,1005,14.576292641882606,0.7545970948936328
2023-06-03T00:00:00Z,14.6453,LF,1004,14.561788868109588,0.7445625776954361
2023-06-03T01:00:00Z,14.6439,LF,1004,14.561788868109588,0.7438071381828162
2023-06-03T02:00:00Z,14.709,LF,1003,14.547285094336571,0.7867613067983688
2023-06-03T03:00:00Z,14.7783,LF,1003,14.547285094336571,0.8241555626730425
2023-06-03T04:00:00Z,14.8197,LF,1002,14.532781320563554,0.8543212195392479
2023-06-03T05:00:00Z,14.8485,LF,1002,14.532781320563554,0.8698616895131385
2023-06-03T06:00:00Z,14.8626,LF,1003,14.547285094336571,0.8696438133257844
2023-06-03T07:00:00Z,14.8482,LF,1003,14.547285094336571,0.8618735783388392
2023-06-03T08:00:00Z,14.8201,LF,1003,14.547285094336571,0.8467108281212585
2023-06-03T09:00:00Z,14.7793,LF,1003,14.547285094336571,0.8246951623249134
