Date,ID,VentDO,VentTemp
1641704400,ID,NA,21.1
1641708000,ID,NA,21
1641711600,ID,NA,21
1641715200,ID,NA,20.9
1641718800,ID,NA,20.9
1641722400,ID,NA,20.9
1641726000,ID,NA,20.9
1641729600,ID,NA,20.8
1641733200,ID,NA,20.8
1641736800,ID,NA,20.9
1641740400,ID,NA,21
1641744000,ID,NA,21.2
1641747600,ID,NA,21.5
1641751200,ID,NA,21.8
1641754800,ID,NA,22.2
1641758400,ID,NA,22.5
1641762000,ID,NA,22.6
1641765600,ID,NA,22.6
1641769200,ID,NA,22.4
1641772800,ID,NA,22.2
1641776400,ID,NA,21.9
1641780000,ID,NA,21.7
1641783600,ID,NA,21.6
1641787200,ID,NA,21.5
1641790800,ID,NA,21.4
1641794400,ID,NA,21.3
1641798000,ID,NA,21.3
1641801600,ID,NA,21.3
1641805200,ID,NA,21.3
1641808800,ID,NA,21.3
1641812400,ID,NA,21.3
1641816000,ID,NA,21.3
1641819600,ID,NA,21.3
1641823200,ID,NA,21.3
1641826800,ID,NA,21.3
1641830400,ID,NA,21.4
1641834000,ID,NA,21.5
1641837600,ID,NA,21.7
1641841200,ID,NA,21.8
1641844800,ID,NA,21.9
1641848400,ID,NA,21.8
1641852000,ID,NA,21.7
1641855600,ID,NA,21.6
1641859200,ID,NA,21.4
1641862800,ID,NA,21.2
1641866400,ID,NA,21
1641870000,ID,NA,20.9
1641873600,ID,NA,20.8
1641877200,ID,NA,20.8
1641880800,ID,NA,20.7
1641884400,ID,NA,20.6
1641888000,ID,NA,20.6
1641891600,ID,NA,20.5
1641895200,ID,NA,20.4
1641898800,ID,NA,20.3
1641902400,ID,NA,20.2
1641906000,ID,NA,20.2
1641909600,ID,NA,20.1
1641913200,ID,NA,20.2
1641916800,ID,NA,20.3
1641920400,ID,NA,20.5
1641924000,ID,NA,20.8
1641927600,ID,NA,21.2
1641931200,ID,NA,21.5
1641934800,ID,NA,21.6
1641938400,ID,NA,21.6
1641942000,ID,NA,21.4
1641945600,ID,NA,21.2
1641949200,ID,NA,20.9
1641952800,ID,NA,20.8
1641956400,ID,NA,20.7
1641960000,ID,NA,20.6
1641963600,ID,NA,20.5
1641967200,ID,NA,20.5
1641970800,ID,NA,20.4
1641974400,ID,NA,20.4
1641978000,ID,NA,20.4
1641981600,ID,NA,20.4
1641985200,ID,NA,20.4
1641988800,ID,NA,20.4
1641992400,ID,NA,20.4
1641996000,ID,NA,20.4
1641999600,ID,NA,20.5
1642003200,ID,NA,20.7
1642006800,ID,NA,21
1642010400,ID,NA,21.2
1642014000,ID,NA,21.6
1642017600,ID,NA,21.8
1642021200,ID,NA,21.9
1642024800,ID,NA,21.9
1642028400,ID,NA,21.7
1642032000,ID,NA,21.5
1642035600,ID,NA,21.4
1642039200,ID,NA,21.2
1642042800,ID,NA,21.2
1642046400,ID,NA,21.1
1642050000,ID,NA,21
1642053600,ID,NA,21
1642057200,ID,NA,20.9
1642060800,ID,NA,20.9
1642064400,ID,NA,20.9
1642068000,ID,NA,20.9
1642071600,ID,NA,20.8
1642075200,ID,NA,20.8
1642078800,ID,NA,20.7
1642082400,ID,NA,20.7
1642086000,ID,NA,20.7
1642089600,ID,NA,20.9
1642093200,ID,NA,21.1
1642096800,ID,NA,21.4
1642100400,ID,NA,21.7
1642104000,ID,NA,21.9
1642107600,ID,NA,21.9
1642111200,ID,NA,21.8
1642114800,ID,NA,21.7
1642118400,ID,NA,21.4
1642122000,ID,NA,21.2
1642125600,ID,NA,20.9
1642129200,ID,NA,20.8
1642132800,ID,NA,20.7
1642136400,ID,NA,20.6
1642140000,ID,NA,20.6
1642143600,ID,NA,20.6
1642147200,ID,NA,20.5
1642150800,ID,NA,20.5
1642154400,ID,NA,20.4
1642158000,ID,NA,20.4
1642161600,ID,NA,20.4
1642165200,ID,NA,20.3
1642168800,ID,NA,20.3
1642172400,ID,NA,20.4
1642176000,ID,NA,20.6
1642179600,ID,NA,20.8
1642183200,ID,NA,21.1
1642186800,ID,NA,21.4
1642190400,ID,NA,21.7
1642194000,ID,NA,21.8
1642197600,ID,NA,21.8
1642201200,ID,NA,21.6
1642204800,ID,NA,21.3
1642208400,ID,NA,21
1642212000,ID,NA,20.8
1642215600,ID,NA,20.6
1642219200,ID,NA,20.5
1642222800,ID,NA,20.4
1642226400,ID,NA,20.4
1642230000,ID,NA,20.3
1642233600,ID,NA,20.3
1642237200,ID,NA,20.2
1642240800,ID,NA,20.2
1642244400,ID,NA,20.2
1642248000,ID,NA,20.2
1642251600,ID,NA,20.2
1642255200,ID,NA,20.2
1642258800,ID,NA,20.3
1642262400,ID,NA,20.5
1642266000,ID,NA,20.8
1642269600,ID,NA,21.2
1642273200,ID,NA,21.6
1642276800,ID,NA,21.9
1642280400,ID,NA,22.1
1642284000,ID,NA,22.1
1642287600,ID,NA,21.9
1642291200,ID,NA,21.6
1642294800,ID,NA,21.4
1642298400,ID,NA,21.2
1642302000,ID,NA,21.1
1642305600,ID,NA,21.1
1642309200,ID,NA,21
1642312800,ID,NA,21
1642316400,ID,NA,21
1642320000,ID,NA,21
1642323600,ID,NA,20.9
1642327200,ID,NA,20.9
1642330800,ID,NA,20.9
1642334400,ID,NA,20.9
1642338000,ID,NA,20.9
1642341600,ID,NA,20.8
1642345200,ID,NA,20.9
1642348800,ID,NA,20.9
1642352400,ID,NA,21
1642356000,ID,NA,21
1642359600,ID,NA,21
1642363200,ID,NA,21
1642366800,ID,NA,21
1642370400,ID,NA,20.9
1642374000,ID,NA,20.8
1642377600,ID,NA,20.7
1642381200,ID,NA,20.6
1642384800,ID,NA,20.5
1642388400,ID,NA,20.4
1642392000,ID,NA,20.3
1642395600,ID,NA,20.2
1642399200,ID,NA,20.2
1642402800,ID,NA,20.1
1642406400,ID,NA,20.1
1642410000,ID,NA,20.1
1642413600,ID,NA,20.1
1642417200,ID,NA,20.1
1642420800,ID,NA,20.1
1642424400,ID,NA,20.1
1642428000,ID,NA,20
1642431600,ID,NA,20.1
1642435200,ID,NA,20.2
1642438800,ID,NA,20.4
1642442400,ID,NA,20.6
1642446000,ID,NA,20.9
1642449600,ID,NA,21.2
1642453200,ID,NA,21.4
1642456800,ID,NA,21.4
1642460400,ID,NA,21.2
1642464000,ID,NA,21
1642467600,ID,NA,20.8
1642471200,ID,NA,20.5
1642474800,ID,NA,20.4
1642478400,ID,NA,20.3
1642482000,ID,NA,20.3
1642485600,ID,NA,20.2
1642489200,ID,NA,20.1
1642492800,ID,NA,20.1
1642496400,ID,NA,20
1642500000,ID,NA,20
1642503600,ID,NA,19.9
1642507200,ID,NA,19.9
1642510800,ID,NA,19.8
1642514400,ID,NA,19.8
1642518000,ID,NA,20
1642521600,ID,NA,20.1
1642525200,ID,NA,20.4
1642528800,ID,NA,20.7
1642532400,ID,NA,21.1
1642536000,ID,NA,21.5
1642539600,ID,NA,21.6
1642543200,ID,NA,21.6
1642546800,ID,NA,21.5
1642550400,ID,NA,21.2
1642554000,ID,NA,20.9
1642557600,ID,NA,20.6
1642561200,ID,NA,20.5
1642564800,ID,NA,20.3
1642568400,ID,NA,20.2
1642572000,ID,NA,20.1
1642575600,ID,NA,20.1
1642579200,ID,NA,20
1642582800,ID,NA,20
1642586400,ID,NA,20
1642590000,ID,NA,20
1642593600,ID,NA,19.9
1642597200,ID,NA,19.9
1642600800,ID,NA,19.9
1642604400,ID,NA,20.1
1642608000,ID,NA,20.3
1642611600,ID,NA,NA
1642626000,ID,NA,NA
1642629600,ID,NA,NA
1642633200,ID,NA,NA
1642636800,ID,NA,NA
1642640400,ID,NA,NA
1642644000,ID,NA,NA
1642647600,ID,NA,NA
1642651200,ID,NA,NA
1642654800,ID,NA,NA
1642658400,ID,NA,NA
1642662000,ID,NA,NA
1642665600,ID,NA,NA
1642669200,ID,NA,NA
1642672800,ID,NA,NA
1642676400,ID,NA,NA
1642680000,ID,NA,NA
1642683600,ID,NA,NA
1642687200,ID,NA,NA
1642690800,ID,NA,NA
1642694400,ID,NA,NA
1642712400,ID,7.5,22.4
1642716000,ID,7.3,22.4
1642719600,ID,6.9,22.2
1642723200,ID,6.3,22
1642726800,ID,5.6,21.8
1642730400,ID,5.1,21.6
1642734000,ID,4.7,21.6
1642737600,ID,4.5,21.5
1642741200,ID,4.5,21.5
1642744800,ID,4.5,21.4
1642748400,ID,4.4,21.4
1642752000,ID,4.4,21.4
1642755600,ID,4.4,21.4
1642759200,ID,4.4,21.4
1642762800,ID,4.5,21.3
1642766400,ID,4.5,21.3
1642770000,ID,4.5,21.2
1642773600,ID,4.6,21.2
1642777200,ID,4.7,21.2
1642780800,ID,4.8,21.2
1642784400,ID,5.1,21.3
1642788000,ID,5.4,21.3
1642791600,ID,5.7,21.3
1642795200,ID,5.9,21.3
1642798800,ID,5.9,21.3
1642802400,ID,5.8,21.2
1642806000,ID,5.6,21.2
1642809600,ID,5.4,21.1
1642813200,ID,5.2,21
1642816800,ID,5,21
1642820400,ID,4.9,20.9
1642824000,ID,4.9,20.8
1642827600,ID,4.9,20.8
1642831200,ID,4.9,20.8
1642834800,ID,4.9,20.7
1642838400,ID,5,20.6
1642842000,ID,5,20.5
1642845600,ID,5.1,20.4
1642849200,ID,5.1,20.4
1642852800,ID,5.1,20.3
1642856400,ID,5.1,20.3
1642860000,ID,5.2,20.4
1642863600,ID,5.3,20.4
1642867200,ID,5.5,20.4
1642870800,ID,5.9,20.4
1642874400,ID,6.3,20.5
1642878000,ID,6.6,20.6
1642881600,ID,6.9,20.6
1642885200,ID,6.9,20.6
1642888800,ID,6.8,20.6
1642892400,ID,6.5,20.5
1642896000,ID,6.1,20.4
1642899600,ID,5.8,20.4
1642903200,ID,5.6,20.3
1642906800,ID,5.4,20.2
1642910400,ID,5.3,20.2
1642914000,ID,5.3,20.2
1642917600,ID,5.2,20.2
1642921200,ID,5.2,20.2
1642924800,ID,5.2,20.2
1642928400,ID,5.2,20.2
1642932000,ID,5.2,20.2
1642935600,ID,5.2,20.2
1642939200,ID,5.2,20.2
1642942800,ID,5.2,20.2
1642946400,ID,NA,20.2
1642950000,ID,NA,NA
1642953600,ID,NA,NA
1642957200,ID,NA,NA
1642960800,ID,NA,NA
1642964400,ID,NA,NA
1642968000,ID,NA,NA
1642971600,ID,NA,NA
1642975200,ID,NA,NA
1642978800,ID,NA,NA
1642982400,ID,NA,NA
1642986000,ID,6,20.8
1642989600,ID,5.6,20.5
1642993200,ID,5.3,20.4
1642996800,ID,5.2,20.2
1643000400,ID,5.2,20.1
1643004000,ID,5.2,20
1643007600,ID,5.2,20
1643011200,ID,5.2,19.9
1643014800,ID,5.2,19.9
1643018400,ID,5.2,19.8
1643022000,ID,5.3,19.8
1643025600,ID,5.3,19.8
1643029200,ID,5.3,19.8
1643032800,ID,5.4,19.8
1643036400,ID,5.6,20
1643040000,ID,5.9,20.2
1643043600,ID,NA,20.5
1643047200,ID,NA,NA
1643050800,ID,NA,NA
1643054400,ID,NA,NA
1643058000,ID,NA,NA
1643061600,ID,NA,NA
1643065200,ID,7,21.5
1643068800,ID,6.5,21.2
1643072400,ID,6,21
1643076000,ID,NA,NA
1643079600,ID,NA,NA
1643083200,ID,4.9,20.6
1643086800,ID,4.9,20.6
1643090400,ID,NA,20.5
1643094000,ID,NA,NA
1643097600,ID,NA,NA
1643101200,ID,NA,NA
1643104800,ID,NA,NA
1643108400,ID,NA,NA
1643112000,ID,NA,NA
1643115600,ID,NA,NA
1643119200,ID,NA,NA
1643122800,ID,NA,NA
1643126400,ID,NA,NA
1643130000,ID,NA,NA
1643133600,ID,NA,NA
1643137200,ID,NA,NA
1643140800,ID,NA,NA
1643144400,ID,NA,NA
1643148000,ID,NA,NA
1643151600,ID,NA,NA
1643155200,ID,NA,NA
1643158800,ID,NA,NA
1643162400,ID,NA,NA
1643166000,ID,NA,NA
1643169600,ID,NA,NA
1643173200,ID,NA,NA
1643176800,ID,NA,NA
1643180400,ID,NA,NA
1643184000,ID,NA,NA
1643187600,ID,NA,NA
1643191200,ID,NA,NA
1643194800,ID,NA,NA
1643198400,ID,NA,NA
1643202000,ID,NA,NA
1643205600,ID,NA,NA
1643209200,ID,NA,NA
1643212800,ID,NA,NA
1643216400,ID,NA,NA
1643220000,ID,NA,NA
1643223600,ID,NA,NA
1643227200,ID,NA,NA
1643230800,ID,NA,NA
1643234400,ID,NA,NA
1643238000,ID,NA,NA
1643241600,ID,NA,NA
1643245200,ID,NA,NA
1643248800,ID,NA,NA
1643252400,ID,NA,NA
1643256000,ID,NA,NA
1643259600,ID,NA,NA
1643263200,ID,NA,NA
1643266800,ID,NA,NA
1643270400,ID,NA,NA
1643274000,ID,NA,NA
1643277600,ID,NA,NA
1643281200,ID,NA,NA
1643284800,ID,NA,NA
1643288400,ID,NA,NA
1643292000,ID,NA,NA
1643295600,ID,NA,NA
1643299200,ID,NA,NA
1643302800,ID,NA,NA
1643306400,ID,NA,NA
1643310000,ID,NA,NA
1643313600,ID,NA,NA
1643317200,ID,NA,NA
1643320800,ID,NA,NA
1643324400,ID,NA,NA
1643328000,ID,NA,NA
1643331600,ID,NA,NA
1643335200,ID,NA,NA
1643338800,ID,NA,NA
1643342400,ID,NA,NA
1643346000,ID,4.7,20.6
1643349600,ID,NA,NA
1643353200,ID,NA,NA
1643356800,ID,4.7,20.4
1643360400,ID,4.7,20.4
1643364000,ID,NA,NA
1643367600,ID,NA,NA
1643371200,ID,NA,NA
1643374800,ID,NA,NA
1643378400,ID,NA,NA
1643382000,ID,NA,NA
1643385600,ID,NA,NA
1643389200,ID,NA,NA
1643392800,ID,NA,NA
1643396400,ID,NA,NA
1643400000,ID,NA,NA
1643403600,ID,NA,NA
1643407200,ID,NA,NA
1643410800,ID,NA,NA
1643414400,ID,NA,NA
1643418000,ID,NA,NA
1643421600,ID,NA,NA
1643425200,ID,NA,NA
1643428800,ID,NA,NA
1643432400,ID,NA,20.4
1643436000,ID,4.8,20.2
1643439600,ID,4.9,20.1
1643443200,ID,4.9,19.9
1643446800,ID,4.9,19.9
1643450400,ID,5,19.8
1643454000,ID,5,19.8
1643457600,ID,5,19.8
1643461200,ID,5,19.7
1643464800,ID,5.2,19.7
1643468400,ID,NA,NA
1643472000,ID,6.1,NA
1643475600,ID,NA,NA
1643479200,ID,NA,NA
1643482800,ID,NA,NA
1643486400,ID,NA,NA
1643490000,ID,NA,NA
1643493600,ID,NA,NA
1643497200,ID,7.2,20.7
1643500800,ID,6.6,20.5
1643504400,ID,6.1,20.2
1643508000,ID,5.6,19.9
1643511600,ID,5.3,19.8
1643515200,ID,5.1,19.7
1643518800,ID,5.1,19.6
1643522400,ID,5.1,19.6
1643526000,ID,5.1,19.5
1643529600,ID,5.1,19.5
1643533200,ID,5.1,19.4
1643536800,ID,5.1,19.4
1643540400,ID,5.2,19.4
1643544000,ID,5.2,19.4
1643547600,ID,5.2,19.3
1643551200,ID,5.3,19.4
1643554800,ID,5.5,19.6
1643558400,ID,NA,19.8
1643562000,ID,NA,NA
1643565600,ID,NA,NA
1643569200,ID,NA,NA
1643572800,ID,NA,NA
1643576400,ID,NA,NA
1643580000,ID,NA,NA
1643583600,ID,NA,NA
1643587200,ID,NA,NA
1643590800,ID,5.9,20.7
1643594400,ID,5.4,20.4
1643598000,ID,5,20.3
1643601600,ID,4.8,20.2
1643605200,ID,4.8,20.2
1643608800,ID,4.8,20.1
1643612400,ID,4.8,20.1
1643616000,ID,4.8,20
1643619600,ID,4.8,20
1643623200,ID,4.8,20
1643626800,ID,4.8,20
1643630400,ID,4.8,20
1643634000,ID,4.8,20
1643637600,ID,NA,20
1643641200,ID,NA,NA
1643644800,ID,NA,NA
1643648400,ID,NA,NA
1643652000,ID,NA,NA
1643655600,ID,NA,NA
1643659200,ID,7.3,22
1643662800,ID,7.4,22.2
1643666400,ID,7.2,22.2
1643670000,ID,6.8,22
1643673600,ID,6.2,21.6
1643677200,ID,5.6,21.3
1643680800,ID,5.1,21
1643684400,ID,4.7,20.8
1643688000,ID,4.6,20.7
1643691600,ID,4.5,20.6
1643695200,ID,4.6,20.5
1643698800,ID,4.6,20.4
1643702400,ID,4.6,20.3
1643706000,ID,4.6,20.3
1643709600,ID,4.6,20.2
1643713200,ID,4.7,20.2
1643716800,ID,4.7,20.1
1643720400,ID,4.7,20.1
1643724000,ID,4.9,20.1
1643727600,ID,5.1,20.3
1643731200,ID,5.4,20.6
1643734800,ID,5.9,20.9
1643738400,ID,6.5,21.4
1643742000,ID,7,21.8
1643745600,ID,7.4,22.2
1643749200,ID,7.4,22.3
1643752800,ID,7.2,22.3
1643756400,ID,6.7,22.1
1643760000,ID,6.2,21.8
1643763600,ID,5.6,21.5
1643767200,ID,5,21.2
1643770800,ID,4.6,21
1643774400,ID,4.4,20.9
1643778000,ID,4.4,20.8
1643781600,ID,4.4,20.8
1643785200,ID,4.3,20.7
1643788800,ID,4.4,20.7
1643792400,ID,4.4,20.6
1643796000,ID,4.4,20.6
1643799600,ID,4.4,20.6
1643803200,ID,4.4,20.6
1643806800,ID,4.4,20.6
1643810400,ID,4.6,20.6
1643814000,ID,4.8,20.8
1643817600,ID,5.2,21
1643821200,ID,5.7,21.3
1643824800,ID,6.4,21.7
1643828400,ID,6.9,22.1
1643832000,ID,7.3,22.4
1643835600,ID,7.4,22.6
1643839200,ID,7.2,22.5
1643842800,ID,6.8,22.4
1643846400,ID,6.2,22.1
1643850000,ID,5.5,21.8
1643853600,ID,4.9,21.6
1643857200,ID,4.5,21.4
1643860800,ID,4.2,21.3
1643864400,ID,4.1,21.2
1643868000,ID,4.1,21.2
1643871600,ID,4.1,21.2
1643875200,ID,4.1,21.1
1643878800,ID,4.1,21.1
1643882400,ID,4.1,21.1
1643886000,ID,4.1,21.1
1643889600,ID,4.1,21.1
1643893200,ID,4.1,21.1
1643896800,ID,4.3,21.1
1643900400,ID,4.6,21.3
1643904000,ID,5.1,21.5
1643907600,ID,NA,NA
1643911200,ID,NA,NA
1643914800,ID,7.1,22.4
1643918400,ID,7.4,22.7
1643922000,ID,7.3,22.8
1643925600,ID,7,22.8
1643929200,ID,6.5,22.6
1643932800,ID,5.8,22.3
1643936400,ID,5.3,22.1
1643940000,ID,4.8,21.9
1643943600,ID,4.5,21.8
1643947200,ID,4.4,21.7
1643950800,ID,4.3,21.6
1643954400,ID,4.3,21.5
1643958000,ID,4.3,21.4
1643961600,ID,4.3,21.4
1643965200,ID,4.3,21.3
1643968800,ID,4.3,21.3
1643972400,ID,4.3,21.3
1643976000,ID,4.3,21.2
1643979600,ID,4.4,21.3
1643983200,ID,4.5,21.3
1643986800,ID,4.7,21.5
1643990400,ID,5.2,21.7
1643994000,ID,5.8,21.9
1643997600,ID,6.4,22.2
1644001200,ID,6.9,22.5
1644004800,ID,7.1,22.6
1644008400,ID,7.1,22.6
1644012000,ID,6.9,22.6
1644015600,ID,6.5,22.5
1644019200,ID,5.9,22.3
1644022800,ID,5.3,22.1
1644026400,ID,4.7,21.9
1644030000,ID,4.4,21.8
1644033600,ID,4.2,21.7
1644037200,ID,4.1,21.6
1644040800,ID,4.2,21.4
1644044400,ID,4.2,21.4
1644048000,ID,4.2,21.3
1644051600,ID,4.3,21.2
1644055200,ID,4.4,21.1
1644058800,ID,4.4,21
1644062400,ID,4.5,20.9
1644066000,ID,4.6,20.8
1644069600,ID,4.8,20.8
1644073200,ID,5.1,20.8
1644076800,ID,5.5,20.7
1644080400,ID,6.2,20.8
1644084000,ID,6.7,20.8
1644087600,ID,7.1,21
1644091200,ID,7.3,21.2
1644094800,ID,7.1,21.2
1644098400,ID,6.8,21.2
1644102000,ID,6.3,21.1
1644105600,ID,5.8,21
1644109200,ID,5.3,20.9
1644112800,ID,4.9,20.8
1644116400,ID,4.8,20.8
1644120000,ID,4.7,20.8
1644123600,ID,4.6,20.8
1644127200,ID,4.6,20.8
1644130800,ID,4.6,20.8
1644134400,ID,4.6,20.7
1644138000,ID,4.6,20.7
1644141600,ID,4.6,20.7
1644145200,ID,4.6,20.7
1644148800,ID,4.5,20.7
1644152400,ID,4.6,20.7
1644156000,ID,4.8,20.7
1644159600,ID,4.9,20.8
1644163200,ID,5.1,20.8
1644166800,ID,5.4,20.8
1644170400,ID,5.7,20.8
1644174000,ID,5.8,20.8
1644177600,ID,6,20.8
1644181200,ID,6,20.8
1644184800,ID,5.9,20.8
1644188400,ID,5.7,20.8
1644192000,ID,5.5,20.8
1644195600,ID,5.2,20.7
1644199200,ID,5,20.7
1644202800,ID,4.9,20.6
1644206400,ID,4.8,20.6
1644210000,ID,4.8,20.6
1644213600,ID,4.8,20.6
1644217200,ID,4.8,20.6
1644220800,ID,4.8,20.6
1644224400,ID,4.8,20.6
1644228000,ID,4.8,20.6
1644231600,ID,4.8,20.6
1644235200,ID,4.8,20.6
1644238800,ID,4.8,20.6
1644242400,ID,4.9,20.6
1644246000,ID,5,20.6
1644249600,ID,5.3,20.7
1644253200,ID,5.8,20.8
1644256800,ID,6.2,20.9
1644260400,ID,6.4,21
1644264000,ID,6.5,21.1
1644267600,ID,6.5,21.1
1644271200,ID,6.2,21.1
1644274800,ID,5.9,21
1644278400,ID,5.6,20.9
1644282000,ID,5.2,20.9
1644285600,ID,5,20.8
1644289200,ID,4.8,20.8
1644292800,ID,4.7,20.8
1644296400,ID,4.6,20.8
1644300000,ID,4.6,20.8
1644303600,ID,4.6,20.8
1644307200,ID,4.5,20.8
1644310800,ID,4.6,20.7
1644314400,ID,4.6,20.7
1644318000,ID,4.6,20.6
1644321600,ID,4.6,20.6
1644325200,ID,4.7,20.6
1644328800,ID,4.7,20.6
1644332400,ID,4.8,20.7
1644336000,ID,5.1,20.8
1644339600,ID,5.4,20.8
1644343200,ID,6,21
1644346800,ID,6.4,21.2
1644350400,ID,6.8,21.3
1644354000,ID,7.1,21.5
1644357600,ID,7,21.5
1644361200,ID,6.7,21.4
1644364800,ID,6.3,21.3
1644368400,ID,5.8,21.1
1644372000,ID,5.3,21
1644375600,ID,5,20.9
1644379200,ID,4.8,20.8
1644382800,ID,4.7,20.7
1644386400,ID,4.7,20.6
1644390000,ID,4.8,20.6
1644393600,ID,4.8,20.5
1644397200,ID,4.8,20.4
1644400800,ID,4.9,20.3
1644404400,ID,4.9,20.3
1644408000,ID,4.9,20.2
1644411600,ID,5,20.2
1644415200,ID,5.1,20.2
1644418800,ID,5.3,20.3
1644422400,ID,5.7,20.6
1644426000,ID,6.2,20.9
1644429600,ID,6.7,21.3
1644433200,ID,7.1,21.7
1644436800,ID,7.3,22
1644440400,ID,7.4,22.2
1644444000,ID,7.2,22.2
1644447600,ID,6.8,21.9
1644451200,ID,6.2,21.6
1644454800,ID,5.7,21.3
1644458400,ID,5.2,21
1644462000,ID,5,20.8
1644465600,ID,4.8,20.6
1644469200,ID,4.8,20.5
1644472800,ID,4.8,20.4
1644476400,ID,4.8,20.4
1644480000,ID,4.8,20.3
1644483600,ID,4.8,20.2
1644487200,ID,4.9,20.2
1644490800,ID,4.9,20.1
1644494400,ID,4.9,20.1
1644498000,ID,5,20.1
1644501600,ID,5.1,20.1
1644505200,ID,5.3,20.3
1644508800,ID,5.7,20.6
1644512400,ID,6.2,21
1644516000,ID,6.7,21.5
1644519600,ID,7.1,22
1644523200,ID,7.4,22.3
1644526800,ID,7.4,22.5
1644530400,ID,7.2,22.4
1644534000,ID,6.7,22.2
1644537600,ID,6.2,21.9
1644541200,ID,5.7,21.5
1644544800,ID,5.2,21.2
1644548400,ID,4.9,21
1644552000,ID,4.8,20.8
1644555600,ID,4.7,20.6
1644559200,ID,4.8,20.5
1644562800,ID,4.8,20.5
1644566400,ID,4.8,20.4
1644570000,ID,4.8,20.4
1644573600,ID,4.8,20.3
1644577200,ID,4.8,20.3
1644580800,ID,4.8,20.3
1644584400,ID,4.9,20.3
1644588000,ID,5,20.3
1644591600,ID,5.2,20.5
1644595200,ID,5.7,20.8
1644598800,ID,6.2,21.2
1644602400,ID,6.8,21.6
1644606000,ID,7.2,22.1
1644609600,ID,7.5,22.4
1644613200,ID,7.5,22.6
1644616800,ID,7.3,22.5
1644620400,ID,6.9,22.3
1644624000,ID,6.3,22
1644627600,ID,5.7,21.6
1644631200,ID,5.2,21.4
1644634800,ID,4.8,21.1
1644638400,ID,4.7,21
1644642000,ID,4.6,20.9
1644645600,ID,4.6,20.8
1644649200,ID,4.6,20.8
1644652800,ID,4.6,20.8
1644656400,ID,4.6,20.8
1644660000,ID,4.5,20.8
1644663600,ID,4.5,20.9
1644667200,ID,4.5,20.8
1644670800,ID,4.6,20.9
1644674400,ID,4.8,20.9
1644678000,ID,5,21
1644681600,ID,5.5,21.2
1644685200,ID,6.1,21.4
1644688800,ID,6.8,21.8
1644692400,ID,7.2,22
1644696000,ID,7.4,22.2
1644699600,ID,7.2,22.3
1644703200,ID,6.8,22.2
1644706800,ID,6.1,22
1644710400,ID,5.5,21.8
1644714000,ID,5.1,21.6
1644717600,ID,4.7,21.5
1644721200,ID,4.5,21.4
1644724800,ID,4.4,21.4
1644728400,ID,4.4,21.3
1644732000,ID,4.3,21.3
1644735600,ID,4.3,21.3
1644739200,ID,4.3,21.3
1644742800,ID,4.2,21.3
1644746400,ID,4.2,21.3
1644750000,ID,4.2,21.3
1644753600,ID,4.2,21.3
1644757200,ID,4.3,21.3
1644760800,ID,4.3,21.3
1644764400,ID,4.4,21.3
1644768000,ID,4.7,21.3
1644771600,ID,5.3,21.5
1644775200,ID,5.9,21.7
1644778800,ID,6.6,22
1644782400,ID,7.2,22.3
1644786000,ID,7.5,22.5
1644789600,ID,7.3,22.4
1644793200,ID,6.9,22.2
1644796800,ID,6.4,21.8
1644800400,ID,5.8,21.4
1644804000,ID,5.3,21.1
1644807600,ID,5,20.8
1644811200,ID,4.9,20.6
1644814800,ID,4.8,20.5
1644818400,ID,4.8,20.4
1644822000,ID,4.8,20.3
1644825600,ID,4.9,20.2
1644829200,ID,4.9,20.2
1644832800,ID,4.9,20.1
1644836400,ID,4.9,20.1
1644840000,ID,5,20
1644843600,ID,5,20
1644847200,ID,5.2,20
1644850800,ID,5.4,20.2
1644854400,ID,5.9,20.4
1644858000,ID,6.4,20.7
1644861600,ID,7,21.1
1644865200,ID,7.5,21.5
1644868800,ID,7.7,21.9
1644872400,ID,7.8,22.1
1644876000,ID,7.5,22.1
1644879600,ID,7.1,21.9
1644883200,ID,6.5,21.5
1644886800,ID,5.9,21.2
1644890400,ID,5.4,20.9
1644894000,ID,5,20.7
1644897600,ID,4.9,20.5
1644901200,ID,4.9,20.4
1644904800,ID,4.9,20.3
1644908400,ID,4.9,20.3
1644912000,ID,4.9,20.2
1644915600,ID,4.9,20.2
1644919200,ID,4.9,20.1
1644922800,ID,4.9,20.1
1644926400,ID,5,20.1
1644930000,ID,5,20.1
1644933600,ID,5.2,20.1
1644937200,ID,5.5,20.3
1644940800,ID,6,20.6
1644944400,ID,6.6,20.9
1644948000,ID,7.2,21.2
1644951600,ID,7.7,21.5
1644955200,ID,7.8,21.7
1644958800,ID,7.8,21.8
1644962400,ID,7.6,21.8
1644966000,ID,7.1,21.7
1644969600,ID,6.6,21.6
1644973200,ID,6,21.4
1644976800,ID,5.4,21.2
1644980400,ID,5,21.1
1644984000,ID,4.8,21
1644987600,ID,4.7,20.9
1644991200,ID,4.6,20.8
1644994800,ID,4.6,20.8
1644998400,ID,4.6,20.7
1645002000,ID,4.6,20.7
1645005600,ID,4.6,20.7
1645009200,ID,4.6,20.6
1645012800,ID,4.7,20.6
1645016400,ID,4.7,20.6
1645020000,ID,4.9,20.7
1645023600,ID,5.1,20.9
1645027200,ID,5.6,21.2
1645030800,ID,6.2,21.6
1645034400,ID,6.8,22
1645038000,ID,7.3,22.4
1645041600,ID,7.5,22.7
1645045200,ID,7.4,22.7
