Date,ID,flood,conc,loess,base,variable
2022-07-30T17:00:00Z,AM,1,4757.460579286364,5947.546192772786,2272.435969037584,CO2
2022-07-31T01:00:00Z,AM,1,3851.606467775715,5961.916202041447,2272.435969037584,CO2
2022-07-31T03:00:00Z,AM,1,4766.1518504761525,5965.457397598144,2272.435969037584,CO2
2022-07-31T04:00:00Z,AM,1,4755.891843363496,5967.221662154594,2272.435969037584,CO2
2022-07-31T06:00:00Z,AM,1,4748.528268068124,5970.738763725677,2272.435969037584,CO2
2022-07-31T08:00:00Z,AM,1,4756.618914924725,5974.242280443634,2272.435969037584,CO2
2022-07-31T09:00:00Z,AM,1,4765.772508792034,5975.9895639336755,2272.435969037584,CO2
2022-07-31T10:00:00Z,AM,1,4757.369695341211,5977.734194551623,2272.435969037584,CO2
2022-07-31T11:00:00Z,AM,1,4760.165364523649,5979.476420077869,2272.435969037584,CO2
2022-07-31T13:00:00Z,AM,1,4766.6576393883115,5982.954646976838,2272.435969037584,CO2
2022-07-31T14:00:00Z,AM,1,4757.458603548425,5984.6911439103515,2272.435969037584,CO2
2022-07-31T17:00:00Z,AM,1,2843.6837586438537,5989.893142011744,2272.435969037584,CO2
2022-07-31T18:00:00Z,AM,1,3277.05199668076,5991.625469747144,2272.435969037584,CO2
2022-07-31T19:00:00Z,AM,1,4754.734060931759,5993.3573746340035,2272.435969037584,CO2
2022-07-31T20:00:00Z,AM,1,4767.001417789545,5995.089104452717,2272.435969037584,CO2
2022-07-31T21:00:00Z,AM,1,4757.263005492552,5996.820906983679,2272.435969037584,CO2
2022-07-31T22:00:00Z,AM,1,3320.2929971944523,5998.553030007286,2272.435969037584,CO2
2022-07-31T23:00:00Z,AM,1,4756.672259849053,6000.285721303934,2272.435969037584,CO2
2022-08-01T01:00:00Z,AM,1,4753.214718457344,6003.753799837926,2272.435969037584,CO2
2022-08-01T02:00:00Z,AM,1,4766.578609870787,6005.489682636062,2272.435969037584,CO2
2022-08-01T06:00:00Z,AM,1,7974,6012.451285578755,2272.435969037584,CO2
2022-08-01T07:00:00Z,AM,1,4756.462831627613,6014.197443153941,2272.435969037584,CO2
2022-08-01T08:00:00Z,AM,1,4766.801868257794,6015.946399025723,2272.435969037584,CO2
2022-08-01T09:00:00Z,AM,1,7515,6017.698400974493,2272.435969037584,CO2
2022-08-01T10:00:00Z,AM,1,4753.028999091161,6019.453696780651,2272.435969037584,CO2
2022-08-01T11:00:00Z,AM,1,4766.93226696171,6021.212534224587,2272.435969037584,CO2
2022-08-01T12:00:00Z,AM,1,4757.11877662307,6022.975161086699,2272.435969037584,CO2
2022-08-01T13:00:00Z,AM,1,6440,6024.741825147382,2272.435969037584,CO2
2022-08-01T14:00:00Z,AM,1,6346,6026.51277418703,2272.435969037584,CO2
2022-08-01T15:00:00Z,AM,1,6424,6028.28825598604,2272.435969037584,CO2
2022-08-01T16:00:00Z,AM,1,6534,6030.068518324803,2272.435969037584,CO2
2022-08-01T17:00:00Z,AM,1,6762,6031.853808983719,2272.435969037584,CO2
2022-08-01T18:00:00Z,AM,1,6851,6033.644375743182,2272.435969037584,CO2
2022-08-01T19:00:00Z,AM,1,7096,6035.440466383582,2272.435969037584,CO2
2022-08-01T20:00:00Z,AM,1,7426,6037.24232868532,2272.435969037584,CO2
2022-08-01T21:00:00Z,AM,1,7695,6039.05021042879,2272.435969037584,CO2
2022-08-01T22:00:00Z,AM,1,7849,6040.864359394385,2272.435969037584,CO2
2022-08-01T23:00:00Z,AM,1,7914,6042.685023362502,2272.435969037584,CO2
2022-08-02T00:00:00Z,AM,1,7911,6044.512450113533,2272.435969037584,CO2
2022-08-02T01:00:00Z,AM,1,7894,6046.346887427877,2272.435969037584,CO2
2022-08-02T02:00:00Z,AM,1,7868,6048.188583085927,2272.435969037584,CO2
2022-08-02T03:00:00Z,AM,1,7827,6050.037784868078,2272.435969037584,CO2
2022-08-02T04:00:00Z,AM,1,7811,6051.894740554726,2272.435969037584,CO2
2022-08-02T05:00:00Z,AM,1,7823,6053.759697926264,2272.435969037584,CO2
2022-08-02T06:00:00Z,AM,1,7775,6055.632904763092,2272.435969037584,CO2
2022-08-02T07:00:00Z,AM,1,7746,6057.514608845598,2272.435969037584,CO2
2022-08-02T08:00:00Z,AM,1,7537,6059.405057954183,2272.435969037584,CO2
2022-08-02T09:00:00Z,AM,1,7157,6061.3044998692385,2272.435969037584,CO2
2022-08-02T10:00:00Z,AM,1,6912,6063.213182371161,2272.435969037584,CO2
2022-08-02T11:00:00Z,AM,1,6603,6065.131353240346,2272.435969037584,CO2
2022-08-02T12:00:00Z,AM,1,6061,6067.059260257188,2272.435969037584,CO2
2022-08-02T13:00:00Z,AM,1,5686,6068.997151202082,2272.435969037584,CO2
2022-08-02T14:00:00Z,AM,1,5621,6070.945273855421,2272.435969037584,CO2
2022-08-02T15:00:00Z,AM,1,5955,6072.903875997604,2272.435969037584,CO2
2022-08-02T16:00:00Z,AM,1,6228,6074.873205409025,2272.435969037584,CO2
2022-08-02T17:00:00Z,AM,1,6603,6076.853509870078,2272.435969037584,CO2
2022-08-02T18:00:00Z,AM,1,6941,6078.845037161157,2272.435969037584,CO2
2022-08-02T19:00:00Z,AM,1,7246,6080.848035062659,2272.435969037584,CO2
2022-08-02T20:00:00Z,AM,1,7475,6082.862751354979,2272.435969037584,CO2
2022-08-02T21:00:00Z,AM,1,7654,6084.88943381851,2272.435969037584,CO2
2022-08-02T22:00:00Z,AM,1,7760,6086.928330233651,2272.435969037584,CO2
2022-08-02T23:00:00Z,AM,1,7792,6088.979688380793,2272.435969037584,CO2
2022-08-03T00:00:00Z,AM,1,7739,6091.043756040332,2272.435969037584,CO2
2022-08-03T01:00:00Z,AM,1,7743,6093.1207809926655,2272.435969037584,CO2
2022-08-03T02:00:00Z,AM,1,7695,6095.211011018186,2272.435969037584,CO2
2022-08-03T03:00:00Z,AM,1,7656,6097.3146938972895,2272.435969037584,CO2
2022-08-03T04:00:00Z,AM,1,7628,6099.432077410371,2272.435969037584,CO2
2022-08-03T05:00:00Z,AM,1,7591,6101.563409337825,2272.435969037584,CO2
2022-08-03T06:00:00Z,AM,1,7567,6103.708937460048,2272.435969037584,CO2
2022-08-03T07:00:00Z,AM,1,7485,6105.868909557435,2272.435969037584,CO2
2022-08-03T08:00:00Z,AM,1,7365,6108.0595799115845,2272.435969037584,CO2
2022-08-03T09:00:00Z,AM,1,7112,6110.29653874092,2272.435969037584,CO2
2022-08-03T10:00:00Z,AM,1,6819,6112.579037731075,2272.435969037584,CO2
2022-08-03T11:00:00Z,AM,1,6473,6114.906328567674,2272.435969037584,CO2
2022-08-03T12:00:00Z,AM,1,5988,6117.277662936349,2272.435969037584,CO2
2022-08-03T13:00:00Z,AM,1,5682,6119.692292522726,2272.435969037584,CO2
2022-08-03T14:00:00Z,AM,1,5699,6122.14946901244,2272.435969037584,CO2
2022-08-03T15:00:00Z,AM,1,6122,6124.648444091115,2272.435969037584,CO2
2022-08-03T16:00:00Z,AM,1,6383,6127.188469444383,2272.435969037584,CO2
2022-08-03T17:00:00Z,AM,1,6672,6129.768796757872,2272.435969037584,CO2
2022-08-03T18:00:00Z,AM,1,6974,6132.388677717212,2272.435969037584,CO2
2022-08-03T19:00:00Z,AM,1,7259,6135.047364008034,2272.435969037584,CO2
2022-08-03T20:00:00Z,AM,1,7446,6137.7441073159625,2272.435969037584,CO2
2022-08-03T21:00:00Z,AM,1,7532,6140.4781593266325,2272.435969037584,CO2
2022-08-03T22:00:00Z,AM,1,7548,6143.248771725668,2272.435969037584,CO2
2022-08-03T23:00:00Z,AM,1,7532,6146.055196198703,2272.435969037584,CO2
2022-08-04T00:00:00Z,AM,1,7561,6148.896684431363,2272.435969037584,CO2
2022-08-04T01:00:00Z,AM,1,7533,6151.772488109279,2272.435969037584,CO2
2022-08-04T02:00:00Z,AM,1,7485,6154.681858918081,2272.435969037584,CO2
2022-08-04T03:00:00Z,AM,1,7477,6157.624048543397,2272.435969037584,CO2
2022-08-04T04:00:00Z,AM,1,7444,6160.598308670857,2272.435969037584,CO2
2022-08-04T05:00:00Z,AM,1,7444,6163.603890986089,2272.435969037584,CO2
2022-08-04T06:00:00Z,AM,1,7428,6166.640047174724,2272.435969037584,CO2
2022-08-04T07:00:00Z,AM,1,7339,6169.706028922391,2272.435969037584,CO2
2022-08-04T08:00:00Z,AM,1,7124,6172.80108791472,2272.435969037584,CO2
2022-08-04T09:00:00Z,AM,1,6807,6175.924475837339,2272.435969037584,CO2
2022-08-04T10:00:00Z,AM,1,6501,6179.075444375875,2272.435969037584,CO2
2022-08-04T11:00:00Z,AM,1,6122,6182.253245215962,2272.435969037584,CO2
2022-08-04T12:00:00Z,AM,1,5760,6185.457130043226,2272.435969037584,CO2
2022-08-04T13:00:00Z,AM,1,5487,6188.686350543299,2272.435969037584,CO2
2022-08-04T14:00:00Z,AM,1,5487,6191.940158401807,2272.435969037584,CO2
2022-08-04T15:00:00Z,AM,1,5804,6195.217805304382,2272.435969037584,CO2
2022-08-04T16:00:00Z,AM,1,6171,6198.51854293665,2272.435969037584,CO2
2022-08-04T17:00:00Z,AM,1,6562,6201.841622984245,2272.435969037584,CO2
2022-08-04T18:00:00Z,AM,1,6880,6205.186297132795,2272.435969037584,CO2
2022-08-04T19:00:00Z,AM,1,7018,6208.551817067925,2272.435969037584,CO2
2022-08-04T20:00:00Z,AM,1,7226,6211.9374344752705,2272.435969037584,CO2
2022-08-04T21:00:00Z,AM,1,7413,6215.342401040456,2272.435969037584,CO2
2022-08-04T22:00:00Z,AM,1,7470,6218.765968449114,2272.435969037584,CO2
2022-08-04T23:00:00Z,AM,1,7430,6222.207388386869,2272.435969037584,CO2
2022-08-05T00:00:00Z,AM,1,7409,6225.665912539356,2272.435969037584,CO2
2022-08-05T01:00:00Z,AM,1,7393,6229.1407925922,2272.435969037584,CO2
2022-08-05T02:00:00Z,AM,1,7397,6232.631280231034,2272.435969037584,CO2
2022-08-05T03:00:00Z,AM,1,7381,6236.136627141485,2272.435969037584,CO2
2022-08-05T04:00:00Z,AM,1,7382,6239.656085009183,2272.435969037584,CO2
2022-08-05T05:00:00Z,AM,1,7395,6243.188905519757,2272.435969037584,CO2
2022-08-05T06:00:00Z,AM,1,7350,6246.734340358836,2272.435969037584,CO2
2022-08-05T07:00:00Z,AM,1,7260,6250.291641212049,2272.435969037584,CO2
2022-08-05T08:00:00Z,AM,1,6974,6253.860059765028,2272.435969037584,CO2
2022-08-05T09:00:00Z,AM,1,6652,6257.438847703399,2272.435969037584,CO2
2022-08-05T10:00:00Z,AM,1,6338,6261.027256712792,2272.435969037584,CO2
2022-08-05T11:00:00Z,AM,1,5898,6264.624538478837,2272.435969037584,CO2
2022-08-05T12:00:00Z,AM,1,5654,6268.229944687162,2272.435969037584,CO2
2022-08-05T13:00:00Z,AM,1,5348,6271.8427270234,2272.435969037584,CO2
2022-08-05T14:00:00Z,AM,1,5332,6275.462137173176,2272.435969037584,CO2
2022-08-05T15:00:00Z,AM,1,5650,6279.087426822121,2272.435969037584,CO2
2022-08-05T16:00:00Z,AM,1,6884,6282.717847655866,2272.435969037584,CO2
2022-08-05T17:00:00Z,AM,1,7439,6286.352651360037,2272.435969037584,CO2
2022-08-05T18:00:00Z,AM,1,7338,6289.991089620265,2272.435969037584,CO2
2022-08-05T19:00:00Z,AM,1,7143,6293.6324141221785,2272.435969037584,CO2
2022-08-05T20:00:00Z,AM,1,7171,6297.275876551407,2272.435969037584,CO2
2022-08-05T21:00:00Z,AM,1,7249,6300.920728593582,2272.435969037584,CO2
2022-08-05T22:00:00Z,AM,1,7273,6304.56622193433,2272.435969037584,CO2
2022-08-05T23:00:00Z,AM,1,7273,6308.211608259281,2272.435969037584,CO2
2022-08-06T00:00:00Z,AM,1,7294,6311.856139254066,2272.435969037584,CO2
2022-08-06T01:00:00Z,AM,1,7306,6315.499066604311,2272.435969037584,CO2
2022-08-06T02:00:00Z,AM,1,7318,6319.139641995649,2272.435969037584,CO2
2022-08-06T03:00:00Z,AM,1,7310,6322.7771171137065,2272.435969037584,CO2
2022-08-06T04:00:00Z,AM,1,7277,6326.4107436441145,2272.435969037584,CO2
2022-08-06T05:00:00Z,AM,1,7277,6330.039773272501,2272.435969037584,CO2
2022-08-06T06:00:00Z,AM,1,7233,6333.663457684496,2272.435969037584,CO2
2022-08-06T07:00:00Z,AM,1,7143,6337.281048565727,2272.435969037584,CO2
2022-08-06T08:00:00Z,AM,1,6915,6340.891797601828,2272.435969037584,CO2
2022-08-06T09:00:00Z,AM,1,6562,6344.494956478423,2272.435969037584,CO2
2022-08-06T10:00:00Z,AM,1,6257,6348.089776881145,2272.435969037584,CO2
2022-08-06T11:00:00Z,AM,1,5943,6351.67551049562,2272.435969037584,CO2
2022-08-06T12:00:00Z,AM,1,5519,6355.251409007479,2272.435969037584,CO2
2022-08-06T13:00:00Z,AM,1,5316,6358.816724102353,2272.435969037584,CO2
2022-08-06T14:00:00Z,AM,1,5426,6362.370707465869,2272.435969037584,CO2
2022-08-06T15:00:00Z,AM,1,5788,6365.912610783656,2272.435969037584,CO2
2022-08-06T16:00:00Z,AM,1,6122,6369.441685741345,2272.435969037584,CO2
2022-08-06T17:00:00Z,AM,1,6350,6372.957184024565,2272.435969037584,CO2
2022-08-06T18:00:00Z,AM,1,6660,6376.458357318944,2272.435969037584,CO2
2022-08-06T19:00:00Z,AM,1,7165,6379.944457310113,2272.435969037584,CO2
2022-08-06T20:00:00Z,AM,1,7348,6383.4147356837,2272.435969037584,CO2
2022-08-06T21:00:00Z,AM,1,7305,6386.8684441253345,2272.435969037584,CO2
2022-08-06T22:00:00Z,AM,1,7289,6390.310429667938,2272.435969037584,CO2
2022-08-06T23:00:00Z,AM,1,7290,6393.745937775286,2272.435969037584,CO2
2022-08-07T00:00:00Z,AM,1,7249,6397.174817779297,2272.435969037584,CO2
2022-08-07T01:00:00Z,AM,1,7216,6400.596919011889,2272.435969037584,CO2
2022-08-07T02:00:00Z,AM,1,7204,6404.012090804978,2272.435969037584,CO2
2022-08-07T03:00:00Z,AM,1,7171,6407.420182490479,2272.435969037584,CO2
2022-08-07T04:00:00Z,AM,1,7139,6410.821043400311,2272.435969037584,CO2
2022-08-07T05:00:00Z,AM,1,7159,6414.214522866392,2272.435969037584,CO2
2022-08-07T06:00:00Z,AM,1,7135,6417.600470220637,2272.435969037584,CO2
2022-08-07T07:00:00Z,AM,1,7049,6420.978734794962,2272.435969037584,CO2
2022-08-07T08:00:00Z,AM,1,6837,6424.349165921286,2272.435969037584,CO2
2022-08-07T09:00:00Z,AM,1,6558,6427.711612931523,2272.435969037584,CO2
2022-08-07T10:00:00Z,AM,1,6289,6431.065925157594,2272.435969037584,CO2
2022-08-07T11:00:00Z,AM,1,5849,6434.411951931413,2272.435969037584,CO2
2022-08-07T12:00:00Z,AM,1,5544,6437.7495425848965,2272.435969037584,CO2
2022-08-07T13:00:00Z,AM,1,5299,6441.078546449963,2272.435969037584,CO2
2022-08-07T14:00:00Z,AM,1,5442,6444.39881285853,2272.435969037584,CO2
2022-08-07T15:00:00Z,AM,1,5910,6447.710191142509,2272.435969037584,CO2
2022-08-07T16:00:00Z,AM,1,6155,6451.012530633823,2272.435969037584,CO2
2022-08-07T17:00:00Z,AM,1,6338,6454.305680664388,2272.435969037584,CO2
2022-08-07T18:00:00Z,AM,1,7081,6457.589490566117,2272.435969037584,CO2
2022-08-07T19:00:00Z,AM,1,7265,6460.863809670933,2272.435969037584,CO2
2022-08-07T20:00:00Z,AM,1,7184,6464.128487310747,2272.435969037584,CO2
2022-08-07T21:00:00Z,AM,1,7171,6467.383372817478,2272.435969037584,CO2
2022-08-07T22:00:00Z,AM,1,7159,6470.628315523041,2272.435969037584,CO2
2022-08-07T23:00:00Z,AM,1,7123,6473.863164759359,2272.435969037584,CO2
2022-08-08T00:00:00Z,AM,1,7094,6477.087769858343,2272.435969037584,CO2
2022-08-08T01:00:00Z,AM,1,7094,6480.301980151911,2272.435969037584,CO2
2022-08-08T02:00:00Z,AM,1,7094,6483.505644971981,2272.435969037584,CO2
2022-08-08T03:00:00Z,AM,1,7066,6486.698613650468,2272.435969037584,CO2
2022-08-08T04:00:00Z,AM,1,7094,6489.880735519292,2272.435969037584,CO2
2022-08-08T05:00:00Z,AM,1,7078,6493.051859910367,2272.435969037584,CO2
2022-08-08T06:00:00Z,AM,1,7029,6496.211836155612,2272.435969037584,CO2
2022-08-08T07:00:00Z,AM,1,6972,6499.360513586943,2272.435969037584,CO2
2022-08-08T08:00:00Z,AM,1,6748,6502.497741536275,2272.435969037584,CO2
2022-08-08T09:00:00Z,AM,1,6502,6505.623369335527,2272.435969037584,CO2
2022-08-08T10:00:00Z,AM,1,6167,6508.737246316617,2272.435969037584,CO2
2022-08-08T11:00:00Z,AM,1,5695,6511.839221811458,2272.435969037584,CO2
2022-08-08T12:00:00Z,AM,1,5743,6514.929145151969,2272.435969037584,CO2
2022-08-08T13:00:00Z,AM,1,5413,6518.006865670068,2272.435969037584,CO2
2022-08-08T14:00:00Z,AM,1,5438,6521.072232697668,2272.435969037584,CO2
2022-08-08T15:00:00Z,AM,1,5654,6524.125095566693,2272.435969037584,CO2
2022-08-08T16:00:00Z,AM,1,6277,6527.165303609053,2272.435969037584,CO2
2022-08-08T17:00:00Z,AM,1,6851,6530.192706156668,2272.435969037584,CO2
2022-08-08T18:00:00Z,AM,1,6970,6533.207152541453,2272.435969037584,CO2
2022-08-08T19:00:00Z,AM,1,7061,6536.208492095327,2272.435969037584,CO2
2022-08-08T20:00:00Z,AM,1,7066,6539.196574150206,2272.435969037584,CO2
2022-08-08T21:00:00Z,AM,1,7094,6542.1712480380065,2272.435969037584,CO2
2022-08-08T22:00:00Z,AM,1,7110,6545.132363090648,2272.435969037584,CO2
2022-08-08T23:00:00Z,AM,1,7094,6548.079768640041,2272.435969037584,CO2
2022-08-09T00:00:00Z,AM,1,7061,6551.01331401811,2272.435969037584,CO2
