ID,flood,time.btwn,duration,Date,depth,base.depth,percent.change.depth,recess.intercept,recess.slope,rise.intercept,rise.slope,recovery.days.depth,rise.days.depth,SpC,pH,class
AM,1,20,27,2022-07-22T18:00:00Z,1.8904861844662104,0.706289067795289,1.6766465327963274,2.046233850084228,-0.0026372308227494263,1.9279012264608346,0.005537143517030322,508.0877906970574,-220.62136459138048,302.2,6.812401,RR
AM,3,103,39,2022-09-03T10:00:00Z,2.412911030094836,1.1004447950291494,1.1926688562609098,2.5012531399316327,-0.0018486761828894248,2.694529828582962,0.009102780615382028,757.7359182034045,-175.12066926671852,66.3,6.89,RR
AM,5,46,105,2023-02-22T05:00:00Z,2.6048515776380734,0.6768567272073691,2.8484534066542904,2.1111020862494794,-8.726654306257219e-4,2.284573758146507,0.0018730025392887037,1643.5226017990906,-858.3635084390695,54.8,5.7648,RR
AM,7,33,44,2023-06-28T19:00:00Z,2.141094109757485,0.6993720729716584,2.061452111834971,2.0550808931237827,-0.0017917704761111386,2.2518163459973946,0.005057233396113543,756.6308510086386,-306.97501013474704,68.1,7.336201000000001,RR
AM,9,55,33,2023-09-06T08:00:00Z,1.8121250580833967,1.0664888314692853,0.6991505251741453,1.716760443661193,-8.06653462587363e-4,1.9565779586590994,0.00639568001823598,806.1350286728376,-139.17036572372385,205.5,7.743601,HI
AM,11,24,83,2024-01-19T00:00:00Z,2.7547616538280777,0.7725738364404733,2.565693690224173,2.7092332670284716,-0.0012235370557451125,3.041606760805573,0.0017050553136056708,1582.8367612524876,-1330.7679265646748,50.6,7.4299838978039965,RR
AM,13,3,57,2024-04-21T17:00:00Z,4.514232549473799,1.9788239678331083,1.2812704024487154,4.642595573535297,-0.005609163240087719,3.97976983561664,0.002268980026459504,474.89643137227205,-881.8701991422065,50.1,6.061056009901803,RR
AM,15,44,32,2024-05-27T10:00:00Z,3.70976349779971,2.356782552486878,0.5740796680139906,3.807971981346919,-0.0037307277941485842,3.764080346879823,0.0046350758599043715,388.9829301232167,-303.6191503502123,74.1,6.229808933741923,RR
GB,1,262,48,2022-09-15T03:00:00Z,1.0050412768193684,0.5518906616170157,0.8210876659420926,0.9409835343528306,-6.885414026284257e-4,0.9706297028983395,7.20642372700301e-4,565.0972784650256,-581.0635859674434,353.8,NA,HI
GB,3,107,68,2023-08-08T19:00:00Z,0.8714542191741235,0.49504530856054263,0.7603524447248592,0.8128385413929419,-3.96890955871661e-4,0.6871945191521036,1.7247838601186304e-4,800.7066629534413,-1114.0480557276608,356.9,7.396,HI
GB,5,174,49,2023-12-24T01:00:00Z,1.2301488123682387,0.5545960443678251,1.21809878534288,0.9676447625801323,-2.738881508151765e-4,1.3780840164538404,0.005343777560979314,1508.092690329777,-154.1022175210266,71.1,7.245,RR
GB,15,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HI
ID,1,98,51,2022-09-17T20:00:00Z,1.9152978593001877,0.5545960443678251,2.453500757444825,1.9304837184904247,-0.001972256058431705,2.026997540118525,0.001937602285082325,697.6212182188328,-759.909041750609,316.5,7.47783286038979,HI
ID,3,49,93,2023-02-24T07:00:00Z,1.967043141172032,0.24885484950445078,6.904379380546697,1.6880799978909162,-8.984163933256508e-4,1.9476578384546448,0.003516539884465259,1601.9577993884477,-483.08935623192053,302.1,7.42378947358974,HI
ID,5,42,36,2023-07-01T07:00:00Z,1.60529325713797,0.14393490006015863,10.152911882156628,1.621991938306666,-0.0017807044107481962,1.7057868620525267,0.0043781626564334975,830.0406453339857,-356.7368516327968,318.1,7.30037992667359,HI
ID,7,58,18,2023-09-08T13:00:00Z,1.2807292907306962,0.8270825772532039,0.5484902305451569,1.3567492756517388,-0.001468156463314848,1.3709205412181906,0.003540332765974443,360.7699258447137,-153.61210369593618,316.5,7.4004290962468,HI
ID,9,24,81,2024-01-21T04:00:00Z,2.49544857099394,0.22190515621441206,10.245563706427602,2.5290042801936203,-0.0012198509776774225,2.9423152769112564,0.002001272130713286,1891.2958764618031,-1359.340430992384,105.6,6.995765596277592,RR
ID,11,12,60,2024-04-24T10:00:00Z,3.6672352723257338,1.7862767261744277,1.0530051243401986,3.811453121277137,-0.0037863562357094145,3.4485079908837264,0.0016365495047333564,534.8615579282045,-1015.6926264079782,313.4,7.338085350405699,HI
ID,13,43,20,2024-05-29T17:00:00Z,3.0963344446660397,2.3431597185539546,0.3214355044379542,3.204627906514729,-0.00256362128135281,3.156143166438747,0.002809400689583926,336.03566729099003,-289.37967122276024,339.4,6.642694137335861,RR
LF,2,18,30,2022-07-31T09:00:00Z,0.6193797264429869,0.29650265036772633,1.088951736771406,0.6248945716559118,-9.567325257375586e-4,0.6398974842460105,7.314320601353681e-4,343.2431870496129,-469.4828851427857,475.9,NA,HI
LF,4,110,45,2022-09-17T17:00:00Z,0.9456878538891368,0.4660797880957672,1.0290256690874195,0.9810416010282547,-0.0010062701146350075,1.0461810554906923,0.0010943317579341142,511.7530625653863,-530.0963470986565,510.2,NA,HI
LF,6,30,91,2023-02-25T14:00:00Z,1.0060049133353033,0.2338365497530678,3.3021713859430784,0.8788860533909332,-3.956933377947948e-4,1.007738618733231,0.0013347375337846175,1630.1752949209013,-579.8159184044084,409.9,7.23803803064652,HI
LF,8,124,60,2023-07-03T19:00:00Z,0.8918958775773979,0.23323163201456365,2.8240776770867226,0.8417735736182135,-8.198650250406376e-4,0.7767929215367592,8.346137450421537e-4,742.2464954807491,-651.2728705357493,400,7.37621543857458,HI
LF,12,18,86,2024-01-23T14:00:00Z,1.2743997438494277,0.25087942363167637,4.079730036849942,1.2768535519841908,-5.0042767834057e-4,1.5039936752966991,9.442242748730741e-4,2050.194609048542,-1327.1362376628906,400.9,7.54022053485559,HI
LF,14,10,60,2024-04-26T11:00:00Z,2.039288359356662,0.9325654131076889,1.1867510103778356,2.125886434117452,-0.00220858448359325,1.8745704731462207,9.84033291568113e-4,540.3103344583374,-957.2898276006426,72.1,6.627952522647965,RR
LF,15,72,18,2022-04-17T15:00:00Z,1.4444801174585935,1.0341040890005186,0.3968420904850218,1.471749297011311,-0.0016211985446138515,1.4552310414188125,4.3914832209569657e-4,269.95164131178876,-958.9629089520338,447.7,NA,HI
LF,16,5,24,2024-05-31T04:00:00Z,1.678302301234655,1.2357893007098315,0.358081268603512,1.7660041469763412,-0.001474955759941531,1.731843153221962,0.0018038069054958539,359.4784743154114,-275.00385490306616,105.5,7.062675427891055,HI
OS,2,105,91,2022-09-18T12:00:00Z,1.6697270424970716,0.9003219489907613,0.8545888438783419,1.7049720306435467,-0.001411995208462298,1.4166809103140119,3.0610008476051156e-4,569.8674307323405,-1686.8958456095907,208.8,7.22928148597877,HI
OS,4,51,81,2023-02-25T08:00:00Z,1.6722076816400784,0.7491295960315109,1.2322007974301683,1.5164629857987992,-5.312792301721934e-4,1.6310396644079812,0.0015418819409745918,1444.3127948340596,-571.9699056978599,78.5,6.76830963587267,RR
OS,6,67,114,2023-07-04T00:00:00Z,1.481797218780981,0.7485695402754914,0.9795050947913861,1.0812112975754846,-1.9780917421471057e-5,1.4918842936498593,0.001574437320181431,16816.29573656324,-472.1145413961044,198.6,7.14013292268839,HI
OS,8,36,68,2024-01-23T21:00:00Z,1.9694710935293136,0.8140874828131449,1.419237655790564,2.009993464992159,-8.869440940118106e-4,2.14029091942826,8.50023607155448e-4,1348.344264597008,-1560.1960056770351,64.5,6.64289871704969,RR
OS,10,12,51,2024-04-26T05:00:00Z,2.816546844996348,1.5692277577064038,0.7948617281107978,2.904848585976362,-0.0024728438108313003,2.6676508156104264,0.0012604192307285858,540.1153208382216,-871.4743722761821,63.1,6.512588835988378,RR
OS,12,42,24,2024-05-31T00:00:00Z,2.4257168534726503,1.928604685338758,0.2577574201249931,2.508944447720151,-0.0016049914571523987,2.48166988240058,0.002028343245655992,361.58433105372467,-272.66844418285507,89.8,6.802607810895227,RR
OS,16,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,HI
AM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.7,6.870601,RR
OS,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.1,NA,RR
OS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,6.66140423178079,RR
GB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.6,5.8983,RR
LF,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,406.5,7.35251718469211,HI
ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.8,6.351405819814224,RR
LF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400.1,6.32340027141408,RR
ID,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.157260053755824,RR
