Date,DO,depth,Temp,velocity_m.s,VentDO,VentTemp_F,velocity_m.s_abs,Q_m.s,Mouth_Temp_C,Mouth_DO_sat,mouth_deficit,Vent_Temp_C,Vent_DO_sat,vent_deficit,DO_deficit,velocity_m.h_abs,velocity_m.h,Q_m.h,U.H,deltaDO,deltaDO_rate,K600_1d,K600_avg,K_reaeration,not,season,hour,Month,day,year,set,time.x,time.y,ER,GPP,GPPavg
2023-01-30T00:00:00Z,4.58,1.2573695782613257,70.48,0.15320182290423656,5.5,72.77360603978423,0.15320182290423656,4.488309556877413,21.38,8.84921176361997,4.269211763619969,22.65,8.635502073307425,3.135502073307425,3.702356918463697,551.5265624552517,551.5265624552517,16157.914404758685,0.12184311244119812,-0.9199999999999999,-17.013197427614294,4.877270409576626,5.0351438563766635,22.7048201970118,-39.71801762462609,winter,0,1,30,2023,winter,ER,ER,-43.24146420548282,3.523446580856728,35.66845569872173
2023-01-30T01:00:00Z,4.55,1.255265139619028,70.45,0.15371530593295718,5.5,72.77360603978423,0.15371530593295718,4.495815733649902,21.36,8.852652952345203,4.302652952345203,22.65,8.635502073307425,3.135502073307425,3.719077512826314,553.3751013586458,553.3751013586458,16184.936641139648,0.12245644452422988,-0.9500000000000002,-17.597356004672577,4.881686400574456,5.0286671267022,22.789803204809488,-40.387159209482064,winter,1,1,30,2023,winter,ER,ER,-43.24146420548282,2.8543049960007565,35.66845569872173
2023-01-30T02:00:00Z,4.52,1.265519569331187,70.41,0.1512132250831904,5.5,72.77360603978423,0.1512132250831904,4.458764784787894,21.34,8.856096542995612,4.336096542995612,22.65,8.635502073307425,3.135502073307425,3.7357993081515186,544.3676102994855,544.3676102994855,16051.553225236417,0.11948706977570084,-0.9800000000000004,-18.003458839177906,4.860306902385046,5.022205381780634,22.97820481011245,-40.981663649290354,winter,2,1,30,2023,winter,ER,ER,-43.24146420548282,2.2598005561924666,35.66845569872173
2023-01-30T03:00:00Z,4.44,1.2663289688089936,70.34,0.1510157316106056,5.5,72.77360603978423,0.1510157316106056,4.4557893794463785,21.3,8.862990940365217,4.422990940365216,22.65,8.635502073307425,3.135502073307425,3.7792465068363206,543.6566337981802,543.6566337981802,16040.841766006963,0.11925473974794935,-1.0599999999999996,-19.46013421684392,4.858634126185235,5.015758732105737,23.252302195908445,-42.71243641275237,winter,3,1,30,2023,winter,ER,ER,-43.24146420548282,0.529027792730453,35.66845569872173
2023-01-30T04:00:00Z,4.48,1.2750185595307268,70.34,0.14889547147450266,5.5,72.77360603978423,0.14889547147450266,4.423376606749604,21.3,8.862990940365217,4.382990940365216,22.65,8.635502073307425,3.135502073307425,3.7592465068363206,536.0236973082095,536.0236973082095,15924.155784298573,0.11677906204699008,-1.0199999999999996,-18.589572417721932,4.840809246738329,5.00932817459849,23.202526687644202,-41.792099105366134,winter,4,1,30,2023,winter,ER,ER,-43.24146420548282,1.4493651001166867,35.66845569872173
2023-01-30T05:00:00Z,4.53,1.2766913184515274,70.27,0.14848731829782735,5.5,72.77360603978423,0.14848731829782735,4.417038554983947,21.26,8.869894976359083,4.339894976359083,22.65,8.635502073307425,3.135502073307425,3.7376985248332537,534.5543458721785,534.5543458721785,15901.338797942208,0.11630635859412325,-0.9699999999999998,-17.652988422322103,4.837405781877687,5.002914501770122,23.083555010594075,-40.73654343291618,winter,5,1,30,2023,winter,AM,ER,-43.24146420548282,2.504920772566642,35.66845569872173
2023-01-30T06:00:00Z,4.57,1.2749625632389328,70.09,0.14890913456970045,5.5,72.77360603978423,0.14890913456970045,4.423588225285761,21.16,8.887197371101092,4.317197371101091,22.65,8.635502073307425,3.135502073307425,3.726349722204258,536.0728844509216,536.0728844509216,15924.91761102874,0.11679490744528968,-0.9299999999999997,-16.95012689929239,4.840923333606086,4.996516119938856,22.99901566149476,-39.94914256078715,winter,6,1,30,2023,winter,AM,ER,-43.24146420548282,3.2923216446956687,35.66845569872173
2023-01-30T07:00:00Z,4.56,1.2771728854849982,69.98,0.1483698159416605,5.5,72.77360603978423,0.1483698159416605,4.4152080085205645,21.1,8.897607920709788,4.337607920709789,22.65,8.635502073307425,3.135502073307425,3.7365549970086067,534.1313373899777,534.1313373899777,15894.748830674032,0.1161705025434501,-0.9400000000000004,-17.099930072484803,4.8364276183128405,4.9901343724894485,23.080529144778307,-40.180459217263106,winter,7,1,30,2023,winter,AM,ER,-43.24146420548282,3.0610049882197146,35.66845569872173
2023-01-30T08:00:00Z,4.5,1.28294660176002,70.05,0.14696102917055515,5.5,72.77360603978423,0.14696102917055515,4.39305546409659,21.14,8.890665123039202,4.390665123039202,22.65,8.635502073307425,3.135502073307425,3.7630835981733135,529.0597050139985,529.0597050139985,15814.999670747724,0.11454960710675374,-1,-18.10014268468981,4.824757171168627,4.983768810102018,23.29313305444646,-41.39327573913627,winter,8,1,30,2023,winter,AM,ER,-43.24146420548282,1.8481884663465493,35.66845569872173
2023-01-30T09:00:00Z,4.99,1.286775722961698,70.3,0.1460267235973457,5.5,72.77360603978423,0.1460267235973457,4.37815487790877,21.28,8.866441752243746,3.876441752243746,22.65,8.635502073307425,3.135502073307425,3.5059719127755855,525.6962049504446,525.6962049504446,15761.357560471572,0.11348265357481593,-0.5099999999999998,-9.199762352893273,4.817075105738675,4.977420618391626,21.731750429398797,-30.93151278229207,winter,9,1,30,2023,winter,AM,ER,-43.24146420548282,12.30995142319075,35.66845569872173
