depth,ID,day,mnth,yr,Date,DO,Temp,CO2,pH,SpC,min,light,velocity_m.s,VentDO,VentTemp_F,Q_m.s,Mouth_Temp_C,Mouth_DO_sat,mouth_deficit,Vent_Temp_C,Vent_DO_sat,vent_deficit,DO_deficit,velocity_m.h,Q_m.h,U.H,deltaDO,deltaDO_rate,K600_1d,K_reaeration,not,hour,Month,year,time.x,time.y,ER,GPP,GPPavg,u_md,L_max
0.32507662695506245,AM,19,7,2022,2022-07-19T00:00:00Z,4.48,71.67,NA,NA,NA,0,0,-0.054417867977916035,5.256666666666667,71.902242756,-1.6598283708369217,22.04,8.73698333017752,4.256983330177519,22.17,8.715177890227249,3.458511223560582,3.8577472768690506,-195.90432472049773,-5975.382135012917,-0.035682054931604104,-0.7766666666666664,9.281760249720062,0.2138010257739862,0.2681200567868741,9.013640192933188,0,7,2022,ER,ER,9.414620779100046,0,0.2924822687505088,-4701.703793291946,-70371.28135408998
0.32507662695506245,AM,19,7,2022,2022-07-19T01:00:00Z,4.48,71.64,NA,NA,383.5,0,0,-0.054417867977916035,5.256666666666667,71.902242756,-1.6598283708369217,22.02,8.740346681405066,4.260346681405066,22.17,8.715177890227249,3.458511223560582,3.859428952482824,-195.90432472049773,-5975.382135012917,-0.035682054931604104,-0.7766666666666664,9.281760249720062,0.2138010257739862,0.2682369361282881,9.013523313591774,1,7,2022,ER,ER,9.414620779100046,0,0.2924822687505088,-4701.703793291946,-70371.28135408998
0.32507662695506245,AM,19,7,2022,2022-07-19T02:00:00Z,4.49,71.64,NA,NA,383.5,0,0,-0.054417867977916035,5.256666666666667,71.902242756,-1.6598283708369217,22.02,8.740346681405066,4.250346681405066,22.17,8.715177890227249,3.458511223560582,3.854428952482824,-195.90432472049773,-5975.382135012917,-0.035682054931604104,-0.7666666666666666,9.162252607019806,0.2138010257739862,0.2678894275467974,8.894363179473007,2,7,2022,ER,ER,9.414620779100046,0,0.2924822687505088,-4701.703793291946,-70371.28135408998
0.32507662695506245,AM,19,7,2022,2022-07-19T03:00:00Z,4.49,71.64,NA,NA,384.1,0,0,-0.054417867977916035,5.256666666666667,71.902242756,-1.6598283708369217,22.02,8.740346681405066,4.250346681405066,22.17,8.715177890227249,3.458511223560582,3.854428952482824,-195.90432472049773,-5975.382135012917,-0.035682054931604104,-0.7666666666666666,9.162252607019806,0.2138010257739862,0.2678894275467974,8.894363179473007,3,7,2022,ER,ER,9.414620779100046,0,0.2924822687505088,-4701.703793291946,-70371.28135408998
0.32507662695506245,AM,19,7,2022,2022-07-19T04:00:00Z,4.48,71.64,NA,NA,383.6,0,0,-0.054417867977916035,5.256666666666667,71.902242756,-1.6598283708369217,22.02,8.740346681405066,4.260346681405066,22.17,8.715177890227249,3.458511223560582,3.859428952482824,-195.90432472049773,-5975.382135012917,-0.035682054931604104,-0.7766666666666664,9.281760249720062,0.2138010257739862,0.2682369361282881,9.013523313591774,4,7,2022,ER,ER,9.414620779100046,0,0.2924822687505088,-4701.703793291946,-70371.28135408998
0.32507662695506245,AM,19,7,2022,2022-07-19T05:00:00Z,4.47,71.6,NA,NA,383.4,0,0,-0.054417867977916035,5.256666666666667,71.902242756,-1.6598283708369217,22,8.743712351159378,4.273712351159378,22.17,8.715177890227249,3.458511223560582,3.86611178735998,-195.90432472049773,-5975.382135012917,-0.035682054931604104,-0.7866666666666671,9.401267892420329,0.2138010257739862,0.2687014046219875,9.132566487798341,5,7,2022,ER,ER,9.414620779100046,0,0.2924822687505088,-4701.703793291946,-70371.28135408998
0.32507662695506245,AM,19,7,2022,2022-07-19T06:00:00Z,4.48,71.6,NA,NA,383.4,0,373.9674650706879,-0.054417867977916035,5.256666666666667,71.902242756,-1.6598283708369217,22,8.743712351159378,4.263712351159377,22.17,8.715177890227249,3.458511223560582,3.8611117873599796,-195.90432472049773,-5975.382135012917,-0.035682054931604104,-0.7766666666666664,9.281760249720062,0.2138010257739862,0.26835389604049675,9.013406353679565,6,7,2022,AM,ER,9.414620779100046,0,0.2924822687505088,-4701.703793291946,-70371.28135408998
0.32507662695506245,AM,19,7,2022,2022-07-19T07:00:00Z,4.56,71.6,NA,NA,383.4,0,860.8211861409197,-0.054417867977916035,5.256666666666667,71.902242756,-1.6598283708369217,22,8.743712351159378,4.183712351159378,22.17,8.715177890227249,3.458511223560582,3.82111178735998,-195.90432472049773,-5975.382135012917,-0.035682054931604104,-0.6966666666666672,8.325699108118005,0.2138010257739862,0.2655738273885712,8.060125280729434,7,7,2022,AM,ER,9.414620779100046,0,0.2924822687505088,-4701.703793291946,-70371.28135408998
0.32507662695506245,AM,19,7,2022,2022-07-19T08:00:00Z,4.85,71.74,NA,NA,383.5,0,1317.7758907904515,-0.054417867977916035,5.256666666666667,71.902242756,-1.6598283708369217,22.08,8.730263573384951,3.8802635733849513,22.17,8.715177890227249,3.458511223560582,3.6693873984727667,-195.90432472049773,-5975.382135012917,-0.035682054931604104,-0.4066666666666672,4.859977469810512,0.2138010257739862,0.25502872195662346,4.604948747853888,8,7,2022,AM,ER,9.414620779100046,0,0.2924822687505088,-4701.703793291946,-70371.28135408998
0.32507662695506245,AM,19,7,2022,2022-07-19T09:00:00Z,5.08,72.03,NA,NA,385.3,0,1713.6940736836655,-0.054417867977916035,5.256666666666667,71.902242756,-1.6598283708369217,22.24,8.70347679246673,3.6234767924667306,22.17,8.715177890227249,3.458511223560582,3.5409940080136564,-195.90432472049773,-5975.382135012917,-0.035682054931604104,-0.17666666666666675,2.1113016877045654,0.2138010257739862,0.2461051609583781,1.8651965267461872,9,7,2022,AM,ER,9.414620779100046,0,0.2924822687505088,-4701.703793291946,-70371.28135408998
