Date,CO2
2023-04-12T08:42:30Z,22974
2023-04-12T08:43:00Z,22962
2023-04-12T08:43:30Z,22950
2023-04-12T08:44:00Z,22914
2023-04-12T08:44:30Z,22884
2023-04-12T08:45:00Z,22806
2023-04-12T08:45:30Z,22794
2023-04-12T08:46:00Z,22776
2023-04-12T08:46:30Z,22614
2023-04-12T08:47:00Z,22524
2023-04-12T08:47:30Z,22422
2023-04-12T08:48:00Z,22416
2023-04-12T08:48:30Z,22380
2023-04-12T08:49:00Z,22326
2023-04-12T08:49:30Z,22284
2023-04-12T08:50:00Z,22260
2023-04-12T08:50:30Z,22230
2023-04-12T08:51:00Z,22170
2023-04-12T08:51:30Z,22140
2023-04-12T08:52:00Z,22092
2023-04-12T08:52:30Z,22014
2023-04-12T08:53:00Z,21924
2023-04-12T08:53:30Z,21882
2023-04-12T08:54:00Z,21834
2023-04-12T08:54:30Z,21756
2023-04-12T08:55:00Z,21726
2023-04-12T08:55:30Z,21702
2023-04-12T08:56:00Z,21672
2023-04-12T08:56:30Z,21636
2023-04-12T08:57:00Z,21618
2023-04-12T08:57:30Z,21600
2023-04-12T08:58:00Z,21534
2023-04-12T08:58:30Z,21510
2023-04-12T08:59:00Z,21468
2023-04-12T08:59:30Z,21420
2023-04-12T09:00:00Z,21384
2023-04-12T09:00:30Z,21294
2023-04-12T09:01:00Z,21258
2023-04-12T09:01:30Z,21192
2023-04-12T09:02:00Z,21144
2023-04-12T09:02:30Z,21036
2023-04-12T09:03:00Z,20892
2023-04-12T09:03:30Z,20880
2023-04-12T09:04:00Z,20778
2023-04-12T09:04:30Z,20664
2023-04-12T09:05:00Z,20646
2023-04-12T09:05:30Z,20592
2023-04-12T09:06:00Z,20580
2023-04-12T09:06:30Z,20562
2023-04-12T09:07:00Z,20550
2023-04-12T09:07:30Z,20544
2023-04-12T09:08:00Z,20544
2023-04-12T09:08:30Z,20496
2023-04-12T09:09:00Z,20472
2023-04-12T09:09:30Z,20394
2023-04-12T09:10:00Z,20376
2023-04-12T09:10:30Z,20310
2023-04-12T09:11:00Z,20268
2023-04-12T09:11:30Z,20226
2023-04-12T09:12:00Z,20178
2023-04-12T09:12:30Z,20148
2023-04-12T09:13:00Z,20088
2023-04-12T09:13:30Z,20058
2023-04-12T09:14:00Z,19998
2023-04-12T09:14:30Z,19986
2023-04-12T09:15:00Z,19926
2023-04-12T09:15:30Z,19890
2023-04-12T09:16:00Z,19884
2023-04-12T09:16:30Z,19836
2023-04-12T09:17:00Z,19812
2023-04-12T09:17:30Z,19776
2023-04-12T09:18:00Z,19674
2023-04-12T09:18:30Z,19686
2023-04-12T09:19:00Z,19638
2023-04-12T09:19:30Z,19596
2023-04-12T09:20:00Z,19542
2023-04-12T09:20:30Z,19464
2023-04-12T09:21:00Z,19440
2023-04-12T09:21:30Z,19422
2023-04-12T09:22:00Z,19392
2023-04-12T09:22:30Z,19320
2023-04-12T09:23:00Z,19284
2023-04-12T09:23:30Z,19248
2023-04-12T09:24:00Z,19260
2023-04-12T09:24:30Z,19182
2023-04-12T09:25:00Z,19170
2023-04-12T09:25:30Z,19140
2023-04-12T09:26:00Z,19104
2023-04-12T09:26:30Z,19038
2023-04-12T09:27:00Z,19014
2023-04-12T09:27:30Z,18984
2023-04-12T09:28:00Z,18954
2023-04-12T09:28:30Z,18906
2023-04-12T09:29:00Z,18882
2023-04-12T09:29:30Z,18888
2023-04-12T09:30:00Z,18822
