Date,CO2
2023-02-06T08:50:00Z,17790
2023-02-06T08:50:30Z,17790
2023-02-06T08:51:00Z,17778
2023-02-06T08:51:30Z,17760
2023-02-06T08:52:00Z,17760
2023-02-06T08:52:30Z,17730
2023-02-06T08:53:00Z,17748
2023-02-06T08:53:30Z,17712
2023-02-06T08:54:00Z,17682
2023-02-06T08:54:30Z,17652
2023-02-06T08:55:00Z,17640
2023-02-06T08:55:30Z,17622
2023-02-06T08:56:00Z,17568
2023-02-06T08:56:30Z,17532
2023-02-06T08:57:00Z,17520
2023-02-06T08:57:30Z,17490
2023-02-06T08:58:00Z,17484
2023-02-06T08:58:30Z,17478
2023-02-06T08:59:00Z,17442
2023-02-06T08:59:30Z,17430
2023-02-06T09:00:00Z,17430
2023-02-06T09:00:30Z,17388
2023-02-06T09:01:00Z,17346
2023-02-06T09:01:30Z,17304
2023-02-06T09:02:00Z,17280
2023-02-06T09:02:30Z,17256
2023-02-06T09:03:00Z,17262
2023-02-06T09:03:30Z,17208
2023-02-06T09:04:00Z,17160
2023-02-06T09:04:30Z,17142
2023-02-06T09:05:00Z,17112
2023-02-06T09:05:30Z,17082
2023-02-06T09:06:00Z,17028
2023-02-06T09:06:30Z,17004
2023-02-06T09:07:00Z,16968
