Date,CO2
2023-01-18T09:28:00Z,18366
2023-01-18T09:28:30Z,18342
2023-01-18T09:29:00Z,18300
2023-01-18T09:29:30Z,18234
2023-01-18T09:30:00Z,18108
2023-01-18T09:30:30Z,17970
2023-01-18T09:31:00Z,17862
2023-01-18T09:31:30Z,17814
2023-01-18T09:32:00Z,17676
2023-01-18T09:32:30Z,17622
2023-01-18T09:33:00Z,17556
2023-01-18T09:33:30Z,17454
2023-01-18T09:34:00Z,17382
2023-01-18T09:34:30Z,17310
2023-01-18T09:35:00Z,17238
2023-01-18T09:35:30Z,17142
2023-01-18T09:36:00Z,17028
2023-01-18T09:36:30Z,16950
2023-01-18T09:37:00Z,16854
2023-01-18T09:37:30Z,16776
2023-01-18T09:38:00Z,16710
