Date,CO2
2023-02-01T09:19:00Z,18120
2023-02-01T09:19:30Z,18120
2023-02-01T09:20:00Z,18042
2023-02-01T09:20:30Z,17928
2023-02-01T09:21:00Z,17712
2023-02-01T09:21:30Z,17610
2023-02-01T09:22:00Z,17532
2023-02-01T09:22:30Z,17436
2023-02-01T09:23:00Z,17316
2023-02-01T09:23:30Z,17154
2023-02-01T09:24:00Z,17076
2023-02-01T09:24:30Z,16950
2023-02-01T09:25:00Z,16818
2023-02-01T09:25:30Z,16680
2023-02-01T09:26:00Z,16620
2023-02-01T09:26:30Z,16470
2023-02-01T09:27:00Z,16434
2023-02-01T09:27:30Z,16350
2023-02-01T09:28:00Z,16278
2023-02-01T09:28:30Z,16188
2023-02-01T09:29:00Z,16074
2023-02-01T09:29:30Z,16038
2023-02-01T09:30:00Z,15870
