Date,CO2
2023-01-25T08:54:00Z,22920
2023-01-25T08:54:30Z,22914
2023-01-25T08:55:00Z,22896
2023-01-25T08:55:30Z,22896
2023-01-25T08:56:00Z,22824
2023-01-25T08:56:30Z,22746
2023-01-25T08:57:00Z,22704
2023-01-25T08:57:30Z,22578
2023-01-25T08:58:00Z,22380
2023-01-25T08:58:30Z,22320
2023-01-25T08:59:00Z,22182
2023-01-25T08:59:30Z,21888
2023-01-25T09:00:00Z,21786
2023-01-25T09:00:30Z,21636
2023-01-25T09:01:00Z,21528
2023-01-25T09:01:30Z,21450
2023-01-25T09:02:00Z,21336
2023-01-25T09:02:30Z,21222
2023-01-25T09:03:00Z,21042
2023-01-25T09:03:30Z,20946
2023-01-25T09:04:00Z,20772
2023-01-25T09:04:30Z,20658
2023-01-25T09:05:00Z,20586
2023-01-25T09:05:30Z,20514
2023-01-25T09:06:00Z,20466
2023-01-25T09:06:30Z,20448
2023-01-25T09:07:00Z,20328
2023-01-25T09:07:30Z,20214
2023-01-25T09:08:00Z,20094
2023-01-25T09:08:30Z,19980
2023-01-25T09:09:00Z,19848
2023-01-25T09:09:30Z,19620
2023-01-25T09:10:00Z,19452
2023-01-25T09:10:30Z,19344
2023-01-25T09:11:00Z,19206
2023-01-25T09:11:30Z,19038
2023-01-25T09:12:00Z,18270
