Date,CO2
2023-01-03T09:31:30Z,15816
2023-01-03T09:32:00Z,15780
2023-01-03T09:32:30Z,15714
2023-01-03T09:33:00Z,15654
2023-01-03T09:33:30Z,15576
2023-01-03T09:34:00Z,15462
2023-01-03T09:34:30Z,15396
2023-01-03T09:35:00Z,15294
2023-01-03T09:35:30Z,15222
2023-01-03T09:36:00Z,15102
2023-01-03T09:36:30Z,15006
2023-01-03T09:37:00Z,14928
2023-01-03T09:37:30Z,14886
2023-01-03T09:38:00Z,14844
2023-01-03T09:38:30Z,14838
2023-01-03T09:39:00Z,14796
2023-01-03T09:39:30Z,14700
2023-01-03T09:40:00Z,14610
2023-01-03T09:40:30Z,14568
2023-01-03T09:41:00Z,14496
2023-01-03T09:41:30Z,14358
2023-01-03T09:42:00Z,14232
2023-01-03T09:42:30Z,14112
2023-01-03T09:43:00Z,14016
2023-01-03T09:43:30Z,13890
2023-01-03T09:44:00Z,13830
