Date,CO2
2023-05-29T08:43:00Z,16446
2023-05-29T08:43:30Z,16296
2023-05-29T08:44:00Z,16200
2023-05-29T08:44:30Z,16158
2023-05-29T08:45:00Z,16128
2023-05-29T08:45:30Z,16110
2023-05-29T08:46:00Z,16128
2023-05-29T08:46:30Z,16116
2023-05-29T08:47:00Z,16116
2023-05-29T08:47:30Z,16098
2023-05-29T08:48:00Z,16068
2023-05-29T08:48:30Z,16032
2023-05-29T08:49:00Z,15972
2023-05-29T08:49:30Z,15810
2023-05-29T08:50:00Z,15762
2023-05-29T08:50:30Z,15714
2023-05-29T08:51:00Z,15636
2023-05-29T08:51:30Z,15522
2023-05-29T08:52:00Z,15456
2023-05-29T08:52:30Z,15354
2023-05-29T08:53:00Z,15204
2023-05-29T08:53:30Z,14856
2023-05-29T08:54:00Z,14652
2023-05-29T08:54:30Z,14520
2023-05-29T08:55:00Z,14460
2023-05-29T08:55:30Z,14364
2023-05-29T08:56:00Z,14346
2023-05-29T08:56:30Z,14286
