Date,CO2
2023-02-22T09:26:00Z,20958
2023-02-22T09:26:30Z,20886
2023-02-22T09:27:00Z,20850
2023-02-22T09:27:30Z,20862
2023-02-22T09:28:00Z,20838
2023-02-22T09:28:30Z,20802
2023-02-22T09:29:00Z,20742
2023-02-22T09:29:30Z,20622
2023-02-22T09:30:00Z,20502
2023-02-22T09:30:30Z,20442
2023-02-22T09:31:00Z,20286
2023-02-22T09:31:30Z,20250
2023-02-22T09:32:00Z,20118
2023-02-22T09:32:30Z,20118
2023-02-22T09:33:00Z,20088
2023-02-22T09:33:30Z,20016
2023-02-22T09:34:00Z,20004
2023-02-22T09:34:30Z,19902
2023-02-22T09:35:00Z,19752
2023-02-22T09:35:30Z,19620
2023-02-22T09:36:00Z,19584
2023-02-22T09:36:30Z,19482
2023-02-22T09:37:00Z,19434
2023-02-22T09:37:30Z,19386
2023-02-22T09:38:00Z,19362
2023-02-22T09:38:30Z,19320
2023-02-22T09:39:00Z,19260
2023-02-22T09:39:30Z,19206
2023-02-22T09:40:00Z,19140
2023-02-22T09:40:30Z,19074
2023-02-22T09:41:00Z,19026
2023-02-22T09:41:30Z,18978
2023-02-22T09:42:00Z,18912
2023-02-22T09:42:30Z,18870
2023-02-22T09:43:00Z,18870
2023-02-22T09:43:30Z,18834
2023-02-22T09:44:00Z,18792
2023-02-22T09:44:30Z,18768
2023-02-22T09:45:00Z,18768
2023-02-22T09:45:30Z,18750
2023-02-22T09:46:00Z,18684
2023-02-22T09:46:30Z,18588
2023-02-22T09:47:00Z,18552
2023-02-22T09:47:30Z,18510
2023-02-22T09:48:00Z,18432
2023-02-22T09:48:30Z,18402
2023-02-22T09:49:00Z,18378
2023-02-22T09:49:30Z,18282
2023-02-22T09:50:00Z,18204
2023-02-22T09:50:30Z,18132
2023-02-22T09:51:00Z,18024
2023-02-22T09:51:30Z,17898
2023-02-22T09:52:00Z,17760
2023-02-22T09:52:30Z,17640
2023-02-22T09:53:00Z,17526
2023-02-22T09:53:30Z,17520
2023-02-22T09:54:00Z,17418
2023-02-22T09:54:30Z,17280
2023-02-22T09:55:00Z,17220
2023-02-22T09:55:30Z,17136
2023-02-22T09:56:00Z,17130
2023-02-22T09:56:30Z,17112
2023-02-22T09:57:00Z,17022
2023-02-22T09:57:30Z,16974
2023-02-22T09:58:00Z,16854
2023-02-22T09:58:30Z,16806
