Date,CO2
2023-05-03T08:26:00Z,17832
2023-05-03T08:26:30Z,17772
2023-05-03T08:27:00Z,17706
2023-05-03T08:27:30Z,17670
2023-05-03T08:28:00Z,17592
2023-05-03T08:28:30Z,17490
2023-05-03T08:29:00Z,17340
2023-05-03T08:29:30Z,17286
2023-05-03T08:30:00Z,17232
2023-05-03T08:30:30Z,17148
2023-05-03T08:31:00Z,17064
2023-05-03T08:31:30Z,16968
2023-05-03T08:32:00Z,16884
2023-05-03T08:32:30Z,16812
2023-05-03T08:33:00Z,16782
2023-05-03T08:33:30Z,16740
2023-05-03T08:34:00Z,16656
2023-05-03T08:34:30Z,16464
2023-05-03T08:35:00Z,16410
2023-05-03T08:35:30Z,16248
2023-05-03T08:36:00Z,16092
2023-05-03T08:36:30Z,15972
2023-05-03T08:37:00Z,15810
2023-05-03T08:37:30Z,15720
2023-05-03T08:38:00Z,15606
