Date,CO2
2023-02-15T09:17:00Z,15306
2023-02-15T09:17:30Z,15282
2023-02-15T09:18:00Z,15222
2023-02-15T09:18:30Z,15042
2023-02-15T09:19:00Z,14862
2023-02-15T09:19:30Z,14766
2023-02-15T09:20:00Z,14706
2023-02-15T09:20:30Z,14700
2023-02-15T09:21:00Z,14664
2023-02-15T09:21:30Z,14604
2023-02-15T09:22:00Z,14526
2023-02-15T09:22:30Z,14514
2023-02-15T09:23:00Z,14472
2023-02-15T09:23:30Z,14436
2023-02-15T09:24:00Z,14346
2023-02-15T09:24:30Z,14262
2023-02-15T09:25:00Z,14148
2023-02-15T09:25:30Z,14028
2023-02-15T09:26:00Z,13992
2023-02-15T09:26:30Z,13860
2023-02-15T09:27:00Z,13848
2023-02-15T09:27:30Z,13806
2023-02-15T09:28:00Z,13746
2023-02-15T09:28:30Z,13716
2023-02-15T09:29:00Z,13644
2023-02-15T09:29:30Z,13584
