Date,GPPavg,ER,K600_1d,GPP_Rhat,ER_Rhat,K600_daily_Rhat,ID
2023-02-22,9.965132299796743,-12.68673768026283,0.5549075479281709,0.9994230769224007,1.0000092367104336,1.0007461892717435,ID
2023-02-23,10.29437189393485,-12.585235263779492,0.545404019453256,0.999668124722863,1.0002568187425143,1.000196143168267,ID
2023-02-24,11.686634113120746,-13.185012236214925,0.4338883072532184,1.0003874454392048,0.9999557895804629,0.9997728443075663,ID
2023-02-25,NA,NA,NA,NA,NA,NA,ID
2023-02-26,NA,NA,NA,NA,NA,NA,ID
2023-02-27,NA,NA,NA,NA,NA,NA,ID
2023-02-28,NA,NA,NA,NA,NA,NA,ID
2023-03-01,NA,NA,NA,NA,NA,NA,ID
2023-03-02,NA,NA,NA,NA,NA,NA,ID
2023-03-03,NA,NA,NA,NA,NA,NA,ID
2023-03-04,NA,NA,NA,NA,NA,NA,ID
2023-03-05,NA,NA,NA,NA,NA,NA,ID
2023-03-06,NA,NA,NA,NA,NA,NA,ID
2023-03-07,NA,NA,NA,NA,NA,NA,ID
2023-03-08,NA,NA,NA,NA,NA,NA,ID
2023-03-09,NA,NA,NA,NA,NA,NA,ID
2023-03-10,NA,NA,NA,NA,NA,NA,ID
2023-03-11,NA,NA,NA,NA,NA,NA,ID
2023-03-12,NA,NA,NA,NA,NA,NA,ID
2023-03-13,NA,NA,NA,NA,NA,NA,ID
2023-03-14,NA,NA,NA,NA,NA,NA,ID
2023-03-15,NA,NA,NA,NA,NA,NA,ID
2023-03-16,NA,NA,NA,NA,NA,NA,ID
2023-03-17,NA,NA,NA,NA,NA,NA,ID
2023-03-18,NA,NA,NA,NA,NA,NA,ID
2023-03-19,NA,NA,NA,NA,NA,NA,ID
2023-03-20,NA,NA,NA,NA,NA,NA,ID
2023-03-21,NA,NA,NA,NA,NA,NA,ID
2023-03-22,NA,NA,NA,NA,NA,NA,ID
2023-03-23,NA,NA,NA,NA,NA,NA,ID
2023-03-24,NA,NA,NA,NA,NA,NA,ID
2023-03-25,NA,NA,NA,NA,NA,NA,ID
2023-03-26,NA,NA,NA,NA,NA,NA,ID
2023-03-27,NA,NA,NA,NA,NA,NA,ID
2023-03-28,NA,NA,NA,NA,NA,NA,ID
2023-03-29,NA,NA,NA,NA,NA,NA,ID
2023-03-30,NA,NA,NA,NA,NA,NA,ID
2023-03-31,NA,NA,NA,NA,NA,NA,ID
2023-04-01,NA,NA,NA,NA,NA,NA,ID
2023-04-02,NA,NA,NA,NA,NA,NA,ID
2023-04-03,NA,NA,NA,NA,NA,NA,ID
2023-04-04,NA,NA,NA,NA,NA,NA,ID
2023-04-05,NA,NA,NA,NA,NA,NA,ID
2023-04-06,NA,NA,NA,NA,NA,NA,ID
2023-04-07,NA,NA,NA,NA,NA,NA,ID
2023-04-08,NA,NA,NA,NA,NA,NA,ID
2023-04-09,NA,NA,NA,NA,NA,NA,ID
2023-04-10,NA,NA,NA,NA,NA,NA,ID
2023-04-11,NA,NA,NA,NA,NA,NA,ID
2023-04-12,NA,NA,NA,NA,NA,NA,ID
2023-04-13,NA,NA,NA,NA,NA,NA,ID
2023-04-14,NA,NA,NA,NA,NA,NA,ID
2023-04-15,NA,NA,NA,NA,NA,NA,ID
2023-04-16,NA,NA,NA,NA,NA,NA,ID
2023-04-17,NA,NA,NA,NA,NA,NA,ID
2023-04-18,NA,NA,NA,NA,NA,NA,ID
2023-04-19,NA,NA,NA,NA,NA,NA,ID
2023-04-20,NA,NA,NA,NA,NA,NA,ID
2023-04-21,NA,NA,NA,NA,NA,NA,ID
2023-04-22,NA,NA,NA,NA,NA,NA,ID
2023-04-23,NA,NA,NA,NA,NA,NA,ID
2023-04-24,NA,NA,NA,NA,NA,NA,ID
2023-04-25,NA,NA,NA,NA,NA,NA,ID
2023-04-26,NA,NA,NA,NA,NA,NA,ID
2023-04-27,NA,NA,NA,NA,NA,NA,ID
2023-04-28,NA,NA,NA,NA,NA,NA,ID
2023-04-29,NA,NA,NA,NA,NA,NA,ID
2023-04-30,NA,NA,NA,NA,NA,NA,ID
2023-05-01,NA,NA,NA,NA,NA,NA,ID
2023-05-02,NA,NA,NA,NA,NA,NA,ID
2023-05-03,NA,NA,NA,NA,NA,NA,ID
2023-05-04,NA,NA,NA,NA,NA,NA,ID
2023-05-05,NA,NA,NA,NA,NA,NA,ID
2023-05-06,NA,NA,NA,NA,NA,NA,ID
2023-05-07,NA,NA,NA,NA,NA,NA,ID
2023-05-08,NA,NA,NA,NA,NA,NA,ID
2023-05-09,NA,NA,NA,NA,NA,NA,ID
2023-05-10,NA,NA,NA,NA,NA,NA,ID
2023-05-11,NA,NA,NA,NA,NA,NA,ID
2023-05-12,NA,NA,NA,NA,NA,NA,ID
2023-05-13,NA,NA,NA,NA,NA,NA,ID
2023-05-14,NA,NA,NA,NA,NA,NA,ID
2023-05-15,NA,NA,NA,NA,NA,NA,ID
2023-05-16,NA,NA,NA,NA,NA,NA,ID
2023-05-17,NA,NA,NA,NA,NA,NA,ID
2023-05-18,NA,NA,NA,NA,NA,NA,ID
2023-05-19,NA,NA,NA,NA,NA,NA,ID
2023-05-20,NA,NA,NA,NA,NA,NA,ID
2023-05-21,NA,NA,NA,NA,NA,NA,ID
2023-05-22,NA,NA,NA,NA,NA,NA,ID
2023-05-23,NA,NA,NA,NA,NA,NA,ID
2023-05-24,NA,NA,NA,NA,NA,NA,ID
2023-05-25,NA,NA,NA,NA,NA,NA,ID
2023-05-26,NA,NA,NA,NA,NA,NA,ID
2023-05-27,NA,NA,NA,NA,NA,NA,ID
2023-05-28,NA,NA,NA,NA,NA,NA,ID
2023-05-29,NA,NA,NA,NA,NA,NA,ID
2023-05-30,NA,NA,NA,NA,NA,NA,ID
2023-05-31,NA,NA,NA,NA,NA,NA,ID
2023-06-01,NA,NA,NA,NA,NA,NA,ID
2023-06-02,NA,NA,NA,NA,NA,NA,ID
2023-06-03,NA,NA,NA,NA,NA,NA,ID
2023-06-04,NA,NA,NA,NA,NA,NA,ID
2023-06-05,NA,NA,NA,NA,NA,NA,ID
2023-06-06,NA,NA,NA,NA,NA,NA,ID
2023-06-07,NA,NA,NA,NA,NA,NA,ID
2023-06-08,NA,NA,NA,NA,NA,NA,ID
2023-06-09,NA,NA,NA,NA,NA,NA,ID
2023-06-10,NA,NA,NA,NA,NA,NA,ID
2023-06-11,NA,NA,NA,NA,NA,NA,ID
2023-06-12,NA,NA,NA,NA,NA,NA,ID
2023-06-13,NA,NA,NA,NA,NA,NA,ID
2023-06-14,NA,NA,NA,NA,NA,NA,ID
2023-06-15,NA,NA,NA,NA,NA,NA,ID
2023-06-16,NA,NA,NA,NA,NA,NA,ID
2023-06-17,NA,NA,NA,NA,NA,NA,ID
2023-06-18,NA,NA,NA,NA,NA,NA,ID
2023-06-19,NA,NA,NA,NA,NA,NA,ID
2023-06-20,NA,NA,NA,NA,NA,NA,ID
2023-06-21,NA,NA,NA,NA,NA,NA,ID
2023-06-22,NA,NA,NA,NA,NA,NA,ID
2023-06-23,NA,NA,NA,NA,NA,NA,ID
2023-06-24,NA,NA,NA,NA,NA,NA,ID
2023-06-25,NA,NA,NA,NA,NA,NA,ID
2023-06-26,NA,NA,NA,NA,NA,NA,ID
2023-06-27,NA,NA,NA,NA,NA,NA,ID
2023-06-28,NA,NA,NA,NA,NA,NA,ID
2023-06-29,NA,NA,NA,NA,NA,NA,ID
2023-06-30,NA,NA,NA,NA,NA,NA,ID
2023-07-01,NA,NA,NA,NA,NA,NA,ID
2023-07-02,NA,NA,NA,NA,NA,NA,ID
2023-07-03,NA,NA,NA,NA,NA,NA,ID
2023-07-04,NA,NA,NA,NA,NA,NA,ID
2023-07-05,NA,NA,NA,NA,NA,NA,ID
2023-07-06,NA,NA,NA,NA,NA,NA,ID
2023-07-07,NA,NA,NA,NA,NA,NA,ID
2023-07-08,NA,NA,NA,NA,NA,NA,ID
2023-07-09,NA,NA,NA,NA,NA,NA,ID
2023-07-10,NA,NA,NA,NA,NA,NA,ID
2023-07-11,NA,NA,NA,NA,NA,NA,ID
2023-07-12,NA,NA,NA,NA,NA,NA,ID
2023-07-13,NA,NA,NA,NA,NA,NA,ID
2023-07-14,NA,NA,NA,NA,NA,NA,ID
2023-07-15,NA,NA,NA,NA,NA,NA,ID
2023-07-16,NA,NA,NA,NA,NA,NA,ID
2023-07-17,NA,NA,NA,NA,NA,NA,ID
2023-07-18,NA,NA,NA,NA,NA,NA,ID
2023-07-19,NA,NA,NA,NA,NA,NA,ID
2023-07-20,NA,NA,NA,NA,NA,NA,ID
2023-07-21,NA,NA,NA,NA,NA,NA,ID
2023-07-22,NA,NA,NA,NA,NA,NA,ID
2023-07-23,NA,NA,NA,NA,NA,NA,ID
2023-07-24,NA,NA,NA,NA,NA,NA,ID
2023-07-25,NA,NA,NA,NA,NA,NA,ID
2023-07-26,NA,NA,NA,NA,NA,NA,ID
2023-07-27,NA,NA,NA,NA,NA,NA,ID
2023-07-28,NA,NA,NA,NA,NA,NA,ID
2023-07-29,NA,NA,NA,NA,NA,NA,ID
2023-07-30,NA,NA,NA,NA,NA,NA,ID
2023-07-31,NA,NA,NA,NA,NA,NA,ID
2023-08-01,NA,NA,NA,NA,NA,NA,ID
2023-08-02,NA,NA,NA,NA,NA,NA,ID
