Date,ER,GPPavg,K600_1d,GPP_Rhat,ER_Rhat,K600_daily_Rhat,ID
2022-05-23T10:00:00Z,-34.61721123769072,25.18941529350889,29.881646470328967,1,1,1,GB
2022-05-23T11:00:00Z,-34.61721123769072,25.18941529350889,29.881646470328967,1,1,1,GB
2022-05-23T12:00:00Z,-34.61721123769072,25.18941529350889,29.881646470328967,1,1,1,GB
2022-05-23T13:00:00Z,-34.61721123769072,25.18941529350889,29.881646470328967,1,1,1,GB
2022-05-23T14:00:00Z,-34.61721123769072,25.18941529350889,29.881646470328967,1,1,1,GB
2022-05-23T15:00:00Z,-34.61721123769072,25.18941529350889,29.881646470328967,1,1,1,GB
2022-05-23T16:00:00Z,-34.61721123769072,25.18941529350889,29.881646470328967,1,1,1,GB
2022-05-23T17:00:00Z,-34.61721123769072,25.18941529350889,29.881646470328967,1,1,1,GB
2022-05-23T18:00:00Z,-34.61721123769072,25.18941529350889,29.881646470328967,1,1,1,GB
2022-05-23T19:00:00Z,-34.61721123769072,25.18941529350889,29.881646470328967,1,1,1,GB
2022-05-23T20:00:00Z,-34.61721123769072,25.18941529350889,29.881646470328967,1,1,1,GB
2022-05-23T21:00:00Z,-34.61721123769072,25.18941529350889,29.881646470328967,1,1,1,GB
2022-05-23T22:00:00Z,-34.61721123769072,25.18941529350889,29.881646470328967,1,1,1,GB
2022-05-23T23:00:00Z,-34.61721123769072,25.18941529350889,29.881646470328967,1,1,1,GB
2022-05-24T00:00:00Z,-36.96247844911167,15.197005320031506,31.466442859543054,1,1,1,GB
2022-05-24T01:00:00Z,-36.96247844911167,15.197005320031506,31.466442859543054,1,1,1,GB
2022-05-24T02:00:00Z,-36.96247844911167,15.197005320031506,31.466442859543054,1,1,1,GB
2022-05-24T03:00:00Z,-36.96247844911167,15.197005320031506,31.466442859543054,1,1,1,GB
2022-05-24T04:00:00Z,-36.96247844911167,15.197005320031506,31.466442859543054,1,1,1,GB
2022-05-24T05:00:00Z,-36.96247844911167,15.197005320031506,31.466442859543054,1,1,1,GB
2022-05-24T06:00:00Z,-36.96247844911167,15.197005320031506,31.466442859543054,1,1,1,GB
