Date,ER,GPPavg,K600_1d,GPP_Rhat,ER_Rhat,K600_daily_Rhat,ID
2022-07-23,NA,NA,NA,NA,NA,NA,OS
2022-07-24,NA,NA,NA,NA,NA,NA,OS
2022-07-25,-7.207363792964615,0,2.057251310255588,0.9999176100057153,0.9992917975808874,0.9998118313739427,OS
2022-07-26,-10.970279267566623,3.074060752076905,2.018397891598202,0.9998610657103288,1.001180294225348,1.0012204924683827,OS
2022-07-27,-9.838654990342354,4.061363030282941,1.9636896895927134,0.9996002982581745,1.0004619890924777,1.0013285415904465,OS
2022-07-28,-10.104499427608369,6.766698801785492,1.5882525264638672,0.9996441020273659,1.0009519191366492,1.0015395906351645,OS
2022-07-29,-10.52837537956622,7.208113607053248,1.6594374176089894,1.0008547783494939,1.0002441362470151,1.0003835095526978,OS
2022-07-30,-10.940157880658521,7.369727005082257,1.8286245560375685,1.0003650157804596,1.001588320343338,1.0016716843783184,OS
2022-07-31,-11.494351266014469,6.573244236863399,2.010351491450271,1.0013053123360711,1.000115906148247,1.0007815017501906,OS
2022-08-01,-10.535071418403229,6.142564873973812,1.7771030625432715,0.9999227813320749,0.9999309775601031,0.999722201083613,OS
2022-08-02,-11.377305232911702,7.487593140624222,1.7639198527168536,1.0000965221012454,1.0007979826331805,1.0001296837330116,OS
2022-08-03,-11.834102714534875,6.9256187375888105,1.6445190493603847,0.9994322768220804,0.9995831277534803,1.0016582759305523,OS
2022-08-04,-13.216874906063211,7.459250193423743,1.4295439628181006,0.9996196432598253,1.0001507471154383,0.9998384780438448,OS
2022-08-05,-15.319022590269554,10.476346413929098,1.1081205065514004,0.9994454159486473,1.0001961644419093,0.9995713727732091,OS
2022-08-06,-16.13597474102711,9.014777886200337,1.307377720936601,0.999780000392122,0.999405397587613,1.0008758965924731,OS
2022-08-07,-14.95291858751378,11.502945119678925,0.9223254044535876,1.0001988419633023,0.9992822710826341,0.9994527534200218,OS
2022-08-08,-14.607547990727076,7.991058879275318,1.2953172680318836,0.9996375955215235,0.9997976070219046,1.0003418430934734,OS
2022-08-09,-14.197717048580547,6.289489875869691,1.7113832646571299,0.9994183011322594,0.9999390169364387,1.0007044053005882,OS
2022-08-10,-12.66939763463381,5.815539459053532,1.8131100111203693,0.9994941774015367,1.0005779956762881,1.0004610887983802,OS
2022-08-11,-11.021967187019913,4.815540556189404,1.6752417889949325,0.9999372503966759,0.9995405685017389,1.0019663876717289,OS
2022-08-12,-11.03319166189116,6.5810610355640495,1.5612027861115891,0.9995028721786018,0.9995695356602657,0.9999619994368815,OS
2022-08-13,-12.718465430181606,7.090646131442039,1.5166625754277003,0.9999582523312444,1.0003066464415256,1.0005746997678715,OS
2022-08-14,-12.884951089467252,9.502066644589632,1.2961450189550863,0.9998358247369382,1.0002187070194513,0.9999446568860177,OS
2022-08-15,-13.170822605235372,10.403436994921224,1.1035017144591086,1.0009067369007254,0.9997758503686518,0.9999228754513726,OS
2022-08-16,-12.28352289187914,8.943608274429808,1.1344824074726816,0.9995551250418108,0.9998336414133531,1.0000613953987652,OS
2022-08-17,-13.033960469581855,9.176443553795442,1.2037930662606409,0.9992566679732261,0.9995643003867472,1.0013110397779217,OS
2022-08-18,-14.826465821266975,6.232782159544631,1.5825964372232453,0.999482326195116,1.000495079541767,1.000383257824268,OS
2022-08-19,-14.624868257685595,8.478594410980008,1.4631286078337151,0.9997529885611574,0.9999691750320602,1.0008256077045734,OS
2022-08-20,-15.129178175129676,6.883673931825989,1.5875300773840704,0.9999474967623342,0.9996273017114564,0.9996877030512349,OS
2022-08-21,-16.355757409617237,9.203841548384867,1.5265299329419761,0.9998066956657252,1.0004512795765956,1.000002078374122,OS
2022-08-22,-15.928458238469668,10.313052639164592,1.5238981564542462,0.9995360635049012,0.999879707364062,1.0003144744959758,OS
