Date,ER,GPPavg,K600_1d,GPP_Rhat,ER_Rhat,K600_daily_Rhat,ID
2022-05-10T00:00:00Z,-6.038744346965129,5.526775884331003,4.392688630564663,1,1,1,LF
2022-05-10T01:00:00Z,-6.038744346965129,5.526775884331003,4.392688630564663,1,1,1,LF
2022-05-10T02:00:00Z,-6.038744346965129,5.526775884331003,4.392688630564663,1,1,1,LF
2022-05-10T03:00:00Z,-6.038744346965129,5.526775884331003,4.392688630564663,1,1,1,LF
2022-05-10T04:00:00Z,-6.038744346965129,5.526775884331003,4.392688630564663,1,1,1,LF
2022-05-10T05:00:00Z,-6.038744346965129,5.526775884331003,4.392688630564663,1,1,1,LF
2022-05-10T06:00:00Z,-6.038744346965129,5.526775884331003,4.392688630564663,1,1,1,LF
2022-05-10T07:00:00Z,-6.038744346965129,5.526775884331003,4.392688630564663,1,1,1,LF
2022-05-10T08:00:00Z,-6.038744346965129,5.526775884331003,4.392688630564663,1,1,1,LF
2022-05-10T09:00:00Z,-6.038744346965129,5.526775884331003,4.392688630564663,1,1,1,LF
2022-05-10T10:00:00Z,-6.038744346965129,5.526775884331003,4.392688630564663,1,1,1,LF
2022-05-10T11:00:00Z,-6.038744346965129,5.526775884331003,4.392688630564663,1,1,1,LF
2022-05-10T12:00:00Z,-6.038744346965129,5.526775884331003,4.392688630564663,1,1,1,LF
2022-05-10T13:00:00Z,-6.038744346965129,5.526775884331003,4.392688630564663,1,1,1,LF
2022-05-10T14:00:00Z,-6.038744346965129,5.526775884331003,4.392688630564663,1,1,1,LF
2022-05-10T15:00:00Z,-6.038744346965129,5.526775884331003,4.392688630564663,1,1,1,LF
2022-05-10T16:00:00Z,-6.038744346965129,5.526775884331003,4.392688630564663,1,1,1,LF
2022-05-10T17:00:00Z,-6.038744346965129,5.526775884331003,4.392688630564663,1,1,1,LF
2022-05-10T18:00:00Z,-6.038744346965129,5.526775884331003,4.392688630564663,1,1,1,LF
2022-05-10T19:00:00Z,-6.038744346965129,5.526775884331003,4.392688630564663,1,1,1,LF
2022-05-10T20:00:00Z,-6.038744346965129,5.526775884331003,4.392688630564663,1,1,1,LF
2022-05-10T21:00:00Z,-6.038744346965129,5.526775884331003,4.392688630564663,1,1,1,LF
2022-05-10T22:00:00Z,-6.038744346965129,5.526775884331003,4.392688630564663,1,1,1,LF
2022-05-10T23:00:00Z,-6.038744346965129,5.526775884331003,4.392688630564663,1,1,1,LF
2022-05-11T00:00:00Z,-8.722936346965627,5.653783230693893,5.621109969011723,1,1,1,LF
2022-05-11T01:00:00Z,-8.722936346965627,5.653783230693893,5.621109969011723,1,1,1,LF
2022-05-11T02:00:00Z,-8.722936346965627,5.653783230693893,5.621109969011723,1,1,1,LF
2022-05-11T03:00:00Z,-8.722936346965627,5.653783230693893,5.621109969011723,1,1,1,LF
2022-05-11T04:00:00Z,-8.722936346965627,5.653783230693893,5.621109969011723,1,1,1,LF
2022-05-11T05:00:00Z,-8.722936346965627,5.653783230693893,5.621109969011723,1,1,1,LF
2022-05-11T06:00:00Z,-8.722936346965627,5.653783230693893,5.621109969011723,1,1,1,LF
2022-05-11T07:00:00Z,-8.722936346965627,5.653783230693893,5.621109969011723,1,1,1,LF
2022-05-11T08:00:00Z,-8.722936346965627,5.653783230693893,5.621109969011723,1,1,1,LF
2022-05-11T09:00:00Z,-8.722936346965627,5.653783230693893,5.621109969011723,1,1,1,LF
2022-05-11T10:00:00Z,-8.722936346965627,5.653783230693893,5.621109969011723,1,1,1,LF
2022-05-11T11:00:00Z,-8.722936346965627,5.653783230693893,5.621109969011723,1,1,1,LF
2022-05-11T12:00:00Z,-8.722936346965627,5.653783230693893,5.621109969011723,1,1,1,LF
2022-05-11T13:00:00Z,-8.722936346965627,5.653783230693893,5.621109969011723,1,1,1,LF
2022-05-11T14:00:00Z,-8.722936346965627,5.653783230693893,5.621109969011723,1,1,1,LF
2022-05-11T15:00:00Z,-8.722936346965627,5.653783230693893,5.621109969011723,1,1,1,LF
2022-05-11T16:00:00Z,-8.722936346965627,5.653783230693893,5.621109969011723,1,1,1,LF
2022-05-11T17:00:00Z,-8.722936346965627,5.653783230693893,5.621109969011723,1,1,1,LF
2022-05-11T18:00:00Z,-8.722936346965627,5.653783230693893,5.621109969011723,1,1,1,LF
2022-05-11T19:00:00Z,-8.722936346965627,5.653783230693893,5.621109969011723,1,1,1,LF
2022-05-11T20:00:00Z,-8.722936346965627,5.653783230693893,5.621109969011723,1,1,1,LF
2022-05-11T21:00:00Z,-8.722936346965627,5.653783230693893,5.621109969011723,1,1,1,LF
2022-05-11T22:00:00Z,-8.722936346965627,5.653783230693893,5.621109969011723,1,1,1,LF
2022-05-11T23:00:00Z,-8.722936346965627,5.653783230693893,5.621109969011723,1,1,1,LF
2022-05-12T00:00:00Z,-12.17992569720792,5.872489952607802,6.166773981547781,1,1,1,LF
2022-05-12T01:00:00Z,-12.17992569720792,5.872489952607802,6.166773981547781,1,1,1,LF
2022-05-12T02:00:00Z,-12.17992569720792,5.872489952607802,6.166773981547781,1,1,1,LF
2022-05-12T03:00:00Z,-12.17992569720792,5.872489952607802,6.166773981547781,1,1,1,LF
2022-05-12T04:00:00Z,-12.17992569720792,5.872489952607802,6.166773981547781,1,1,1,LF
2022-05-12T05:00:00Z,-12.17992569720792,5.872489952607802,6.166773981547781,1,1,1,LF
2022-05-12T06:00:00Z,-12.17992569720792,5.872489952607802,6.166773981547781,1,1,1,LF
2022-05-12T07:00:00Z,-12.17992569720792,5.872489952607802,6.166773981547781,1,1,1,LF
2022-05-12T08:00:00Z,-12.17992569720792,5.872489952607802,6.166773981547781,1,1,1,LF
2022-05-12T09:00:00Z,-12.17992569720792,5.872489952607802,6.166773981547781,1,1,1,LF
2022-05-12T10:00:00Z,-12.17992569720792,5.872489952607802,6.166773981547781,1,1,1,LF
2022-05-12T11:00:00Z,-12.17992569720792,5.872489952607802,6.166773981547781,1,1,1,LF
2022-05-12T12:00:00Z,-12.17992569720792,5.872489952607802,6.166773981547781,1,1,1,LF
2022-05-12T13:00:00Z,-12.17992569720792,5.872489952607802,6.166773981547781,1,1,1,LF
2022-05-12T14:00:00Z,-12.17992569720792,5.872489952607802,6.166773981547781,1,1,1,LF
2022-05-12T15:00:00Z,-12.17992569720792,5.872489952607802,6.166773981547781,1,1,1,LF
2022-05-12T16:00:00Z,-12.17992569720792,5.872489952607802,6.166773981547781,1,1,1,LF
2022-05-12T17:00:00Z,-12.17992569720792,5.872489952607802,6.166773981547781,1,1,1,LF
2022-05-12T18:00:00Z,-12.17992569720792,5.872489952607802,6.166773981547781,1,1,1,LF
2022-05-12T19:00:00Z,-12.17992569720792,5.872489952607802,6.166773981547781,1,1,1,LF
2022-05-12T20:00:00Z,-12.17992569720792,5.872489952607802,6.166773981547781,1,1,1,LF
2022-05-12T21:00:00Z,-12.17992569720792,5.872489952607802,6.166773981547781,1,1,1,LF
2022-05-12T22:00:00Z,-12.17992569720792,5.872489952607802,6.166773981547781,1,1,1,LF
2022-05-12T23:00:00Z,-12.17992569720792,5.872489952607802,6.166773981547781,1,1,1,LF
2022-05-13T00:00:00Z,-9.511054817779806,5.572126513720601,4.4909364088622254,1,1,1,LF
2022-05-13T01:00:00Z,-9.511054817779806,5.572126513720601,4.4909364088622254,1,1,1,LF
2022-05-13T02:00:00Z,-9.511054817779806,5.572126513720601,4.4909364088622254,1,1,1,LF
2022-05-13T03:00:00Z,-9.511054817779806,5.572126513720601,4.4909364088622254,1,1,1,LF
2022-05-13T04:00:00Z,-9.511054817779806,5.572126513720601,4.4909364088622254,1,1,1,LF
2022-05-13T05:00:00Z,-9.511054817779806,5.572126513720601,4.4909364088622254,1,1,1,LF
2022-05-13T06:00:00Z,-9.511054817779806,5.572126513720601,4.4909364088622254,1,1,1,LF
2022-05-13T07:00:00Z,-9.511054817779806,5.572126513720601,4.4909364088622254,1,1,1,LF
2022-05-13T08:00:00Z,-9.511054817779806,5.572126513720601,4.4909364088622254,1,1,1,LF
2022-05-13T09:00:00Z,-9.511054817779806,5.572126513720601,4.4909364088622254,1,1,1,LF
2022-05-13T10:00:00Z,-9.511054817779806,5.572126513720601,4.4909364088622254,1,1,1,LF
2022-05-13T11:00:00Z,-9.511054817779806,5.572126513720601,4.4909364088622254,1,1,1,LF
2022-05-13T12:00:00Z,-9.511054817779806,5.572126513720601,4.4909364088622254,1,1,1,LF
2022-05-13T13:00:00Z,-9.511054817779806,5.572126513720601,4.4909364088622254,1,1,1,LF
2022-05-13T14:00:00Z,-9.511054817779806,5.572126513720601,4.4909364088622254,1,1,1,LF
2022-05-13T15:00:00Z,-9.511054817779806,5.572126513720601,4.4909364088622254,1,1,1,LF
2022-05-13T16:00:00Z,-9.511054817779806,5.572126513720601,4.4909364088622254,1,1,1,LF
2022-05-13T17:00:00Z,-9.511054817779806,5.572126513720601,4.4909364088622254,1,1,1,LF
2022-05-13T18:00:00Z,-9.511054817779806,5.572126513720601,4.4909364088622254,1,1,1,LF
2022-05-13T19:00:00Z,-9.511054817779806,5.572126513720601,4.4909364088622254,1,1,1,LF
2022-05-13T20:00:00Z,-9.511054817779806,5.572126513720601,4.4909364088622254,1,1,1,LF
2022-05-13T21:00:00Z,-9.511054817779806,5.572126513720601,4.4909364088622254,1,1,1,LF
2022-05-13T22:00:00Z,-9.511054817779806,5.572126513720601,4.4909364088622254,1,1,1,LF
2022-05-13T23:00:00Z,-9.511054817779806,5.572126513720601,4.4909364088622254,1,1,1,LF
2022-05-14T00:00:00Z,-3.993720548986736,5.146682305593414,2.9127882312826863,1,1,1,LF
2022-05-14T01:00:00Z,-3.993720548986736,5.146682305593414,2.9127882312826863,1,1,1,LF
2022-05-14T02:00:00Z,-3.993720548986736,5.146682305593414,2.9127882312826863,1,1,1,LF
2022-05-14T03:00:00Z,-3.993720548986736,5.146682305593414,2.9127882312826863,1,1,1,LF
2022-05-14T04:00:00Z,-3.993720548986736,5.146682305593414,2.9127882312826863,1,1,1,LF
2022-05-14T05:00:00Z,-3.993720548986736,5.146682305593414,2.9127882312826863,1,1,1,LF
2022-05-14T06:00:00Z,-3.993720548986736,5.146682305593414,2.9127882312826863,1,1,1,LF
2022-05-14T07:00:00Z,-3.993720548986736,5.146682305593414,2.9127882312826863,1,1,1,LF
2022-05-14T08:00:00Z,-3.993720548986736,5.146682305593414,2.9127882312826863,1,1,1,LF
2022-05-14T09:00:00Z,-3.993720548986736,5.146682305593414,2.9127882312826863,1,1,1,LF
2022-05-14T10:00:00Z,-3.993720548986736,5.146682305593414,2.9127882312826863,1,1,1,LF
2022-05-14T11:00:00Z,-3.993720548986736,5.146682305593414,2.9127882312826863,1,1,1,LF
2022-05-14T12:00:00Z,-3.993720548986736,5.146682305593414,2.9127882312826863,1,1,1,LF
2022-05-14T13:00:00Z,-3.993720548986736,5.146682305593414,2.9127882312826863,1,1,1,LF
2022-05-14T14:00:00Z,-3.993720548986736,5.146682305593414,2.9127882312826863,1,1,1,LF
2022-05-14T15:00:00Z,-3.993720548986736,5.146682305593414,2.9127882312826863,1,1,1,LF
2022-05-14T16:00:00Z,-3.993720548986736,5.146682305593414,2.9127882312826863,1,1,1,LF
2022-05-14T17:00:00Z,-3.993720548986736,5.146682305593414,2.9127882312826863,1,1,1,LF
