Date,LowRangeSpC,FullRangeSpC,Temp
7/3/2022 10:22,394.6,395.1,73.02
7/3/2022 10:23,394.8,395.5,72.95
7/3/2022 10:24,394.8,395.1,72.95
7/3/2022 10:25,394.5,394.8,72.91
7/3/2022 10:26,394.8,395.2,72.9
7/3/2022 10:27,394.6,395.2,72.9
7/3/2022 10:28,394.2,394.8,72.91
7/3/2022 10:29,394.9,395.2,72.9
7/3/2022 10:30,394.5,394.8,72.88
7/3/2022 10:31,394.8,395.2,72.88
7/3/2022 10:32,394.5,394.8,72.9
7/3/2022 10:33,395,395.5,72.9
7/3/2022 10:34,394.8,395.2,72.9
7/3/2022 10:35,394.7,395.2,72.9
7/3/2022 10:36,394.9,395.2,72.9
7/3/2022 10:37,394.9,395.2,72.9
7/3/2022 10:38,394.6,394.8,72.9
7/3/2022 10:39,394.7,394.8,72.9
7/3/2022 10:40,395,395.2,72.9
7/3/2022 10:41,394.9,395.2,72.9
7/3/2022 10:42,395,395.2,72.9
7/3/2022 10:43,394.1,394.4,72.9
7/3/2022 10:44,394.6,394.8,72.88
7/3/2022 10:45,394.5,394.8,72.91
7/3/2022 10:46,394.9,395.2,72.88
7/3/2022 10:47,394.7,395.1,72.91
7/3/2022 10:48,394.9,395.2,72.9
7/3/2022 10:49,394.9,395.2,72.9
7/3/2022 10:50,394.9,395.2,72.9
7/3/2022 10:51,394.8,395.2,72.9
7/3/2022 10:52,394.5,394.8,72.91
7/3/2022 10:53,395.1,395.2,72.9
7/3/2022 10:54,395.2,395.2,72.9
7/3/2022 10:55,394.6,394.8,72.9
7/3/2022 10:56,394.8,394.8,72.9
7/3/2022 10:57,394.5,395.2,72.9
7/3/2022 10:58,394.7,395.2,72.9
7/3/2022 10:59,394.8,394.8,72.9
7/3/2022 11:00,394.9,395.1,72.91
7/3/2022 11:01,394.9,395.2,72.9
7/3/2022 11:02,394.8,395.2,72.9
7/3/2022 11:03,394.9,395.2,72.9
7/3/2022 11:04,394.8,395.1,72.91
7/3/2022 11:05,394.7,395.2,72.9
7/3/2022 11:06,394.8,395.2,72.9
7/3/2022 11:07,394.3,394.8,72.9
7/3/2022 11:08,394.9,395.2,72.9
7/3/2022 11:09,394.6,394.8,72.9
7/3/2022 11:10,394.6,394.8,72.9
7/3/2022 11:11,395.1,395.5,72.91
7/3/2022 11:12,395.1,395.5,72.9
7/3/2022 11:13,394.9,395.2,72.9
7/3/2022 11:14,394.9,395.1,72.91
7/3/2022 11:15,394.7,395.2,72.9
7/3/2022 11:16,394.9,395.2,72.88
7/3/2022 11:17,394.8,395.2,72.9
7/3/2022 11:18,394.9,395.2,72.88
7/3/2022 11:19,395.3,395.5,72.9
7/3/2022 11:20,394.8,395.2,72.9
7/3/2022 11:21,395.1,395.2,72.88
7/3/2022 11:22,394.9,395.2,72.9
7/3/2022 11:23,394.8,395.1,72.91
7/3/2022 11:24,394.9,395.2,72.88
7/3/2022 11:25,394.9,395.5,72.88
7/3/2022 11:26,395,395.2,72.9
7/3/2022 11:27,394.9,395.2,72.9
7/3/2022 11:28,394.6,394.8,72.9
7/3/2022 11:29,394.8,395.2,72.9
7/3/2022 11:30,394.8,395.2,72.9
7/3/2022 11:31,394.5,395.2,72.9
7/3/2022 11:32,394.8,395.1,72.91
7/3/2022 11:33,394.9,395.2,72.9
7/3/2022 11:34,394.8,395.2,72.9
7/3/2022 11:35,394.6,394.8,72.91
7/3/2022 11:36,395,395.2,72.9
7/3/2022 11:37,394.6,395.2,72.88
7/3/2022 11:38,394.8,395.2,72.9
7/3/2022 11:39,394.6,394.8,72.9
7/3/2022 11:40,394.8,395.2,72.9
7/3/2022 11:41,394.7,395.2,72.9
7/3/2022 11:42,394.9,395.1,72.91
7/3/2022 11:43,395.1,395.5,72.9
7/3/2022 11:44,395.2,395.5,72.9
7/3/2022 11:45,394.5,394.8,72.9
7/3/2022 11:46,394.9,395.2,72.9
7/3/2022 11:47,394.6,395.1,72.91
7/3/2022 11:48,395.5,395.9,72.9
7/3/2022 11:49,394.9,395.1,72.91
7/3/2022 11:50,394.9,395.2,72.88
7/3/2022 11:51,394.8,395.2,72.9
7/3/2022 11:52,395,395.1,72.91
7/3/2022 11:53,395.1,395.1,72.91
7/3/2022 11:54,395,395.2,72.9
7/3/2022 11:55,394.9,395.2,72.9
7/3/2022 11:56,394.9,395.2,72.9
7/3/2022 11:57,394.6,395.2,72.9
7/3/2022 11:58,394.9,395.2,72.9
7/3/2022 11:59,395,395.5,72.91
7/3/2022 12:00,394.9,395.2,72.9
7/3/2022 12:01,394.7,394.8,72.88
7/3/2022 12:02,395,395.2,72.88
7/3/2022 12:03,394.9,395.2,72.88
7/3/2022 12:04,395,395.2,72.9
7/3/2022 12:05,394.7,395.2,72.9
7/3/2022 12:06,394.5,394.8,72.9
7/3/2022 12:07,395.5,395.5,72.9
