Date,FullRangeSpC,Temp
2022-05-07 03:00,348.3,75.29
2022-05-07 04:00,365.2,75.04
2022-05-07 05:00,380.3,74.73
2022-05-07 06:00,379.9,74.79
2022-05-07 07:00,434.7,74.28
2022-05-07 08:00,385.3,74.71
2022-05-07 09:00,368.3,74.8
2022-05-07 10:00,382.2,74.64
2022-05-07 11:00,397.2,74.5
2022-05-07 12:00,398.3,74.68
2022-05-07 13:00,381.7,75.02
2022-05-07 14:00,415.3,74.71
2022-05-07 15:00,419.1,74.89
2022-05-07 16:00,409.4,75.2
2022-05-07 17:00,387.8,75.51
2022-05-07 18:00,410.6,75.07
2022-05-07 19:00,380.9,75.43
2022-05-07 20:00,410.1,75.25
2022-05-07 21:00,358.2,75.74
2022-05-07 22:00,356.7,75.58
2022-05-07 23:00,353.2,75.45
2022-05-08 00:00,354,75.42
2022-05-08 01:00,358.3,75.2
2022-05-08 02:00,359.1,75
2022-05-08 03:00,363.8,74.34
2022-05-08 04:00,419.2,72.97
2022-05-08 05:00,441.3,72.59
2022-05-08 06:00,443.3,72.3
2022-05-08 07:00,454.5,72.3
2022-05-08 08:00,461.9,72.32
2022-05-08 09:00,466.9,72.59
2022-05-08 10:00,480,72.7
2022-05-08 11:00,468.7,72.81
2022-05-08 12:00,379.6,74.25
2022-05-08 13:00,435.6,73.58
2022-05-08 14:00,57,74.71
2022-05-08 15:00,33.5,74.23
2022-05-08 16:00,25.7,75.11
2022-05-08 17:00,37.2,75.16
2022-05-08 18:00,9.4,75.13
2022-05-08 19:00,1.6,74.77
2022-05-08 20:00,1.6,72.97
2022-05-08 21:00,5.4,72.37
2022-05-08 22:00,1.6,72
2022-05-08 23:00,1.6,71.69
2022-05-09 00:00,1.6,71.24
2022-05-09 01:00,1.6,70.34
2022-05-09 02:00,2.8,68.97
2022-05-09 03:00,1.3,68.36
2022-05-09 04:00,5.4,67.41
2022-05-09 05:00,1.7,66.27
2022-05-09 06:00,5.4,65.03
2022-05-09 07:00,5.4,66.27
2022-05-09 08:00,5.4,68.77
2022-05-09 09:00,5.4,71.8
2022-05-09 10:00,5.3,73.42
2022-05-09 11:00,5.3,74.97
2022-05-09 12:00,5.3,76.24
2022-05-09 13:00,5.3,77.97
2022-05-09 14:00,5.3,77.56
2022-05-09 15:00,5.3,78.06
2022-05-09 16:00,5.3,77.58
2022-05-09 17:00,2.8,74.77
2022-05-09 18:00,1.6,75.52
2022-05-09 19:00,5.3,73.62
2022-05-09 20:00,5.4,72.03
2022-05-09 21:00,5.4,70.99
2022-05-09 22:00,5.4,69.17
2022-05-09 23:00,5.4,67.57
2022-05-10 00:00,5.4,65.89
2022-05-10 01:00,5.4,64.36
2022-05-10 02:00,5.4,62.87
2022-05-10 03:00,5.4,61.5
2022-05-10 04:00,5.4,60.58
2022-05-10 05:00,5.4,60.46
2022-05-10 06:00,5.4,59.54
2022-05-10 07:00,5.4,61.36
2022-05-10 08:00,5.4,65.08
2022-05-10 09:00,2.8,70.34
2022-05-10 10:00,5.4,72
2022-05-10 11:00,5.3,74.46
2022-05-10 12:00,5.3,76.75
2022-05-10 13:00,5.3,78.33
2022-05-10 14:00,1.6,78.94
2022-05-10 15:00,5.3,79.09
2022-05-10 16:00,5.3,78.46
2022-05-10 17:00,5.3,76.95
2022-05-10 18:00,5.3,76.08
2022-05-10 19:00,5.4,72.95
2022-05-10 20:00,5.4,68.2
2022-05-10 21:00,5.4,65.82
2022-05-10 22:00,5.4,64.63
2022-05-10 23:00,5.4,62.98
2022-05-11 00:00,5.4,62.17
2022-05-11 01:00,5.4,60.82
2022-05-11 02:00,5.4,60.39
2022-05-11 03:00,5.4,59.31
2022-05-11 04:00,18.1,58.66
2022-05-11 05:00,5.4,57.88
2022-05-11 06:00,5.4,57.25
2022-05-11 07:00,5.4,59.99
2022-05-11 08:00,5.4,64.06
2022-05-11 09:00,5.4,69.57
2022-05-11 10:00,5.4,73.15
2022-05-11 11:00,5.3,75.25
2022-05-11 12:00,5.3,77.88
2022-05-11 13:00,5.3,78.84
2022-05-11 14:00,5.3,80.1
2022-05-11 15:00,5.3,79.57
2022-05-11 16:00,5.3,79.56
2022-05-11 17:00,5.3,78.67
2022-05-11 18:00,5.3,77.02
2022-05-11 19:00,2.8,74.97
2022-05-11 20:00,2.8,70.72
2022-05-11 21:00,2.8,68.2
2022-05-11 22:00,5.4,67.37
2022-05-11 23:00,5.4,66.18
2022-05-12 00:00,5.4,64.96
2022-05-12 01:00,5.4,64.2
2022-05-12 02:00,5.4,64.13
2022-05-12 03:00,20.7,62.92
2022-05-12 04:00,5.4,61.81
2022-05-12 05:00,5.4,61.02
2022-05-12 06:00,5.4,60.15
2022-05-12 07:00,5.4,62.78
2022-05-12 08:00,5.4,66.61
2022-05-12 09:00,5.4,71.38
2022-05-12 10:00,5.3,74.32
2022-05-12 11:00,5.3,76.21
2022-05-12 12:00,5.3,78.62
2022-05-12 13:00,5.3,79.5
2022-05-12 14:00,5.3,80.33
2022-05-12 15:00,5.3,78.28
2022-05-12 16:00,5.3,75.56
2022-05-12 17:00,5.3,75.36
2022-05-12 18:00,5.3,75.16
2022-05-12 19:00,2.8,74.62
2022-05-12 20:00,5.4,71.35
2022-05-12 21:00,5.4,70.12
2022-05-12 22:00,5.4,68.72
2022-05-12 23:00,5.4,68.99
2022-05-13 00:00,5.4,69.85
2022-05-13 01:00,5.4,67.42
2022-05-13 02:00,18,67.17
2022-05-13 03:00,5.4,66.94
2022-05-13 04:00,5.4,66.74
2022-05-13 05:00,5.4,66.29
2022-05-13 06:00,5.4,65.75
2022-05-13 07:00,20.6,66.97
2022-05-13 08:00,5.4,69.44
2022-05-13 09:00,5.4,70.88
2022-05-13 10:00,5.3,73.98
2022-05-13 11:00,5.3,77
2022-05-13 12:00,5.3,79.41
2022-05-13 13:00,5.3,77.63
2022-05-13 14:00,5.3,75.27
2022-05-13 15:00,5.3,77.9
2022-05-13 16:00,5.3,78.3
2022-05-13 17:00,1.6,76.77
2022-05-13 18:00,5.3,75.42
2022-05-13 19:00,5.3,73.74
2022-05-13 20:00,5.4,71.67
2022-05-13 21:00,5.4,70.07
2022-05-13 22:00,5.4,68.72
2022-05-13 23:00,5.4,67.39
2022-05-14 00:00,5.4,66.76
2022-05-14 01:00,5.4,65.88
2022-05-14 02:00,5.4,65.23
2022-05-14 03:00,5.4,64.92
2022-05-14 04:00,5.4,64.53
2022-05-14 05:00,5.4,64.45
2022-05-14 06:00,5.4,63.88
2022-05-14 07:00,5.4,66.04
2022-05-14 08:00,5.4,69.84
2022-05-14 09:00,5.3,74.28
2022-05-14 10:00,5.3,77.47
2022-05-14 11:00,5.3,79.65
2022-05-14 12:00,5.3,79.07
2022-05-14 13:00,5.3,81.19
2022-05-14 14:00,5.3,80.37
2022-05-14 15:00,1.6,81.88
2022-05-14 16:00,5.3,77.74
2022-05-14 17:00,5.3,77.07
2022-05-14 18:00,5.4,73.18
2022-05-14 19:00,5.4,70.68
2022-05-14 20:00,5.4,70.88
2022-05-14 21:00,5.4,69.78
2022-05-14 22:00,5.4,69.33
2022-05-14 23:00,5.4,69.69
2022-05-15 00:00,5.4,69.87
2022-05-15 01:00,5.4,68.72
2022-05-15 02:00,18,67.96
2022-05-15 03:00,50.1,67.41
2022-05-15 04:00,34.8,67.17
2022-05-15 05:00,2.8,66.83
2022-05-15 06:00,2.8,66.24
2022-05-15 07:00,2.8,67.98
2022-05-15 08:00,3.5,71.38
2022-05-15 09:00,20.5,75.2
2022-05-15 10:00,5.3,77.88
2022-05-15 11:00,5.3,79.93
2022-05-15 12:00,5.3,82.67
2022-05-15 13:00,5.3,84.38
2022-05-15 14:00,5.3,81.63
2022-05-15 15:00,5.3,83.07
2022-05-15 16:00,5.3,82.47
2022-05-15 17:00,1.6,81.61
2022-05-15 18:00,5.3,78.28
2022-05-15 19:00,5.3,75.63
2022-05-15 20:00,5.4,73.18
2022-05-15 21:00,20.6,71.24
2022-05-15 22:00,20.6,70.09
2022-05-15 23:00,10.6,69.53
2022-05-16 00:00,1.7,68.97
2022-05-16 01:00,10.6,68.25
2022-05-16 02:00,2.8,67.3
2022-05-16 03:00,10.6,66.42
2022-05-16 04:00,2.8,65.86
2022-05-16 05:00,2.8,65.28
2022-05-16 06:00,2,64.92
2022-05-16 07:00,2,66.61
2022-05-16 08:00,2.8,70.97
2022-05-16 09:00,5.3,77.09
2022-05-16 09:34,,
2022-05-16 09:35,,
