Date,LowRangeSpC,Temp
2022-10-06 19:00,397.9,70.81
2022-10-06 20:00,397,70.61
2022-10-06 21:00,396.2,70.45
2022-10-06 22:00,395.3,70.34
2022-10-06 23:00,394.8,70.2
2022-10-07 00:00,394.1,70.07
2022-10-07 01:00,393.6,69.98
2022-10-07 02:00,393.2,69.89
2022-10-07 03:00,392.9,69.78
2022-10-07 04:00,392.4,69.75
2022-10-07 05:00,392,69.67
2022-10-07 06:00,391.7,69.62
2022-10-07 07:00,391.7,69.6
2022-10-07 08:00,391.8,69.71
2022-10-07 09:00,393.7,70.2
2022-10-07 10:00,395.8,70.9
2022-10-07 11:00,400.8,72
2022-10-07 12:00,405.1,73.06
2022-10-07 13:00,406.4,73.35
2022-10-07 14:00,405,72.97
2022-10-07 15:00,402.5,72.28
2022-10-07 16:00,400.1,71.73
2022-10-07 17:00,398.5,71.31
2022-10-07 18:00,397.2,70.97
2022-10-07 19:00,395.4,70.68
2022-10-07 20:00,395,70.54
2022-10-07 21:00,394.3,70.43
2022-10-07 22:00,393.5,70.27
2022-10-07 23:00,392.9,70.14
2022-10-08 00:00,392.7,70.03
2022-10-08 01:00,392.1,69.93
2022-10-08 02:00,391.5,69.85
2022-10-08 03:00,391.6,69.82
2022-10-08 04:00,391.3,69.78
2022-10-08 05:00,391.4,69.71
2022-10-08 06:00,390.8,69.69
2022-10-08 07:00,396.9,69.66
2022-10-08 08:00,396.9,69.76
2022-10-08 09:00,392.6,70.16
2022-10-08 10:00,396,70.92
2022-10-08 11:00,400.3,72
2022-10-08 12:00,405.2,73.06
2022-10-08 13:00,406.9,73.4
2022-10-08 14:00,405.7,73.02
2022-10-08 15:00,402.7,72.36
2022-10-08 16:00,400.2,71.8
2022-10-08 17:00,398.7,71.38
2022-10-08 18:00,397.6,71.13
2022-10-08 19:00,396.1,70.81
2022-10-08 20:00,395,70.59
2022-10-08 21:00,394.3,70.45
2022-10-08 22:00,393.5,70.34
2022-10-08 23:00,393.1,70.21
2022-10-09 00:00,392.6,70.14
2022-10-09 01:00,392.4,70.07
2022-10-09 02:00,392,70
2022-10-09 03:00,391.9,69.96
2022-10-09 04:00,391.7,69.91
2022-10-09 05:00,391.5,69.84
2022-10-09 06:00,390.7,69.76
2022-10-09 07:00,390.5,69.69
2022-10-09 08:00,391.6,69.84
2022-10-09 09:00,392.6,70.2
2022-10-09 10:00,394.5,70.7
2022-10-09 11:00,400,71.8
2022-10-09 12:00,402.6,72.66
2022-10-09 13:00,406.2,73.18
2022-10-09 14:00,404.5,72.9
2022-10-09 15:00,401.7,72.23
2022-10-09 16:00,403.5,71.74
2022-10-09 17:00,402.3,71.31
2022-10-09 18:00,397.3,71.04
2022-10-09 19:00,395.6,70.68
2022-10-09 20:00,394.3,70.45
2022-10-09 21:00,393.5,70.23
2022-10-09 22:00,392.5,70.07
2022-10-09 23:00,391.8,69.93
2022-10-10 00:00,391.2,69.84
2022-10-10 01:00,390.7,69.76
2022-10-10 02:00,390.2,69.6
2022-10-10 03:00,394.1,69.51
2022-10-10 04:00,389.1,69.31
2022-10-10 05:00,388.9,69.35
2022-10-10 06:00,388.2,69.24
2022-10-10 07:00,387.8,69.22
2022-10-10 08:00,388.1,69.3
2022-10-10 09:00,391,69.85
2022-10-10 10:00,393.7,70.57
2022-10-10 11:00,398.7,71.76
2022-10-10 12:00,403.5,72.9
2022-10-10 13:00,405,73.22
