Date,LowRangeSpC,FullRangeSpC,Temp
2022-08-24 11:00,500.5,477.4,75.63
2022-08-24 12:00,506,483.4,76.55
2022-08-24 13:00,509.6,488.1,77.2
2022-08-24 14:00,512.1,490.9,77.67
2022-08-24 15:00,428.2,413.2,80.04
2022-08-24 16:00,375.4,363.4,81.45
2022-08-24 17:00,400.6,386.8,80.83
2022-08-24 18:00,494.6,475.6,79.09
2022-08-24 19:00,511.7,492.7,79.25
2022-08-24 20:00,517.6,498.2,79.39
2022-08-24 21:00,516.1,496.1,79.05
2022-08-24 22:00,511.3,491.1,78.21
2022-08-24 23:00,506.9,485.8,77.31
2022-08-25 00:00,504.2,482.2,76.75
2022-08-25 01:00,502.3,479.8,76.3
2022-08-25 02:00,500.6,477.6,75.9
2022-08-25 03:00,498.9,475.2,75.51
2022-08-25 04:00,497.6,474.1,75.24
2022-08-25 05:00,496.9,473,75.06
2022-08-25 06:00,496.3,472,74.86
2022-08-25 07:00,495.1,470.9,74.61
2022-08-25 08:00,494.6,469.9,74.44
2022-08-25 09:00,495.1,470.6,74.52
2022-08-25 10:00,496.6,472.8,74.77
2022-08-25 11:00,500.1,475.9,75.45
2022-08-25 12:00,504.7,481.6,76.23
2022-08-25 13:00,509,486.6,77
2022-08-25 14:00,511,489.5,77.52
2022-08-25 15:00,388.9,375,80.83
2022-08-25 16:00,342.5,331.7,82.26
2022-08-25 17:00,341.2,330.5,82.35
2022-08-25 18:00,343,332,82.44
2022-08-25 19:00,377.6,365.3,81.43
2022-08-25 20:00,444.7,428.4,79.9
2022-08-25 21:00,495,476,79
2022-08-25 22:00,504.2,484.3,78.69
2022-08-25 23:00,503.2,481.9,77.86
2022-08-26 00:00,501.1,479.6,76.95
2022-08-26 01:00,499.6,476.8,76.42
2022-08-26 02:00,499.1,475.7,76.1
2022-08-26 03:00,498.2,474.7,75.63
2022-08-26 04:00,497.4,473.7,75.36
2022-08-26 05:00,496.8,472.6,75.2
2022-08-26 06:00,496.2,472.3,75.06
2022-08-26 07:00,495.5,471.2,74.86
2022-08-26 08:00,495.2,470.5,74.75
2022-08-26 09:00,496,472,74.89
2022-08-26 10:00,498.1,474.1,75.27
2022-08-26 11:00,501.6,477.3,75.88
2022-08-26 12:00,506.5,483.4,76.71
2022-08-26 13:00,512.1,490.2,77.65
2022-08-26 14:00,516,494.1,78.31
2022-08-26 15:00,469.1,450.8,80.35
2022-08-26 16:00,354.5,342.6,82.36
2022-08-26 17:00,337.2,326.1,82.42
2022-08-26 18:00,336.7,325.8,82.4
2022-08-26 19:00,340.8,329.5,82.22
2022-08-26 20:00,387.7,374.5,81.46
2022-08-26 21:00,462.1,444.6,80.1
2022-08-26 22:00,500.8,481.8,79.52
2022-08-26 23:00,506.4,486.1,78.85
2022-08-27 00:00,504.5,483.1,77.65
2022-08-27 01:00,501.7,478.9,76.78
