Date,LowRangeSpC,FullRangeSpC,Temp
2022-09-27 12:00,553.8,551.9,75.45
2022-09-27 13:00,555.1,553,75.65
2022-09-27 14:00,555.1,553,75.7
2022-09-27 15:00,555.3,553,75.7
2022-09-27 16:00,554.5,552.2,75.56
2022-09-27 17:00,553.4,551.1,75.34
2022-09-27 18:00,552.2,550,75.15
2022-09-27 19:00,550.8,548.4,75
2022-09-27 20:00,550.3,548.1,74.86
2022-09-27 21:00,549.7,547.7,74.79
2022-09-27 22:00,549.3,547.3,74.7
2022-09-27 23:00,548.8,546.5,74.62
2022-09-28 00:00,548.3,546.5,74.59
2022-09-28 01:00,548.3,545.7,74.55
2022-09-28 02:00,547.8,545.4,74.52
2022-09-28 03:00,547.7,545.8,74.5
2022-09-28 04:00,547.8,545.4,74.52
2022-09-28 05:00,547.7,545.8,74.5
2022-09-28 06:00,547.6,545.4,74.46
2022-09-28 07:00,547.7,545.4,74.46
2022-09-28 08:00,547.6,545.4,74.46
2022-09-28 09:00,547.6,545.4,74.5
2022-09-28 10:00,547.8,545.4,74.53
2022-09-28 11:00,548.1,546.1,74.59
2022-09-28 12:00,548.5,546.5,74.62
2022-09-28 13:00,548,545.7,74.62
2022-09-28 14:00,547.4,545.3,74.55
2022-09-28 15:00,546.8,545,74.46
2022-09-28 16:00,546.7,544.6,74.43
2022-09-28 17:00,546.2,544.2,74.35
2022-09-28 18:00,545.8,543.4,74.34
2022-09-28 19:00,545.4,543,74.26
2022-09-28 20:00,545.4,543,74.25
2022-09-28 21:00,544.9,542.6,74.25
2022-09-28 22:00,544.3,542.3,74.17
2022-09-28 23:00,543.3,541.1,74.1
2022-09-29 00:00,543.5,541.1,74.05
2022-09-29 01:00,542.8,540.7,74.03
2022-09-29 02:00,542.9,540.7,74.03
2022-09-29 03:00,542.6,540.7,74.01
2022-09-29 04:00,543.1,541.1,74.01
2022-09-29 05:00,542.8,540.7,73.99
2022-09-29 06:00,542.6,540.7,73.99
2022-09-29 07:00,542.6,540.7,74.01
2022-09-29 08:00,542.6,540.7,74.03
2022-09-29 09:00,542.8,540.7,74.08
2022-09-29 10:00,543.5,541.5,74.21
2022-09-29 11:00,544.6,542.2,74.37
2022-09-29 12:00,545.7,543.7,74.62
2022-09-29 13:00,547,544.8,74.88
2022-09-29 14:00,548,545.6,74.89
2022-09-29 15:00,547.6,545.7,74.84
2022-09-29 16:00,547.5,545.3,74.84
2022-09-29 17:00,546.8,544.9,74.71
2022-09-29 18:00,545.6,543.4,74.52
2022-09-29 19:00,544.7,542.6,74.39
2022-09-29 20:00,542.6,540.6,74.3
2022-09-29 21:00,542.3,540.7,74.21
2022-09-29 22:00,543.3,541.1,74.21
2022-09-29 23:00,543.1,541.1,74.17
2022-09-30 00:00,542.8,541.5,74.19
2022-09-30 01:00,544.2,542.3,74.19
2022-09-30 02:00,543.4,541.1,74.19
2022-09-30 03:00,543.5,541.5,74.19
2022-09-30 04:00,543,540.7,74.19
2022-09-30 05:00,543,541.1,74.17
2022-09-30 06:00,542.5,540.3,74.08
2022-09-30 07:00,542.3,540.3,73.99
2022-09-30 08:00,541.9,539.9,73.96
2022-09-30 09:00,542.9,540.7,74.17
2022-09-30 10:00,545.5,543.3,74.59
2022-09-30 11:00,548.4,546.4,75.09
2022-09-30 12:00,552.1,549.8,75.6
2022-09-30 13:00,554.6,552.5,75.99
2022-09-30 14:00,555.5,553.2,76.14
2022-09-30 15:00,554.9,552.9,76.06
2022-09-30 16:00,552.9,550.6,75.69
2022-09-30 17:00,550.4,548.3,75.29
2022-09-30 18:00,548.9,546.4,75.02
2022-09-30 19:00,547.7,545.3,74.8
2022-09-30 20:00,546.3,544.1,74.62
2022-09-30 21:00,545.4,543.4,74.5
2022-09-30 22:00,544.8,542.6,74.39
2022-09-30 23:00,543.9,541.8,74.3
2022-10-01 00:00,543.4,541.4,74.25
2022-10-01 01:00,543.1,541.1,74.19
2022-10-01 02:00,543,540.7,74.14
2022-10-01 03:00,542.8,540.7,74.08
2022-10-01 04:00,542.6,540.3,74.05
2022-10-01 05:00,541.9,539.9,73.99
2022-10-01 06:00,541.7,540,73.89
2022-10-01 07:00,541.6,539.6,73.85
2022-10-01 08:00,541.9,540,73.87
2022-10-01 09:00,543.9,541.5,74.17
2022-10-01 10:00,547.4,545.3,74.71
2022-10-01 11:00,551,548.7,75.31
2022-10-01 12:00,554.5,552.5,75.87
2022-10-01 13:00,556.9,554.8,76.24
2022-10-01 14:00,557.6,555.6,76.35
2022-10-01 15:00,557,555.2,76.15
2022-10-01 16:00,554.3,551.7,75.79
2022-10-01 17:00,551.9,549.9,75.4
2022-10-01 18:00,550,547.6,75.13
2022-10-01 19:00,548.7,546.4,74.89
2022-10-01 20:00,547.5,545.3,74.75
2022-10-01 21:00,546.7,544.5,74.62
2022-10-01 22:00,546.1,543.7,74.59
2022-10-01 23:00,545.9,544.2,74.52
2022-10-02 00:00,545.3,543,74.44
2022-10-02 01:00,545,543,74.39
2022-10-02 02:00,545,543,74.37
2022-10-02 03:00,544.8,542.2,74.34
2022-10-02 04:00,543.9,541.5,74.21
2022-10-02 05:00,543.2,540.7,74.1
