Date,FullRangeSpC,Temp
2022-12-19 13:00,317.5,69.8
2022-12-19 14:00,319.4,70.29
2022-12-19 15:00,320.4,70.7
2022-12-19 16:00,321.9,71.04
2022-12-19 17:00,323,71.33
2022-12-19 18:00,324.6,71.51
2022-12-19 19:00,324.6,71.44
2022-12-19 20:00,324.6,71.17
2022-12-19 21:00,323.5,70.77
2022-12-19 22:00,322.1,70.41
2022-12-19 23:00,322.1,70.12
2022-12-20 00:00,321,69.94
2022-12-20 01:00,320.6,69.8
2022-12-20 02:00,319.9,69.71
2022-12-20 03:00,319.5,69.67
2022-12-20 04:00,319.5,69.6
2022-12-20 05:00,319.5,69.58
2022-12-20 06:00,318.7,69.55
2022-12-20 07:00,323,69.55
2022-12-20 08:00,321.8,69.58
2022-12-20 09:00,318.3,69.71
2022-12-20 10:00,318.6,69.94
2022-12-20 11:00,319.4,70.14
2022-12-20 12:00,319.7,70.38
2022-12-20 13:00,320.1,70.56
2022-12-20 14:00,320.4,70.75
2022-12-20 15:00,320.8,70.92
2022-12-20 16:00,321.6,71.01
2022-12-20 17:00,321.6,70.95
2022-12-20 18:00,322,70.86
2022-12-20 19:00,322,70.75
2022-12-20 20:00,321.6,70.56
2022-12-20 21:00,321.3,70.45
2022-12-20 22:00,320.1,70.27
2022-12-20 23:00,317.9,70
2022-12-21 00:00,318.3,69.93
2022-12-21 01:00,317.9,69.84
2022-12-21 02:00,317.5,69.73
2022-12-21 03:00,317.2,69.67
2022-12-21 04:00,316.8,69.6
2022-12-21 05:00,316.8,69.55
2022-12-21 06:00,317.6,69.58
2022-12-21 07:00,317.9,69.6
2022-12-21 08:00,317.9,69.55
2022-12-21 09:00,317.9,69.55
2022-12-21 10:00,317.9,69.6
2022-12-21 11:00,317.9,69.71
2022-12-21 12:00,318.3,69.85
2022-12-21 13:00,318.6,69.94
2022-12-21 14:00,318.6,70.09
2022-12-21 15:00,318.6,70.2
2022-12-21 16:00,319.4,70.34
2022-12-21 17:00,319.7,70.38
2022-12-21 18:00,320.1,70.41
2022-12-21 19:00,320.5,70.38
2022-12-21 20:00,320.5,70.36
2022-12-21 21:00,320.5,70.3
2022-12-21 22:00,320.5,70.21
2022-12-21 23:00,320.6,70.12
2022-12-22 00:00,320.6,70.05
2022-12-22 01:00,320.6,70.03
2022-12-22 02:00,320.2,70.02
2022-12-22 03:00,320.2,70
2022-12-22 04:00,319.8,69.94
2022-12-22 05:00,319.4,69.89
2022-12-22 06:00,319.4,69.89
2022-12-22 07:00,319.4,69.84
2022-12-22 08:00,319.5,69.8
2022-12-22 09:00,369.9,69.85
2022-12-22 10:00,404.2,69.93
2022-12-22 11:00,1808.9,70.05
2022-12-22 12:00,1798.6,70.3
2022-12-22 13:00,1805.1,70.47
2022-12-22 14:00,2317.6,70.66
2022-12-22 15:00,2576.5,70.83
2022-12-22 16:00,322.7,70.93
