Date,LowRangeSpC,Temp
2023-03-19 04:00,376.7,68.59
2023-03-19 05:00,376.3,68.49
2023-03-19 06:00,375.6,68.36
2023-03-19 07:00,375.2,68.23
2023-03-19 08:00,375,68.18
2023-03-19 09:00,375.5,68.32
2023-03-19 10:00,377.9,68.97
2023-03-19 11:00,376.7,68.67
2023-03-19 12:00,378.8,69.22
2023-03-19 13:00,382.3,70.09
2023-03-19 14:00,386.1,71.11
2023-03-19 15:00,388.4,71.56
2023-03-19 16:00,388.2,71.46
2023-03-19 17:00,386.4,70.99
2023-03-19 18:00,384.6,70.39
2023-03-19 19:00,382.5,69.89
2023-03-19 20:00,381.1,69.46
2023-03-19 21:00,380,69.13
2023-03-19 22:00,379.1,68.9
2023-03-19 23:00,378.2,68.67
2023-03-20 00:00,377.3,68.52
2023-03-20 01:00,376.7,68.36
2023-03-20 02:00,375.5,68.09
2023-03-20 03:00,374.5,67.91
2023-03-20 04:00,373.5,67.69
2023-03-20 05:00,372.9,67.55
2023-03-20 06:00,372.2,67.44
2023-03-20 07:00,371.5,67.3
2023-03-20 08:00,371.3,67.23
2023-03-20 09:00,371.8,67.39
2023-03-20 10:00,374.9,68.18
2023-03-20 11:00,373.5,67.78
2023-03-20 12:00,375.7,68.38
2023-03-20 13:00,379.3,69.3
2023-03-20 14:00,384.2,70.5
2023-03-20 15:00,388.7,71.46
2023-03-20 16:00,390.1,71.65
2023-03-20 17:00,389.3,71.28
2023-03-20 18:00,386.9,70.66
2023-03-20 19:00,384,69.98
2023-03-20 20:00,381.5,69.31
2023-03-20 21:00,379.1,68.79
2023-03-20 22:00,377.4,68.45
2023-03-20 23:00,375.7,68.07
2023-03-21 00:00,374.3,67.77
2023-03-21 01:00,372.9,67.48
2023-03-21 02:00,372.1,67.32
2023-03-21 03:00,371.2,67.14
2023-03-21 04:00,370.9,67.08
2023-03-21 05:00,370.2,66.94
2023-03-21 06:00,370.9,66.88
2023-03-21 07:00,370.9,66.88
2023-03-21 08:00,370.6,66.96
2023-03-21 09:00,371.9,67.3
2023-03-21 10:00,374.1,67.82
2023-03-21 11:00,376,68.31
2023-03-21 12:00,379.8,69.13
2023-03-21 13:00,384.1,70.12
2023-03-21 14:00,388.5,71.29
2023-03-21 15:00,392.2,72.14
2023-03-21 16:00,394.2,72.48
2023-03-21 17:00,394.3,72.37
2023-03-21 18:00,393.5,72.03
2023-03-21 19:00,392,71.58
2023-03-21 20:00,389.9,71.15
2023-03-21 21:00,388.3,70.74
2023-03-21 22:00,386.7,70.34
2023-03-21 23:00,385.5,70.03
2023-03-22 00:00,384.4,69.82
2023-03-22 01:00,383.8,69.67
2023-03-22 02:00,383.4,69.6
2023-03-22 03:00,383.4,69.6
2023-03-22 04:00,383.5,69.62
2023-03-22 05:00,384.2,69.66
2023-03-22 06:00,383.7,69.67
2023-03-22 07:00,384,69.71
2023-03-22 08:00,384.4,69.82
2023-03-22 09:00,385,69.96
2023-03-22 10:00,388,70.77
2023-03-22 11:00,387.6,70.61
2023-03-22 12:00,390,71.2
2023-03-22 13:00,393.1,72.03
2023-03-22 14:00,397.4,73.09
2023-03-22 15:00,401,73.89
2023-03-22 16:00,402.1,74.03
2023-03-22 17:00,401.2,73.74
2023-03-22 18:00,399.5,73.18
2023-03-22 19:00,397,72.52
2023-03-22 20:00,394.4,71.89
2023-03-22 21:00,392.4,71.42
2023-03-22 22:00,390.5,71.04
2023-03-22 23:00,388.8,70.65
2023-03-23 00:00,387,70.3
2023-03-23 01:00,385.6,70.03
2023-03-23 02:00,384.9,69.85
2023-03-23 03:00,384.1,69.71
2023-03-23 04:00,383.5,69.58
2023-03-23 05:00,383.2,69.51
2023-03-23 06:00,382.9,69.46
2023-03-23 07:00,382.7,69.4
2023-03-23 08:00,382.6,69.4
2023-03-23 09:00,383.9,69.75
2023-03-23 10:00,388.1,70.74
2023-03-23 11:00,387.4,70.47
2023-03-23 12:00,390.5,71.26
2023-03-23 13:00,394.4,72.21
2023-03-23 14:00,399.1,73.4
2023-03-23 15:00,403.4,74.32
2023-03-23 16:00,404.3,74.43
2023-03-23 17:00,403.4,74.05
2023-03-23 18:00,400.9,73.4
2023-03-23 19:00,398.1,72.64
2023-03-23 20:00,395.8,72.05
2023-03-23 21:00,393.8,71.6
2023-03-23 22:00,392.4,71.29
2023-03-23 23:00,391.1,71.04
2023-03-24 00:00,389.7,70.7
2023-03-24 01:00,388.4,70.47
2023-03-24 02:00,387.4,70.29
2023-03-24 03:00,386.6,70.12
2023-03-24 04:00,386,69.98
2023-03-24 05:00,385.3,69.85
2023-03-24 06:00,384.8,69.76
2023-03-24 07:00,384.3,69.67
2023-03-24 08:00,385.1,69.69
2023-03-24 09:00,386.3,70.03
2023-03-24 10:00,389.7,70.9
2023-03-24 11:00,389.7,70.74
2023-03-24 12:00,392.8,71.49
2023-03-24 13:00,397.2,72.52
2023-03-24 14:00,401.4,73.6
2023-03-24 15:00,404.4,74.25
2023-03-24 16:00,404.7,74.17
2023-03-24 17:00,403.1,73.78
2023-03-24 18:00,401.1,73.2
2023-03-24 19:00,398.8,72.54
2023-03-24 20:00,396.3,71.96
2023-03-24 21:00,394.6,71.56
2023-03-24 22:00,393.3,71.26
2023-03-24 23:00,391.9,70.99
2023-03-25 00:00,390.7,70.7
2023-03-25 01:00,389.7,70.52
2023-03-25 02:00,389.5,70.47
2023-03-25 03:00,389.5,70.5
2023-03-25 04:00,390.1,70.59
2023-03-25 05:00,390.9,70.75
2023-03-25 06:00,391.6,70.9
2023-03-25 07:00,392.1,71.01
2023-03-25 08:00,392.8,71.15
2023-03-25 09:00,393.3,71.28
2023-03-25 10:00,393.9,71.46
2023-03-25 11:00,394.9,71.69
2023-03-25 12:00,395.6,71.92
2023-03-25 13:00,397,72.3
2023-03-25 14:00,398.5,72.72
2023-03-25 15:00,400.7,73.26
2023-03-25 16:00,402.2,73.6
2023-03-25 17:00,402.3,73.56
2023-03-25 18:00,401.6,73.29
2023-03-25 19:00,400.3,72.88
2023-03-25 20:00,398.9,72.48
2023-03-25 21:00,397.8,72.18
2023-03-25 22:00,397.1,71.96
2023-03-25 23:00,396.6,71.83
2023-03-26 00:00,396.2,71.76
2023-03-26 01:00,395.9,71.73
2023-03-26 02:00,395.8,71.69
2023-03-26 03:00,395.7,71.67
2023-03-26 04:00,395.5,71.65
2023-03-26 05:00,395.5,71.62
2023-03-26 06:00,395.2,71.6
2023-03-26 07:00,395.1,71.58
2023-03-26 08:00,395,71.56
2023-03-26 09:00,395,71.56
2023-03-26 10:00,395.2,71.65
2023-03-26 11:00,395.4,71.74
2023-03-26 12:00,396,71.91
2023-03-26 13:00,397.2,72.21
2023-03-26 14:00,398.6,72.59
2023-03-26 15:00,400.3,73.04
2023-03-26 16:00,401.6,73.27
2023-03-26 17:00,401.5,73.22
2023-03-26 18:00,401,72.99
2023-03-26 19:00,399.8,72.64
2023-03-26 20:00,398.5,72.28
2023-03-26 21:00,397.5,71.96
2023-03-26 22:00,396.3,71.73
2023-03-26 23:00,395.6,71.53
2023-03-27 00:00,395,71.44
2023-03-27 01:00,394.8,71.42
2023-03-27 02:00,394.8,71.38
2023-03-27 03:00,394.8,71.38
2023-03-27 04:00,394.7,71.37
2023-03-27 05:00,394.5,71.31
2023-03-27 06:00,394.2,71.29
2023-03-27 07:00,393.7,71.2
2023-03-27 08:00,393.6,71.2
2023-03-27 09:00,394.1,71.35
2023-03-27 10:00,395.2,71.69
2023-03-27 11:00,396.3,71.92
2023-03-27 12:00,398.4,72.57
2023-03-27 13:00,400.2,73.04
2023-03-27 14:00,403.1,73.74
2023-03-27 15:00,404.8,74.1
2023-03-27 16:00,405,74.03
2023-03-27 17:00,403.6,73.63
2023-03-27 18:00,401.8,73.13
2023-03-27 19:00,400.1,72.66
2023-03-27 20:00,398.8,72.27
2023-03-27 21:00,397.5,71.96
2023-03-27 22:00,396.4,71.74
2023-03-27 23:00,395.5,71.56
2023-03-28 00:00,394.4,71.37
2023-03-28 01:00,393.5,71.19
2023-03-28 02:00,393.1,71.06
2023-03-28 03:00,393,71.01
2023-03-28 04:00,393.2,71.08
2023-03-28 05:00,393.9,71.2
2023-03-28 06:00,394.6,71.31
2023-03-28 07:00,394.8,71.42
2023-03-28 08:00,395.1,71.46
2023-03-28 09:00,395.5,71.58
2023-03-28 10:00,395.8,71.69
2023-03-28 11:00,396.7,71.96
2023-03-28 12:00,397.8,72.27
2023-03-28 13:00,399.3,72.75
2023-03-28 14:00,401.6,73.4
2023-03-28 15:00,402.6,73.58
2023-03-28 16:00,401.5,73.17
2023-03-28 17:00,397.1,72.43
2023-03-28 18:00,392.3,71.82
2023-03-28 19:00,387.9,71.38
2023-03-28 20:00,387.7,71.19
2023-03-28 21:00,389.8,71.06
2023-03-28 22:00,391.1,70.99
2023-03-28 23:00,391.8,70.95
2023-03-29 00:00,391.8,70.88
2023-03-29 01:00,391.7,70.81
2023-03-29 02:00,391.5,70.74
2023-03-29 03:00,391.1,70.66
2023-03-29 04:00,391.1,70.65
2023-03-29 05:00,390.9,70.61
2023-03-29 06:00,390.9,70.59
2023-03-29 07:00,389.7,70.39
2023-03-29 08:00,388.9,70.23
2023-03-29 09:00,388.6,70.27
2023-03-29 10:00,389.6,70.54
2023-03-29 11:00,389.7,70.57
2023-03-29 12:00,392.5,71.28
