Date,LowRangeSpC,Temp
2023-03-04 15:00,370.6,72.18
2023-03-04 16:00,370.8,72.37
2023-03-04 17:00,369.6,72.48
2023-03-04 18:00,370,72.5
2023-03-04 19:00,370,72.43
2023-03-04 20:00,369,72.21
2023-03-04 21:00,367.2,71.92
2023-03-04 22:00,366,71.6
2023-03-04 23:00,365.1,71.2
2023-03-05 00:00,364.8,70.84
2023-03-05 01:00,364.4,70.57
2023-03-05 02:00,363.1,70.29
2023-03-05 03:00,362.1,70.07
2023-03-05 04:00,361.2,69.89
2023-03-05 05:00,360.7,69.67
2023-03-05 06:00,359.9,69.55
2023-03-05 07:00,359.1,69.39
2023-03-05 08:00,358.7,69.35
2023-03-05 09:00,359.6,69.51
2023-03-05 10:00,359.2,69.48
2023-03-05 11:00,361,69.71
2023-03-05 12:00,363.5,70.16
2023-03-05 13:00,364.5,70.7
2023-03-05 14:00,366.3,71.44
2023-03-05 15:00,371.1,72.28
2023-03-05 16:00,372.7,72.79
2023-03-05 17:00,373.6,73.17
2023-03-05 18:00,373.2,73.11
2023-03-05 19:00,373.9,72.97
2023-03-05 20:00,374.6,72.52
2023-03-05 21:00,374.5,72.03
2023-03-05 22:00,372.9,71.53
2023-03-05 23:00,371.9,71.13
2023-03-06 00:00,371,70.81
2023-03-06 01:00,369.4,70.54
2023-03-06 02:00,368.9,70.34
2023-03-06 03:00,367.8,70.09
2023-03-06 04:00,367.5,69.96
2023-03-06 05:00,366.6,69.89
2023-03-06 06:00,366.1,69.78
2023-03-06 07:00,366.4,69.76
2023-03-06 08:00,366.7,69.78
2023-03-06 09:00,367.2,69.96
2023-03-06 10:00,368.2,70.16
2023-03-06 11:00,368.9,70.39
2023-03-06 12:00,370.9,70.9
2023-03-06 13:00,372.5,71.38
2023-03-06 14:00,375.3,72.1
2023-03-06 15:00,377.8,72.79
2023-03-06 16:00,380.2,73.27
2023-03-06 17:00,381.5,73.29
2023-03-06 18:00,382.6,73.18
2023-03-06 19:00,382.7,73.02
2023-03-06 20:00,379.9,72.54
2023-03-06 21:00,382.1,72
2023-03-06 22:00,380.2,71.6
2023-03-06 23:00,378.9,71.28
2023-03-07 00:00,377.7,71.06
2023-03-07 01:00,376.5,70.88
2023-03-07 02:00,374.9,70.74
2023-03-07 03:00,373.7,70.61
2023-03-07 04:00,373.8,70.52
2023-03-07 05:00,373.1,70.5
2023-03-07 06:00,373.6,70.47
2023-03-07 07:00,373,70.47
2023-03-07 08:00,374.3,70.57
2023-03-07 09:00,374.9,70.95
2023-03-07 10:00,374.2,70.95
2023-03-07 11:00,375.8,71.15
2023-03-07 12:00,377,71.65
2023-03-07 13:00,378,72.1
2023-03-07 14:00,379.7,72.81
2023-03-07 15:00,380,73.4
2023-03-07 16:00,380.3,73.6
2023-03-07 17:00,380.3,73.58
2023-03-07 18:00,382.8,73.53
2023-03-07 19:00,381.5,73.18
2023-03-07 20:00,379.5,72.68
2023-03-07 21:00,377.8,72.21
2023-03-07 22:00,374.2,71.8
2023-03-07 23:00,373.8,71.49
2023-03-08 00:00,373,71.22
2023-03-08 01:00,373.8,70.97
2023-03-08 02:00,375.8,70.77
2023-03-08 03:00,375,70.65
2023-03-08 04:00,373.8,70.47
2023-03-08 05:00,372.9,70.36
2023-03-08 06:00,371.9,70.21
2023-03-08 07:00,371.1,70.07
2023-03-08 08:00,370.8,70.05
2023-03-08 09:00,372,70.34
2023-03-08 10:00,369.8,70.05
2023-03-08 11:00,369.8,70.21
2023-03-08 12:00,372.1,70.77
2023-03-08 13:00,373.5,71.08
2023-03-08 14:00,376.6,71.89
2023-03-08 15:00,377.4,72.64
2023-03-08 16:00,376.5,72.88
2023-03-08 17:00,374.9,72.86
2023-03-08 18:00,373.9,72.64
2023-03-08 19:00,372.3,72.14
2023-03-08 20:00,370.4,71.58
2023-03-08 21:00,368.5,70.97
2023-03-08 22:00,367.8,70.54
2023-03-08 23:00,367.3,70.16
2023-03-09 00:00,367.3,69.82
2023-03-09 01:00,367.3,69.6
2023-03-09 02:00,367.1,69.37
2023-03-09 03:00,367.1,69.17
2023-03-09 04:00,366.8,68.99
2023-03-09 05:00,366.6,68.85
2023-03-09 06:00,365.4,68.63
2023-03-09 07:00,365.4,68.63
2023-03-09 08:00,365.3,68.63
2023-03-09 09:00,365.6,68.76
2023-03-09 10:00,367.7,69.3
2023-03-09 11:00,367.2,69.4
2023-03-09 12:00,370.2,70.47
2023-03-09 13:00,371.9,71.04
2023-03-09 14:00,372.1,71.69
2023-03-09 15:00,372.1,72.21
2023-03-09 16:00,370.9,72.21
2023-03-09 17:00,370.4,72.12
2023-03-09 18:00,370.8,71.89
2023-03-09 19:00,370.4,71.51
2023-03-09 20:00,370.4,71.15
2023-03-09 21:00,370.6,70.81
2023-03-09 22:00,371.1,70.54
2023-03-09 23:00,370.8,70.21
2023-03-10 00:00,370.4,69.98
2023-03-10 01:00,372.4,69.93
2023-03-10 02:00,372.1,69.78
2023-03-10 03:00,372.5,69.6
2023-03-10 04:00,373.3,69.6
2023-03-10 05:00,373,69.51
2023-03-10 06:00,371.5,69.3
2023-03-10 07:00,370.6,69.28
2023-03-10 08:00,370.8,69.44
2023-03-10 09:00,371.8,69.6
2023-03-10 10:00,372.8,69.96
2023-03-10 11:00,375.3,70.77
2023-03-10 12:00,373.9,71.46
2023-03-10 13:00,374.7,72.27
2023-03-10 14:00,371.5,72.19
2023-03-10 15:00,374.7,72.75
2023-03-10 16:00,382.4,72.82
2023-03-10 17:00,368.6,72.54
2023-03-10 18:00,357,70.66
2023-03-10 19:00,343.2,70.97
2023-03-10 20:00,349.7,70.66
2023-03-10 21:00,351.6,70.38
2023-03-10 22:00,349.2,69.96
2023-03-10 23:00,350.9,69.96
2023-03-11 00:00,354.1,69.93
2023-03-11 01:00,354.3,69.48
2023-03-11 02:00,349.5,67.95
2023-03-11 03:00,341.9,66.24
2023-03-11 04:00,328.4,64.72
2023-03-11 05:00,284.3,62.8
2023-03-11 06:00,250.2,60.6
2023-03-11 07:00,230.9,59.29
2023-03-11 08:00,226.9,61.07
2023-03-11 09:00,241.2,67.91
2023-03-11 10:00,215,63.01
2023-03-11 11:00,204.9,61.92
2023-03-11 12:00,121.1,66.99
2023-03-11 13:00,77.6,67.41
2023-03-11 14:00,56.2,67.26
2023-03-11 15:00,13.3,67.39
2023-03-11 16:00,3.8,67.84
2023-03-11 17:00,3.8,66.92
2023-03-11 18:00,8.7,63.36
2023-03-11 19:00,8.7,60.6
2023-03-11 20:00,8.7,58.86
2023-03-11 21:00,45,58.15
2023-03-11 22:00,22.1,57.13
2023-03-11 23:00,6,56.5
2023-03-12 00:00,6.1,55.96
2023-03-12 01:00,4.1,55.62
2023-03-12 02:00,4.1,55.22
2023-03-12 03:00,4.1,54.48
2023-03-12 04:00,4.1,54.93
2023-03-12 05:00,3.4,54.91
2023-03-12 06:00,3.4,54.86
2023-03-12 07:00,3.4,55.17
2023-03-12 08:00,3.4,59.34
2023-03-12 09:00,3.8,72.28
2023-03-12 10:00,8.7,69.3
2023-03-12 11:00,21.9,71.89
2023-03-12 12:00,6.6,75.51
2023-03-12 13:00,6.6,76.3
2023-03-12 14:00,6.6,76.69
2023-03-12 15:00,8.6,76.55
2023-03-12 16:00,8.7,73.87
2023-03-12 17:00,44.6,72.57
2023-03-12 18:00,5.7,70.39
2023-03-12 19:00,89.1,66.88
2023-03-12 20:00,78.7,66.11
2023-03-12 21:00,96.5,66.11
2023-03-12 22:00,105.1,66.24
2023-03-12 23:00,54.8,66.02
2023-03-13 00:00,55.4,65.35
2023-03-13 01:00,59.8,65.39
2023-03-13 02:00,63.1,65.25
2023-03-13 03:00,38,64.89
2023-03-13 04:00,39,64.56
2023-03-13 05:00,40,64.18
2023-03-13 06:00,42.4,63.88
2023-03-13 07:00,43.8,63.88
2023-03-13 08:00,37.6,63.41
2023-03-13 09:00,6,64.11
2023-03-13 10:00,6.1,61.84
2023-03-13 11:00,4.2,63.03
2023-03-13 12:00,3.1,67.53
2023-03-13 13:00,2.4,67.14
2023-03-13 14:00,2.4,68
2023-03-13 15:00,4,66.78
2023-03-13 16:00,2.4,65.73
2023-03-13 17:00,2.4,65.34
2023-03-13 18:00,2.4,63.95
2023-03-13 19:00,2.6,61.72
2023-03-13 20:00,2.4,60.42
2023-03-13 21:00,2.6,59.13
2023-03-13 22:00,3.8,58.39
2023-03-13 23:00,4,57.94
2023-03-14 00:00,2.4,56.68
2023-03-14 01:00,2.6,55.38
2023-03-14 02:00,3.8,54.25
2023-03-14 03:00,2.4,53.04
2023-03-14 04:00,2.4,52.2
2023-03-14 05:00,2.6,51.57
2023-03-14 06:00,2.6,50.22
2023-03-14 07:00,2.6,49.46
2023-03-14 08:00,2.4,53.02
2023-03-14 09:00,2.6,64.49
2023-03-14 10:00,2.1,56.88
2023-03-14 11:00,2.4,55.99
2023-03-14 12:00,2.4,68.38
2023-03-14 13:00,2.4,63.1
2023-03-14 14:00,2.4,60.76
2023-03-14 15:00,2.4,60.31
2023-03-14 16:00,2.6,59.22
2023-03-14 17:00,2.4,58.51
2023-03-14 18:00,2.6,57.09
2023-03-14 19:00,2.6,54.95
2023-03-14 20:00,1.9,53.26
2023-03-14 21:00,2.4,52.03
2023-03-14 22:00,2.5,50.88
2023-03-14 23:00,2.5,49.42
2023-03-15 00:00,2.5,48.74
2023-03-15 01:00,2.6,47.98
2023-03-15 02:00,2.5,47.77
2023-03-15 03:00,2.6,48.06
2023-03-15 04:00,2.5,48.07
2023-03-15 05:00,2.5,47.16
2023-03-15 06:00,2.5,47.32
2023-03-15 07:00,2.5,47.21
2023-03-15 08:00,2.5,47.68
2023-03-15 09:00,4,59.52
2023-03-15 10:00,2.4,54.25
2023-03-15 11:00,2.4,52.81
2023-03-15 12:00,2.6,59.4
