Date,FullRangeSpC,Temp
2023-01-03 13:00,326,72.28
2023-01-03 14:00,327,72.7
2023-01-03 15:00,328.1,73.08
2023-01-03 16:00,328.9,73.29
2023-01-03 17:00,329.6,73.35
2023-01-03 18:00,329.6,73.24
2023-01-03 19:00,329.7,73.04
2023-01-03 20:00,328.9,72.82
2023-01-03 21:00,328.2,72.46
2023-01-03 22:00,331.4,72.1
2023-01-03 23:00,326.8,71.8
2023-01-04 00:00,325.7,71.62
2023-01-04 01:00,325.3,71.49
2023-01-04 02:00,325,71.38
2023-01-04 03:00,324.6,71.35
2023-01-04 04:00,325,71.33
2023-01-04 05:00,325,71.38
2023-01-04 06:00,325.3,71.46
2023-01-04 07:00,325.3,71.53
2023-01-04 08:00,325.7,71.6
2023-01-04 09:00,326.1,71.74
2023-01-04 10:00,326,71.94
2023-01-04 11:00,326.3,72.27
2023-01-04 12:00,327.5,72.52
2023-01-04 13:00,328.6,72.61
2023-01-04 14:00,328.6,72.68
2023-01-04 15:00,322,72.54
2023-01-04 16:00,324.3,72.66
2023-01-04 17:00,324.7,72.61
2023-01-04 18:00,324.4,72.43
2023-01-04 19:00,322.5,72.18
2023-01-04 20:00,321,71.92
2023-01-04 21:00,322.2,71.76
2023-01-04 22:00,324.5,71.64
2023-01-04 23:00,326.1,71.58
2023-01-05 00:00,326.5,71.51
2023-01-05 01:00,326.9,71.51
2023-01-05 02:00,326.5,71.44
2023-01-05 03:00,325.7,71.35
2023-01-05 04:00,325.4,71.2
2023-01-05 05:00,324.6,71.1
2023-01-05 06:00,323.9,71.01
2023-01-05 07:00,323.5,70.84
2023-01-05 08:00,322.8,70.77
2023-01-05 09:00,322.4,70.83
2023-01-05 10:00,322.3,70.93
2023-01-05 11:00,323.4,71.24
2023-01-05 12:00,324.2,71.55
2023-01-05 13:00,325.2,71.94
2023-01-05 14:00,325.6,72.19
2023-01-05 15:00,325.9,72.43
2023-01-05 16:00,325.9,72.5
2023-01-05 17:00,326.3,72.45
2023-01-05 18:00,326.3,72.37
2023-01-05 19:00,326.7,72.19
2023-01-05 20:00,325.6,71.87
2023-01-05 21:00,324.2,71.44
2023-01-05 22:00,323.1,70.95
2023-01-05 23:00,321.6,70.56
2023-01-06 00:00,320.5,70.27
2023-01-06 01:00,319.4,70.02
2023-01-06 02:00,318.7,69.8
2023-01-06 03:00,317.6,69.6
2023-01-06 04:00,316.8,69.42
2023-01-06 05:00,316.5,69.22
2023-01-06 06:00,315.3,69.1
2023-01-06 07:00,315,68.95
2023-01-06 08:00,314.2,68.85
2023-01-06 09:00,314.2,68.81
2023-01-06 10:00,314.5,69.06
2023-01-06 11:00,316.4,69.62
2023-01-06 12:00,317.8,70.2
2023-01-06 13:00,318.9,70.61
2023-01-06 14:00,319.3,70.75
2023-01-06 15:00,320.4,71.1
2023-01-06 16:00,320.7,71.28
2023-01-06 17:00,321.9,71.38
2023-01-06 18:00,321.9,71.38
2023-01-06 19:00,321.9,71.17
2023-01-06 20:00,320.8,70.79
2023-01-06 21:00,319.7,70.3
2023-01-06 22:00,318.3,69.84
2023-01-06 23:00,316.8,69.44
2023-01-07 00:00,315.7,69.13
2023-01-07 01:00,315,68.94
2023-01-07 02:00,314.2,68.77
2023-01-07 03:00,313.5,68.63
2023-01-07 04:00,313.1,68.56
2023-01-07 05:00,312.3,68.43
2023-01-07 06:00,312.4,68.34
2023-01-07 07:00,312.4,68.27
2023-01-07 08:00,311.6,68.22
2023-01-07 09:00,311.6,68.23
2023-01-07 10:00,312.3,68.61
2023-01-07 11:00,314.5,69.26
2023-01-07 12:00,316.7,69.96
2023-01-07 13:00,317.8,70.38
2023-01-07 14:00,319.3,70.77
