Date,LowRangeSpC,FullRangeSpC,Temp
2023-03-20 11:00,419.1,320.5,86.68
2023-03-20 12:00,421.1,327,87.08
2023-03-20 13:00,426.7,333.3,87.1
2023-03-20 14:00,427.2,335.4,87.64
2023-03-20 15:00,431.6,339.7,87.78
2023-03-20 16:00,431.6,341.5,87.87
2023-03-20 17:00,430.8,341.9,87.94
2023-03-20 18:00,435.2,343.8,87.67
2023-03-20 19:00,423.6,333.5,87.53
2023-03-20 20:00,414.5,324.4,87.35
2023-03-20 21:00,413.5,324.4,87.46
2023-03-20 22:00,427.9,334.3,87.28
2023-03-20 23:00,424.8,330.7,87.17
2023-03-21 00:00,423.1,328.1,87.12
2023-03-21 01:00,423,327.8,87.04
2023-03-21 02:00,423.2,327.1,87.01
2023-03-21 03:00,424.1,326.4,86.86
2023-03-21 04:00,426.2,326.4,86.76
2023-03-21 05:00,415.9,317.3,86.59
2023-03-21 06:00,410,310.3,86.41
2023-03-21 07:00,405.2,306.4,86.16
2023-03-21 08:00,400,301.3,86.09
2023-03-21 09:00,398.4,299.8,86.14
2023-03-21 10:00,395.3,297.6,86.14
2023-03-21 11:00,400.4,301.9,86.34
2023-03-21 12:00,400,304.1,86.76
2023-03-21 13:00,381.7,293.1,86.88
2023-03-21 14:00,411,317.2,87.15
2023-03-21 15:00,415.5,322.6,87.28
2023-03-21 16:00,412.4,320.1,87.21
2023-03-21 17:00,417.8,325.2,87.4
2023-03-21 18:00,414.2,323.7,87.57
2023-03-21 19:00,413.9,324,87.55
2023-03-21 20:00,414.6,324.4,87.42
2023-03-21 21:00,408.3,318.6,87.39
2023-03-21 22:00,414.5,323.7,87.46
2023-03-21 23:00,414.1,324.8,87.57
2023-03-22 00:00,414.8,325.5,87.53
2023-03-22 01:00,423.5,332.4,87.6
2023-03-22 02:00,428.3,337.5,87.71
2023-03-22 03:00,431.9,339.7,87.64
2023-03-22 04:00,432.1,339,87.55
2023-03-22 05:00,433.5,339.8,87.57
2023-03-22 06:00,431.3,339,87.57
2023-03-22 07:00,428.5,337.2,87.64
2023-03-22 08:00,415.6,326.2,87.53
2023-03-22 09:00,413,323.3,87.48
2023-03-22 10:00,413.8,324.4,87.57
2023-03-22 11:00,416.6,328.4,87.71
2023-03-22 12:00,424.6,337.8,88.23
2023-03-22 13:00,426.2,342.9,88.57
2023-03-22 14:00,417.2,334.4,88.72
2023-03-22 15:00,417.2,336.2,88.95
2023-03-22 16:00,414.9,333.7,88.83
2023-03-22 17:00,401.5,323.8,88.95
2023-03-22 18:00,409,330,89.02
2023-03-22 19:00,393.2,317.9,89.02
2023-03-22 20:00,387.9,314.6,88.99
2023-03-22 21:00,406.5,328.5,88.95
2023-03-22 22:00,411.5,332.2,88.95
2023-03-22 23:00,432.4,352.7,88.95
2023-03-23 00:00,397.4,321.2,89.1
2023-03-23 01:00,432.8,349.3,89.19
2023-03-23 02:00,444.8,4597.8,89.26
2023-03-23 03:00,450.7,364.3,89.28
2023-03-23 04:00,452.5,4599.6,89.1
2023-03-23 05:00,451.1,363.7,88.92
2023-03-23 06:00,447.4,361.1,88.9
2023-03-23 07:00,435.4,351.6,88.74
2023-03-23 08:00,404.1,324.9,88.66
2023-03-23 09:00,413.9,332.2,88.65
2023-03-23 10:00,421.3,338.1,88.65
2023-03-23 11:00,425.3,341,88.75
2023-03-23 12:00,429.2,346,89.06
2023-03-23 13:00,431.1,349.6,89.51
2023-03-23 14:00,434.2,4595.7,89.69
2023-03-23 15:00,446.5,4650.2,71.19
2023-03-23 16:00,449.1,4649.6,71.37
2023-03-23 17:00,449.2,4961.4,70.92
2023-03-23 18:00,459.9,4652.2,70.92
2023-03-23 19:00,448.4,4650.8,70.97
2023-03-23 20:00,444.3,4650,71.24
2023-03-23 21:00,444.8,4650.6,71.02
2023-03-23 22:00,440.5,4649.8,71.02
2023-03-23 23:00,437.1,4649.7,71.04
2023-03-24 00:00,437.6,4648.9,71.33
2023-03-24 01:00,447.5,4945.9,71.51
2023-03-24 02:00,455.5,5073.2,71.56
2023-03-24 03:00,461,5158,71.58
2023-03-24 04:00,462.1,5187.7,71.55
2023-03-24 05:00,465.9,5235.6,71.4
2023-03-24 06:00,468.7,4652.9,71.13
2023-03-24 07:00,471.1,4653.8,70.84
2023-03-24 08:00,466.4,4599.3,89.65
2023-03-24 09:00,465.5,4599.3,89.65
2023-03-24 10:00,6.5,2.8,74.39
2023-03-24 11:00,6.4,3.4,82.87
