Date,LowRangeSpC,FullRangeSpC,Temp
2022-08-08 12:00,506.6,489.3,75.58
2022-08-08 13:00,401.7,389.9,79.83
2022-08-08 14:00,359.5,350.9,81.55
2022-08-08 15:00,387.7,377.9,80.85
2022-08-08 16:00,449.4,436,78.93
2022-08-08 17:00,393.5,382.8,80.56
2022-08-08 18:00,471.8,458.1,78.1
2022-08-08 19:00,500.4,484.5,77.83
2022-08-08 20:00,507.2,491.9,77.97
2022-08-08 21:00,502.5,486.8,77.58
2022-08-08 22:00,499,483,76.82
2022-08-08 23:00,497.4,480.2,76.1
2022-08-09 00:00,489.8,473.6,75.6
2022-08-09 01:00,495.6,477.8,75.29
2022-08-09 02:00,494.2,476,75.06
2022-08-09 03:00,494,475.7,74.86
2022-08-09 04:00,493.4,474.6,74.71
2022-08-09 05:00,493.3,473.9,74.61
2022-08-09 06:00,493.1,473.6,74.44
2022-08-09 07:00,493.5,474,74.3
2022-08-09 08:00,494.4,474.8,74.25
2022-08-09 09:00,496.4,477,74.39
2022-08-09 10:00,499,479.8,74.71
2022-08-09 11:00,502.4,483.4,75.22
2022-08-09 12:00,504.1,485.2,75.52
2022-08-09 13:00,407.7,396.3,79.72
2022-08-09 14:00,359.8,350.3,80.91
2022-08-09 15:00,337,328.1,81.7
2022-08-09 16:00,332.4,323.7,81.73
2022-08-09 17:00,355.2,345.9,81.01
2022-08-09 18:00,428.8,416,78.93
2022-08-09 19:00,468.1,452.6,77.81
2022-08-09 20:00,492.8,476.1,77.31
2022-08-09 21:00,501.1,484,77.23
2022-08-09 22:00,502.6,484.8,76.82
2022-08-09 23:00,501.8,483.9,76.23
2022-08-10 00:00,501.4,482.9,75.79
2022-08-10 01:00,501.2,482.2,75.45
2022-08-10 02:00,500.6,481.2,75.22
2022-08-10 03:00,500.1,480.5,75.07
2022-08-10 04:00,499.4,479.4,74.97
2022-08-10 05:00,499,479.1,74.86
2022-08-10 06:00,498.6,478.3,74.77
2022-08-10 07:00,498.1,478.4,74.64
2022-08-10 08:00,498.6,478.4,74.62
2022-08-10 09:00,499.5,479.1,74.71
2022-08-10 10:00,501.7,482,75
2022-08-10 11:00,505.1,485.9,75.52
2022-08-10 12:00,508.6,489.5,76.08
