Date,LowRangeSpC,FullRangeSpC,Temp
2022-07-25 13:00,560.1,558.6,76.82
2022-07-25 14:00,562.6,561.3,77.2
2022-07-25 15:00,561,559.4,76.95
2022-07-25 16:00,559,557.5,76.62
2022-07-25 17:00,556.1,554.4,76.14
2022-07-25 18:00,553.1,551.4,75.65
2022-07-25 19:00,547.4,545.9,75.29
2022-07-25 20:00,541.7,540.4,74.93
2022-07-25 21:00,545.6,543.7,74.79
2022-07-25 22:00,546.7,545.3,74.77
2022-07-25 23:00,547.4,546.1,74.75
2022-07-26 00:00,547.4,546.1,74.75
2022-07-26 01:00,547.1,545.7,74.71
2022-07-26 02:00,547.3,545.7,74.71
2022-07-26 03:00,547.3,545.7,74.7
2022-07-26 04:00,547.2,545.7,74.68
2022-07-26 05:00,547,545.7,74.64
2022-07-26 06:00,547.2,545.3,74.68
2022-07-26 07:00,547.2,545.7,74.68
2022-07-26 08:00,548.1,546.5,74.8
2022-07-26 09:00,549.9,548.4,75.13
2022-07-26 10:00,552.7,551,75.6
2022-07-26 11:00,556.5,554.8,76.19
2022-07-26 12:00,559.1,557.9,76.62
2022-07-26 13:00,561.4,559.7,77
2022-07-26 14:00,560.8,559,76.89
2022-07-26 15:00,560.6,559,76.82
2022-07-26 16:00,559,557.9,76.57
2022-07-26 17:00,556.5,554.8,76.14
2022-07-26 18:00,550.9,549.4,75.63
2022-07-26 19:00,475.9,474.6,75.15
2022-07-26 20:00,495.5,494.1,74.97
2022-07-26 21:00,525,523.3,74.88
2022-07-26 22:00,539.1,537.7,74.8
2022-07-26 23:00,543.3,541.7,74.77
2022-07-27 00:00,544.5,542.9,74.71
2022-07-27 01:00,545.7,544.1,74.68
2022-07-27 02:00,546.1,544.9,74.64
2022-07-27 03:00,546.4,544.9,74.62
2022-07-27 04:00,546.5,544.9,74.62
2022-07-27 05:00,546.7,544.9,74.62
2022-07-27 06:00,546.9,544.9,74.62
2022-07-27 07:00,547.6,546.1,74.68
2022-07-27 08:00,547.9,546.1,74.79
2022-07-27 09:00,549.8,548.4,75.04
2022-07-27 10:00,552.5,551,75.47
2022-07-27 11:00,555,553.3,75.87
2022-07-27 12:00,559.6,564,76.39
2022-07-27 13:00,557.3,555.6,76.24
2022-07-27 14:00,557.8,556,76.24
2022-07-27 15:00,557.7,556,76.28
2022-07-27 16:00,557.9,556.4,76.3
2022-07-27 17:00,557.4,555.6,76.21
2022-07-27 18:00,554.7,553.3,75.85
2022-07-27 19:00,552.6,551,75.52
2022-07-27 20:00,551.2,549.5,75.24
2022-07-27 21:00,550,548.4,75.11
2022-07-27 22:00,550.1,548.4,74.97
2022-07-27 23:00,548.3,548.4,74.93
2022-07-28 00:00,549.3,548,74.88
2022-07-28 01:00,548.9,547.7,74.84
2022-07-28 02:00,548.8,546.9,74.8
2022-07-28 03:00,548.6,546.9,74.77
2022-07-28 04:00,547.9,546.1,74.75
2022-07-28 05:00,548.1,546.9,74.71
2022-07-28 06:00,547.9,546.1,74.71
2022-07-28 07:00,548.1,546.5,74.75
2022-07-28 08:00,549.1,547.7,74.86
2022-07-28 09:00,550.9,549.1,75.18
2022-07-28 10:00,552.9,551.4,75.56
2022-07-28 11:00,553.6,552.2,75.65
2022-07-28 12:00,558,556.4,76.37
2022-07-28 13:00,560.9,559.8,76.87
2022-07-28 14:00,561.9,560.5,77
2022-07-28 15:00,562.4,561.7,77.07
2022-07-28 16:00,559.8,559,76.89
2022-07-28 17:00,558.8,557.5,76.57
2022-07-28 18:00,555.3,554.1,75.97
2022-07-28 19:00,552.5,551,75.56
2022-07-28 20:00,550.8,549.5,75.27
2022-07-28 21:00,549.8,548.4,75.06
2022-07-28 22:00,548.6,547.2,75
2022-07-28 23:00,548.3,546.8,74.93
2022-07-29 00:00,548.1,546.8,74.88
2022-07-29 01:00,548.1,546.8,74.86
2022-07-29 02:00,547.5,546.5,74.84
2022-07-29 03:00,547.2,546.1,74.8
2022-07-29 04:00,547.2,546.1,74.79
