Date,LowRangeSpC,FullRangeSpC,Temp
2023-02-22 13:00,559.7,555.8,76.71
2023-02-22 14:00,564.1,560,77.31
2023-02-22 15:00,566.8,563.1,77.72
2023-02-22 16:00,566.9,563.5,77.81
2023-02-22 17:00,566,562.3,77.65
2023-02-22 18:00,563.2,559.7,77.29
2023-02-22 19:00,561.4,557.8,76.82
2023-02-22 20:00,558.3,554.3,76.44
2023-02-22 21:00,556.5,552.9,76.03
2023-02-22 22:00,554.6,551,75.69
2023-02-22 23:00,553.2,549.5,75.4
2023-02-23 00:00,551.9,547.9,75.18
2023-02-23 01:00,551,547.2,74.97
2023-02-23 02:00,550,546,74.86
2023-02-23 03:00,548.7,544.9,74.7
2023-02-23 04:00,548.1,544.5,74.62
2023-02-23 05:00,547.7,544.1,74.55
2023-02-23 06:00,547.4,543.8,74.53
2023-02-23 07:00,547.1,543.4,74.52
2023-02-23 08:00,546.9,543,74.46
2023-02-23 09:00,547.6,543.7,74.59
2023-02-23 10:00,548.9,544.9,74.79
2023-02-23 11:00,551.9,547.9,75.24
2023-02-23 12:00,556,552.1,75.87
2023-02-23 13:00,558.2,563.5,76.46
2023-02-23 14:00,563.2,559.7,77.07
2023-02-23 15:00,565.2,561.6,77.38
2023-02-23 16:00,564.9,561.2,77.45
2023-02-23 17:00,564.3,560.8,77.38
2023-02-23 18:00,563.4,559.7,77.14
2023-02-23 19:00,560.8,557,76.87
2023-02-23 20:00,559.6,555.9,76.53
2023-02-23 21:00,557.9,554.4,76.28
2023-02-23 22:00,556.9,553.3,76.03
2023-02-23 23:00,555.7,552.1,75.81
2023-02-24 00:00,555,551,75.65
2023-02-24 01:00,554.8,551,75.6
2023-02-24 02:00,554.4,550.6,75.49
2023-02-24 03:00,553.8,549.9,75.45
2023-02-24 04:00,553.7,550.3,75.43
2023-02-24 05:00,553.7,549.9,75.43
2023-02-24 06:00,553.2,549.9,75.4
2023-02-24 07:00,553,549.5,75.38
2023-02-24 08:00,552.9,549.1,75.36
2023-02-24 09:00,553.3,549.5,75.4
2023-02-24 10:00,554.4,550.6,75.6
2023-02-24 11:00,556.9,552.9,75.97
2023-02-24 12:00,559.3,555.5,76.44
2023-02-24 13:00,562.3,558.6,76.89
2023-02-24 14:00,564.9,561.6,77.31
2023-02-24 15:00,566.3,562.8,77.54
2023-02-24 16:00,567,563.5,77.63
2023-02-24 17:00,566.3,562.8,77.49
2023-02-24 18:00,564.1,560.5,77.2
2023-02-24 19:00,561.5,557.8,76.78
2023-02-24 20:00,559.1,555.5,76.39
2023-02-24 21:00,557.1,553.3,76.05
2023-02-24 22:00,554.9,551,75.7
2023-02-24 23:00,553.3,549.5,75.43
2023-02-25 00:00,551.7,548,75.15
2023-02-25 01:00,550.8,547.2,75
2023-02-25 02:00,549.7,545.6,74.86
2023-02-25 03:00,548.9,544.9,74.77
2023-02-25 04:00,548,544.1,74.64
2023-02-25 05:00,547.3,543.7,74.61
2023-02-25 06:00,547.2,543.7,74.55
2023-02-25 07:00,547.1,543,74.53
2023-02-25 08:00,546.7,542.6,74.5
2023-02-25 09:00,547.3,543.7,74.59
2023-02-25 10:00,548.3,544.5,74.77
2023-02-25 11:00,550.7,547.2,75.15
2023-02-25 12:00,554.5,551,75.78
2023-02-25 13:00,558.1,554.4,76.37
2023-02-25 14:00,561.9,558.2,76.98
2023-02-25 15:00,564.9,561.2,77.45
2023-02-25 16:00,565.1,561.2,77.47
2023-02-25 17:00,564.3,560.4,77.31
2023-02-25 18:00,562.2,558.6,76.95
2023-02-25 19:00,559.6,555.5,76.53
2023-02-25 20:00,557,553.2,76.14
2023-02-25 21:00,554.6,551,75.78
2023-02-25 22:00,552.8,549,75.47
2023-02-25 23:00,551.4,547.5,75.24
2023-02-26 00:00,550.7,547.2,75.13
2023-02-26 01:00,549.6,545.6,75.02
2023-02-26 02:00,549.6,546,75.02
2023-02-26 03:00,549.7,546,75.04
2023-02-26 04:00,549.3,545.6,75.02
2023-02-26 05:00,549.6,546,75.04
2023-02-26 06:00,549.9,546,75.06
2023-02-26 07:00,549.6,545.6,75.04
2023-02-26 08:00,549.7,546,75.04
2023-02-26 09:00,550.1,546.4,75.13
2023-02-26 10:00,551.4,547.5,75.34
2023-02-26 11:00,553.8,550.2,75.74
2023-02-26 12:00,557.9,555.6,76.32
2023-02-26 13:00,561.1,557.4,76.91
2023-02-26 14:00,564.1,560.4,77.41
2023-02-26 15:00,565.7,562.3,77.7
2023-02-26 16:00,565.3,561.1,77.59
2023-02-26 17:00,563.5,560,77.32
2023-02-26 18:00,560.9,557.4,76.87
2023-02-26 19:00,557.9,554.3,76.41
2023-02-26 20:00,555.1,551.3,75.97
2023-02-26 21:00,553.3,549.4,75.69
2023-02-26 22:00,551.8,547.9,75.43
2023-02-26 23:00,550.9,547.1,75.27
2023-02-27 00:00,550.1,546.3,75.2
2023-02-27 01:00,549.8,546,75.15
2023-02-27 02:00,549.4,545.6,75.09
2023-02-27 03:00,548.5,544.8,75
2023-02-27 04:00,547.9,544,74.89
2023-02-27 05:00,548,544,74.93
2023-02-27 06:00,548.2,544.8,74.95
2023-02-27 07:00,548.4,544.8,74.95
2023-02-27 08:00,548.6,544.8,75
2023-02-27 09:00,549.2,545.2,75.09
2023-02-27 10:00,550.3,546.3,75.31
2023-02-27 11:00,550.8,548.2,75.65
2023-02-27 12:00,554.6,550.9,76.03
2023-02-27 13:00,557.4,553.5,76.46
