Date,FullRangeSpC,Temp
2023-01-26 13:00,318.2,70.45
2023-01-26 14:00,318.9,70.7
2023-01-26 15:00,325.4,70.95
2023-01-26 16:00,319.6,71.17
2023-01-26 17:00,321.9,71.33
2023-01-26 18:00,321.5,71.35
2023-01-26 19:00,323.8,71.2
2023-01-26 20:00,320.4,70.86
2023-01-26 21:00,319.7,70.34
2023-01-26 22:00,317.5,69.73
2023-01-26 23:00,318.8,69.26
2023-01-27 00:00,315.3,68.97
2023-01-27 01:00,314.2,68.76
2023-01-27 02:00,317.7,68.56
2023-01-27 03:00,313.1,68.43
2023-01-27 04:00,315.1,68.29
2023-01-27 05:00,312.4,68.2
2023-01-27 06:00,311.6,68.11
2023-01-27 07:00,314.3,68.05
2023-01-27 08:00,310.9,67.95
2023-01-27 09:00,311.3,68.02
2023-01-27 10:00,312,68.38
2023-01-27 11:00,313.8,68.97
2023-01-27 12:00,316.4,69.53
2023-01-27 13:00,322.9,70.02
2023-01-27 14:00,318.2,70.45
2023-01-27 15:00,318.5,70.83
2023-01-27 16:00,319.6,71.11
2023-01-27 17:00,320,71.19
2023-01-27 18:00,320.3,71.28
2023-01-27 19:00,321.1,71.1
2023-01-27 20:00,321.6,70.72
2023-01-27 21:00,319,70.12
2023-01-27 22:00,318,69.53
2023-01-27 23:00,314.9,69.01
2023-01-28 00:00,314.2,68.61
2023-01-28 01:00,313.5,68.36
2023-01-28 02:00,315.5,68.14
2023-01-28 03:00,312,68.02
2023-01-28 04:00,311.3,67.89
2023-01-28 05:00,310.9,67.82
2023-01-28 06:00,311.3,67.71
2023-01-28 07:00,309.8,67.68
2023-01-28 08:00,313.7,67.6
2023-01-28 09:00,309.4,67.68
2023-01-28 10:00,310.1,68.09
2023-01-28 11:00,312.3,68.7
2023-01-28 12:00,314.1,69.33
2023-01-28 13:00,315.6,69.84
2023-01-28 14:00,317,70.41
2023-01-28 15:00,318.1,70.86
2023-01-28 16:00,321.5,71.24
2023-01-28 17:00,321.1,71.49
2023-01-28 18:00,324.9,71.71
2023-01-28 19:00,325.3,71.71
2023-01-28 20:00,323.4,71.53
2023-01-28 21:00,321.9,71.11
2023-01-28 22:00,321.6,70.75
2023-01-28 23:00,320.9,70.47
2023-01-29 00:00,320.5,70.27
2023-01-29 01:00,320.2,70.18
2023-01-29 02:00,319.8,70.11
2023-01-29 03:00,319.8,70.12
2023-01-29 04:00,321.3,70.14
2023-01-29 05:00,319.8,70.18
2023-01-29 06:00,319.8,70.18
2023-01-29 07:00,320.1,70.21
2023-01-29 08:00,319.8,70.27
2023-01-29 09:00,320.1,70.41
2023-01-29 10:00,320.1,70.61
2023-01-29 11:00,320.8,70.86
2023-01-29 12:00,322.3,71.29
2023-01-29 13:00,324.1,72.01
2023-01-29 14:00,325.2,72.37
2023-01-29 15:00,325.5,72.66
2023-01-29 16:00,326.2,72.84
2023-01-29 17:00,327,73.08
2023-01-29 18:00,328.1,73.29
2023-01-29 19:00,328.9,73.26
2023-01-29 20:00,328.9,73
2023-01-29 21:00,328.2,72.68
2023-01-29 22:00,327.5,72.36
2023-01-29 23:00,327.2,72.09
2023-01-30 00:00,326.8,71.83
2023-01-30 01:00,326.1,71.64
2023-01-30 02:00,325.3,71.53
2023-01-30 03:00,324.9,71.46
2023-01-30 04:00,324.2,71.37
2023-01-30 05:00,323.8,71.26
2023-01-30 06:00,323.5,71.17
2023-01-30 07:00,323.5,71.08
2023-01-30 08:00,322.7,71.02
2023-01-30 09:00,322.7,71.13
2023-01-30 10:00,323.8,71.44
2023-01-30 11:00,325.2,72.05
2023-01-30 12:00,327.1,72.59
2023-01-30 13:00,328.5,73.08
2023-01-30 14:00,329.6,73.54
2023-01-30 15:00,329.5,73.81
2023-01-30 16:00,330.6,74.12
2023-01-30 17:00,331.8,74.28
2023-01-30 18:00,332.1,74.32
2023-01-30 19:00,332.2,74.12
2023-01-30 20:00,331.1,73.67
2023-01-30 21:00,330.4,73.17
2023-01-30 22:00,328.6,72.61
2023-01-30 23:00,327.1,72.1
2023-01-31 00:00,326.1,71.74
2023-01-31 01:00,325.3,71.53
2023-01-31 02:00,325,71.44
2023-01-31 03:00,324.6,71.37
2023-01-31 04:00,324.6,71.37
2023-01-31 05:00,324.6,71.37
2023-01-31 06:00,324.6,71.38
2023-01-31 07:00,324.9,71.46
2023-01-31 08:00,324.9,71.51
2023-01-31 09:00,325.3,71.64
2023-01-31 10:00,325.6,71.91
2023-01-31 11:00,327.1,72.45
2023-01-31 12:00,328.9,73.08
2023-01-31 13:00,329.6,73.44
2023-01-31 14:00,330.7,73.81
2023-01-31 15:00,331.4,74.26
2023-01-31 16:00,331.4,74.35
2023-01-31 17:00,331.7,74.43
2023-01-31 18:00,332.1,74.35
2023-01-31 19:00,331.8,74.03
2023-01-31 20:00,330.7,73.53
2023-01-31 21:00,328.9,72.91
2023-01-31 22:00,327.9,72.41
2023-01-31 23:00,326.8,72
2023-02-01 00:00,325.7,71.64
2023-02-01 01:00,324.9,71.46
2023-02-01 02:00,324.6,71.35
2023-02-01 03:00,323.8,71.24
2023-02-01 04:00,323.8,71.19
2023-02-01 05:00,323.5,71.11
2023-02-01 06:00,323.5,71.1
2023-02-01 07:00,323.1,71.08
2023-02-01 08:00,323.1,71.08
2023-02-01 09:00,323.1,71.13
2023-02-01 10:00,323.4,71.28
2023-02-01 11:00,323.4,71.51
2023-02-01 12:00,86.5,71.33
