Date,LowRangeSpC,FullRangeSpC,Temp
2023-01-25 13:00,542.9,539.1,75.34
2023-01-25 14:00,542.8,539.2,75.15
2023-01-25 15:00,541.5,537.6,74.97
2023-01-25 16:00,542.6,539.1,75.27
2023-01-25 17:00,534.6,531.2,74.93
2023-01-25 18:00,528.2,524.6,74.52
2023-01-25 19:00,516.6,512.7,74.01
2023-01-25 20:00,509.3,505.7,73.63
2023-01-25 21:00,510.5,506.5,73.38
2023-01-25 22:00,518.5,514.5,73.42
2023-01-25 23:00,527.9,524.1,73.53
2023-01-26 00:00,531.3,527.7,73.49
2023-01-26 01:00,532.2,528.1,73.35
2023-01-26 02:00,530.3,526.3,72.95
2023-01-26 03:00,527.7,524.4,72.52
2023-01-26 04:00,524.8,520.9,72.1
2023-01-26 05:00,522.4,518.2,71.74
2023-01-26 06:00,519.1,515.6,71.29
2023-01-26 07:00,515.6,511.7,70.72
2023-01-26 08:00,512.5,508.3,70.3
2023-01-26 09:00,510.6,506.3,70.07
2023-01-26 10:00,512.6,508.2,70.47
2023-01-26 11:00,519.4,515.5,71.6
2023-01-26 12:00,528.4,524.2,73.09
2023-01-26 13:00,534.5,530.7,74.14
2023-01-26 14:00,538.9,535.2,74.88
2023-01-26 15:00,539,535.6,74.95
2023-01-26 16:00,534.4,530.7,74.21
2023-01-26 17:00,527.9,524.2,73.17
2023-01-26 18:00,520.9,516.9,72.01
2023-01-26 19:00,515.2,511.2,71.08
2023-01-26 20:00,510.7,506.3,70.32
2023-01-26 21:00,506.8,502.8,69.87
2023-01-26 22:00,504.8,500.5,69.48
2023-01-26 23:00,502.6,498.6,69.21
2023-01-27 00:00,500.4,496.3,68.9
2023-01-27 01:00,498,494.4,68.61
2023-01-27 02:00,496.3,492,68.38
2023-01-27 03:00,488.2,484.5,68.07
2023-01-27 04:00,491.2,487,67.71
2023-01-27 05:00,489.2,484.7,67.42
2023-01-27 06:00,486.6,482.4,67.05
2023-01-27 07:00,484.4,480.1,66.76
2023-01-27 08:00,482.6,478.6,66.52
2023-01-27 09:00,483.6,479.3,66.76
2023-01-27 10:00,488,483.9,67.55
2023-01-27 11:00,495.6,491.5,69.03
2023-01-27 12:00,505.1,501.3,70.75
2023-01-27 13:00,513.1,509.3,72.16
2023-01-27 14:00,519.1,515.4,73.17
2023-01-27 15:00,521.3,517.7,73.54
2023-01-27 16:00,518.9,515.4,73.08
2023-01-27 17:00,513.4,509.7,72.1
2023-01-27 18:00,506.8,502.9,70.97
2023-01-27 19:00,498.9,494.9,69.66
2023-01-27 20:00,489.3,485.2,68.65
2023-01-27 21:00,426.5,425.9,67.95
2023-01-27 22:00,458,454.3,67.6
2023-01-27 23:00,440.1,438,67.39
2023-01-28 00:00,449.2,445.7,67.19
2023-01-28 01:00,442.2,439.3,67.01
2023-01-28 02:00,409.9,408.8,66.7
2023-01-28 03:00,454.7,451,66.43
2023-01-28 04:00,451.5,447.9,66.09
2023-01-28 05:00,455.2,452.4,65.77
2023-01-28 06:00,454.3,451.3,65.5
2023-01-28 07:00,451.9,449.4,65.23
2023-01-28 08:00,450.5,448.2,65.03
2023-01-28 09:00,452,449.3,65.28
2023-01-28 10:00,457.2,454.7,66.33
2023-01-28 11:00,465.6,463.4,68.04
2023-01-28 12:00,477,474.8,70.05
2023-01-28 13:00,489.6,487.9,71.69
2023-01-28 14:00,500.9,499.1,73.02
2023-01-28 15:00,507.8,505.7,73.44
2023-01-28 16:00,506.6,505.1,73.02
2023-01-28 17:00,503.7,501.7,72.25
2023-01-28 18:00,501.4,499.1,71.64
2023-01-28 19:00,501.4,501.6,71.17
2023-01-28 20:00,502.4,501.3,70.84
2023-01-28 21:00,505.6,501.8,70.59
2023-01-28 22:00,506.8,503,70.66
2023-01-28 23:00,509.2,505.3,70.81
2023-01-29 00:00,510.2,506.1,70.92
2023-01-29 01:00,511.1,506.9,71.04
2023-01-29 02:00,511.2,507.3,71.04
2023-01-29 03:00,511.3,507.2,71.13
2023-01-29 04:00,510.2,506,71.13
2023-01-29 05:00,510.9,506.4,71.13
2023-01-29 06:00,511.4,507.2,71.17
2023-01-29 07:00,511.7,507.2,71.19
2023-01-29 08:00,512.1,508,71.29
2023-01-29 09:00,513.7,509.5,71.6
2023-01-29 10:00,517.7,514.4,72.5
2023-01-29 11:00,524.2,520.5,73.53
2023-01-29 12:00,530.5,526.5,74.62
2023-01-29 13:00,539.4,535.7,76.05
2023-01-29 14:00,546.8,543.3,77.22
2023-01-29 15:00,549,545.6,77.4
2023-01-29 16:00,548,544.6,77
2023-01-29 17:00,545,541.6,76.32
2023-01-29 18:00,540.8,537,75.54
2023-01-29 19:00,536.5,533.3,74.7
2023-01-29 20:00,528.2,525.1,74.1
2023-01-29 21:00,531.8,528,73.8
2023-01-29 22:00,526.7,523.3,73.54
2023-01-29 23:00,529,525.3,73.35
2023-01-30 00:00,529,525.4,73.17
2023-01-30 01:00,528.4,524.2,73.02
2023-01-30 02:00,528.5,524.2,73.02
2023-01-30 03:00,528.2,524.2,73.08
2023-01-30 04:00,528.1,524.2,73.08
2023-01-30 05:00,527.4,523.5,72.93
2023-01-30 06:00,526.1,522.3,72.77
2023-01-30 07:00,524.8,520.8,72.61
2023-01-30 08:00,524,520.4,72.57
2023-01-30 09:00,524.6,520.7,72.79
2023-01-30 10:00,529.6,525.6,73.67
2023-01-30 11:00,538.9,535.1,75.27
2023-01-30 12:00,549.7,545.7,77.04
2023-01-30 13:00,557.8,554.1,78.33
2023-01-30 14:00,563.5,559.8,79.18
2023-01-30 15:00,565.1,561.8,79.32
2023-01-30 16:00,561.1,557.2,78.51
2023-01-30 17:00,554.5,551.2,77.38
2023-01-30 18:00,547.9,544,76.23
2023-01-30 19:00,542.5,538.7,75.31
2023-01-30 20:00,538.7,535.3,74.71
2023-01-30 21:00,536.2,532.2,74.34
2023-01-30 22:00,534.4,530.7,74.03
2023-01-30 23:00,534.1,530,73.92
2023-01-31 00:00,534.1,530,73.92
2023-01-31 01:00,534.1,530.8,73.87
2023-01-31 02:00,534.4,530.8,73.89
2023-01-31 03:00,534.8,531.1,73.96
2023-01-31 04:00,535.2,531.1,73.99
2023-01-31 05:00,535.1,531.1,74.01
2023-01-31 06:00,535,531.1,74.01
2023-01-31 07:00,534.8,531.1,74.03
2023-01-31 08:00,534.1,530.3,73.99
2023-01-31 09:00,534.6,531.1,74.25
2023-01-31 10:00,537.4,533.7,74.86
2023-01-31 11:00,542.3,538.5,75.81
2023-01-31 12:00,550.7,546.9,77.23
2023-01-31 13:00,558.7,555.2,78.55
2023-01-31 14:00,563.3,559.4,79.2
2023-01-31 15:00,564.2,560.6,79.23
2023-01-31 16:00,561.2,557.6,78.58
2023-01-31 17:00,555.5,552,77.56
2023-01-31 18:00,549,545.2,76.39
2023-01-31 19:00,542.8,539.1,75.36
2023-01-31 20:00,538.6,535.3,74.71
2023-01-31 21:00,535.3,531.4,74.26
2023-01-31 22:00,533.3,529.5,73.94
2023-01-31 23:00,532.6,528.8,73.78
2023-02-01 00:00,531.9,529.2,73.76
2023-02-01 01:00,532.7,528.8,73.74
2023-02-01 02:00,532.5,528.8,73.69
2023-02-01 03:00,532.4,528.4,73.63
2023-02-01 04:00,532,527.7,73.54
2023-02-01 05:00,531.1,527.7,73.42
2023-02-01 06:00,530.8,526.9,73.36
2023-02-01 07:00,530,526.1,73.29
2023-02-01 08:00,529,524.6,73.11
2023-02-01 09:00,529.8,525.7,73.36
2023-02-01 10:00,533.5,529.5,74.1
2023-02-01 11:00,538.1,534.4,74.97
2023-02-01 12:00,544.1,540.5,76.06
2023-02-01 13:00,551.7,548,77.32
2023-02-01 14:00,554.6,551.1,77.79
2023-02-01 15:00,556.9,553.4,78.01
2023-02-01 16:00,555.9,552.3,77.65
2023-02-01 17:00,552.2,548.6,76.95
2023-02-01 18:00,547.3,543.7,76.05
2023-02-01 19:00,542,538.4,75.13
2023-02-01 20:00,538,534.2,74.46
2023-02-01 21:00,534.9,531.1,74.03
2023-02-01 22:00,533.2,529.2,73.78
2023-02-01 23:00,532.3,528.4,73.62
2023-02-02 00:00,531,527.7,73.44
2023-02-02 01:00,530.5,526.5,73.29
2023-02-02 02:00,529.4,525.8,73.15
2023-02-02 03:00,529.1,525.4,73.02
2023-02-02 04:00,529.3,525.4,72.99
2023-02-02 05:00,529.3,525.4,73.02
2023-02-02 06:00,529.8,525.8,73.09
2023-02-02 07:00,530.7,526.6,73.2
2023-02-02 08:00,531.7,527.7,73.35
2023-02-02 09:00,532.9,528.9,73.58
2023-02-02 10:00,535.1,531.1,74.05
2023-02-02 11:00,539.1,535.6,74.88
2023-02-02 12:00,544.9,541.3,75.96
2023-02-02 13:00,553.2,549.7,77.31
2023-02-02 14:00,560.3,556.9,78.49
2023-02-02 15:00,561.5,559.1,78.85
2023-02-02 16:00,560.7,556.9,78.42
2023-02-02 17:00,554.8,551.3,77.31
2023-02-02 18:00,548.2,544.4,76.14
2023-02-02 19:00,543,539.1,75.22
2023-02-02 20:00,540,536.1,74.68
2023-02-02 21:00,538.3,534.6,74.46
2023-02-02 22:00,537.4,533.8,74.34
2023-02-02 23:00,537.7,533.8,74.34
2023-02-03 00:00,542.8,542.2,74.43
2023-02-03 01:00,538.9,535.4,74.5
2023-02-03 02:00,539.4,535.8,74.53
2023-02-03 03:00,539.9,536.1,74.55
2023-02-03 04:00,540.8,537.3,74.62
2023-02-03 05:00,541.5,537.7,74.75
2023-02-03 06:00,542.5,538.9,74.84
2023-02-03 07:00,539,535.3,74.8
2023-02-03 08:00,535.5,531.7,74.61
2023-02-03 09:00,532,528.3,74.17
2023-02-03 10:00,531,527.6,73.62
2023-02-03 11:00,527.4,523.8,73.17
2023-02-03 12:00,524.5,520.7,72.91
2023-02-03 13:00,529.2,525.3,73.51
2023-02-03 14:00,532.1,528.4,73.69
2023-02-03 15:00,536.1,532.3,74.25
2023-02-03 16:00,535.4,531.8,74.34
2023-02-03 17:00,534.2,530.4,73.89
2023-02-03 18:00,529.9,525.8,73.15
2023-02-03 19:00,525.3,521.2,72.36
2023-02-03 20:00,521.7,517.8,71.78
2023-02-03 21:00,518.9,514.7,71.42
2023-02-03 22:00,516.5,512.8,71.08
2023-02-03 23:00,514.7,510.5,70.81
2023-02-04 00:00,512.7,508.6,70.54
2023-02-04 01:00,511.4,506.7,70.32
2023-02-04 02:00,509.5,505.1,70.05
2023-02-04 03:00,507.9,503.6,69.82
2023-02-04 04:00,507.2,502.9,69.66
2023-02-04 05:00,506.8,502.5,69.62
2023-02-04 06:00,506.8,502.9,69.66
2023-02-04 07:00,506.9,502.5,69.64
2023-02-04 08:00,506.4,502.1,69.62
2023-02-04 09:00,508,504,69.89
2023-02-04 10:00,512.3,508.2,70.66
2023-02-04 11:00,521.3,517.7,72.25
2023-02-04 12:00,531.4,527.5,73.94
2023-02-04 13:00,539.8,536.3,75.38
2023-02-04 14:00,544.3,540.8,76.14
2023-02-04 15:00,545,541.2,76.23
2023-02-04 16:00,541.9,538.6,75.63
2023-02-04 17:00,536.9,532.9,74.71
2023-02-04 18:00,531.1,527.6,73.74
2023-02-04 19:00,526.4,522.7,72.95
2023-02-04 20:00,523.3,519.2,72.39
2023-02-04 21:00,520.5,516.6,72
2023-02-04 22:00,518.4,514.2,71.69
2023-02-04 23:00,516.6,512.7,71.44
2023-02-05 00:00,515.3,511.2,71.24
2023-02-05 01:00,514.1,510,71.06
2023-02-05 02:00,513.6,509.3,70.93
2023-02-05 03:00,514.4,510.5,70.99
2023-02-05 04:00,515.6,511.6,71.15
2023-02-05 05:00,517.7,513.5,71.44
2023-02-05 06:00,519.5,515.4,71.73
2023-02-05 07:00,520.7,517,71.91
2023-02-05 08:00,521.7,517.7,72.03
2023-02-05 09:00,523.3,519.2,72.34
2023-02-05 10:00,525.8,521.9,72.86
2023-02-05 11:00,532,528.3,73.99
2023-02-05 12:00,540.2,536.3,75.43
2023-02-05 13:00,549.4,545.8,76.95
2023-02-05 14:00,555.2,551.5,77.85
2023-02-05 15:00,556.2,553,78.01
2023-02-05 16:00,552.4,548.9,77.29
2023-02-05 17:00,547.7,543.9,76.41
2023-02-05 18:00,542.3,539.1,75.31
2023-02-05 19:00,537.5,533.8,74.43
2023-02-05 20:00,533.6,529.6,73.74
2023-02-05 21:00,530.6,526.6,73.26
2023-02-05 22:00,527.8,524.3,72.93
2023-02-05 23:00,526.7,522.7,72.7
2023-02-06 00:00,525.4,521.2,72.43
2023-02-06 01:00,523.9,520.1,72.19
2023-02-06 02:00,522.4,518.2,71.92
2023-02-06 03:00,520.4,516.3,71.6
2023-02-06 04:00,519,515.2,71.33
2023-02-06 05:00,518.1,514,71.22
2023-02-06 06:00,518.7,514.8,71.33
2023-02-06 07:00,519.9,515.9,71.49
2023-02-06 08:00,521.5,517.4,71.73
2023-02-06 09:00,523.9,520.1,72.07
2023-02-06 10:00,527.4,523.5,72.68
2023-02-06 11:00,535.3,531.9,73.94
