Date,LowRangeSpC,FullRangeSpC,Temp
2023-03-08 13:00,555.8,552.1,77.05
2023-03-08 14:00,557.7,554,77.4
2023-03-08 15:00,558.6,554.8,77.54
2023-03-08 16:00,556.6,552.9,77.16
2023-03-08 17:00,553.5,549.9,76.69
2023-03-08 18:00,550.3,546.8,76.14
2023-03-08 19:00,547.7,544.2,75.7
2023-03-08 20:00,545.9,542.3,75.38
2023-03-08 21:00,544.3,540.8,75.13
2023-03-08 22:00,543.1,539.2,74.95
2023-03-08 23:00,541.7,538.1,74.77
2023-03-09 00:00,541.1,537.3,74.68
2023-03-09 01:00,540.1,536.6,74.53
2023-03-09 02:00,539.5,535.8,74.44
2023-03-09 03:00,538.6,535,74.3
2023-03-09 04:00,537.7,533.9,74.17
2023-03-09 05:00,536.9,533.1,74.1
2023-03-09 06:00,536.6,532.7,74.03
2023-03-09 07:00,536,532.3,73.96
2023-03-09 08:00,536.5,532.7,74.05
2023-03-09 09:00,538.3,534.6,74.34
2023-03-09 10:00,541.3,538.1,74.86
2023-03-09 11:00,545.5,541.8,75.54
2023-03-09 12:00,550.1,546.4,76.35
2023-03-09 13:00,552.5,549,76.75
2023-03-09 14:00,554.2,550.5,77.04
2023-03-09 15:00,553.6,549.8,76.91
2023-03-09 16:00,552.1,548.7,76.69
2023-03-09 17:00,550.9,547.2,76.39
2023-03-09 18:00,549.3,545.3,76.1
2023-03-09 19:00,546.9,543.4,75.7
2023-03-09 20:00,545.2,541.5,75.43
2023-03-09 21:00,543.8,540.3,75.2
2023-03-09 22:00,543.1,539.6,75.06
2023-03-09 23:00,542.3,538.8,74.97
2023-03-10 00:00,542,538,74.89
2023-03-10 01:00,541.1,537.7,74.79
2023-03-10 02:00,540.4,537.3,74.71
2023-03-10 03:00,540.2,536.5,74.64
2023-03-10 04:00,539.6,535.7,74.55
2023-03-10 05:00,539.2,535.8,74.5
2023-03-10 06:00,539.3,535.8,74.53
2023-03-10 07:00,539.4,535.8,74.53
2023-03-10 08:00,539.6,536.1,74.61
2023-03-10 09:00,541.3,537.6,74.89
2023-03-10 10:00,544.2,541.1,75.4
2023-03-10 11:00,547.5,543.7,75.9
2023-03-10 12:00,550.5,546.7,76.44
2023-03-10 13:00,551.7,548.3,76.64
2023-03-10 14:00,553.2,549.8,76.89
2023-03-10 15:00,553.9,550.5,77
2023-03-10 16:00,552.1,548.7,76.69
2023-03-10 17:00,550.3,546.8,76.35
2023-03-10 18:00,548.8,545.3,76.06
2023-03-10 19:00,548,544.1,75.87
2023-03-10 20:00,547.1,543.8,75.74
2023-03-10 21:00,546.7,543,75.65
2023-03-10 22:00,546.4,543,75.56
2023-03-10 23:00,545.9,542.2,75.52
2023-03-11 00:00,545.7,541.9,75.47
2023-03-11 01:00,545.2,541.9,75.43
2023-03-11 02:00,545.2,541.5,75.38
2023-03-11 03:00,544.3,540.7,75.27
2023-03-11 04:00,543.4,540,75.13
2023-03-11 05:00,542,538.4,74.93
2023-03-11 06:00,540.6,536.9,74.75
2023-03-11 07:00,539.6,536.1,74.59
2023-03-11 08:00,539.3,535.8,74.52
2023-03-11 09:00,539.7,535.7,74.62
2023-03-11 10:00,541.4,538,74.93
2023-03-11 11:00,545.1,541.8,75.54
2023-03-11 12:00,549.9,546.4,76.3
2023-03-11 13:00,553.6,549.8,76.91
2023-03-11 14:00,555.5,551.7,77.25
2023-03-11 15:00,555.7,552.1,77.29
2023-03-11 16:00,554.1,550.5,77
2023-03-11 17:00,551.5,547.9,76.57
2023-03-11 18:00,548.9,545.2,76.12
2023-03-11 19:00,546.1,542.2,75.61
2023-03-11 20:00,543.6,539.9,75.2
2023-03-11 21:00,541.4,537.6,74.88
2023-03-11 22:00,537.9,534.9,74.62
2023-03-11 23:00,538.7,535,74.46
2023-03-12 00:00,537.6,533.8,74.34
2023-03-12 01:00,537.1,533.1,74.21
2023-03-12 02:00,536.5,532.3,74.14
2023-03-12 03:00,536,532.3,74.08
2023-03-12 04:00,535.3,531.5,73.96
2023-03-12 05:00,534.7,531.2,73.87
2023-03-12 06:00,534.4,530.4,73.85
