Date,LowRangeSpC,FullRangeSpC,Temp
2022-07-08 11:00,520.3,518.8,76.55
2022-07-08 12:00,553.9,553.2,77.34
2022-07-08 13:00,554.1,553.3,77.14
2022-07-08 14:00,549.4,548.4,76.35
2022-07-08 15:00,544.9,544.2,75.6
2022-07-08 16:00,543.9,543.1,75.47
2022-07-08 17:00,542.5,541.5,75.2
2022-07-08 18:00,542,540.8,75.09
2022-07-08 19:00,541.4,540.8,75
2022-07-08 20:00,539.6,538.9,74.84
2022-07-08 21:00,537.7,536.9,74.71
2022-07-08 22:00,537.6,536.5,74.7
2022-07-08 23:00,537.6,536.5,74.64
2022-07-09 00:00,537.6,536.5,74.64
2022-07-09 01:00,538.6,537.7,74.64
2022-07-09 02:00,539,538.1,74.68
2022-07-09 03:00,537.7,536.5,74.62
2022-07-09 04:00,537.9,536.9,74.61
2022-07-09 05:00,538.2,537.3,74.61
2022-07-09 06:00,537.7,536.9,74.61
2022-07-09 07:00,532.6,532.1,74.64
2022-07-09 08:00,534.7,534,74.89
2022-07-09 09:00,529,528.3,75.29
2022-07-09 10:00,531.9,531.1,75.24
2022-07-09 11:00,538.5,537.4,75.65
2022-07-09 12:00,536.5,536,76.32
2022-07-09 13:00,542,541.7,77.07
2022-07-09 14:00,543.4,543,76.95
2022-07-09 15:00,542.1,541.5,76.57
2022-07-09 16:00,544.3,543.5,76.41
2022-07-09 17:00,541.8,541,75.74
2022-07-09 18:00,540.6,539.9,75.31
2022-07-09 19:00,541.8,541.1,75.18
2022-07-09 20:00,539.1,538.4,74.97
2022-07-09 21:00,541.2,540.5,74.86
2022-07-09 22:00,539.9,538.9,74.79
2022-07-09 23:00,539.2,538.5,74.77
2022-07-10 00:00,539.1,538.1,74.77
2022-07-10 01:00,539.2,538.1,74.75
2022-07-10 02:00,539,537.7,74.7
2022-07-10 03:00,536.9,535.7,74.7
2022-07-10 04:00,538.8,537.7,74.68
2022-07-10 05:00,538.7,537.7,74.64
2022-07-10 06:00,538.8,537.7,74.68
2022-07-10 07:00,539,537.7,74.75
2022-07-10 08:00,540.7,539.6,75.02
2022-07-10 09:00,519.3,518.2,75.63
2022-07-10 10:00,508.6,507,75.96
2022-07-10 11:00,518.1,517.1,75.49
