Date,LowRangeSpC,FullRangeSpC,Temp
2022-11-28 12:00,480.5,428.2,71.69
2022-11-28 13:00,489.5,439.3,73.22
2022-11-28 14:00,499.6,450.8,74.89
2022-11-28 15:00,505.4,458.3,75.79
2022-11-28 16:00,508.9,461.6,76.01
2022-11-28 17:00,509.6,462.1,75.67
2022-11-28 18:00,507.2,459,74.86
2022-11-28 19:00,503.2,454,74.08
2022-11-28 20:00,499,448.6,73.42
2022-11-28 21:00,495.4,443.9,72.9
2022-11-28 22:00,492.2,440.3,72.52
2022-11-28 23:00,489.2,437.4,72.18
2022-11-29 00:00,486.8,434.8,71.89
2022-11-29 01:00,484.8,433,71.65
2022-11-29 02:00,483.6,431.2,71.44
2022-11-29 03:00,482.6,430.2,71.26
2022-11-29 04:00,482,429.4,71.19
2022-11-29 05:00,481.2,428.3,71.11
2022-11-29 06:00,480.4,427.6,71.02
2022-11-29 07:00,479.1,426.2,70.92
2022-11-29 08:00,478.3,425.4,70.95
2022-11-29 09:00,478,425.4,70.99
2022-11-29 10:00,479.9,427.2,71.37
2022-11-29 11:00,483.6,431.8,72.14
2022-11-29 12:00,489.2,439,73.2
2022-11-29 13:00,495.8,446.4,74.52
2022-11-29 14:00,502.2,454.6,75.87
2022-11-29 15:00,506.7,460.4,76.48
2022-11-29 16:00,509,463.3,76.6
2022-11-29 17:00,509.3,462.7,76.19
2022-11-29 18:00,507.7,460.3,75.51
2022-11-29 19:00,504.5,456,74.75
2022-11-29 20:00,501.5,452.1,74.17
2022-11-29 21:00,498.8,448.9,73.78
2022-11-29 22:00,496.4,445.6,73.51
2022-11-29 23:00,494.3,443,73.27
2022-11-30 00:00,491.9,440.9,73.06
2022-11-30 01:00,490.3,439.4,72.9
2022-11-30 02:00,489,438.3,72.75
2022-11-30 03:00,488.3,437.2,72.66
2022-11-30 04:00,487.4,437.3,72.61
2022-11-30 05:00,487.7,436.5,72.48
2022-11-30 06:00,487.3,435.8,72.37
2022-11-30 07:00,486,434.4,72.23
2022-11-30 08:00,484.8,432.9,72.14
2022-11-30 09:00,485.1,433.6,72.25
2022-11-30 10:00,486.5,435.4,72.55
2022-11-30 11:00,489.6,439,73.15
2022-11-30 12:00,494.2,444.3,74.01
2022-11-30 13:00,494.4,446,74.62
2022-11-30 14:00,490.4,443.3,74.98
2022-11-30 15:00,488.7,442.2,75.2
2022-11-30 16:00,487,440.7,75.15
2022-11-30 17:00,487.9,441.1,74.84
2022-11-30 18:00,491,443.5,74.52
2022-11-30 19:00,492.9,443.9,74.1
2022-11-30 20:00,493.9,443.7,73.67
2022-11-30 21:00,494.3,443.4,73.42
2022-11-30 22:00,492.8,441.6,73.08
2022-11-30 23:00,492.1,440.5,72.95
2022-12-01 00:00,490.9,439.4,72.82
2022-12-01 01:00,489.7,438,72.75
2022-12-01 02:00,487.3,435.8,72.48
2022-12-01 03:00,485.2,433.3,72.16
2022-12-01 04:00,482.9,430.4,71.8
2022-12-01 05:00,479.7,426.8,71.24
2022-12-01 06:00,476.8,423.2,70.7
2022-12-01 07:00,474.1,419.7,70.18
2022-12-01 08:00,471.9,416.8,69.78
2022-12-01 09:00,471,415.4,69.53
2022-12-01 10:00,472.6,417.2,69.78
2022-12-01 11:00,478.4,424.4,70.68
2022-12-01 12:00,485.5,433.4,71.85
2022-12-01 13:00,463.4,415.4,72.45
2022-12-01 14:00,36.7,32.1,68.5
2022-12-01 15:00,1.8,-1.2,72.32
2022-12-01 16:00,2,-1.2,70.75
2022-12-01 17:00,2,6,70.54
2022-12-01 18:00,3.3,3.5,67.19
2022-12-01 19:00,1.8,14.4,65.12
2022-12-01 20:00,2,-1.2,63.14
2022-12-01 21:00,2,-1.2,61.97
2022-12-01 22:00,2,-1.2,61
2022-12-01 23:00,3.3,-1.2,60.4
2022-12-02 00:00,9.1,-1.2,62.42
2022-12-02 01:00,2,-1.2,65.25
2022-12-02 02:00,3.3,6,64.89
2022-12-02 03:00,1.8,-0.1,62.62
2022-12-02 04:00,1.8,-0.1,59.67
2022-12-02 05:00,1.8,3.5,57.07
2022-12-02 06:00,2,3.5,55.78
2022-12-02 07:00,3.3,3.5,55.26
2022-12-02 08:00,2,6.1,55.44
2022-12-02 09:00,3.3,3.5,61.63
2022-12-02 10:00,2,-0.1,69.87
2022-12-02 11:00,2,-0.1,76.05
2022-12-02 12:00,1.4,-0.1,75.43
2022-12-02 13:00,499.9,450.7,75.22
2022-12-02 14:00,507.9,460.1,76.33
2022-12-02 15:00,510,462.2,76.62
2022-12-02 16:00,508.3,460.8,76.32
2022-12-02 17:00,502.4,454,75.51
2022-12-02 18:00,25.7,21.9,72.75
2022-12-02 19:00,16.9,13.6,68.67
2022-12-02 20:00,12.1,8.2,66.36
2022-12-02 21:00,6,3.1,64.51
2022-12-02 22:00,1.4,-0.8,68.76
2022-12-02 23:00,482.8,430.3,72.23
2022-12-03 00:00,480.9,428.5,72.07
2022-12-03 01:00,479,426.3,71.8
2022-12-03 02:00,477.1,424.5,71.56
2022-12-03 03:00,475,422,71.28
2022-12-03 04:00,473.3,420.2,71.11
2022-12-03 05:00,472.7,419.1,71.04
2022-12-03 06:00,472.2,418.3,71.02
