Date,LowRangeSpC,FullRangeSpC,Temp
2023-03-15 10:00,384.8,385.4,73.47
2023-03-15 11:00,387.4,388,74.1
2023-03-15 12:00,390.2,390.6,74.68
2023-03-15 13:00,391.8,392.4,75.06
2023-03-15 14:00,390.8,391.3,74.77
2023-03-15 15:00,389.5,390.2,74.43
2023-03-15 16:00,387.6,388,74.01
2023-03-15 17:00,386.6,386.9,73.74
2023-03-15 18:00,386.6,387.3,73.6
2023-03-15 19:00,385.2,385.8,73.38
2023-03-15 20:00,385.7,386.2,73.38
2023-03-15 21:00,383.8,384.7,73.08
2023-03-15 22:00,384.3,385.1,73.13
2023-03-15 23:00,383.8,384.7,73.06
2023-03-16 00:00,383.5,384.3,72.95
2023-03-16 01:00,381.5,382.4,72.64
2023-03-16 02:00,380.9,381.7,72.55
2023-03-16 03:00,381.5,382.4,72.63
2023-03-16 04:00,382,382.8,72.7
2023-03-16 05:00,381.9,382.8,72.63
2023-03-16 06:00,381.8,382.4,72.64
2023-03-16 07:00,380.4,380.9,72.43
2023-03-16 08:00,381.4,382.4,72.64
2023-03-16 09:00,383.8,384.6,73.24
2023-03-16 10:00,388,388.8,74.03
2023-03-16 11:00,390,391,74.62
2023-03-16 12:00,392.4,393.2,75.2
2023-03-16 13:00,394.4,395.1,75.56
2023-03-16 14:00,393.3,394.4,75.24
2023-03-16 15:00,391.9,393.3,74.91
2023-03-16 16:00,390,391,74.52
2023-03-16 17:00,388.8,389.5,74.21
2023-03-16 18:00,387.8,388.4,74.01
2023-03-16 19:00,386.9,387.6,73.81
2023-03-16 20:00,386,386.9,73.6
2023-03-16 21:00,385.5,386.1,73.51
2023-03-16 22:00,385.5,386.2,73.47
2023-03-16 23:00,385,385.8,73.31
2023-03-17 00:00,384.4,385,73.26
2023-03-17 01:00,383.8,384.7,73.15
2023-03-17 02:00,384.4,385,73.22
2023-03-17 03:00,384.3,385,73.22
2023-03-17 04:00,383.6,384.3,73.13
2023-03-17 05:00,384.2,385,73.24
2023-03-17 06:00,384.2,385,73.24
2023-03-17 07:00,385.6,386.6,73.45
2023-03-17 08:00,384.7,385.4,73.47
2023-03-17 09:00,386.2,387.2,74.03
2023-03-17 10:00,389.2,390.2,74.44
2023-03-17 11:00,391.5,392.9,74.98
2023-03-17 12:00,394.2,395.5,75.47
2023-03-17 13:00,395.5,396.6,75.85
2023-03-17 14:00,394.2,395.1,75.52
2023-03-17 15:00,392.7,394,75.16
2023-03-17 16:00,390.8,392.1,74.77
2023-03-17 17:00,389.9,391,74.52
2023-03-17 18:00,388.9,389.9,74.28
2023-03-17 19:00,388.5,389.5,74.16
2023-03-17 20:00,387.9,388.8,74.07
2023-03-17 21:00,388,389.2,74.07
2023-03-17 22:00,387.7,388.8,74.07
2023-03-17 23:00,388.4,389.5,74.1
2023-03-18 00:00,387.8,388.8,74.03
2023-03-18 01:00,387.7,388.8,74.03
2023-03-18 02:00,388,389.1,74.08
2023-03-18 03:00,388.4,389.5,74.1
2023-03-18 04:00,387.6,388.8,74.07
2023-03-18 05:00,388,388.7,74.12
2023-03-18 06:00,388.7,389.9,74.17
2023-03-18 07:00,388.2,389.1,74.17
2023-03-18 08:00,386.8,387.6,74.19
2023-03-18 09:00,387.7,388.7,74.26
2023-03-18 10:00,388,389.1,74.25
2023-03-18 11:00,387.1,388,74.03
2023-03-18 12:00,387.2,388.4,74.07
2023-03-18 13:00,386.2,386.8,73.92
2023-03-18 14:00,385.8,386.5,73.85
2023-03-18 15:00,385.8,386.9,73.76
2023-03-18 16:00,385.5,386.5,73.72
2023-03-18 17:00,385,386.1,73.58
2023-03-18 18:00,384.4,385.8,73.47
2023-03-18 19:00,382.8,383.9,73.24
2023-03-18 20:00,382.7,383.9,73.11
2023-03-18 21:00,384,385,73.26
2023-03-18 22:00,382.9,383.9,73.13
2023-03-18 23:00,384.2,385.4,73.29
2023-03-19 00:00,383.5,385,73.17
2023-03-19 01:00,383.2,384.7,73.11
2023-03-19 02:00,382.9,383.9,73.06
2023-03-19 03:00,383.6,385.1,73.15
2023-03-19 04:00,383.1,384.7,73.04
2023-03-19 05:00,382.8,383.9,73.02
2023-03-19 06:00,382.2,383.2,72.9
2023-03-19 07:00,383.2,383.9,73.04
2023-03-19 08:00,382,383.1,72.93
2023-03-19 09:00,385,386.2,73.38
2023-03-19 10:00,385.5,386.5,73.72
2023-03-19 11:00,387.3,388.3,74.16
2023-03-19 12:00,389.6,390.6,74.71
2023-03-19 13:00,389.9,390.9,74.77
2023-03-19 14:00,388.6,389.5,74.39
2023-03-19 15:00,387.1,388.4,74.12
2023-03-19 16:00,386.2,387.2,73.9
2023-03-19 17:00,385.5,386.5,73.72
2023-03-19 18:00,385.7,386.9,73.6
2023-03-19 19:00,384.4,385.4,73.36
2023-03-19 20:00,384.2,385.4,73.29
2023-03-19 21:00,383.5,384.7,73.15
2023-03-19 22:00,384.4,385.4,73.26
2023-03-19 23:00,383.2,384.3,73.08
2023-03-20 00:00,383.2,383.9,73.06
2023-03-20 01:00,382.5,383.5,72.93
2023-03-20 02:00,382,382.8,72.86
2023-03-20 03:00,381.4,382.8,72.73
2023-03-20 04:00,381.1,382.4,72.64
2023-03-20 05:00,381.1,382,72.63
2023-03-20 06:00,380.5,382.1,72.55
2023-03-20 07:00,380.7,382,72.59
