Date,FullRangeSpC,Temp
2023-02-15 12:00,319.3,70.75
2023-02-15 13:00,321.1,71.44
2023-02-15 14:00,322.5,72.03
2023-02-15 15:00,324.3,72.66
2023-02-15 16:00,326.5,73.24
2023-02-15 17:00,327.6,73.65
2023-02-15 18:00,328.4,73.85
2023-02-15 19:00,329.1,73.94
2023-02-15 20:00,329.1,73.85
2023-02-15 21:00,328.8,73.54
2023-02-15 22:00,327.7,73.04
2023-02-15 23:00,326.3,72.46
2023-02-16 00:00,324.5,71.92
2023-02-16 01:00,323.4,71.46
2023-02-16 02:00,322.3,71.13
2023-02-16 03:00,321.6,70.88
2023-02-16 04:00,320.4,70.68
2023-02-16 05:00,319.7,70.52
2023-02-16 06:00,319.3,70.41
2023-02-16 07:00,319,70.34
2023-02-16 08:00,319.4,70.3
2023-02-16 09:00,319.3,70.38
2023-02-16 10:00,319.7,70.61
2023-02-16 11:00,320.8,71.01
2023-02-16 12:00,322.2,71.42
2023-02-16 13:00,323.7,72.01
2023-02-16 14:00,325.9,72.61
2023-02-16 15:00,327.3,73.15
2023-02-16 16:00,328,73.6
2023-02-16 17:00,330.7,73.83
2023-02-16 18:00,329.5,73.96
2023-02-16 19:00,329.9,74.01
2023-02-16 20:00,329.9,73.96
2023-02-16 21:00,329.9,73.81
2023-02-16 22:00,328.8,73.45
2023-02-16 23:00,327.4,72.88
2023-02-17 00:00,345.3,72.32
2023-02-17 01:00,322.9,71.8
2023-02-17 02:00,319.9,71.42
2023-02-17 03:00,318.4,71.13
2023-02-17 04:00,317.3,70.93
2023-02-17 05:00,316.9,70.77
2023-02-17 06:00,316.6,70.66
2023-02-17 07:00,316.2,70.56
2023-02-17 08:00,316.2,70.54
2023-02-17 09:00,316.2,70.63
2023-02-17 10:00,316.5,70.84
2023-02-17 11:00,317.6,71.2
2023-02-17 12:00,319.1,71.69
2023-02-17 13:00,320.2,72.09
2023-02-17 14:00,321.3,72.5
2023-02-17 15:00,322.4,72.77
2023-02-17 16:00,322.3,73.02
2023-02-17 17:00,323.1,73.18
2023-02-17 18:00,323.4,73.33
2023-02-17 19:00,323.8,73.35
2023-02-17 20:00,323.5,73.24
2023-02-17 21:00,322.7,72.91
2023-02-17 22:00,321.7,72.41
2023-02-17 23:00,319.5,71.85
2023-02-18 00:00,318.4,71.37
2023-02-18 01:00,317.3,70.86
2023-02-18 02:00,315.9,70.41
2023-02-18 03:00,315.2,70
2023-02-18 04:00,314.1,69.6
2023-02-18 05:00,313,69.19
2023-02-18 06:00,311.5,68.79
2023-02-18 07:00,310,68.38
2023-02-18 08:00,308.9,68.02
2023-02-18 09:00,307.4,67.69
2023-02-18 10:00,307.5,67.57
2023-02-18 11:00,307.4,67.62
2023-02-18 12:00,308.6,67.93
2023-02-18 13:00,310.4,68.34
2023-02-18 14:00,312.3,68.85
2023-02-18 15:00,314.5,69.42
2023-02-18 16:00,316,69.85
2023-02-18 17:00,317.8,70.18
2023-02-18 18:00,318.6,70.43
2023-02-18 19:00,318.9,70.5
2023-02-18 20:00,319.7,70.66
2023-02-18 21:00,320.1,70.72
2023-02-18 22:00,320.8,70.77
2023-02-18 23:00,320.8,70.68
2023-02-19 00:00,320.9,70.43
2023-02-19 01:00,319.4,69.93
2023-02-19 02:00,317.6,69.46
2023-02-19 03:00,317.7,69.06
2023-02-19 04:00,315.8,68.77
2023-02-19 05:00,314.7,68.47
2023-02-19 06:00,313.9,68.22
2023-02-19 07:00,312.8,67.98
2023-02-19 08:00,312.1,67.89
2023-02-19 09:00,312.1,67.8
2023-02-19 10:00,312.4,67.87
2023-02-19 11:00,313.2,68.14
2023-02-19 12:00,314.6,68.63
2023-02-19 13:00,316.5,69.13
2023-02-19 14:00,318.7,69.8
2023-02-19 15:00,320.5,70.38
2023-02-19 16:00,322.4,70.86
2023-02-19 17:00,324.6,71.35
2023-02-19 18:00,328.4,71.71
2023-02-19 19:00,327.2,72.01
2023-02-19 20:00,328.3,72.32
2023-02-19 21:00,329,72.52
2023-02-19 22:00,329.7,72.68
2023-02-19 23:00,330.5,72.68
2023-02-20 00:00,330.2,72.45
2023-02-20 01:00,328.7,72
2023-02-20 02:00,327.6,71.55
2023-02-20 03:00,326.6,71.08
2023-02-20 04:00,325.5,70.66
2023-02-20 05:00,323.6,70.27
2023-02-20 06:00,322.9,70
2023-02-20 07:00,321.8,69.76
2023-02-20 08:00,321,69.6
2023-02-20 09:00,321.1,69.48
2023-02-20 10:00,320.3,69.48
2023-02-20 11:00,321.4,69.64
2023-02-20 12:00,321.4,69.89
2023-02-20 13:00,322.8,70.34
2023-02-20 14:00,324.3,70.77
2023-02-20 15:00,325.8,71.28
2023-02-20 16:00,327.2,71.71
2023-02-20 17:00,327.9,72.03
2023-02-20 18:00,329.4,72.28
2023-02-20 19:00,329.4,72.46
2023-02-20 20:00,330.5,72.63
2023-02-20 21:00,330.9,72.77
2023-02-20 22:00,331.3,72.84
2023-02-20 23:00,331.3,72.86
2023-02-21 00:00,330.5,72.73
2023-02-21 01:00,329.8,72.41
2023-02-21 02:00,329.1,72.03
2023-02-21 03:00,328.4,71.64
2023-02-21 04:00,327.3,71.28
2023-02-21 05:00,326.6,70.93
2023-02-21 06:00,325.9,70.68
2023-02-21 07:00,324.7,70.5
2023-02-21 08:00,324.8,70.45
2023-02-21 09:00,325.1,70.43
2023-02-21 10:00,324.4,70.47
2023-02-21 11:00,325.1,70.59
2023-02-21 12:00,325.8,70.83
2023-02-21 13:00,327.3,71.2
2023-02-21 14:00,328.8,71.67
2023-02-21 15:00,329.9,72.05
2023-02-21 16:00,331,72.43
2023-02-21 17:00,332.5,72.73
2023-02-21 18:00,333.2,72.91
2023-02-21 19:00,334.3,73.15
2023-02-21 20:00,334.7,73.33
2023-02-21 21:00,335.4,73.51
2023-02-21 22:00,335.4,73.62
2023-02-21 23:00,336.1,73.67
2023-02-22 00:00,336.1,73.65
2023-02-22 01:00,335,73.44
2023-02-22 02:00,335.1,73.2
2023-02-22 03:00,339,72.95
2023-02-22 04:00,333.6,72.66
2023-02-22 05:00,333.3,72.28
2023-02-22 06:00,332.2,72.01
2023-02-22 07:00,331.1,71.78
2023-02-22 08:00,331.1,71.64
2023-02-22 09:00,331.1,71.6
2023-02-22 10:00,331.1,71.64
2023-02-22 11:00,331.5,71.85
2023-02-22 12:00,332.2,72.18
2023-02-22 13:00,333.3,72.54
2023-02-22 14:00,334.3,72.95
2023-02-22 15:00,335.8,73.35
2023-02-22 16:00,337.3,73.74
2023-02-22 17:00,338,73.96
2023-02-22 18:00,338.4,74.12
