Date,FullRangeSpC,Temp
2023-02-01 13:00,324.5,71.91
2023-02-01 14:00,324.8,72.12
2023-02-01 15:00,325.5,72.57
2023-02-01 16:00,326.6,72.99
2023-02-01 17:00,327.4,72.99
2023-02-01 18:00,327.4,72.84
2023-02-01 19:00,327.4,72.73
2023-02-01 20:00,327.4,72.63
2023-02-01 21:00,327.5,72.52
2023-02-01 22:00,326.7,72.21
2023-02-01 23:00,325.7,71.8
2023-02-02 00:00,324.9,71.46
2023-02-02 01:00,324.2,71.24
2023-02-02 02:00,323.5,71.11
2023-02-02 03:00,323.5,71.02
2023-02-02 04:00,323.9,70.95
2023-02-02 05:00,322.7,70.92
2023-02-02 06:00,322.7,70.88
2023-02-02 07:00,322.3,70.88
2023-02-02 08:00,322.3,70.88
2023-02-02 09:00,322.7,71.01
2023-02-02 10:00,322.3,71.19
2023-02-02 11:00,323.4,71.6
2023-02-02 12:00,325.6,72.27
2023-02-02 13:00,326.6,72.75
2023-02-02 14:00,328.1,73.27
2023-02-02 15:00,328.8,73.58
2023-02-02 16:00,328.8,73.76
2023-02-02 17:00,329.5,73.87
2023-02-02 18:00,330.3,73.96
2023-02-02 19:00,331.1,73.92
2023-02-02 20:00,331.1,73.62
2023-02-02 21:00,329.7,73.17
2023-02-02 22:00,328.6,72.59
2023-02-02 23:00,327.1,72.1
2023-02-03 00:00,326.4,71.83
2023-02-03 01:00,326.1,71.69
2023-02-03 02:00,325.7,71.67
2023-02-03 03:00,325.7,71.67
2023-02-03 04:00,325.7,71.69
2023-02-03 05:00,326.1,71.74
2023-02-03 06:00,322.6,71.76
2023-02-03 07:00,323.4,71.69
2023-02-03 08:00,323.4,71.49
2023-02-03 09:00,321.5,71.26
2023-02-03 10:00,321.5,71.08
2023-02-03 11:00,319.6,70.92
2023-02-03 12:00,318.5,70.77
2023-02-03 13:00,318.1,70.66
2023-02-03 14:00,318.1,70.61
2023-02-03 15:00,318.5,70.86
2023-02-03 16:00,318.5,70.97
2023-02-03 17:00,318.5,70.88
2023-02-03 18:00,318.9,70.77
2023-02-03 19:00,319.3,70.7
2023-02-03 20:00,319.7,70.75
2023-02-03 21:00,319.7,70.61
2023-02-03 22:00,319,70.2
2023-02-03 23:00,317.5,69.71
2023-02-04 00:00,316.4,69.35
2023-02-04 01:00,315.7,69.12
2023-02-04 02:00,315,68.94
2023-02-04 03:00,314.2,68.76
2023-02-04 04:00,313.5,68.63
2023-02-04 05:00,313.1,68.54
2023-02-04 06:00,312.3,68.43
2023-02-04 07:00,312,68.34
2023-02-04 08:00,312,68.29
2023-02-04 09:00,311.6,68.34
2023-02-04 10:00,312.3,68.63
2023-02-04 11:00,314.5,69.22
2023-02-04 12:00,316.3,69.85
2023-02-04 13:00,317.8,70.38
2023-02-04 14:00,318.5,70.77
2023-02-04 15:00,319.6,71.17
2023-02-04 16:00,320.3,71.58
2023-02-04 17:00,321.8,71.94
2023-02-04 18:00,322.9,72.09
2023-02-04 19:00,323.3,71.87
2023-02-04 20:00,322.6,71.62
2023-02-04 21:00,321.9,71.19
2023-02-04 22:00,320.4,70.7
2023-02-04 23:00,319.4,70.21
2023-02-05 00:00,318.3,69.89
2023-02-05 01:00,317.5,69.71
2023-02-05 02:00,317.2,69.58
2023-02-05 03:00,316.8,69.53
2023-02-05 04:00,317.2,69.55
2023-02-05 05:00,317.2,69.62
2023-02-05 06:00,317.1,69.71
2023-02-05 07:00,317.1,69.78
2023-02-05 08:00,317.5,69.87
2023-02-05 09:00,317.9,70.03
2023-02-05 10:00,318.6,70.25
2023-02-05 11:00,318.9,70.52
2023-02-05 12:00,320.7,71.24
2023-02-05 13:00,322.6,71.85
2023-02-05 14:00,323.6,72.37
2023-02-05 15:00,324,72.59
2023-02-05 16:00,324.3,72.61
2023-02-05 17:00,324.7,72.79
2023-02-05 18:00,325.8,73.04
2023-02-05 19:00,326.6,73.02
2023-02-05 20:00,325.9,72.61
2023-02-05 21:00,323.7,72
2023-02-05 22:00,322.6,71.46
2023-02-05 23:00,321.6,70.97
2023-02-06 00:00,320.9,70.59
2023-02-06 01:00,319.4,70.29
2023-02-06 02:00,319,70.09
2023-02-06 03:00,317.5,69.89
2023-02-06 04:00,317.5,69.84
2023-02-06 05:00,317.1,69.78
2023-02-06 06:00,316.8,69.71
2023-02-06 07:00,316.4,69.64
2023-02-06 08:00,315.6,69.58
2023-02-06 09:00,316,69.64
2023-02-06 10:00,316.7,70
2023-02-06 11:00,318.5,70.54
2023-02-06 12:00,320,71.08
2023-02-06 13:00,321.1,71.53
2023-02-06 14:00,322.5,72.01
2023-02-06 15:00,323.2,72.43
2023-02-06 16:00,323.9,72.75
2023-02-06 17:00,325.1,72.93
2023-02-06 18:00,325.8,73.08
2023-02-06 19:00,325.8,72.95
2023-02-06 20:00,325.5,72.59
2023-02-06 21:00,323.7,72.01
2023-02-06 22:00,322.3,71.37
2023-02-06 23:00,320.4,70.75
2023-02-07 00:00,319.4,70.27
2023-02-07 01:00,317.9,69.93
2023-02-07 02:00,316.8,69.64
2023-02-07 03:00,315.6,69.46
2023-02-07 04:00,314.9,69.33
2023-02-07 05:00,318.8,69.21
2023-02-07 06:00,314.5,69.12
2023-02-07 07:00,313.8,69.04
2023-02-07 08:00,313.4,68.97
2023-02-07 09:00,313.4,69.04
2023-02-07 10:00,314.5,69.42
2023-02-07 11:00,316.3,70.05
2023-02-07 12:00,318.1,70.72
2023-02-07 13:00,320.3,71.35
2023-02-07 14:00,322.5,71.96
2023-02-07 15:00,324,72.59
2023-02-07 16:00,325,73.02
2023-02-07 17:00,326.1,73.35
2023-02-07 18:00,327.7,73.51
2023-02-07 19:00,328.1,73.45
2023-02-07 20:00,327.7,73.15
2023-02-07 21:00,326.3,72.63
2023-02-07 22:00,324.8,72.03
2023-02-07 23:00,323.4,71.49
2023-02-08 00:00,322.7,71.1
2023-02-08 01:00,321.6,70.79
2023-02-08 02:00,320.8,70.61
2023-02-08 03:00,320.1,70.47
2023-02-08 04:00,319.7,70.41
2023-02-08 05:00,319.7,70.36
2023-02-08 06:00,319.4,70.3
2023-02-08 07:00,319,70.2
2023-02-08 08:00,318.2,70.11
2023-02-08 09:00,318.2,70.12
2023-02-08 10:00,319.3,70.43
2023-02-08 11:00,320.8,71.01
2023-02-08 12:00,322.2,71.62
2023-02-08 13:00,323.7,72.16
2023-02-08 14:00,325.1,72.63
2023-02-08 15:00,326.6,73.18
2023-02-08 16:00,327.3,73.54
2023-02-08 17:00,328,73.81
2023-02-08 18:00,328.7,73.92
2023-02-08 19:00,329.5,73.81
2023-02-08 20:00,328.8,73.45
2023-02-08 21:00,327.8,72.95
2023-02-08 22:00,326.3,72.36
2023-02-08 23:00,324.5,71.78
2023-02-09 00:00,323.8,71.37
2023-02-09 01:00,322.7,71.08
2023-02-09 02:00,321.6,70.86
2023-02-09 03:00,320.8,70.72
2023-02-09 04:00,320.5,70.63
2023-02-09 05:00,320.5,70.56
2023-02-09 06:00,320.1,70.5
2023-02-09 07:00,320.1,70.41
2023-02-09 08:00,319,70.34
2023-02-09 09:00,318.6,70.36
2023-02-09 10:00,319.3,70.63
2023-02-09 11:00,321.1,71.2
2023-02-09 12:00,322.2,71.64
2023-02-09 13:00,323.7,72.12
2023-02-09 14:00,325.1,72.7
2023-02-09 15:00,325.4,73
2023-02-09 16:00,326.9,73.51
2023-02-09 17:00,327.6,73.78
2023-02-09 18:00,328.8,73.83
2023-02-09 19:00,328.8,73.78
2023-02-09 20:00,329.2,73.53
2023-02-09 21:00,328.1,73.15
2023-02-09 22:00,327.4,72.68
2023-02-09 23:00,326,72.28
2023-02-10 00:00,324.5,72
2023-02-10 01:00,321.8,71.76
2023-02-10 02:00,321,71.62
2023-02-10 03:00,321.8,71.55
2023-02-10 04:00,321.5,71.53
2023-02-10 05:00,321.5,71.53
2023-02-10 06:00,321.1,71.51
2023-02-10 07:00,321.5,71.49
2023-02-10 08:00,322.2,71.53
2023-02-10 09:00,323.4,71.64
2023-02-10 10:00,324.5,71.8
2023-02-10 11:00,324.8,72.01
2023-02-10 12:00,324.8,72.21
2023-02-10 13:00,325.5,72.46
2023-02-10 14:00,325.5,72.79
2023-02-10 15:00,326.2,73.04
2023-02-10 16:00,324.3,73.04
2023-02-10 17:00,323.5,72.99
2023-02-10 18:00,323.9,72.86
2023-02-10 19:00,325.1,72.82
2023-02-10 20:00,325.1,72.68
2023-02-10 21:00,323.2,72.32
2023-02-10 22:00,320.2,71.96
2023-02-10 23:00,319.9,71.78
2023-02-11 00:00,320.7,71.67
2023-02-11 01:00,322.2,71.6
2023-02-11 02:00,321.8,71.53
2023-02-11 03:00,318.4,71.35
2023-02-11 04:00,321.5,71.19
2023-02-11 05:00,316.1,71.04
2023-02-11 06:00,316.9,71.01
2023-02-11 07:00,317.7,70.93
2023-02-11 08:00,316.6,70.77
2023-02-11 09:00,315.4,70.68
2023-02-11 10:00,315.4,70.7
2023-02-11 11:00,316.2,70.83
2023-02-11 12:00,317.3,70.97
2023-02-11 13:00,318.4,71.13
2023-02-11 14:00,318.8,71.28
2023-02-11 15:00,319.1,71.42
2023-02-11 16:00,318.7,71.55
2023-02-11 17:00,319.1,71.69
2023-02-11 18:00,313.7,71.71
2023-02-11 19:00,312.1,71.67
2023-02-11 20:00,311,71.58
2023-02-11 21:00,311,71.51
2023-02-11 22:00,310.2,71.42
2023-02-11 23:00,306,71.19
2023-02-12 00:00,303,71.01
2023-02-12 01:00,306.5,70.88
2023-02-12 02:00,311.1,70.79
2023-02-12 03:00,314.6,70.7
2023-02-12 04:00,316.6,70.59
2023-02-12 05:00,317.4,70.45
2023-02-12 06:00,317.4,70.36
2023-02-12 07:00,316.6,70.29
2023-02-12 08:00,322.5,70.18
2023-02-12 09:00,316.3,70.2
2023-02-12 10:00,315.1,70.2
2023-02-12 11:00,315.1,70.25
2023-02-12 12:00,314.7,70.38
2023-02-12 13:00,314.7,70.47
2023-02-12 14:00,315.4,70.72
2023-02-12 15:00,315.4,70.92
2023-02-12 16:00,316.1,71.01
2023-02-12 17:00,315.8,70.93
2023-02-12 18:00,316.2,70.86
2023-02-12 19:00,317.3,70.79
2023-02-12 20:00,317.3,70.75
2023-02-12 21:00,320.1,70.54
2023-02-12 22:00,316.3,70.2
2023-02-12 23:00,315.2,69.84
2023-02-13 00:00,314.9,69.53
2023-02-13 01:00,314.1,69.33
2023-02-13 02:00,313,69.12
2023-02-13 03:00,312.6,68.94
2023-02-13 04:00,311.9,68.79
2023-02-13 05:00,311.5,68.68
2023-02-13 06:00,311.1,68.59
2023-02-13 07:00,310.8,68.56
2023-02-13 08:00,310.8,68.47
2023-02-13 09:00,310.4,68.47
2023-02-13 10:00,311.5,68.77
2023-02-13 11:00,313.3,69.33
2023-02-13 12:00,314.8,69.94
2023-02-13 13:00,316.6,70.52
2023-02-13 14:00,318.4,71.13
2023-02-13 15:00,320.6,71.76
2023-02-13 16:00,322.1,72.25
2023-02-13 17:00,322.8,72.52
2023-02-13 18:00,324,72.63
2023-02-13 19:00,324.4,72.57
2023-02-13 20:00,324,72.27
2023-02-13 21:00,323,71.76
2023-02-13 22:00,321.5,71.13
2023-02-13 23:00,319.3,70.5
2023-02-14 00:00,317.5,69.96
2023-02-14 01:00,316.4,69.55
2023-02-14 02:00,315.3,69.28
2023-02-14 03:00,314.2,69.03
2023-02-14 04:00,313,68.81
2023-02-14 05:00,313.1,68.65
2023-02-14 06:00,311.9,68.52
2023-02-14 07:00,315.8,68.34
2023-02-14 08:00,311.2,68.23
2023-02-14 09:00,310.8,68.29
2023-02-14 10:00,311.5,68.56
2023-02-14 11:00,313.7,69.21
2023-02-14 12:00,315.5,69.96
2023-02-14 13:00,318.5,70.68
2023-02-14 14:00,321.1,71.38
2023-02-14 15:00,322.9,72.1
2023-02-14 16:00,324.7,72.73
2023-02-14 17:00,325.8,73.08
2023-02-14 18:00,327.3,73.26
2023-02-14 19:00,327.7,73.26
2023-02-14 20:00,327.4,72.99
2023-02-14 21:00,325.9,72.5
2023-02-14 22:00,323.7,71.91
2023-02-14 23:00,321.9,71.24
2023-02-15 00:00,320.1,70.66
2023-02-15 01:00,318.6,70.2
2023-02-15 02:00,316.7,69.84
2023-02-15 03:00,316,69.58
2023-02-15 04:00,315.3,69.42
2023-02-15 05:00,314.9,69.28
2023-02-15 06:00,314.5,69.17
2023-02-15 07:00,313.8,69.1
2023-02-15 08:00,313.4,69.04
2023-02-15 09:00,314.1,69.13
2023-02-15 10:00,314.5,69.46
2023-02-15 11:00,316.7,70.09
