Date,LowRangeSpC,FullRangeSpC,Temp
2022-06-17 11:00,388.2,379.6,74.01
2022-06-17 12:00,388.8,380.3,74.16
2022-06-17 13:00,387.7,379.3,73.85
2022-06-17 14:00,385.4,376.7,73.24
2022-06-17 15:00,384.6,375.6,73.08
2022-06-17 16:00,383.1,374.1,72.73
2022-06-17 17:00,382,373,72.43
2022-06-17 18:00,381.3,372.3,72.21
2022-06-17 19:00,380.7,371.5,72.05
2022-06-17 20:00,380,370.8,71.96
2022-06-17 21:00,380,370.8,71.89
2022-06-17 22:00,379.8,370.8,71.89
2022-06-17 23:00,379.7,370.4,71.87
2022-06-18 00:00,379.7,370.4,71.89
2022-06-18 01:00,379.1,370,71.87
2022-06-18 02:00,379.1,370,71.87
2022-06-18 03:00,379.3,369.6,71.89
2022-06-18 04:00,379.2,369.6,71.89
2022-06-18 05:00,379.1,369.3,71.87
2022-06-18 06:00,379,369.3,71.87
2022-06-18 07:00,379.6,370.4,71.92
2022-06-18 08:00,380.1,370.7,72.14
2022-06-18 09:00,382.1,372.6,72.61
2022-06-18 10:00,382.4,373.3,72.68
2022-06-18 11:00,381.6,372.2,72.52
2022-06-18 12:00,380.3,371.1,72.14
2022-06-18 13:00,381.3,372.2,72.37
2022-06-18 14:00,383.9,374.4,72.93
2022-06-18 15:00,383.9,374.4,73
2022-06-18 16:00,383.2,373.7,72.75
2022-06-18 17:00,382.3,373,72.57
2022-06-18 18:00,381.7,372.2,72.37
2022-06-18 19:00,380.7,371.5,72.1
2022-06-18 20:00,380.1,370.8,72
2022-06-18 21:00,379.7,370.4,71.96
2022-06-18 22:00,379.6,370.4,71.91
2022-06-18 23:00,379.2,369.6,71.87
2022-06-19 00:00,379.2,369.3,71.87
2022-06-19 01:00,379.6,370.4,71.87
2022-06-19 02:00,379.5,370,71.87
2022-06-19 03:00,379.4,369.6,71.87
2022-06-19 04:00,379.3,370,71.87
2022-06-19 05:00,379.4,369.6,71.91
2022-06-19 06:00,379.4,370,71.89
2022-06-19 07:00,379.3,369.6,71.92
2022-06-19 08:00,380.1,370.8,72.03
2022-06-19 09:00,381.9,372.2,72.46
2022-06-19 10:00,385.5,376.3,73.45
2022-06-19 11:00,388.1,378.8,74.08
2022-06-19 12:00,388.1,379.2,74.01
2022-06-19 13:00,388.2,379.2,73.99
2022-06-19 14:00,382.1,373.3,72.93
2022-06-19 15:00,382.8,373.7,72.86
2022-06-19 16:00,381.5,372.2,72.36
2022-06-19 17:00,380.7,371.5,72.23
2022-06-19 18:00,380.2,370.8,72.1
2022-06-19 19:00,379.7,370.4,72.05
2022-06-19 20:00,379.6,370,71.98
2022-06-19 21:00,379.6,370,71.92
2022-06-19 22:00,379.2,370,71.91
2022-06-19 23:00,379.8,370.4,71.91
2022-06-20 00:00,379.2,369.3,71.89
2022-06-20 01:00,379.4,370,71.87
2022-06-20 02:00,378.7,368.9,71.87
2022-06-20 03:00,379.2,369.6,71.87
2022-06-20 04:00,379.3,370,71.83
2022-06-20 05:00,378.9,369.3,71.83
2022-06-20 06:00,378.5,368.9,71.83
2022-06-20 07:00,379,369.3,71.89
2022-06-20 08:00,379.6,370,72.05
2022-06-20 09:00,381.2,371.8,72.43
2022-06-20 10:00,383.7,374.4,73.06
2022-06-20 11:00,385.7,376.6,73.47
2022-06-20 12:00,388.5,379.6,74.19
2022-06-20 13:00,388,379.2,74.05
2022-06-20 14:00,386,377,73.45
2022-06-20 15:00,384.6,375.6,73.13
2022-06-20 16:00,382.7,373.3,72.66
2022-06-20 17:00,381.9,372.2,72.45
2022-06-20 18:00,381,371.5,72.27
2022-06-20 19:00,380.4,370.8,72.1
2022-06-20 20:00,379.7,370.4,71.98
2022-06-20 21:00,379.3,369.6,71.91
2022-06-20 22:00,379.1,369.6,71.87
2022-06-20 23:00,378.9,369.3,71.82
2022-06-21 00:00,378.9,369.3,71.76
2022-06-21 01:00,378.9,368.9,71.74
2022-06-21 02:00,378.3,368.5,71.73
2022-06-21 03:00,378.5,368.5,71.71
2022-06-21 04:00,378,368.5,71.65
2022-06-21 05:00,378.1,368.1,71.65
2022-06-21 06:00,378.6,368.5,71.67
2022-06-21 07:00,378.2,368.5,71.67
