Date,FullRangeSpC,Temp
2022-10-10 22:10,330.2,74.16
2022-10-10 22:10,330.2,74.35
2022-10-10 22:10,329.4,74.34
2022-10-10 22:10,329.5,74.03
2022-10-10 22:10,329.6,73.53
2022-10-10 22:10,328.9,72.99
2022-10-10 22:10,327.9,72.37
2022-10-10 22:10,326.8,71.91
2022-10-11 22:10,325.7,71.6
2022-10-11 22:10,325,71.38
2022-10-11 22:10,324.6,71.26
2022-10-11 22:10,324.2,71.19
2022-10-11 22:10,324.2,71.13
2022-10-11 22:10,323.9,71.11
2022-10-11 22:10,324.2,71.13
2022-10-11 22:10,323.8,71.19
2022-10-11 22:10,324.2,71.26
2022-10-11 22:10,325,71.42
2022-10-11 22:10,325.3,71.6
2022-10-11 22:10,326,71.83
2022-10-11 22:10,326.7,72.21
2022-10-11 22:10,329.3,73.04
2022-10-11 22:10,330.4,73.33
2022-10-11 22:10,330.7,73.62
2022-10-11 22:10,331.1,73.71
2022-10-11 22:10,331.5,73.83
2022-10-11 22:10,332.6,74.01
2022-10-11 22:10,333,74.03
2022-10-11 22:10,332.6,73.76
2022-10-11 22:10,331.2,73.26
2022-10-11 22:10,337.5,72.77
2022-10-11 22:10,328.7,72.34
2022-10-12 22:10,338.4,72.05
2022-10-12 22:10,328.7,71.94
2022-10-12 22:10,328,71.87
2022-10-12 22:10,329.5,71.85
2022-10-12 22:10,340,71.83
2022-10-12 22:10,334.9,71.85
2022-10-12 22:10,336.9,71.85
2022-10-12 22:10,340,71.91
2022-10-12 22:10,336.1,71.94
2022-10-12 22:10,330.6,72.05
2022-10-12 22:10,336.8,72.25
2022-10-12 22:10,331.7,72.57
2022-10-12 22:10,336.7,72.75
2022-10-12 22:10,333.9,73.18
2022-10-12 22:10,330,73.36
2022-10-12 22:10,333.8,73.6
2022-10-12 22:10,332.6,73.76
2022-10-12 22:10,331.1,73.83
2022-10-12 22:10,331.5,73.83
2022-10-12 22:10,331.5,73.65
2022-10-12 22:10,331.2,73.36
2022-10-12 22:10,330.1,73.02
2022-10-12 22:10,329.7,72.7
2022-10-12 22:10,329.4,72.43
2022-10-13 22:10,329.1,72.21
2022-10-13 22:10,329.1,72.12
2022-10-13 22:10,328.7,72.03
2022-10-13 22:10,327.9,72.01
2022-10-13 22:10,328.3,72
2022-10-13 22:10,328.3,71.96
2022-10-13 22:10,327.6,71.87
2022-10-13 22:10,327.2,71.83
2022-10-13 22:10,328,71.8
2022-10-13 22:10,327.2,71.94
2022-10-13 22:10,327.6,71.94
2022-10-13 22:10,327.9,72.34
2022-10-13 22:10,329,72.66
2022-10-13 22:10,330,73.2
2022-10-13 22:10,331.1,73.67
2022-10-13 22:10,331.1,73.71
2022-10-13 22:10,332.2,73.92
2022-10-13 22:10,332.9,74.26
2022-10-13 22:10,334.1,74.34
2022-10-13 22:10,333.3,74.1
2022-10-13 22:10,333,73.69
2022-10-13 22:10,332.8,73.15
2022-10-13 22:10,329.4,72.63
2022-10-13 22:10,328.7,72.27
2022-10-14 22:10,328.3,71.96
2022-10-14 22:10,327.6,71.8
2022-10-14 22:10,327.2,71.69
2022-10-14 22:10,327.6,71.6
2022-10-14 22:10,326.1,71.49
2022-10-14 22:10,326.1,71.42
2022-10-14 22:10,329.2,71.33
2022-10-14 22:10,325,71.2
2022-10-14 22:10,324.2,71.1
2022-10-14 22:10,324.2,71.13
2022-10-14 22:10,325.3,71.49
2022-10-14 22:10,326.4,72
2022-10-14 22:10,327.5,72.36
2022-10-14 22:10,328.2,72.77
2022-10-14 22:10,329.3,73.08
2022-10-14 22:10,330,73.45
2022-10-14 22:10,330.7,73.76
2022-10-14 22:10,333,73.94
2022-10-14 22:10,332.2,73.92
2022-10-14 22:10,332.3,73.65
2022-10-14 22:10,330.8,73.15
2022-10-14 22:10,329,72.54
2022-10-14 22:10,328,71.91
2022-10-14 22:10,325.4,71.37
2022-10-15 22:10,324.3,71.01
2022-10-15 22:10,326.2,70.75
2022-10-15 22:10,323.2,70.54
2022-10-15 22:10,322.4,70.41
2022-10-15 22:10,330.2,70.34
2022-10-15 22:10,322.1,70.25
2022-10-15 22:10,320.9,70.14
2022-10-15 22:10,321.3,70.12
2022-10-15 22:10,320.5,70.14
2022-10-15 22:10,321.7,70.41
2022-10-15 22:10,324.3,70.93
2022-10-15 22:10,324.9,71.55
2022-10-15 22:10,326,72.12
2022-10-15 22:10,327.1,72.54
2022-10-15 22:10,328.1,73
2022-10-15 22:10,329.6,73.51
2022-10-15 22:10,333.8,73.83
2022-10-15 22:10,331.8,74.01
2022-10-15 22:10,332.2,74.01
2022-10-15 22:10,332.3,73.71
2022-10-15 22:10,330.4,73.24
2022-10-15 22:10,329,72.63
2022-10-15 22:10,327.2,72.03
2022-10-15 22:10,325.7,71.58
2022-10-16 22:10,325,71.26
2022-10-16 22:10,324.6,71.02
2022-10-16 22:10,323.1,70.86
2022-10-16 22:10,322.8,70.72
2022-10-16 22:10,323.9,70.61
2022-10-16 22:10,321.6,70.5
2022-10-16 22:10,321.3,70.41
2022-10-16 22:10,321.3,70.3
2022-10-16 22:10,321.3,70.3
2022-10-16 22:10,321.2,70.54
2022-10-16 22:10,323.1,71.1
2022-10-16 22:10,324.9,71.71
2022-10-16 22:10,326.3,72.25
2022-10-16 22:10,327.4,72.68
2022-10-16 22:10,328.9,73.18
2022-10-16 22:10,330.3,73.67
2022-10-16 22:10,331.4,74.01
2022-10-16 22:10,332.2,74.19
2022-10-16 22:10,332.9,74.16
2022-10-16 22:10,331.9,73.81
2022-10-16 22:10,330.4,73.27
2022-10-16 22:10,328.6,72.7
2022-10-16 22:10,327.1,72.1
2022-10-16 22:10,325.7,71.64
2022-10-17 22:10,325.4,71.35
2022-10-17 22:10,324.2,71.13
2022-10-17 22:10,324.6,71.02
2022-10-17 22:10,323.5,70.93
2022-10-17 22:10,323.1,70.84
2022-10-17 22:10,323.1,70.79
2022-10-17 22:10,322.4,70.79
2022-10-17 22:10,322.4,70.79
2022-10-17 22:10,322.3,70.88
2022-10-17 22:10,323.1,71.08
2022-10-17 22:10,324.5,71.6
2022-10-17 22:10,325.2,71.92
2022-10-17 22:10,325.6,72.19
2022-10-17 22:10,328.2,72.93
2022-10-17 22:10,328.1,73
2022-10-17 22:10,328.9,73.29
2022-10-17 22:10,329.6,73.54
2022-10-17 22:10,330.3,73.71
2022-10-17 22:10,329.6,73.44
2022-10-17 22:10,329.3,73.02
2022-10-17 22:10,329.3,72.82
2022-10-17 22:10,328.6,72.66
2022-10-17 22:10,328.3,72.32
2022-10-17 22:10,327.9,72.01
2022-10-18 22:10,326.8,71.78
2022-10-18 22:10,326.5,71.62
2022-10-18 22:10,326.1,71.53
2022-10-18 22:10,325.7,71.49
2022-10-18 22:10,325.7,71.42
2022-10-18 22:10,325,71.35
2022-10-18 22:10,324.6,71.28
2022-10-18 22:10,324.2,71.17
2022-10-18 22:10,323.9,71.11
2022-10-18 22:10,323.5,71.11
2022-10-18 22:10,323.4,71.33
2022-10-18 22:10,324.5,71.62
2022-10-18 22:10,324.5,71.85
2022-10-18 22:10,324.5,72.01
2022-10-18 22:10,324.8,72.21
2022-10-18 22:10,325.2,72.43
2022-10-18 22:10,325.5,72.57
2022-10-18 22:10,325.9,72.61
2022-10-18 22:10,326.3,72.57
2022-10-18 22:10,325.6,72.25
2022-10-18 22:10,324.5,71.74
2022-10-18 22:10,322.3,71.13
2022-10-18 22:10,321.2,70.54
2022-10-18 22:10,319.8,70.11
2022-10-19 22:10,318.3,69.76
2022-10-19 22:10,317.6,69.48
2022-10-19 22:10,316.5,69.22
2022-10-19 22:10,315.7,69.01
2022-10-19 22:10,315.4,68.85
2022-10-19 22:10,314.6,68.76
2022-10-19 22:10,313.9,68.65
2022-10-19 22:10,316.2,68.56
2022-10-19 22:10,313.5,68.56
2022-10-19 22:10,313.5,68.7
2022-10-19 22:10,314.9,69.1
2022-10-19 22:10,316.4,69.6
2022-10-19 22:10,317.5,70.03
2022-10-19 22:10,318.6,70.43
2022-10-19 22:10,319.7,70.79
2022-10-19 22:10,320.4,71.17
2022-10-19 22:10,321.5,71.44
2022-10-19 22:10,322.2,71.64
2022-10-19 22:10,323,71.67
2022-10-19 22:10,322.2,71.42
2022-10-19 22:10,321.6,70.97
2022-10-19 22:10,320.5,70.43
2022-10-19 22:10,318.3,69.87
2022-10-19 22:10,317.2,69.46
2022-10-20 22:10,316.5,69.13
2022-10-20 22:10,315.3,68.94
2022-10-20 22:10,314.6,68.76
2022-10-20 22:10,313.9,68.56
2022-10-20 22:10,313.5,68.45
2022-10-20 22:10,312.8,68.31
2022-10-20 22:10,312.4,68.2
2022-10-20 22:10,312.4,68.11
2022-10-20 22:10,312,68.09
2022-10-20 22:10,312.4,68.31
2022-10-20 22:10,314.6,68.95
2022-10-20 22:10,316,69.55
2022-10-20 22:10,317.8,70.11
2022-10-20 22:10,319.3,70.63
2022-10-20 22:10,321.1,71.24
2022-10-20 22:10,322.6,71.74
2022-10-20 22:10,323.7,72.1
2022-10-20 22:10,325.2,72.28
2022-10-20 22:10,325.6,72.28
2022-10-20 22:10,324.8,72
2022-10-20 22:10,323.4,71.51
2022-10-20 22:10,322,70.88
2022-10-20 22:10,320.5,70.29
2022-10-20 22:10,318.3,69.8
2022-10-21 22:10,317.6,69.46
2022-10-21 22:10,316.5,69.22
2022-10-21 22:10,315.7,69.03
2022-10-21 22:10,315,68.85
2022-10-21 22:10,314.6,68.7
2022-10-21 22:10,313.9,68.56
2022-10-21 22:10,313.1,68.43
2022-10-21 22:10,313.1,68.36
2022-10-21 22:10,312.8,68.31
2022-10-21 22:10,313.5,68.54
2022-10-21 22:10,315.3,69.12
2022-10-21 22:10,316.4,69.71
2022-10-21 22:10,318.2,70.25
2022-10-21 22:10,319.7,70.72
2022-10-21 22:10,321.5,71.29
2022-10-21 22:10,322.6,71.78
2022-10-21 22:10,323.7,72.12
2022-10-21 22:10,324.8,72.32
2022-10-21 22:10,326.3,72.32
2022-10-21 22:10,325.6,72.03
2022-10-21 22:10,323.8,71.55
2022-10-21 22:10,321.9,70.97
2022-10-21 22:10,321.3,70.38
2022-10-21 22:10,319.4,69.96
2022-10-22 22:10,317.9,69.62
2022-10-22 22:10,317.2,69.37
2022-10-22 22:10,316.9,69.17
2022-10-22 22:10,315.7,69.01
2022-10-22 22:10,315.7,68.88
2022-10-22 22:10,314.6,68.76
2022-10-22 22:10,314.6,68.68
2022-10-22 22:10,313.5,68.54
2022-10-22 22:10,313.5,68.56
2022-10-22 22:10,314.6,68.85
2022-10-22 22:10,316,69.42
2022-10-22 22:10,318.2,70.05
2022-10-22 22:10,320.5,70.56
2022-10-22 22:10,321.2,71.08
2022-10-22 22:10,322.6,71.64
2022-10-22 22:10,324.4,72.1
2022-10-22 22:10,325.2,72.41
2022-10-22 22:10,326.3,72.61
2022-10-22 22:10,326.7,72.63
2022-10-22 22:10,326.3,72.34
2022-10-22 22:10,325.3,71.87
2022-10-22 22:10,323.4,71.28
2022-10-22 22:10,322,70.7
2022-10-22 22:10,320.5,70.27
2022-10-23 22:10,319.4,69.93
2022-10-23 22:10,318.3,69.69
2022-10-23 22:10,317.2,69.48
2022-10-23 22:10,316.4,69.33
2022-10-23 22:10,316.5,69.22
2022-10-23 22:10,315.7,69.12
2022-10-23 22:10,315.3,69.04
2022-10-23 22:10,315.3,69.01
2022-10-23 22:10,314.9,69.03
2022-10-23 22:10,315.7,69.28
2022-10-23 22:10,317.5,69.89
2022-10-23 22:10,319.7,70.59
2022-10-23 22:10,321.5,71.17
2022-10-23 22:10,323.8,71.64
2022-10-23 22:10,325.2,72.21
2022-10-23 22:10,322,72.73
2022-10-23 22:10,327.7,73.09
2022-10-23 22:10,328.8,73.35
2022-10-23 22:10,329.2,73.35
2022-10-23 22:10,328.5,73.04
2022-10-23 22:10,327.4,72.57
2022-10-23 22:10,326,72.01
2022-10-23 22:10,324.2,71.49
2022-10-23 22:10,309.2,71.04
2022-10-24 22:10,322.4,70.77
2022-10-24 22:10,321.6,70.59
2022-10-24 22:10,320.9,70.45
2022-10-24 22:10,320.5,70.34
2022-10-24 22:10,320.5,70.21
2022-10-24 22:10,319.8,70.11
2022-10-24 22:10,314.4,70
2022-10-24 22:10,306.3,69.89
2022-10-24 22:10,316.3,69.93
2022-10-24 22:10,318.2,70.14
2022-10-24 22:10,318.1,70.66
2022-10-24 22:10,322.3,71.28
2022-10-24 22:10,323.3,71.78
2022-10-24 22:10,324.8,72.19
2022-10-24 22:10,324.7,72.7
2022-10-24 22:10,315.4,73.08
2022-10-24 22:10,326.1,73.4
2022-10-24 22:10,294.4,73.54
2022-10-24 22:10,236.7,73.49
2022-10-24 22:10,37.3,73.08
2022-10-24 22:10,25.6,72.66
2022-10-24 22:10,110.7,72.03
2022-10-24 22:10,24.1,71.49
2022-10-24 22:10,127.9,71.04
2022-10-25 22:10,24.1,70.72
2022-10-25 22:10,24.1,70.47
2022-10-25 22:10,147.1,70.29
2022-10-25 22:10,27.9,70.05
2022-10-25 22:10,24.1,69.93
2022-10-25 22:10,29.4,69.89
2022-10-25 22:10,91.9,69.84
2022-10-25 22:10,22.2,69.62
2022-10-25 22:10,33.2,69.84
2022-10-25 22:10,63,70.41
2022-10-25 22:10,26.4,70.72
2022-10-25 22:10,177.9,71.71
2022-10-25 22:10,29.4,72.03
2022-10-25 22:10,44.1,72.36
2022-10-25 22:10,23.7,72.88
2022-10-25 22:10,78.4,73.33
2022-10-25 22:10,22.9,73.62
2022-10-25 22:10,76.5,73.78
2022-10-25 22:10,102.7,73.62
2022-10-25 22:10,76.2,73.08
2022-10-25 22:10,94,72.7
2022-10-25 22:10,23.3,72.28
2022-10-25 22:10,22.2,71.74
2022-10-25 22:10,24.1,71.2
2022-10-26 22:10,23,70.86
2022-10-26 22:10,23,70.7
2022-10-26 22:10,23,70.59
2022-10-26 22:10,19.6,70.52
2022-10-26 22:10,21.8,70.56
2022-10-26 22:10,21.1,70.63
2022-10-26 22:10,23,70.66
2022-10-26 22:10,20.7,70.77
2022-10-26 22:10,18.4,70.95
2022-10-26 22:10,324.6,71.38
2022-10-26 22:10,325.3,71.78
2022-10-26 22:10,326,72.09
2022-10-26 22:10,326.4,72.19
2022-10-26 22:10,327.8,72.77
2022-10-26 22:10,328.5,73.09
2022-10-26 22:10,329.6,73.54
2022-10-26 22:10,330.3,73.83
2022-10-26 22:10,330.7,73.74
2022-10-26 22:10,331.5,73.74
2022-10-26 22:10,331.1,73.54
