Date,LowRangeSpC,FullRangeSpC,Temp
2022-10-03 12:00,478.8,451.5,72.25
2022-10-03 13:00,480.5,452.6,72.41
2022-10-03 14:00,482.1,454,72.61
2022-10-03 15:00,484.8,456.9,72.97
2022-10-03 16:00,486,457.9,73.15
2022-10-03 17:00,486.6,457.9,73.18
2022-10-03 18:00,486.3,457.6,73.13
2022-10-03 19:00,486,457.2,73.06
2022-10-03 20:00,486.5,457.2,73.15
2022-10-03 21:00,486.2,456.8,73.15
2022-10-03 22:00,485.6,456.1,73.08
2022-10-03 23:00,484.5,454.3,72.88
2022-10-04 00:00,483,452.1,72.63
2022-10-04 01:00,481,449.6,72.32
2022-10-04 02:00,479.3,447.8,72.01
2022-10-04 03:00,477.6,445.7,71.69
2022-10-04 04:00,476.2,443.5,71.42
2022-10-04 05:00,474.4,441.7,71.13
2022-10-04 06:00,472.7,439.6,70.83
2022-10-04 07:00,471.6,438.1,70.65
2022-10-04 08:00,471.1,437.8,70.54
2022-10-04 09:00,472,438.5,70.66
2022-10-04 10:00,472.8,439.6,70.77
2022-10-04 11:00,473.5,441,70.95
2022-10-04 12:00,474.9,441.4,71.17
2022-10-04 13:00,476.4,442.8,71.4
2022-10-04 14:00,476.6,443.1,71.51
2022-10-04 15:00,477.6,443.8,71.64
2022-10-04 16:00,480.5,447.1,72.09
2022-10-04 17:00,482.4,449.2,72.37
2022-10-04 18:00,482.3,449.2,72.39
2022-10-04 19:00,483,449.9,72.59
2022-10-04 20:00,483.6,451,72.77
2022-10-04 21:00,483.2,450.2,72.75
2022-10-04 22:00,482.3,449.2,72.63
2022-10-04 23:00,480.8,447.4,72.39
2022-10-05 00:00,479.5,445.6,72.16
2022-10-05 01:00,477.8,444.1,71.89
2022-10-05 02:00,476.1,442,71.62
2022-10-05 03:00,468.6,434.6,71.37
2022-10-05 04:00,462.3,428.1,70.77
2022-10-05 05:00,468.1,432.6,70.43
2022-10-05 06:00,466.4,430.1,70.07
2022-10-05 07:00,464.6,428.7,69.73
