Date,FullRangeSpC,Temp
2023-03-25 00:00,407.9,69.22
2023-03-25 01:00,481.2,69.64
2023-03-25 02:00,486.9,69.67
2023-03-25 03:00,488,69.69
2023-03-25 04:00,489.5,69.75
2023-03-25 05:00,490.6,69.76
2023-03-25 06:00,490.6,69.75
2023-03-25 07:00,489.9,69.67
2023-03-25 08:00,488.8,69.58
2023-03-25 09:00,488.4,69.51
2023-03-25 10:00,480.9,69.39
2023-03-25 11:00,452.7,69.24
2023-03-25 12:00,468.3,69.76
2023-03-25 13:00,483,69.94
2023-03-25 14:00,493.4,70.34
2023-03-25 15:00,495.6,70.63
2023-03-25 16:00,497.1,70.75
2023-03-25 17:00,505.7,70.99
2023-03-25 18:00,497.4,70.9
2023-03-25 19:00,464.7,70.77
2023-03-25 20:00,256.6,69.53
2023-03-25 21:00,212.8,69.13
2023-03-25 22:00,255.9,69.33
2023-03-25 23:00,232.5,69.21
2023-03-26 00:00,273.7,69.42
2023-03-26 01:00,376.6,70.2
2023-03-26 02:00,487.9,71.24
2023-03-26 03:00,502.2,71.46
2023-03-26 04:00,504.8,71.56
2023-03-26 05:00,506.3,71.67
2023-03-26 06:00,507.4,71.69
2023-03-26 07:00,506.7,71.64
2023-03-26 08:00,506.3,71.6
2023-03-26 09:00,505.6,71.51
2023-03-26 10:00,503.7,71.44
2023-03-26 11:00,482.6,71.31
2023-03-26 12:00,462.3,71.38
2023-03-26 13:00,480.6,71.89
2023-03-26 14:00,505.2,72.55
2023-03-26 15:00,514.1,73.09
2023-03-26 16:00,514.9,73.18
2023-03-26 17:00,515.6,73.27
2023-03-26 18:00,515.9,73.35
2023-03-26 19:00,516,73.26
2023-03-26 20:00,378.8,71.85
2023-03-26 21:00,264.6,70.59
2023-03-26 22:00,245,70.16
2023-03-26 23:00,252.3,70.48
2023-03-27 00:00,237.5,70.27
2023-03-27 01:00,359.9,70.92
2023-03-27 02:00,489,72.72
2023-03-27 03:00,508.9,72.86
2023-03-27 04:00,516.1,72.88
2023-03-27 05:00,516.9,72.79
2023-03-27 06:00,516.9,72.7
2023-03-27 07:00,516.9,72.64
2023-03-27 08:00,516.9,72.64
2023-03-27 09:00,516.9,72.66
2023-03-27 10:00,518,72.86
2023-03-27 11:00,518.7,72.91
