Date,FullRangeSpC,Temp
2023-03-15 11:00,312.1,69.69
2023-03-15 12:00,314.3,70.14
2023-03-15 13:00,315.4,70.77
2023-03-15 14:00,318.4,71.42
2023-03-15 15:00,319.4,71.92
2023-03-15 16:00,320.5,72.37
2023-03-15 17:00,322,72.7
2023-03-15 18:00,323.5,72.88
2023-03-15 19:00,323.9,72.88
2023-03-15 20:00,323.6,72.61
2023-03-15 21:00,322.1,72.1
2023-03-15 22:00,320.3,71.46
2023-03-15 23:00,318.1,70.77
2023-03-16 00:00,316.3,70.12
2023-03-16 01:00,314.8,69.71
2023-03-16 02:00,313.7,69.37
2023-03-16 03:00,312.6,69.13
2023-03-16 04:00,311.9,68.92
2023-03-16 05:00,311.1,68.77
2023-03-16 06:00,310.8,68.63
2023-03-16 07:00,309.6,68.47
2023-03-16 08:00,309.6,68.38
2023-03-16 09:00,309.6,68.5
2023-03-16 10:00,308.7,69.01
2023-03-16 11:00,310.6,69.62
2023-03-16 12:00,315.5,70.34
2023-03-16 13:00,317.7,71.08
2023-03-16 14:00,320.6,71.85
2023-03-16 15:00,322.8,72.63
2023-03-16 16:00,324.6,73.26
2023-03-16 17:00,326.1,73.65
2023-03-16 18:00,327.6,73.85
2023-03-16 19:00,328,73.9
2023-03-16 20:00,327.6,73.65
2023-03-16 21:00,326.6,73.15
2023-03-16 22:00,324.4,72.5
2023-03-16 23:00,321.8,71.8
2023-03-17 00:00,320.4,71.19
2023-03-17 01:00,319.3,70.75
2023-03-17 02:00,318.6,70.43
2023-03-17 03:00,317.1,70.18
2023-03-17 04:00,316.7,70.02
2023-03-17 05:00,316,69.85
2023-03-17 06:00,316,69.78
2023-03-17 07:00,315.2,69.71
2023-03-17 08:00,314.8,69.73
2023-03-17 09:00,315.2,69.87
2023-03-17 10:00,315.1,70.29
2023-03-17 11:00,319.2,70.88
2023-03-17 12:00,319.9,71.51
2023-03-17 13:00,322.9,72.18
2023-03-17 14:00,323.9,72.88
2023-03-17 15:00,325.4,73.36
2023-03-17 16:00,326,73.85
2023-03-17 17:00,327.1,74.17
2023-03-17 18:00,328.3,74.25
2023-03-17 19:00,328.3,74.16
2023-03-17 20:00,328,73.83
2023-03-17 21:00,326.9,73.42
2023-03-17 22:00,326.2,73
2023-03-17 23:00,324.4,72.54
2023-03-18 00:00,323.6,72.19
2023-03-18 01:00,322.9,71.94
2023-03-18 02:00,322.9,71.8
2023-03-18 03:00,323,71.76
2023-03-18 04:00,322.6,71.76
2023-03-18 05:00,323,71.76
2023-03-18 06:00,323,71.78
2023-03-18 07:00,322.9,71.8
2023-03-18 08:00,322.9,71.83
2023-03-18 09:00,322.2,71.85
2023-03-18 10:00,322.2,71.91
2023-03-18 11:00,321.8,71.85
2023-03-18 12:00,321.8,71.83
2023-03-18 13:00,321,71.71
2023-03-18 14:00,319.5,71.6
2023-03-18 15:00,318.4,71.49
2023-03-18 16:00,317.6,71.37
2023-03-18 17:00,317.2,71.24
2023-03-18 18:00,316.9,71.04
2023-03-18 19:00,315.4,70.75
2023-03-18 20:00,314.3,70.52
2023-03-18 21:00,314.3,70.36
2023-03-18 22:00,314.3,70.25
