Date,FullRangeSpC,Temp
2022-05-16 10:00,479.9,72.95
2022-05-16 11:00,479.9,73.15
2022-05-16 12:00,480.2,73.38
2022-05-16 13:00,489,73.74
2022-05-16 14:00,490.9,73.99
2022-05-16 15:00,482.6,74.41
2022-05-16 16:00,426.2,75.63
2022-05-16 17:00,400.7,76.15
2022-05-16 18:00,371.8,76.68
2022-05-16 19:00,409.2,75.9
2022-05-16 20:00,466.6,74.95
2022-05-16 21:00,482.9,74.68
2022-05-16 22:00,489.6,74.5
2022-05-16 23:00,478.3,74.61
2022-05-17 00:00,472.9,74.5
2022-05-17 01:00,476.9,74.28
2022-05-17 02:00,482.3,74.07
2022-05-17 03:00,481.6,73.81
2022-05-17 04:00,487.8,73.85
2022-05-17 05:00,491.3,73.85
2022-05-17 06:00,491.4,73.74
2022-05-17 07:00,491,73.6
2022-05-17 08:00,489.5,73.53
2022-05-17 09:00,487.9,73.49
2022-05-17 10:00,483.3,73.58
2022-05-17 11:00,489.8,73.76
2022-05-17 12:00,491.3,74.05
2022-05-17 13:00,494.7,74.34
2022-05-17 14:00,496.2,74.41
2022-05-17 15:00,497.3,74.55
2022-05-17 16:00,497.2,74.86
2022-05-17 17:00,492.1,75.07
2022-05-17 18:00,412.7,76.03
2022-05-17 19:00,421.1,76.06
2022-05-17 20:00,468.8,75.4
2022-05-17 21:00,485.9,75.24
2022-05-17 22:00,498,75.04
2022-05-17 23:00,496.3,75.24
2022-05-18 00:00,493.2,75.27
2022-05-18 01:00,493.7,75.13
2022-05-18 02:00,492.5,74.97
2022-05-18 03:00,491.8,74.79
2022-05-18 04:00,493,74.68
2022-05-18 05:00,490.7,74.53
2022-05-18 06:00,491.9,74.46
2022-05-18 07:00,491.6,74.32
2022-05-18 08:00,489.7,74.17
2022-05-18 09:00,494.7,74.28
2022-05-18 10:00,500.1,74.39
2022-05-18 11:00,502,74.53
2022-05-18 12:00,502.7,74.89
2022-05-18 13:00,502.5,75.4
2022-05-18 14:00,506.2,75.99
2022-05-18 15:00,508.9,76.23
2022-05-18 16:00,510,76.41
2022-05-18 17:00,502.9,76.75
2022-05-18 18:00,440.1,77.27
2022-05-18 19:00,392.7,77.59
2022-05-18 20:00,410.8,77.31
2022-05-18 21:00,457.9,77.02
2022-05-18 22:00,503.3,76.68
2022-05-18 23:00,488.2,76.55
2022-05-19 00:00,500.7,76.39
2022-05-19 01:00,498,76.14
2022-05-19 02:00,498.1,75.92
2022-05-19 03:00,497.4,75.74
2022-05-19 04:00,496.6,75.52
2022-05-19 05:00,495.2,75.25
2022-05-19 06:00,493.8,74.68
2022-05-19 07:00,494.7,74.25
2022-05-19 08:00,495.1,74.05
2022-05-19 09:00,495.1,74.08
2022-05-19 10:00,495.9,74.17
2022-05-19 11:00,497.4,74.32
2022-05-19 12:00,499.2,74.62
2022-05-19 13:00,502.8,75.6
2022-05-19 14:00,507.3,76.23
2022-05-19 15:00,510.7,76.62
2022-05-19 16:00,511.8,76.8
2022-05-19 17:00,512.9,77.02
2022-05-19 18:00,432.2,77.99
2022-05-19 19:00,389.4,78.37
2022-05-19 20:00,382.5,78.26
2022-05-19 21:00,397.9,78.03
2022-05-19 22:00,469,77.34
2022-05-19 23:00,478.4,76.98
2022-05-20 00:00,464.6,76.59
2022-05-20 01:00,494.5,76.3
2022-05-20 02:00,498.8,76.12
2022-05-20 03:00,498.9,75.85
2022-05-20 04:00,498.2,75.56
2022-05-20 05:00,495.6,75.13
2022-05-20 06:00,493.1,74.46
2022-05-20 07:00,492.9,73.89
2022-05-20 08:00,492.2,73.6
2022-05-20 09:00,492.9,73.65
2022-05-20 10:00,494,73.98
2022-05-20 11:00,495,74.48
2022-05-20 12:00,495.1,74.07
2022-05-20 13:00,497.4,74.41
2022-05-20 14:00,499.9,74.93
2022-05-20 15:00,504,75.65
2022-05-20 16:00,506.2,75.96
2022-05-20 17:00,507.7,76.28
2022-05-20 18:00,509.1,76.64
2022-05-20 19:00,474.9,77.14
2022-05-20 20:00,395.6,77.99
2022-05-20 21:00,381.4,78.06
2022-05-20 22:00,382.2,77.95
2022-05-20 23:00,432.4,77.25
2022-05-21 00:00,484.3,76.69
2022-05-21 01:00,482.8,76.51
2022-05-21 02:00,472.1,76.15
2022-05-21 03:00,494.2,75.9
2022-05-21 04:00,496.2,75.67
2022-05-21 05:00,497,75.51
2022-05-21 06:00,496.7,75.29
2022-05-21 07:00,496.5,74.86
2022-05-21 08:00,495.8,74.62
2022-05-21 09:00,496.2,74.5
2022-05-21 10:00,496.3,74.23
2022-05-21 11:00,496.6,74.28
2022-05-21 12:00,497.4,74.37
2022-05-21 13:00,499.2,74.77
2022-05-21 14:00,500.3,74.95
2022-05-21 15:00,501.8,75.24
2022-05-21 16:00,502.8,75.63
2022-05-21 17:00,503.5,75.99
2022-05-21 18:00,504.3,75.9
2022-05-21 19:00,503.9,75.99
2022-05-21 20:00,503.9,75.92
2022-05-21 21:00,503.1,75.85
2022-05-21 22:00,458.5,76.41
2022-05-21 23:00,491.9,75.79
2022-05-22 00:00,496.6,75.52
2022-05-22 01:00,492.8,75.33
2022-05-22 02:00,491.7,75.11
2022-05-22 03:00,489.8,74.93
2022-05-22 04:00,490.6,74.84
2022-05-22 05:00,490.7,74.62
2022-05-22 06:00,490,74.37
2022-05-22 07:00,488.9,74.17
2022-05-22 08:00,489.3,74.01
2022-05-22 09:00,490.1,73.99
2022-05-22 10:00,494,74.08
2022-05-22 11:00,494.3,74.1
2022-05-22 12:00,496.6,74.25
2022-05-22 13:00,498.1,74.46
2022-05-22 14:00,500.3,74.97
2022-05-22 15:00,503.2,75.69
