Date,FullRangeSpC,Temp
2023-03-29 11:00,319.4,72.16
2023-03-29 12:00,321.6,72.63
2023-03-29 13:00,324.3,73.08
2023-03-29 14:00,328,73.53
2023-03-29 15:00,327.2,73.96
2023-03-29 16:00,328.7,74.32
2023-03-29 17:00,330.1,74.61
2023-03-29 18:00,330.5,74.75
2023-03-29 19:00,330.5,74.61
2023-03-29 20:00,329.5,74.23
2023-03-29 21:00,327.6,73.62
2023-03-29 22:00,326.2,72.99
2023-03-29 23:00,324,72.36
2023-03-30 00:00,322.2,71.8
2023-03-30 01:00,321.5,71.42
2023-03-30 02:00,320.4,71.17
2023-03-30 03:00,319.6,71.02
2023-03-30 04:00,319.6,70.88
2023-03-30 05:00,318.5,70.75
2023-03-30 06:00,318.1,70.63
2023-03-30 07:00,317.8,70.54
2023-03-30 08:00,318.2,70.5
2023-03-30 09:00,309.6,70.66
2023-03-30 10:00,313.8,71.01
2023-03-30 11:00,316.8,71.55
2023-03-30 12:00,317.8,72.25
2023-03-30 13:00,324.3,72.82
2023-03-30 14:00,327.3,73.45
2023-03-30 15:00,328.7,74.08
2023-03-30 16:00,330.1,74.61
2023-03-30 17:00,330.9,74.91
2023-03-30 18:00,332.4,75.02
2023-03-30 19:00,332,74.89
2023-03-30 20:00,330.9,74.52
2023-03-30 21:00,329.5,73.92
2023-03-30 22:00,327.3,73.27
2023-03-30 23:00,325.1,72.59
2023-03-31 00:00,323.7,71.96
2023-03-31 01:00,321.8,71.51
2023-03-31 02:00,321.5,71.26
2023-03-31 03:00,320.4,71.1
2023-03-31 04:00,319.6,70.97
2023-03-31 05:00,319.6,70.86
2023-03-31 06:00,319.3,70.77
2023-03-31 07:00,318.5,70.72
2023-03-31 08:00,318.5,70.72
2023-03-31 09:00,316.5,70.95
2023-03-31 10:00,322.6,71.42
2023-03-31 11:00,312.4,72.1
2023-03-31 12:00,320.1,72.77
2023-03-31 13:00,326.1,73.44
2023-03-31 14:00,329.5,74.1
2023-03-31 15:00,329.7,74.77
2023-03-31 16:00,332,75.25
2023-03-31 17:00,332.3,75.52
2023-03-31 18:00,333.4,75.69
2023-03-31 19:00,333.8,75.58
2023-03-31 20:00,332.7,75.2
2023-03-31 21:00,331.3,74.59
2023-03-31 22:00,329.1,73.9
2023-03-31 23:00,326.9,73.24
2023-04-01 00:00,325.5,72.63
2023-04-01 01:00,324,72.21
2023-04-01 02:00,323.3,71.94
2023-04-01 03:00,322.6,71.78
2023-04-01 04:00,322.2,71.64
2023-04-01 05:00,321.8,71.58
2023-04-01 06:00,321.1,71.53
2023-04-01 07:00,321.1,71.49
2023-04-01 08:00,320.7,71.53
2023-04-01 09:00,318.3,71.76
2023-04-01 10:00,320.2,72.12
2023-04-01 11:00,314.7,72.63
2023-04-01 12:00,326.2,73.08
2023-04-01 13:00,326.1,73.54
2023-04-01 14:00,327.9,74.23
2023-04-01 15:00,330.5,74.93
2023-04-01 16:00,330.4,75.31
2023-04-01 17:00,331.1,75.43
2023-04-01 18:00,332.7,75.52
2023-04-01 19:00,332.7,75.43
2023-04-01 20:00,332.4,75.09
2023-04-01 21:00,330.9,74.61
2023-04-01 22:00,329.9,74.07
2023-04-01 23:00,327.6,73.54
2023-04-02 00:00,327,73.15
2023-04-02 01:00,326.6,72.86
2023-04-02 02:00,325.9,72.7
2023-04-02 03:00,325.9,72.59
2023-04-02 04:00,325.5,72.52
2023-04-02 05:00,325.1,72.45
2023-04-02 06:00,324.8,72.37
2023-04-02 07:00,324.4,72.32
2023-04-02 08:00,324,72.34
2023-04-02 09:00,324.4,72.43
2023-04-02 10:00,318.5,72.75
2023-04-02 11:00,318.4,73.17
2023-04-02 12:00,323,73.6
2023-04-02 13:00,326,74.07
2023-04-02 14:00,329.8,74.59
2023-04-02 15:00,329.3,75
2023-04-02 16:00,331.6,75.31
2023-04-02 17:00,332.3,75.56
2023-04-02 18:00,333.4,75.61
2023-04-02 19:00,333.1,75.47
2023-04-02 20:00,332,75.02
2023-04-02 21:00,329.8,74.35
2023-04-02 22:00,328,73.69
2023-04-02 23:00,326.2,73.09
2023-04-03 00:00,325.5,72.61
2023-04-03 01:00,324.4,72.19
2023-04-03 02:00,323.3,71.87
2023-04-03 03:00,322.6,71.67
2023-04-03 04:00,321.8,71.53
2023-04-03 05:00,321.9,71.42
2023-04-03 06:00,321.5,71.33
2023-04-03 07:00,321.1,71.26
2023-04-03 08:00,320.7,71.26
2023-04-03 09:00,317.6,71.42
2023-04-03 10:00,323.3,71.76
2023-04-03 11:00,319.4,72.19
2023-04-03 12:00,319.7,72.68
2023-04-03 13:00,324.6,73.26
2023-04-03 14:00,328,73.85
2023-04-03 15:00,329.8,74.44
2023-04-03 16:00,330.5,74.86
2023-04-03 17:00,331.2,75.07
2023-04-03 18:00,332,75.06
2023-04-03 19:00,332.8,74.98
2023-04-03 20:00,332.1,74.66
2023-04-03 21:00,330.6,74.08
2023-04-03 22:00,328.8,73.45
2023-04-03 23:00,327,72.77
2023-04-04 00:00,325.9,72.32
