Date,LowRangeSpC,FullRangeSpC,Temp
2023-01-11 13:00,534.9,532.5,74.84
2023-01-11 14:00,540.9,538.9,75.87
2023-01-11 15:00,543,540.8,76.19
2023-01-11 16:00,540.5,538.6,75.72
2023-01-11 17:00,535.7,533.6,74.88
2023-01-11 18:00,530.2,527.6,73.85
2023-01-11 19:00,525.6,523,72.99
2023-01-11 20:00,522.9,520.4,72.43
2023-01-11 21:00,520.8,518.5,72.09
2023-01-11 22:00,518.9,516.6,71.78
2023-01-11 23:00,517.3,515.1,71.56
2023-01-12 00:00,515.6,513.6,71.33
2023-01-12 01:00,513.3,510.8,71.13
2023-01-12 02:00,511.5,508.5,70.83
2023-01-12 03:00,509.1,506.6,70.54
2023-01-12 04:00,507.4,504.7,70.25
2023-01-12 05:00,505.9,503.5,70.09
2023-01-12 06:00,505.7,503.2,69.98
2023-01-12 07:00,505.9,503.2,69.87
2023-01-12 08:00,506.8,504.4,69.91
2023-01-12 09:00,509.5,506.7,70.32
2023-01-12 10:00,515.3,513.2,71.31
2023-01-12 11:00,524.2,521.5,72.82
2023-01-12 12:00,532.7,530.7,74.25
2023-01-12 13:00,539.5,537.9,75.34
2023-01-12 14:00,542.9,540.9,75.99
2023-01-12 15:00,431.9,444.2,75.79
2023-01-12 16:00,535,532.8,75.11
2023-01-12 17:00,530,527.9,74.12
2023-01-12 18:00,525,522.6,73.17
2023-01-12 19:00,522.5,520.4,72.57
2023-01-12 20:00,521.1,519.3,72.19
2023-01-12 21:00,520.4,518.1,72.01
2023-01-12 22:00,520.9,518.5,72.1
2023-01-12 23:00,521.9,519.7,72.28
2023-01-13 00:00,523.3,520.8,72.48
2023-01-13 01:00,524.8,522.7,72.73
2023-01-13 02:00,483.9,481.8,72.18
2023-01-13 03:00,474.8,473,72.14
2023-01-13 04:00,483.1,481,72.19
2023-01-13 05:00,504.7,502.4,72.48
2023-01-13 06:00,517.8,516,72.52
2023-01-13 07:00,522.1,520.1,72.27
2023-01-13 08:00,520,517.8,71.74
2023-01-13 09:00,518.7,516.3,71.44
2023-01-13 10:00,519.3,517.1,71.64
2023-01-13 11:00,522.8,520.5,72.25
2023-01-13 12:00,528.5,526.2,73.24
2023-01-13 13:00,530.7,528.4,73.62
2023-01-13 14:00,531,528.8,73.74
2023-01-13 15:00,526.5,523.8,73.11
2023-01-13 16:00,521.5,519.2,72.36
2023-01-13 17:00,515.9,513.9,71.49
2023-01-13 18:00,510.4,507.8,70.56
2023-01-13 19:00,506.7,504.4,69.96
2023-01-13 20:00,502.9,500.6,69.33
2023-01-13 21:00,501.6,499,69.12
2023-01-13 22:00,498.1,495.6,68.63
2023-01-13 23:00,496.2,493.6,68.36
2023-01-14 00:00,494.1,491.3,68.05
2023-01-14 01:00,492.3,489.4,67.82
2023-01-14 02:00,490,487.5,67.51
2023-01-14 03:00,487.2,484.8,67.1
2023-01-14 04:00,484.6,482.1,66.78
2023-01-14 05:00,481.8,479,66.36
2023-01-14 06:00,479.8,477.1,66.13
2023-01-14 07:00,477,474.4,65.7
2023-01-14 08:00,474.6,471.7,65.43
2023-01-14 09:00,473.5,470.9,65.34
2023-01-14 10:00,474.6,472,65.57
2023-01-14 11:00,479.4,477,66.6
2023-01-14 12:00,487.9,485.3,68.2
2023-01-14 13:00,494.7,494.9,69.49
2023-01-14 14:00,500.8,498.2,70.47
2023-01-14 15:00,503.2,500.9,70.9
2023-01-14 16:00,501.9,499.4,70.57
2023-01-14 17:00,496.7,494.1,69.58
2023-01-14 18:00,491.6,489.6,68.7
2023-01-14 19:00,486.1,483.8,67.78
2023-01-14 20:00,480.4,477.7,66.76
2023-01-14 21:00,476.4,473.9,66.07
2023-01-14 22:00,474.2,471.6,65.7
2023-01-14 23:00,473.5,470.9,65.5
2023-01-15 00:00,473.4,470.9,65.37
2023-01-15 01:00,472.7,469.7,65.25
2023-01-15 02:00,471.6,469,65.1
2023-01-15 03:00,470.3,467.4,64.9
2023-01-15 04:00,468.3,465.5,64.62
2023-01-15 05:00,465.8,463.6,64.26
2023-01-15 06:00,463,460.1,63.9
2023-01-15 07:00,460.4,457.4,63.5
2023-01-15 08:00,458,454.7,63.18
2023-01-15 09:00,457.7,454.7,63.25
2023-01-15 10:00,460.7,458.1,63.88
2023-01-15 11:00,467.7,465,65.19
2023-01-15 12:00,479.1,476.8,67.28
2023-01-15 13:00,489.4,487.1,69.03
2023-01-15 14:00,498.5,495.8,70.5
2023-01-15 15:00,504.7,501.9,71.47
2023-01-15 16:00,505.2,503.1,71.42
2023-01-15 17:00,502.1,499.8,70.72
2023-01-15 18:00,496.4,493.7,69.64
2023-01-15 19:00,490.1,487.6,68.49
2023-01-15 20:00,485.4,482.7,67.59
2023-01-15 21:00,482.4,480,66.97
2023-01-15 22:00,481,478.6,66.54
2023-01-15 23:00,481.7,479,66.43
2023-01-16 00:00,482.5,479.8,66.47
2023-01-16 01:00,483.1,480.6,66.54
2023-01-16 02:00,482.4,479.8,66.47
2023-01-16 03:00,481.4,478.6,66.34
2023-01-16 04:00,480.3,477.9,66.22
2023-01-16 05:00,478,475.1,65.93
2023-01-16 06:00,475.4,473.2,65.59
2023-01-16 07:00,473.1,470.1,65.26
2023-01-16 08:00,471.1,468.2,64.98
2023-01-16 09:00,470.6,467.8,64.99
2023-01-16 10:00,475.6,473.2,65.86
2023-01-16 11:00,485.4,483,67.69
2023-01-16 12:00,498.3,495.6,69.91
2023-01-16 13:00,510.4,507.8,71.83
2023-01-16 14:00,519.9,517.8,73.27
2023-01-16 15:00,525,522.7,73.96
2023-01-16 16:00,523.7,521.3,73.6
2023-01-16 17:00,518.5,516.4,72.64
2023-01-16 18:00,512.2,509.5,71.53
2023-01-16 19:00,505.4,503.1,70.34
2023-01-16 20:00,500,497.3,69.48
2023-01-16 21:00,496.2,493.5,68.77
2023-01-16 22:00,493.9,491.3,68.29
2023-01-16 23:00,492.6,489.8,67.93
2023-01-17 00:00,492.1,489.8,67.73
2023-01-17 01:00,492.7,490.2,67.77
2023-01-17 02:00,493.5,491,67.89
2023-01-17 03:00,493.8,491.4,67.98
2023-01-17 04:00,494,491.3,68.04
2023-01-17 05:00,493.1,490.6,67.96
2023-01-17 06:00,491.4,488.6,67.8
2023-01-17 07:00,489.9,487.5,67.64
