Date,LowRangeSpC,Temp
2023-02-15 15:00,3.7,80.76
2023-02-15 16:00,74.6,59.02
2023-02-15 17:00,69.5,59.07
2023-02-15 18:00,67.9,59.05
2023-02-15 19:00,66.7,59
2023-02-15 20:00,64.9,58.93
2023-02-15 21:00,63.3,58.86
2023-02-15 22:00,62.7,58.77
2023-02-15 23:00,61.2,58.68
2023-02-16 00:00,60.4,58.62
2023-02-16 01:00,60.4,58.55
2023-02-16 02:00,59.4,58.46
2023-02-16 03:00,59.3,58.39
2023-02-16 04:00,58.9,58.3
2023-02-16 05:00,57.9,58.23
2023-02-16 06:00,56.8,58.15
2023-02-16 07:00,56.2,58.14
2023-02-16 08:00,55.8,58.1
2023-02-16 09:00,55.7,58.06
2023-02-16 10:00,55.8,58.08
2023-02-16 11:00,55.6,58.23
2023-02-16 12:00,55.7,58.35
2023-02-16 13:00,55.8,58.48
2023-02-16 14:00,55.9,58.68
2023-02-16 15:00,56.1,58.86
2023-02-16 16:00,56.2,58.93
2023-02-16 17:00,56.2,59.02
2023-02-16 18:00,56.3,59.02
2023-02-16 19:00,56.3,59.07
2023-02-16 20:00,56.5,59.09
2023-02-16 21:00,56.5,59.13
2023-02-16 22:00,56.3,59.13
2023-02-16 23:00,56.4,59.13
2023-02-17 00:00,56.5,59.07
2023-02-17 01:00,56.4,59.02
2023-02-17 02:00,56.2,59
2023-02-17 03:00,56.2,58.93
2023-02-17 04:00,56.3,58.93
2023-02-17 05:00,56.5,58.89
2023-02-17 06:00,56.2,58.89
2023-02-17 07:00,56.3,58.86
2023-02-17 08:00,56.2,58.84
2023-02-17 09:00,56.2,58.84
2023-02-17 10:00,56.2,58.93
2023-02-17 11:00,56.4,59.05
2023-02-17 12:00,56.5,59.2
2023-02-17 13:00,56.6,59.31
2023-02-17 14:00,56.7,59.36
2023-02-17 15:00,56.8,59.4
2023-02-17 16:00,56.7,59.43
2023-02-17 17:00,57.2,59.5
2023-02-17 18:00,57.3,59.5
2023-02-17 19:00,57.1,59.52
2023-02-17 20:00,57.5,59.52
2023-02-17 21:00,57.5,59.47
2023-02-17 22:00,58,59.43
2023-02-17 23:00,57.5,59.38
2023-02-18 00:00,56.9,59.36
2023-02-18 01:00,57,59.27
2023-02-18 02:00,56.9,59.2
2023-02-18 03:00,56.9,59.07
2023-02-18 04:00,56.9,59.02
2023-02-18 05:00,57.4,58.96
2023-02-18 06:00,56.8,58.77
2023-02-18 07:00,57,58.78
2023-02-18 08:00,56.8,58.68
2023-02-18 09:00,56.8,58.75
2023-02-18 10:00,57.1,58.77
2023-02-18 11:00,57.4,58.96
2023-02-18 12:00,57.5,59.13
2023-02-18 13:00,57.7,59.29
2023-02-18 14:00,58,59.45
2023-02-18 15:00,63.3,59.59
2023-02-18 16:00,58.3,59.68
