Date,FullRangeSpC,Temp
2022-04-24 03:00,5.4,65.35
2022-04-24 04:00,5.4,65.19
2022-04-24 05:00,5.4,64.71
2022-04-24 06:00,5.4,64.96
2022-04-24 07:00,5.4,66.18
2022-04-24 08:00,5.4,70.65
2022-04-24 09:00,5.3,74.34
2022-04-24 10:00,5.3,76.64
2022-04-24 11:00,5.3,77.74
2022-04-24 12:00,5.3,79.79
2022-04-24 13:00,5.3,80.91
2022-04-24 14:00,5.3,80.44
2022-04-24 15:00,5.3,80.73
2022-04-24 16:00,5.3,78.71
2022-04-24 17:00,5.3,77.65
2022-04-24 18:00,5.3,78.03
2022-04-24 19:00,5.3,77.47
2022-04-24 20:00,1.6,75.52
2022-04-24 21:00,5.3,74.21
2022-04-24 22:00,5.4,72.99
2022-04-24 23:00,5.4,71.71
2022-04-25 00:00,5.4,70.16
2022-04-25 01:00,5.4,68.18
2022-04-25 02:00,5.4,67.53
2022-04-25 03:00,5.4,67.06
2022-04-25 04:00,5.4,66.36
2022-04-25 05:00,5.4,66.34
2022-04-25 06:00,5.4,65.97
2022-04-25 07:00,5.4,66.9
2022-04-25 08:00,5.4,71.08
2022-04-25 09:00,5.3,75.6
2022-04-25 10:00,5.3,78.15
2022-04-25 11:00,5.3,77.54
2022-04-25 12:00,5.3,79.72
2022-04-25 13:00,5.3,81.64
2022-04-25 14:00,5.3,78.85
2022-04-25 15:00,5.3,80.2
2022-04-25 16:00,5.3,78.85
2022-04-25 17:00,5.3,80.24
2022-04-25 18:00,1.6,78.78
2022-04-25 19:00,5.3,76.15
2022-04-25 20:00,5.4,72.43
2022-04-25 21:00,5.4,70.95
2022-04-25 22:00,5.4,70.56
2022-04-25 23:00,5.4,69.46
2022-04-26 00:00,5.4,68.38
2022-04-26 01:00,5.4,68.04
2022-04-26 02:00,5.4,66.63
2022-04-26 03:00,5.4,66.51
2022-04-26 04:00,5.4,66.31
2022-04-26 05:00,5.4,65.82
2022-04-26 06:00,5.4,65.25
2022-04-26 07:00,5.4,66.61
2022-04-26 08:00,5.4,71.15
2022-04-26 09:00,5.3,75.83
2022-04-26 10:00,2.7,78.85
2022-04-26 11:00,5.3,81.68
2022-04-26 12:00,5.3,79.84
2022-04-26 13:00,5.3,81.91
2022-04-26 14:00,1.6,82.54
2022-04-26 15:00,5.3,82.17
2022-04-26 16:00,5.3,81.21
2022-04-26 17:00,5.3,80.29
2022-04-26 18:00,5.3,78.76
2022-04-26 19:00,5.3,76.93
2022-04-26 20:00,5.3,73.33
2022-04-26 21:00,5.4,70.9
2022-04-26 22:00,5.4,70.39
2022-04-26 23:00,5.4,69.4
2022-04-27 00:00,5.4,68.68
2022-04-27 01:00,5.4,68.22
2022-04-27 02:00,5.4,67.69
2022-04-27 03:00,5.4,67.08
2022-04-27 04:00,5.4,66.87
2022-04-27 05:00,5.4,67.15
2022-04-27 06:00,5.4,67.23
2022-04-27 07:00,5.4,67.64
2022-04-27 08:00,5.4,69.84
2022-04-27 09:00,5.4,72.7
2022-04-27 10:00,5.3,75.96
2022-04-27 11:00,5.3,79.5
2022-04-27 12:00,5.3,80.89
2022-04-27 13:00,5.3,81.54
2022-04-27 14:00,5.3,80.28
2022-04-27 15:00,5.3,80.49
2022-04-27 16:00,5.3,79.66
2022-04-27 17:00,5.3,78.13
2022-04-27 18:00,5.3,78.19
2022-04-27 19:00,5.3,76.39
2022-04-27 20:00,5.3,74.23
2022-04-27 21:00,5.4,72.64
2022-04-27 22:00,1.6,72.77
2022-04-27 23:00,5.4,72.99
2022-04-28 00:00,5.4,72.32
2022-04-28 01:00,5.4,71.67
2022-04-28 02:00,5.4,70.41
2022-04-28 03:00,5.4,69.69
2022-04-28 04:00,5.4,69.04
2022-04-28 05:00,5.4,67.96
2022-04-28 06:00,18,66.78
2022-04-28 07:00,5.4,67.53
2022-04-28 08:00,5.4,70.92
2022-04-28 09:00,5.3,74.46
2022-04-28 10:00,5.3,76.93
2022-04-28 11:00,5.3,79.21
2022-04-28 12:00,5.3,80.65
2022-04-28 13:00,5.3,81.54
2022-04-28 14:00,5.3,81.63
2022-04-28 15:00,5.3,81.54
2022-04-28 16:00,2.7,79.84
2022-04-28 17:00,2.7,79.7
2022-04-28 18:00,5.3,77.65
2022-04-28 19:00,5.3,75.24
2022-04-28 20:00,5.4,73.04
2022-04-28 21:00,5.4,71.53
2022-04-28 22:00,5.4,69.85
2022-04-28 23:00,5.4,68.36
2022-04-29 00:00,5.4,66.81
2022-04-29 01:00,5.4,65.48
2022-04-29 02:00,5.4,64
2022-04-29 03:00,2.8,63.28
2022-04-29 04:00,5.4,63.28
2022-04-29 05:00,5.4,62.69
2022-04-29 06:00,5.4,62.13
2022-04-29 07:00,5.4,63.88
2022-04-29 08:00,5.4,68.68
2022-04-29 09:00,5.3,74.17
2022-04-29 10:00,5.3,76.91
2022-04-29 11:00,5.3,79.56
2022-04-29 12:00,5.3,80.46
2022-04-29 13:00,5.3,80.89
2022-04-29 14:00,5.3,81.88
2022-04-29 15:00,5.3,81.88
2022-04-29 16:00,5.3,78.42
2022-04-29 17:00,5.3,78.3
2022-04-29 18:00,2.7,78.51
2022-04-29 19:00,5.3,77.49
2022-04-29 20:00,5.3,76.08
2022-04-29 21:00,5.3,74.37
2022-04-29 22:00,5.3,73.33
2022-04-29 23:00,5.4,72.03
2022-04-30 00:00,1.6,70.92
2022-04-30 01:00,5.4,70.07
2022-04-30 02:00,18,69.44
2022-04-30 03:00,5.4,69.31
2022-04-30 04:00,5.4,69.22
2022-04-30 05:00,5.4,68.59
2022-04-30 06:00,5.4,67.93
2022-04-30 07:00,5.4,68.76
2022-04-30 08:00,5.4,72.48
2022-04-30 09:00,5.3,75.52
2022-04-30 10:00,5.3,78.69
2022-04-30 11:00,2.7,80.91
2022-04-30 12:00,5.3,82.08
2022-04-30 13:00,1.6,80.74
2022-04-30 14:00,5.3,82.09
2022-04-30 15:00,5.3,77.23
2022-04-30 16:00,5.4,72.07
2022-04-30 17:00,5.3,74.1
2022-04-30 18:00,5.3,74.07
2022-04-30 19:00,5.4,72.9
2022-04-30 20:00,5.4,71.38
2022-04-30 21:00,5.4,70.16
2022-04-30 22:00,5.4,71.64
2022-04-30 23:00,5.4,70.09
2022-05-01 00:00,5.4,69.57
2022-05-01 01:00,5.4,68.13
2022-05-01 02:00,5.4,66.76
2022-05-01 03:00,5.4,66.22
2022-05-01 04:00,5.4,65.41
2022-05-01 05:00,5.4,65.07
2022-05-01 06:00,5.4,64.29
2022-05-01 07:00,5.4,65.66
2022-05-01 08:00,5.4,69.96
2022-05-01 09:00,2.8,74.8
2022-05-01 10:00,5.3,78.13
2022-05-01 11:00,5.3,79.21
2022-05-01 12:00,5.3,81.16
2022-05-01 13:00,1.6,83.53
2022-05-01 14:00,5.3,84.51
2022-05-01 15:00,5.3,80.11
2022-05-01 16:00,5.3,80.29
2022-05-01 17:00,5.3,79.41
2022-05-01 18:00,5.3,78.39
2022-05-01 19:00,5.3,75.83
2022-05-01 20:00,5.4,73.09
2022-05-01 21:00,5.4,73.22
2022-05-01 22:00,5.4,71.11
2022-05-01 23:00,5.4,69.3
2022-05-02 00:00,5.4,68.61
2022-05-02 01:00,5.4,67.89
2022-05-02 02:00,5.4,67.62
2022-05-02 03:00,5.4,66.61
2022-05-02 04:00,5.4,65.98
2022-05-02 05:00,5.4,65.79
2022-05-02 06:00,5.4,65.57
2022-05-02 07:00,5.4,66.74
2022-05-02 08:00,5.4,70.92
2022-05-02 09:00,5.3,76.8
2022-05-02 09:45,,
2022-05-02 09:45,,
