Date,FullRangeSpC,Temp
2022-04-29 22:00,408.8,72.45
2022-04-29 23:00,407.7,72.27
2022-04-30 00:00,407.3,72.23
2022-04-30 01:00,406.9,72.16
2022-04-30 02:00,406.9,72.14
2022-04-30 03:00,406.5,72.1
2022-04-30 04:00,406.2,72.05
2022-04-30 05:00,405.8,71.98
2022-04-30 06:00,405.8,71.98
2022-04-30 07:00,405.8,71.98
2022-04-30 08:00,406.1,72.1
2022-04-30 09:00,408,72.48
2022-04-30 10:00,408.7,72.61
2022-04-30 11:00,410.2,73.02
2022-04-30 12:00,412.4,73.45
2022-04-30 13:00,415,73.96
2022-04-30 14:00,416.9,74.3
2022-04-30 15:00,415,74.08
2022-04-30 16:00,411.6,73.56
2022-04-30 17:00,410.5,73.36
2022-04-30 18:00,409.8,73.27
2022-04-30 19:00,408.3,73.08
2022-04-30 20:00,407.1,72.82
2022-04-30 21:00,405.3,72.54
2022-04-30 22:00,404.1,72.34
2022-04-30 23:00,403,72.27
2022-05-01 00:00,403,72.23
2022-05-01 01:00,402.2,72.19
2022-05-01 02:00,402.6,72.16
2022-05-01 03:00,401.1,72.09
2022-05-01 04:00,400.7,72.01
2022-05-01 05:00,399.6,71.92
2022-05-01 06:00,399.6,71.89
2022-05-01 07:00,399.2,71.89
2022-05-01 08:00,399.6,72.07
2022-05-01 09:00,401.7,72.68
2022-05-01 10:00,400.6,72.73
2022-05-01 11:00,401.2,73.11
2022-05-01 12:00,413.1,73.71
2022-05-01 13:00,415,74.07
2022-05-01 14:00,415.4,74.19
2022-05-01 15:00,415.7,74.28
2022-05-01 16:00,415,74.07
2022-05-01 17:00,412.4,73.62
2022-05-01 18:00,410.5,73.29
2022-05-01 19:00,409.4,72.95
2022-05-01 20:00,408.3,72.68
2022-05-01 21:00,407.2,72.48
2022-05-01 22:00,406.5,72.32
2022-05-01 23:00,405.3,72.19
2022-05-02 00:00,405,72.1
2022-05-02 01:00,405,72.05
2022-05-02 02:00,404.2,71.98
2022-05-02 03:00,404.2,71.92
2022-05-02 04:00,404.3,71.91
2022-05-02 05:00,403.9,71.89
2022-05-02 06:00,403.9,71.87
2022-05-02 07:00,403.9,71.87
2022-05-02 08:00,404.6,72.09
2022-05-02 09:00,407.5,72.84
2022-05-02 10:00,408.3,72.82
2022-05-02 11:00,410.2,73.26
2022-05-02 12:00,412.7,73.85
2022-05-02 13:00,414.9,74.34
2022-05-02 14:00,416.1,74.5
2022-05-02 15:00,415.3,74.34
2022-05-02 16:00,412.7,73.85
2022-05-02 17:00,411.7,73.47
2022-05-02 18:00,410.5,73.35
2022-05-02 19:00,409.4,73.08
2022-05-02 20:00,408.3,72.84
2022-05-02 21:00,407.2,72.66
2022-05-02 22:00,406.4,72.54
2022-05-02 23:00,406.5,72.45
2022-05-03 00:00,406.1,72.43
2022-05-03 01:00,406.1,72.39
2022-05-03 02:00,406.1,72.34
2022-05-03 03:00,405.7,72.32
2022-05-03 04:00,404.9,72.27
2022-05-03 05:00,405.3,72.27
2022-05-03 06:00,404.9,72.27
2022-05-03 07:00,405.3,72.3
2022-05-03 08:00,406.1,72.48
2022-05-03 09:00,409,73.08
2022-05-03 10:00,409,73.08
2022-05-03 11:00,410.5,73.47
2022-05-03 12:00,413.8,74.16
2022-05-03 13:00,416,74.62
2022-05-03 14:00,416.8,74.77
2022-05-03 15:00,413.4,74.14
2022-05-03 16:00,412.3,73.89
2022-05-03 17:00,408.3,73
2022-05-03 18:00,407.5,72.88
2022-05-03 19:00,407.2,72.77
2022-05-03 20:00,406.4,72.68
2022-05-03 21:00,406,72.61
2022-05-03 22:00,406.4,72.57
2022-05-03 23:00,406,72.54
2022-05-04 00:00,404.9,72.43
2022-05-04 01:00,403.8,72.19
2022-05-04 02:00,401.5,71.87
2022-05-04 03:00,331.4,71.58
2022-05-04 04:00,108.9,70.43
2022-05-04 05:00,79.8,69.1
2022-05-04 06:00,63.5,68.32
2022-05-04 07:00,50.7,68.88
2022-05-04 08:00,42.2,74.97
2022-05-04 09:00,52.7,76.3
2022-05-04 10:00,55,75.16
2022-05-04 11:00,45.9,76.46
2022-05-04 12:00,40.7,76.37
2022-05-04 13:00,2.4,76.05
2022-05-04 14:00,5.7,78.44
2022-05-04 15:00,5.7,77.86
2022-05-04 16:00,29.4,77.41
2022-05-04 17:00,5.7,77.34
2022-05-04 18:00,29.4,75.97
2022-05-04 19:00,29.4,74.97
2022-05-04 20:00,2.8,73.27
2022-05-04 21:00,3.9,72.27
2022-05-04 22:00,3.9,71.4
2022-05-04 23:00,3.9,70.45
2022-05-05 00:00,2.4,69.57
2022-05-05 01:00,2.4,68.9
2022-05-05 02:00,3.1,68.18
2022-05-05 03:00,2.4,67.44
2022-05-05 04:00,5,67.01
2022-05-05 05:00,5,66.72
2022-05-05 06:00,3.1,66.85
2022-05-05 07:00,3.1,68.63
2022-05-05 08:00,3.9,79.32
2022-05-05 09:00,5.7,89.26
2022-05-05 10:00,5.7,82.56
2022-05-05 11:00,2,86.34
2022-05-05 12:00,2,87.03
2022-05-05 13:00,5.7,86.16
2022-05-05 14:00,2,87.51
2022-05-05 15:00,5.7,86.7
2022-05-05 16:00,5.7,84.87
2022-05-05 17:00,5.7,82.67
2022-05-05 18:00,5.7,79.99
2022-05-05 19:00,5.7,77.31
2022-05-05 20:00,5.8,74.34
2022-05-05 21:00,5.8,72.59
2022-05-05 22:00,29.5,70.45
2022-05-05 23:00,5.8,69.19
2022-05-06 00:00,12.9,67.93
2022-05-06 01:00,16,67.53
2022-05-06 02:00,5.8,67.44
2022-05-06 03:00,16,66.34
2022-05-06 04:00,13,65.86
2022-05-06 05:00,13,65.95
2022-05-06 06:00,13,65.98
2022-05-06 07:00,29.5,68.58
2022-05-06 08:00,15.9,74.55
2022-05-06 09:00,5.8,76.14
2022-05-06 10:00,5.7,78.35
2022-05-06 11:00,5.7,82.96
2022-05-06 12:00,5.7,84.87
2022-05-06 13:00,5.7,83.44
2022-05-06 14:00,5.7,81.84
2022-05-06 15:00,5.7,79.74
2022-05-06 16:00,5.7,78.87
2022-05-06 17:00,5.7,78.08
2022-05-06 18:00,12.9,75.83
2022-05-06 19:00,3.5,72.93
2022-05-06 20:00,2.4,71.82
2022-05-06 21:00,2.4,72.73
2022-05-06 22:00,29.5,72.09
2022-05-06 23:00,5.8,71.53
2022-05-07 00:00,29.5,72.48
2022-05-07 01:00,12.9,72.27
2022-05-07 02:00,29.5,71.71
2022-05-07 03:00,29.5,72.5
2022-05-07 04:00,5.8,71.82
2022-05-07 05:00,5.8,71.04
2022-05-07 06:00,5.8,70.07
2022-05-07 07:00,2,71.11
2022-05-07 08:00,5.7,82.87
2022-05-07 09:00,5.7,91.17
2022-05-07 10:00,5.7,79.2
2022-05-07 11:00,5.7,81.95
2022-05-07 12:00,5.7,83.52
2022-05-07 13:00,5.7,82.36
2022-05-07 14:00,5.7,82.83
2022-05-07 15:00,5.7,83.25
2022-05-07 16:00,5.7,82.67
2022-05-07 17:00,5.7,81.46
2022-05-07 18:00,5.7,78.94
2022-05-07 19:00,5.8,75.74
2022-05-07 20:00,5.8,72.05
2022-05-07 21:00,2,68.61
2022-05-07 22:00,5.8,66.76
2022-05-07 23:00,5.8,66.22
2022-05-08 00:00,5.8,65.82
2022-05-08 01:00,5.8,65.17
2022-05-08 02:00,5.8,63.48
2022-05-08 03:00,2,62.51
2022-05-08 04:00,5.8,61.79
2022-05-08 05:00,5.8,61.39
2022-05-08 06:00,2,61.54
2022-05-08 07:00,2,63.64
2022-05-08 08:00,5.8,76.51
2022-05-08 09:00,2,91.38
2022-05-08 10:00,2,77.41
2022-05-08 11:00,5.7,81.52
2022-05-08 12:00,5.7,83.66
2022-05-08 13:00,29.3,82.74
2022-05-08 14:00,2,85.96
2022-05-08 15:00,5.7,84.45
2022-05-08 16:00,5.7,83.52
2022-05-08 17:00,5.7,81.88
2022-05-08 18:00,5.7,77.92
2022-05-08 19:00,5.8,74.21
2022-05-08 20:00,2,70.12
2022-05-08 21:00,5.8,67.84
2022-05-08 22:00,5.8,67.93
2022-05-08 23:00,5.8,68.99
2022-05-09 00:00,5.8,68.31
2022-05-09 01:00,5.8,67.26
2022-05-09 02:00,2,66.06
2022-05-09 03:00,5.8,64.85
2022-05-09 04:00,2,63.66
2022-05-09 05:00,2,62.73
2022-05-09 06:00,5.8,62.35
2022-05-09 07:00,2,63.68
2022-05-09 08:00,5.8,76.3
2022-05-09 09:00,2,86.59
2022-05-09 10:00,5.8,74.25
2022-05-09 11:00,3.5,77.43
2022-05-09 12:00,5.7,79.23
2022-05-09 12:43,,
2022-05-09 12:43,,
